,atletas.clube.id.full.name,atletas.foto,atletas.media_num,atletas.nome,atletas.status_id,atletas.jogos_num,atletas.apelido,atletas.slug,atletas.pontos_num,atletas.preco_num,atletas.rodada_id,atletas.atleta_id,atletas.clube_id,atletas.variacao_num,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.posicao_id,A,CA,DS,FC,FD,FF,FS,G,I,PS,V,SG,FT,CV,DE,DP,GS,PP,PC,GC
662,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.6,Yago Eduardo Noal Lopes,6,2,Yago Noal,yago-noal,0.0,1.14,27,134246,285,0.0,False,Y. Noal,4,,,1.0,1.0,,,,,,,,,,,,,,,,
663,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,2.04,Luis Otávio Costa de Aquino,7,14,Luis Otávio,luis-otavio,0.0,3.53,27,136306,285,0.0,False,L. Otávio,4,,,14.0,5.0,2.0,1.0,12.0,,1.0,,,,,,,,,,,
664,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,2.04,Mateo Naín Sanabria Doracio,7,5,Sanabria,sanabria,0.0,4.64,27,136955,265,0.0,False,Sanabria,5,,,3.0,5.0,1.0,2.0,15.0,,1.0,,,,,1.0,,,,,,
665,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Micael de Barros Viturino,6,0,Micael,micael,0.0,1.0,27,137375,292,0.0,False,Micael,5,,,,,,,,,,,,,,,,,,,,
666,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.5,Kaique Kenji Takamura Correa,6,2,Kaique Kenji,kaique-kenji,0.0,1.09,27,137542,283,0.0,False,K. Kenji,5,,,,,,,2.0,,,,,,,,,,,,,
667,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,2.93,Clayton Sampaio Pereira,6,6,Clayton Sampaio,clayton-sampaio,0.0,4.05,27,137618,285,0.0,False,C. Sampaio,3,,2.0,7.0,7.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,
668,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,1.3,Sergio Stevan Palacios Zapata,6,2,Palacios,palacios,0.0,1.7,27,138021,280,0.0,False,Palacios,3,,2.0,,3.0,,,1.0,,,,,1.0,,,,,,,,
669,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,Vitor dos Santos Figueiredo,5,0,Figueiredo,figueiredo,0.0,2.0,27,139001,275,0.0,False,Figueiredo,4,,,,,,,,,,,,,,,,,,,,
670,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7.08,Filipe Luís Kasmirski,7,26,Filipe Luís,filipe-luis,2.72,12.12,27,139076,262,-0.57,True,F. Luís,6,,,,,,,,,,,16.0,,,,,,,,,
671,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,Pedro Kauã Rodrigues Machado,6,0,Pedro Kauã,pedro-kaua,0.0,1.0,27,139200,285,0.0,False,P. Kauã,3,,,,,,,,,,,,,,,,,,,,
672,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,3.17,Kauã Prates de Almeida,6,4,Kauã Prates,kaua-prates,0.0,3.43,27,139345,283,0.0,False,K. Prates,2,,1.0,3.0,4.0,,,1.0,,1.0,,,2.0,,,,,,,,
673,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,Caio da Silva Maia,5,0,Caio Maia,caio-maia,0.0,2.0,27,139455,282,0.0,False,C. Maia,5,,,,,,,,,,,,,,,,,,,,
674,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,1.51,João Marcelo Soares de Freitas,6,7,João Marcelo,joao-marcelo,0.0,3.46,27,140364,282,0.0,False,J. Marcelo,5,1.0,,1.0,3.0,3.0,2.0,,,2.0,,,,,,,,,,,
675,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,1.12,Riquelme Felipe Silva de Almeida,6,4,Riquelme Felipe,riquelme-felipe,0.0,4.08,27,140484,266,0.0,False,R. Felipe,5,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,
676,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,João Victor de Souza Cunha,6,0,João Victor,joao-victor,0.0,2.0,27,140492,262,0.0,False,J. Victor,3,,,,,,,,,,,,,,,,,,,,
677,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,João Victor Alves Ferreira,6,0,João Alves,joao-alves,0.0,1.0,27,140494,262,0.0,False,J. Alves,4,,,,,,,,,,,,,,,,,,,,
678,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,2.69,Ryan Francisco Rodrigues dos Santos Silva,5,7,Ryan Francisco,ryan-francisco,0.0,3.62,27,140542,276,0.0,False,R. Francisco,5,,,,4.0,,2.0,5.0,2.0,1.0,,,,,,,,,,,
679,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,David Martins Almeida de Lira,6,0,David Martins,david-martins,0.0,1.0,27,140726,265,0.0,False,D. Martins,4,,,,,,,,,,,,,,,,,,,,
680,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,3.3,Davi Gomes de Alvarenga,5,4,Davi Gomes,davi-gomes,0.0,2.93,27,140906,280,0.0,False,D. Gomes,5,,,1.0,2.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,
681,MIR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,Bruno Oliveira Bertinato,6,0,Bruno Bertinato,bruno-bertinato,0.0,2.0,27,140908,2305,0.0,False,B. Bertinato,1,,,,,,,,,,,,,,,,,,,,
682,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,Kaio Borges Correa,6,0,Kaio Borges,kaio-borges,0.0,1.0,27,141039,266,0.0,False,K. Borges,2,,,,,,,,,,,,,,,,,,,,
683,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.7,Davi Duarte Schuindt,6,2,Davi Schuindt,davi-schuindt,0.0,1.24,27,141040,266,0.0,False,D. Schuindt,3,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
684,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,Kauã Oliveira Branco,6,0,Kauã Branco,kaua-branco,0.0,1.0,27,141084,263,0.0,False,K. Branco,3,,,,,,,,,,,,,,,,,,,,
685,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,Robert Pinto Alves Assunção,6,0,Robert,robert,0.0,1.0,27,141125,282,0.0,False,Robert,1,,,,,,,,,,,,,,,,,,,,
686,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,Vitor Fernandes Chaves Teixeira,6,0,Vitão,vitao,0.0,1.0,27,141131,282,0.0,False,Vitão,3,,,,,,,,,,,,,,,,,,,,
687,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,José Phelipe dos Santos Dutra,6,0,Zé Phelipe,ze-phelipe,0.0,1.0,27,141138,282,0.0,False,Z. Phelipe,4,,,,,,,,,,,,,,,,,,,,
688,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,2.0,Mateus José Iseppe,6,1,Mateus Iseppe,mateus-iseppe,0.0,2.53,27,141139,282,0.0,False,M. Iseppe,4,,,1.0,,,,1.0,,,,,,,,,,,,,
689,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Davi Medeiros Serrano Lira,6,0,Davi,davi,0.0,2.0,27,141145,292,0.0,False,Davi,1,,,,,,,,,,,,,,,,,,,,
690,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Rafael Lima da Silva,6,0,Rafinha,rafinha,0.0,1.0,27,141150,292,0.0,False,Rafinha,3,,,,,,,,,,,,,,,,,,,,
691,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Felipe Gabriel dos Santos Silva,6,0,Felipinho,felipinho,0.0,3.0,27,141151,292,0.0,False,Felipinho,2,,,,,,,,,,,,,,,,,,,,
692,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Riquelme Felipe da Silva de Oliveira,6,0,Riquelme,riquelme,0.0,1.0,27,141153,292,0.0,False,Riquelme,3,,,,,,,,,,,,,,,,,,,,
693,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Felype Gabriel Alencar Carvalho,6,0,Felype Gabriel,felype-gabriel,0.0,1.0,27,141154,292,0.0,False,F. Gabriel,3,,,,,,,,,,,,,,,,,,,,
694,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Adriel Gomes do Nascimento,6,0,Adriel,adriel,0.0,1.0,27,141156,292,0.0,False,Adriel,4,,,,,,,,,,,,,,,,,,,,
695,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Breno José da Silva Santos,6,0,Breno,breno,0.0,2.0,27,141158,292,0.0,False,Breno,4,,,,,,,,,,,,,,,,,,,,
696,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,2.9,José Lucas Gomes da Silva,7,21,Zé Lucas,ze-lucas,3.2,5.2,27,141160,292,0.34,True,Z. Lucas,4,,4.0,34.0,26.0,4.0,7.0,23.0,,2.0,,,,,,,,,,,
697,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Luiz Henrique Duarte Batista,6,0,Gago,gago,0.0,1.0,27,141161,292,0.0,False,Gago,4,,,,,,,,,,,,,,,,,,,,
698,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,2.8,Jefferson Borges do Nascimento,6,1,Jefinho,jefinho,0.0,1.99,27,141162,292,0.0,False,Jefinho,4,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
699,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,Kayke Gouvêa Queiroz,6,0,Kayke Queiroz,kayke-queiroz,0.0,3.0,27,141401,356,0.0,False,K. Queiroz,5,,,,,,,,,,,,,,,,,,,,
700,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,Riquelme Avellar da Silva Fortes,6,0,Avellar,avellar,0.0,1.0,27,141405,267,0.0,False,Avellar,2,,,,,,,,,,,,,,,,,,,,
701,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1.7,Frederico Lippert Neto Gomes,6,1,Fredi Lippert,fredi-lippert,0.0,1.5,27,141419,265,0.0,False,F. Lippert,3,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
702,FLU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,Gustavo Cintra Rocha,6,0,Gustavo Cintra,gustavo-cintra,0.0,1.0,27,141433,266,0.0,False,G. Cintra,3,,,,,,,,,,,,,,,,,,,,
703,PAL,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,2.65,Allan Andrade Elias,2,17,Allan,allan,5.9,4.94,27,141451,275,0.82,True,Allan,4,,,19.0,6.0,4.0,5.0,9.0,1.0,,,,,,1.0,,,,,,
704,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.8,Rodrigo Uriel Atencio,6,15,Atencio,atencio,0.5,3.05,27,141453,292,-0.02,True,Atencio,4,,1.0,1.0,4.0,2.0,6.0,5.0,,,,,,1.0,,,,,,,
705,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,Bernardo Jacob Ferreira,6,0,Bernardo Jacob,bernardo-jacob,0.0,1.0,27,141465,285,0.0,False,B. Jacob,4,,,,,,,,,,,,,,,,,,,,
706,INT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,Pablo Pereira da Costa,6,0,Pablo,pablo,0.0,1.0,27,141467,285,0.0,False,Pablo,2,,,,,,,,,,,,,,,,,,,,
707,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,3.41,Lucca Prior Pimenta,6,11,Lucca Prior,lucca-prior,0.0,3.93,27,141526,356,0.0,False,L. Prior,4,,1.0,10.0,12.0,2.0,3.0,13.0,2.0,2.0,,,,,,,,,,,
708,CAM,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,Hendel dos Santos Nascimento,6,0,Índio,indio,0.0,1.0,27,141551,282,0.0,False,Índio,4,,,,,,,,,,,,,,,,,,,,
709,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,Gabriel Ferreira de Carvalho,6,0,Gabriel Mec,gabriel-mec,0.0,2.0,27,141595,284,0.0,False,G. Mec,5,,,,,,,,,,,,,,,,,,,,
710,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.68,Lucca Marques Alencar,6,4,Lucca,lucca,0.0,1.08,27,141609,276,0.0,False,Lucca,5,,,1.0,4.0,,,5.0,,1.0,,,,,,,,,,,
711,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,João Pedro Pantiga Gomes,6,0,João Pedro,joao-pedro,0.0,1.0,27,141610,276,0.0,False,J. Pedro,1,,,,,,,,,,,,,,,,,,,,
712,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,9.1,Maik Gomes Viegas,6,2,Maik,maik,0.0,6.35,27,141611,276,0.0,False,Maik,2,,2.0,5.0,7.0,,1.0,2.0,1.0,,,,1.0,,,,,,,,
713,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,Paulo Sérgio Venuto Bezerra,6,0,Paulinho,paulinho,0.0,1.0,27,141614,276,0.0,False,Paulinho,5,,,,,,,,,,,,,,,,,,,,
714,SAO,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,Pedro Henrique Ferreira da Silva,6,0,Pedro Ferreira,pedro-ferreira,0.0,1.0,27,141615,276,0.0,False,P. Ferreira,4,,,,,,,,,,,,,,,,,,,,
715,FLA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,Pablo Lúcio,6,0,Pablo Lúcio,pablo-lucio,0.0,1.0,27,141628,262,0.0,False,P. Lúcio,4,,,,,,,,,,,,,,,,,,,,
716,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,Fernando Henrique Pires Costa,6,0,Fernando Costa,fernando-costa,0.0,1.0,27,141643,280,0.0,False,F. Costa,1,,,,,,,,,,,,,,,,,,,,
717,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,Cauã Zappelini Joaquim,6,0,Zappelini,zappelini,0.0,1.0,27,141751,263,0.0,False,Zappelini,4,,,,,,,,,,,,,,,,,,,,
718,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,3.18,Gabriel Morais Silva Bontempo,6,18,Gabriel Bontempo,gabriel-bontempo,0.0,5.32,27,141754,277,0.0,False,G. Bontempo,4,1.0,1.0,24.0,10.0,,4.0,18.0,1.0,,,,,,,,,,,,
719,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,4.42,Fabiano Josué de Souza Silva,7,21,Fabiano Souza,fabiano-souza,6.2,7.49,27,141763,354,0.63,True,F. Souza,2,,5.0,28.0,31.0,1.0,5.0,30.0,,,,,9.0,,,,,,,,
720,RBB,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,Athyrson Ferreira Prates,6,0,Athyrson,athyrson,0.0,1.0,27,141771,280,0.0,False,Athyrson,5,,,,,,,,,,,,,,,,,,,,
721,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,Gustavo Henrique Pereira,6,0,Gustavo Henrique,gustavo-henrique,0.0,1.0,27,141776,277,0.0,False,G. Henrique,4,,,,,,,,,,,,,,,,,,,,
722,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,Kauan Santos Neves Coutinho,6,0,Kauan,kauan,0.0,1.0,27,141795,287,0.0,False,Kauan,3,,,,,,,,,,,,,,,,,,,,
723,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,1.53,Guilherme Luiz Oliveira da Silva,6,6,Guilherme,guilherme,0.0,2.75,27,141806,354,0.0,False,Guilherme,5,,1.0,5.0,6.0,1.0,1.0,5.0,,,,,,,,,,,,,
724,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,Vinicius Rodrigues Lira,6,0,Vinicius Lira,vinicius-lira,0.0,3.0,27,141868,277,0.0,False,V. Lira,2,,,,,,,,,,,,,,,,,,,,
725,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,João Vitor Barros Silva,6,0,Jacaré,jacare,0.0,1.0,27,141873,264,0.0,False,Jacaré,2,,,,,,,,,,,,,,,,,,,,
726,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Josenildo José dos Santos Neto,6,0,Dedé,dede,0.0,1.0,27,141874,292,0.0,False,Dedé,4,,,,,,,,,,,,,,,,,,,,
727,COR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,1.27,Diego da Cruz Lopes,6,6,Dieguinho,dieguinho,0.0,1.82,27,141995,264,0.0,False,Dieguinho,4,,,3.0,1.0,,3.0,2.0,,,,,,,,,,,,,
728,SPT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,2.47,João Pedro Eira Antunes da Silva,6,12,João Silva,joao-silva,0.0,4.06,27,141996,292,0.0,False,J. Silva,3,,1.0,9.0,11.0,2.0,2.0,3.0,,1.0,,,3.0,,,,,,,,
729,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,3.01,Francis Amuzu,6,13,Amuzu,amuzu,0.8,4.76,27,142004,284,-0.3,True,Amuzu,5,1.0,2.0,2.0,6.0,5.0,9.0,12.0,2.0,2.0,,,,,,,,,,,
730,CEA,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,Gabriel Silva Rocha,6,0,Gabriel Silva,gabriel-silva,0.0,1.0,27,142047,354,0.0,False,G. Silva,3,,,,,,,,,,,,,,,,,,,,
731,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,Bruno Ferreira Alves,6,0,Bruno Alves,bruno-alves,0.0,1.0,27,142049,283,0.0,False,B. Alves,3,,,,,,,,,,,,,,,,,,,,
732,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,Kauan Almeida Toledo,6,0,Kauan Toledo,kauan-toledo,0.0,1.0,27,142086,263,0.0,False,K. Toledo,5,,,,,,,,,,,,,,,,,,,,
733,CRU,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,Marcelo Eráclito de Souza Filho,6,0,Marcelo Eráclito,marcelo-eraclito,0.0,1.0,27,142130,283,0.0,False,M. Eráclito,1,,,,,,,,,,,,,,,,,,,,
734,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,Luis Eduardo Guedes de Souza,6,0,Luis Eduardo,luis-eduardo,0.0,2.0,27,142257,284,0.0,False,L. Eduardo,3,,,,,,,,,,,,,,,,,,,,
735,GRE,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,Jeferson Borges dos Santos,6,0,Jeferson,jeferson,0.0,1.0,27,142261,284,0.0,False,Jeferson,5,,,,,,,,,,,,,,,,,,,,
736,BAH,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,Wendeson Wanderley Santos de Melo,6,0,Dell,dell,0.0,1.0,27,142265,265,0.0,False,Dell,5,,,,,,,,,,,,,,,,,,,,
737,JUV,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,José Henrique Camargo,6,0,Zé Henrique,ze-henrique,0.0,1.0,27,142268,286,0.0,False,Z. Henrique,1,,,,,,,,,,,,,,,,,,,,
738,VAS,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,4.88,Nuno Gonçalo Rocha Moreira,7,24,Nuno Moreira,nuno-moreira,8.0,8.74,27,142279,267,0.55,True,N. Moreira,5,4.0,1.0,22.0,13.0,8.0,6.0,30.0,5.0,5.0,,,,,,,,,,,
739,VIT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,Wanderson Papaterra Matos,6,0,Wanderson Papaterra,wanderson-papaterra,0.0,2.0,27,142445,287,0.0,False,W. Papaterra,4,,,,,,,,,,,,,,,,,,,,
740,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.5,Jordan Andrés Barrera Herrera,6,1,Barrera,barrera,0.0,4.79,27,142484,263,0.0,False,Barrera,4,,,,,,,1.0,,,,,,,,,,,,,
741,SAN,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,1.36,Robson de Souza Júnior,6,5,Robinho Jr.,robinho-jr,0.0,2.43,27,142867,277,0.0,False,R. Jr.,5,,,3.0,1.0,,2.0,2.0,,,,,,,,,,,,,
742,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,5.16,Álvaro Montoro,6,10,Montoro,montoro,0.0,9.6,27,142890,263,0.0,False,Montoro,4,2.0,3.0,15.0,7.0,4.0,3.0,12.0,1.0,,,,,1.0,,,,,,,
743,FOR,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,Eduardo Salvador Correia,6,0,Salvador,salvador,0.0,1.0,27,143040,356,0.0,False,Salvador,1,,,,,,,,,,,,,,,,,,,,
744,BOT,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,Gabriel da Silva Abdias,6,0,Gabriel Abdias,gabriel-abdias,0.0,1.0,27,143072,263,0.0,False,G. Abdias,2,,,,,,,,,,,,,,,,,,,,
