,atletas.jogos_num,atletas.foto,atletas.media_num,atletas.nome,atletas.status_id,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.variacao_num,atletas.entrou_em_campo,atletas.rodada_id,atletas.preco_num,atletas.clube_id,atletas.posicao_id,atletas.apelido,atletas.slug,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,I,PS,SG,DE,GS,FT,V,CV,DP,PP,PC,GC
684,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.7,Davi Duarte Schuindt,6,141040,D. Schuindt,FLU,0.0,False,30,1.24,266,3,Davi Schuindt,davi-schuindt,0.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
685,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,Kauã Oliveira Branco,6,141084,K. Branco,BOT,0.0,False,30,1.0,263,3,Kauã Branco,kaua-branco,0.0,,,,,,,,,,,,,,,,,,,,
686,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,Robert Pinto Alves Assunção,6,141125,Robert,CAM,0.0,False,30,1.0,282,1,Robert,robert,0.0,,,,,,,,,,,,,,,,,,,,
687,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,Vitor Fernandes Chaves Teixeira,6,141131,Vitão,CAM,0.0,False,30,1.0,282,3,Vitão,vitao,0.0,,,,,,,,,,,,,,,,,,,,
688,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,José Phelipe dos Santos Dutra,6,141138,Z. Phelipe,CAM,0.0,False,30,1.0,282,4,Zé Phelipe,ze-phelipe,0.0,,,,,,,,,,,,,,,,,,,,
689,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,2.0,Mateus José Iseppe,6,141139,M. Iseppe,CAM,0.0,False,30,2.53,282,4,Mateus Iseppe,mateus-iseppe,0.0,,,1.0,,,,1.0,,,,,,,,,,,,,
690,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Davi Medeiros Serrano Lira,6,141145,Davi,SPT,0.0,False,30,2.0,292,1,Davi,davi,0.0,,,,,,,,,,,,,,,,,,,,
691,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Rafael Lima da Silva,6,141150,Rafinha,SPT,0.0,False,30,1.0,292,3,Rafinha,rafinha,0.0,,,,,,,,,,,,,,,,,,,,
692,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Felipe Gabriel dos Santos Silva,6,141151,Felipinho,SPT,0.0,False,30,3.0,292,2,Felipinho,felipinho,0.0,,,,,,,,,,,,,,,,,,,,
693,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Riquelme Felipe da Silva de Oliveira,6,141153,Riquelme,SPT,0.0,False,30,1.0,292,3,Riquelme,riquelme,0.0,,,,,,,,,,,,,,,,,,,,
694,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Felype Gabriel Alencar Carvalho,6,141154,F. Gabriel,SPT,0.0,False,30,1.0,292,3,Felype Gabriel,felype-gabriel,0.0,,,,,,,,,,,,,,,,,,,,
695,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Adriel Gomes do Nascimento,6,141156,Adriel,SPT,0.0,False,30,1.0,292,4,Adriel,adriel,0.0,,,,,,,,,,,,,,,,,,,,
696,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Breno José da Silva Santos,6,141158,Breno,SPT,0.0,False,30,2.0,292,4,Breno,breno,0.0,,,,,,,,,,,,,,,,,,,,
697,23,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,2.81,José Lucas Gomes da Silva,6,141160,Z. Lucas,SPT,0.0,False,30,5.05,292,4,Zé Lucas,ze-lucas,0.0,,4.0,36.0,29.0,4.0,8.0,25.0,,2.0,,,,,,,,,,,
698,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Luiz Henrique Duarte Batista,6,141161,Gago,SPT,0.0,False,30,1.0,292,4,Gago,gago,0.0,,,,,,,,,,,,,,,,,,,,
699,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,2.8,Jefferson Borges do Nascimento,6,141162,Jefinho,SPT,0.0,False,30,1.99,292,4,Jefinho,jefinho,0.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
700,2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.7,Kayke Gouvêa Queiroz,6,141401,K. Queiroz,FOR,-0.49,True,30,2.85,356,5,Kayke Queiroz,kayke-queiroz,-0.2,,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,
701,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,Riquelme Avellar da Silva Fortes,6,141405,Avellar,VAS,0.0,False,30,1.0,267,2,Avellar,avellar,0.0,,,,,,,,,,,,,,,,,,,,
702,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,1.7,Frederico Lippert Neto Gomes,6,141419,F. Lippert,BAH,0.0,False,30,1.5,265,3,Fredi Lippert,fredi-lippert,0.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
703,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,Gustavo Cintra Rocha,6,141433,G. Cintra,FLU,0.0,False,30,1.0,266,3,Gustavo Cintra,gustavo-cintra,0.0,,,,,,,,,,,,,,,,,,,,
704,20,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,3.09,Allan Andrade Elias,3,141451,Allan,PAL,-0.08,True,30,4.69,275,4,Allan,allan,1.4,2.0,,22.0,7.0,5.0,6.0,10.0,1.0,,,,,,,,1.0,,,,
705,17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,1.0,Rodrigo Uriel Atencio,7,141453,Atencio,SPT,-0.02,True,30,3.35,292,4,Atencio,atencio,2.4,,1.0,1.0,5.0,6.0,6.0,6.0,,,,,,,1.0,,,,,,
706,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,Bernardo Jacob Ferreira,6,141465,B. Jacob,INT,0.0,False,30,1.0,285,4,Bernardo Jacob,bernardo-jacob,0.0,,,,,,,,,,,,,,,,,,,,
707,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,1.4,Pablo Pereira da Costa,6,141467,Pablo,INT,0.44,True,30,1.44,285,2,Pablo,pablo,1.4,,,1.0,2.0,,,1.0,,,,,,,,,,,,,
708,11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,3.41,Lucca Prior Pimenta,6,141526,L. Prior,FOR,0.0,False,30,3.93,356,4,Lucca Prior,lucca-prior,0.0,,1.0,10.0,12.0,2.0,3.0,13.0,2.0,2.0,,,,,,,,,,,
709,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,Hendel dos Santos Nascimento,6,141551,Índio,CAM,0.0,False,30,1.0,282,4,Índio,indio,0.0,,,,,,,,,,,,,,,,,,,,
710,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,Gabriel Ferreira de Carvalho,6,141595,G. Mec,GRE,0.0,False,30,2.0,284,5,Gabriel Mec,gabriel-mec,0.0,,,,,,,,,,,,,,,,,,,,
711,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.68,Lucca Marques Alencar,6,141609,Lucca,SAO,0.0,False,30,1.08,276,5,Lucca,lucca,0.0,,,1.0,4.0,,,5.0,,1.0,,,,,,,,,,,
712,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,João Pedro Pantiga Gomes,6,141610,J. Pedro,SAO,0.0,False,30,1.0,276,1,João Pedro,joao-pedro,0.0,,,,,,,,,,,,,,,,,,,,
713,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,8.53,Maik Gomes Viegas,7,141611,Maik,SAO,2.01,True,30,8.45,276,2,Maik,maik,11.4,1.0,3.0,10.0,9.0,,1.0,2.0,1.0,,,2.0,,,,,,,,,
714,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,Paulo Sérgio Venuto Bezerra,6,141614,Paulinho,SAO,0.0,False,30,1.0,276,5,Paulinho,paulinho,0.0,,,,,,,,,,,,,,,,,,,,
715,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,Pedro Henrique Ferreira da Silva,6,141615,P. Ferreira,SAO,0.0,False,30,1.0,276,4,Pedro Ferreira,pedro-ferreira,0.0,,,,,,,,,,,,,,,,,,,,
716,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,Pablo Lúcio,6,141628,P. Lúcio,FLA,0.0,False,30,1.0,262,4,Pablo Lúcio,pablo-lucio,0.0,,,,,,,,,,,,,,,,,,,,
717,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,Fernando Henrique Pires Costa,6,141643,F. Costa,RBB,0.0,False,30,1.0,280,1,Fernando Costa,fernando-costa,0.0,,,,,,,,,,,,,,,,,,,,
718,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,Cauã Zappelini Joaquim,6,141751,Zappelini,BOT,0.0,False,30,1.0,263,4,Zappelini,zappelini,0.0,,,,,,,,,,,,,,,,,,,,
719,20,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,2.93,Gabriel Morais Silva Bontempo,6,141754,G. Bontempo,SAN,0.0,False,30,5.38,277,4,Gabriel Bontempo,gabriel-bontempo,0.0,1.0,1.0,25.0,11.0,,4.0,18.0,1.0,,,,,,,,,,,,
720,24,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,3.99,Fabiano Josué de Souza Silva,7,141763,F. Souza,CEA,-0.04,True,30,6.69,354,2,Fabiano Souza,fabiano-souza,1.4,,5.0,31.0,38.0,1.0,5.0,31.0,,,,9.0,,,,,,,,,
721,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,Athyrson Ferreira Prates,6,141771,Athyrson,RBB,0.0,False,30,1.0,280,5,Athyrson,athyrson,0.0,,,,,,,,,,,,,,,,,,,,
722,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,Gustavo Henrique Pereira,6,141776,G. Henrique,SAN,0.0,False,30,1.0,277,4,Gustavo Henrique,gustavo-henrique,0.0,,,,,,,,,,,,,,,,,,,,
723,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,Kauan Santos Neves Coutinho,6,141795,Kauan,VIT,0.0,False,30,1.0,287,3,Kauan,kauan,0.0,,,,,,,,,,,,,,,,,,,,
724,6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,1.53,Guilherme Luiz Oliveira da Silva,6,141806,Guilherme,CEA,0.0,False,30,2.75,354,5,Guilherme,guilherme,0.0,,1.0,5.0,6.0,1.0,1.0,5.0,,,,,,,,,,,,,
725,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,Vinicius Rodrigues Lira,6,141868,V. Lira,SAN,0.0,False,30,3.0,277,2,Vinicius Lira,vinicius-lira,0.0,,,,,,,,,,,,,,,,,,,,
726,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,João Vitor Barros Silva,6,141873,Jacaré,COR,0.0,False,30,1.0,264,2,Jacaré,jacare,0.0,,,,,,,,,,,,,,,,,,,,
727,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,Josenildo José dos Santos Neto,6,141874,Dedé,SPT,0.0,False,30,1.0,292,4,Dedé,dede,0.0,,,,,,,,,,,,,,,,,,,,
728,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,1.16,Diego da Cruz Lopes,6,141995,Dieguinho,COR,0.0,False,30,1.66,264,4,Dieguinho,dieguinho,0.0,,,3.0,1.0,,3.0,3.0,,,,,,,,,,,,,
729,13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,2.28,João Pedro Eira Antunes da Silva,6,141996,J. Silva,SPT,0.0,False,30,4.02,292,3,João Silva,joao-silva,0.0,,1.0,9.0,11.0,2.0,2.0,3.0,,1.0,,3.0,,,,,,,,,
730,16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,3.28,Francis Amuzu,7,142004,Amuzu,GRE,1.18,True,30,5.92,284,5,Amuzu,amuzu,8.5,2.0,2.0,4.0,7.0,6.0,12.0,16.0,2.0,2.0,,,,,,,,,,,
731,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,Gabriel Silva Rocha,6,142047,G. Silva,CEA,0.0,False,30,1.0,354,3,Gabriel Silva,gabriel-silva,0.0,,,,,,,,,,,,,,,,,,,,
732,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,Bruno Ferreira Alves,6,142049,B. Alves,CRU,0.0,False,30,1.0,283,3,Bruno Alves,bruno-alves,0.0,,,,,,,,,,,,,,,,,,,,
733,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,Kauan Almeida Toledo,6,142086,K. Toledo,BOT,0.0,False,30,1.0,263,5,Kauan Toledo,kauan-toledo,0.0,,,,,,,,,,,,,,,,,,,,
734,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,Marcelo Eráclito de Souza Filho,6,142130,M. Eráclito,CRU,0.0,False,30,1.0,283,1,Marcelo Eráclito,marcelo-eraclito,0.0,,,,,,,,,,,,,,,,,,,,
735,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,Luis Eduardo Guedes de Souza,6,142257,L. Eduardo,GRE,0.0,False,30,2.0,284,3,Luis Eduardo,luis-eduardo,0.0,,,,,,,,,,,,,,,,,,,,
736,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,Jeferson Borges dos Santos,6,142261,Jeferson,GRE,0.0,False,30,1.0,284,5,Jeferson,jeferson,0.0,,,,,,,,,,,,,,,,,,,,
737,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,Wendeson Wanderley Santos de Melo,6,142265,Dell,BAH,0.0,False,30,1.0,265,5,Dell,dell,0.0,,,,,,,,,,,,,,,,,,,,
738,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,José Henrique Camargo,6,142268,Z. Henrique,JUV,0.0,False,30,1.0,286,1,Zé Henrique,ze-henrique,0.0,,,,,,,,,,,,,,,,,,,,
739,27,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,4.71,Nuno Gonçalo Rocha Moreira,7,142279,N. Moreira,VAS,-0.65,True,30,7.97,267,5,Nuno Moreira,nuno-moreira,2.3,4.0,2.0,23.0,14.0,8.0,7.0,32.0,6.0,6.0,,,,,,,,,,,
740,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,Wanderson Papaterra Matos,6,142445,W. Papaterra,VIT,0.0,False,30,2.0,287,4,Wanderson Papaterra,wanderson-papaterra,0.0,,,,,,,,,,,,,,,,,,,,
741,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.5,Jordan Andrés Barrera Herrera,6,142484,Barrera,BOT,0.0,False,30,4.79,263,4,Barrera,barrera,0.0,,,,,,,1.0,,,,,,,,,,,,,
742,7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,1.05,Robson de Souza Júnior,6,142867,R. Jr.,SAN,0.0,False,30,1.99,277,5,Robinho Jr.,robinho-jr,0.0,,,3.0,1.0,,2.0,3.0,,,,,,,,,,,,,
743,10,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,5.16,Álvaro Montoro,5,142890,Montoro,BOT,0.0,False,30,9.6,263,4,Montoro,montoro,0.0,2.0,3.0,15.0,7.0,4.0,3.0,12.0,1.0,,,,,,1.0,,,,,,
744,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,Eduardo Salvador Correia,6,143040,Salvador,FOR,0.0,False,30,1.0,356,1,Salvador,salvador,0.0,,,,,,,,,,,,,,,,,,,,
745,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,Gabriel da Silva Abdias,6,143072,G. Abdias,BOT,0.0,False,30,1.0,263,2,Gabriel Abdias,gabriel-abdias,0.0,,,,,,,,,,,,,,,,,,,,
746,8,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,5.7,Martín Palermo,7,143194,M. Palermo,FOR,0.6,True,30,11.01,356,6,Martín Palermo,martin-palermo,7.78,,,,,,,,,,,,,,,4.0,,,,,
747,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,2.5,Wendell dos Santos Sacramento,6,143253,Wendell,VIT,0.0,False,30,1.83,287,5,Wendell,wendell,0.0,,,1.0,,,,2.0,,,,,,,,,,,,,
748,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,Kauan Vitor Silva Ferreira de Melo,6,143255,K. Vitor,VIT,0.0,False,30,1.0,287,5,Kauan Vitor,kauan-vitor,0.0,,,,,,,,,,,,,,,,,,,,
749,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,Caio Joshua Lana de Andrade,6,143295,Joshua,FLA,0.0,False,30,2.0,262,4,Joshua,joshua,0.0,,,,,,,,,,,,,,,,,,,,
750,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,Murilo Rhikman Alves Pimentel,6,143350,M. Rhikman,CRU,0.0,False,30,0.91,283,4,Murilo Rhikman,murilo-rhikman,0.0,,,,,,,,,,,,,,,,,,,,
751,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,Leonardo de Oliveira Jance,6,143377,L. Jance,FLU,0.0,False,30,1.0,266,2,Léo Jance,leo-jance,0.0,,,,,,,,,,,,,,,,,,,,
752,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,Gabriel Henrique Soares da Silva,6,143452,G. Caipira,COR,0.0,False,30,1.0,264,2,Gabriel Caipira,gabriel-caipira,0.0,,,,,,,,,,,,,,,,,,,,
753,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,Vagno de Sousa Brito Júnior,6,143460,Vagno,FLU,0.0,False,30,1.0,266,2,Vagno,vagno,0.0,,,,,,,,,,,,,,,,,,,,
754,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,Wesley Natã de Freitas Prado,6,143463,W. Natã,FLU,0.0,False,30,1.0,266,5,Wesley Natã,wesley-nata,0.0,,,,,,,,,,,,,,,,,,,,
755,5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.28,Raykkonen Pereira Soares,6,143488,Raykkonen,INT,0.0,False,30,0.81,285,5,Raykkonen,raykkonen,0.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
756,3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,5.37,Kauã Moraes Silva,6,143600,K. Moraes,CRU,0.0,False,30,7.0,283,2,Kauã Moraes,kaua-moraes,0.0,,,3.0,3.0,,,5.0,,,,2.0,,,,,,,,,
757,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,Kaique da Silva Júlio Pereira,6,144015,K. Pereira,BOT,0.0,False,30,1.0,263,2,Kaique Pereira,kaique-pereira,0.0,,,,,,,,,,,,,,,,,,,,
758,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,João Alencar Santos Paes da Costa,6,144255,J. Alencar,SAN,0.0,False,30,1.0,277,3,João Alencar,joao-alencar,0.0,,,,,,,,,,,,,,,,,,,,
759,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,Pedro Padula Tobias de Aguiar,6,144417,Padula,SAN,0.0,False,30,1.0,277,5,Padula,padula,0.0,,,,,,,,,,,,,,,,,,,,
760,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,Vitor Lamounier Rego,6,144424,V. Lamounier,CRU,0.0,False,30,1.0,283,1,Vitor Lamounier,vitor-lamounier,0.0,,,,,,,,,,,,,,,,,,,,
761,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,Lucas Emanoel de Abreu dos Reis,6,144561,L. Emanoel,FOR,0.0,False,30,1.0,356,4,Lucas Emanoel,lucas-emanoel,0.0,,,,,,,,,,,,,,,,,,,,
762,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,Lucas Lohan dos Santos Verediana,6,145000,L. Lohan,VIT,0.0,False,30,1.0,287,4,Lucas Lohan,lucas-lohan,0.0,,,,,,,,,,,,,,,,,,,,
763,4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,1.18,Rúben da Rocha Rodrigues,6,145099,R. Rodrigues,VIT,0.0,False,30,4.53,287,4,Rúben Rodrigues,ruben-rodrigues,0.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,
764,17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,5.79,Davide Ancelotti,7,145269,D. Ancelotti,BOT,-0.41,True,30,11.18,263,6,Davide Ancelotti,davide-ancelotti,4.65,,,,,,,,,,,,,,,8.0,,,,,
765,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.7,Kauê Junior Furquim da Silva,6,145379,K. Furquim,BAH,0.0,False,30,1.17,265,5,Kauê Furquim,kaue-furquim,0.0,,,,1.0,,,2.0,,,,,,,,,,,,,
766,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,Rúben Ismael Valente Ramos,6,145387,R. Ismael,VIT,0.0,False,30,4.56,287,4,Rúben Ismael,ruben-ismael,0.0,,,,,,,,,,,,,,,,,,,,
767,0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,Breno Vereza da Silva,6,145396,B. Vereza,VAS,0.0,False,30,1.0,267,2,Breno Vereza,breno-vereza,0.0,,,,,,,,,,,,,,,,,,,,
