,atletas.atleta_id,atletas.posicao_id,atletas.slug,atletas.clube.id.full.name,atletas.pontos_num,atletas.preco_num,atletas.foto,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.media_num,atletas.variacao_num,atletas.apelido,atletas.status_id,atletas.jogos_num,atletas.clube_id,atletas.rodada_id,atletas.nome,FS,DE,GS,SG,A,CA,DS,FC,FD,FF,FT,G,I,PS,V,CV,DP,PP,PC,GC
73,77485,4,carrillo,COR,-0.1,5.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,Carrillo,2.5,0.11,Carrillo,3,18,264,32,André Martín Carrillo Díaz,13.0,,,,1.0,3.0,21.0,26.0,1.0,5.0,,1.0,2.0,,,,,,,
74,77656,2,cedric-soares,SAO,0.8,6.62,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,C. Soares,3.38,-0.46,Cédric Soares,7,23,276,32,Cédric Ricardo Alves Soares,8.0,,,6.0,2.0,1.0,23.0,10.0,,4.0,,,,,,,,,,
75,77664,4,sergio-oliveira,SPT,7.1,8.96,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,S. Oliveira,4.48,0.49,Sérgio Oliveira,7,13,292,32,Sérgio Miguel Relvas de Oliveira,11.0,,,,1.0,5.0,22.0,16.0,6.0,8.0,1.0,1.0,,,,,,,,
76,77738,5,romarinho,VIT,0.0,5.44,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,Romarinho,1.56,0.0,Romarinho,6,5,287,32,Romário Ricardo da Silva,4.0,,,,,,2.0,,1.0,2.0,,,,,,,,,,
77,77777,4,joao-schmidt,SAN,0.0,4.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,J. Schmidt,2.21,0.13,João Schmidt,7,24,277,32,João Felipe Schmidt Urbano,11.0,,,,2.0,7.0,32.0,37.0,2.0,7.0,,,1.0,,,,,,,
78,78117,5,everaldo,FLU,1.3,3.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,Everaldo,1.58,0.17,Everaldo,6,22,266,32,Everaldo Stum,14.0,,,,,1.0,3.0,20.0,6.0,10.0,1.0,2.0,1.0,,,,,1.0,,
79,78248,3,gustavo-henrique,COR,-1.9,6.64,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,G. Henrique,4.14,-2.46,Gustavo Henrique,7,18,264,32,Gustavo Henrique Vernes,6.0,,,5.0,,4.0,18.0,18.0,5.0,5.0,1.0,2.0,,,,,,,,
80,78435,5,vitinho,COR,0.0,7.75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,False,Vitinho,3.82,0.0,Vitinho,5,8,264,32,Victor Vinícius Coelho dos Santos,8.0,,,,1.0,,11.0,4.0,4.0,2.0,,,1.0,,,,,,,
81,78445,2,rene,FLU,7.5,10.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,Renê,6.34,1.06,Renê,7,21,266,32,Renê Rodrigues Martins,16.0,,,9.0,,1.0,49.0,17.0,,6.0,,1.0,,,,,,,,
82,78478,4,willian-arao,SAN,3.1,5.76,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,W. Arão,1.88,0.16,Willian Arão,6,6,277,32,Willian Souza Arão da Silva,4.0,,,,,,6.0,4.0,,2.0,,,1.0,,,,,,,
83,78605,4,gabriel,RBB,-0.8,5.28,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,True,Gabriel,2.97,-0.55,Gabriel,7,27,280,32,Gabriel Girotto Franco,25.0,,,,,11.0,48.0,39.0,1.0,7.0,1.0,1.0,,,,,,,,
84,78850,2,reinaldo,MIR,2.2,10.47,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,Reinaldo,7.69,0.22,Reinaldo,7,28,2305,32,Reinaldo Manoel da Silva,22.0,,,8.0,5.0,6.0,29.0,20.0,10.0,17.0,,11.0,,,,,,1.0,2.0,
85,78851,1,richard,CEA,0.0,4.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,Richard,-1.0,0.0,Richard,6,0,354,32,Richard de Oliveira Costa,,,,,,1.0,,,,,,,,,,,,,,
86,78855,3,thiago-santos,FLU,0.0,6.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,T. Santos,3.99,0.0,Thiago Santos,6,8,266,32,Thiago dos Santos,3.0,,,5.0,,2.0,6.0,8.0,,1.0,,,,,,,,,,
87,79066,1,alex-muralha,MIR,0.0,2.82,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,A. Muralha,2.12,0.0,Alex Muralha,6,7,2305,32,Alex Roberto Santana Rafael,1.0,21.0,10.0,,,3.0,,,,,,,,,,,,,,
88,79266,1,bruno-ferreira,CEA,2.9,6.31,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,B. Ferreira,4.01,-0.8,Bruno Ferreira,7,23,354,32,Bruno Ferreira Ventura Diniz - de Lins,10.0,59.0,22.0,7.0,,2.0,,1.0,,,,,,,,,,,,
89,79631,5,cano,FLU,0.0,8.64,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,Cano,4.49,0.0,Cano,6,20,266,32,Germán Ezequiel Cano,24.0,,,,,1.0,4.0,9.0,5.0,20.0,2.0,6.0,5.0,,,,,,,
90,79701,4,lucas-silva,CRU,-1.1,4.39,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,L. Silva,2.23,-0.48,Lucas Silva,3,30,283,32,Lucas Silva Borges,22.0,,,,2.0,6.0,24.0,45.0,2.0,11.0,1.0,2.0,,,,,,,,
91,79973,1,helton-leite,FOR,0.0,5.13,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,H. Leite,1.77,0.0,Helton Leite,6,4,356,32,Helton Brant Aleixo Leite,1.0,12.0,9.0,,,,,,,,,,,,,,,,,
92,80061,4,saul,FLA,4.5,9.47,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,Saúl,4.19,0.39,Saúl,7,12,262,32,Saúl Ñíguez Esclapez,5.0,,,,1.0,1.0,26.0,26.0,2.0,9.0,1.0,,,,,,,,,
93,80076,5,ze-roberto,SPT,0.0,6.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,Z. Roberto,0.0,0.0,Zé Roberto,6,0,292,32,José Roberto Assunção de Araújo Filho,,,,,,,,,,,,,,,,,,,,
94,80129,4,jadson,JUV,1.0,5.49,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,Jadson,2.83,0.29,Jadson,7,26,286,32,Jadson Alves dos Santos,44.0,,,,1.0,8.0,38.0,36.0,3.0,7.0,,,2.0,,,,,,1.0,
95,80196,4,yago-pikachu,FOR,1.7,5.16,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,True,Y. Pikachu,2.11,0.24,Yago Pikachu,6,25,356,32,Glaybson Yago Souza Lisboa,17.0,,,,1.0,2.0,9.0,10.0,6.0,5.0,1.0,2.0,3.0,1.0,,,,,,
96,80287,5,luciano,SAO,9.6,10.47,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,Luciano,5.85,-0.45,Luciano,7,26,276,32,Luciano da Rocha Neves,35.0,,,,4.0,10.0,20.0,24.0,16.0,26.0,,8.0,5.0,2.0,,,,1.0,,
97,80313,2,gilberto,BAH,0.0,7.29,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,Gilberto,4.34,0.0,Gilberto,5,19,265,32,Gilberto Moraes Júnior,10.0,,,7.0,,5.0,25.0,14.0,2.0,5.0,,1.0,1.0,,,,,,,
98,80570,2,wendell,SAO,0.0,9.67,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,False,Wendell,4.99,0.0,Wendell,5,15,276,32,Wendell Nascimento Borges,16.0,,,6.0,1.0,,22.0,12.0,,3.0,,,,,,,,,,
99,80583,4,lucas-lima,SPT,4.9,6.66,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,L. Lima,3.86,0.53,Lucas Lima,7,25,292,32,Lucas Rafael Araújo Lima,38.0,,,,4.0,10.0,19.0,28.0,9.0,3.0,1.0,4.0,8.0,,,,,,,
100,81091,4,jair,VAS,0.0,4.63,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,Jair,2.07,0.0,Jair,5,10,267,32,Jair Rodrigues Júnior,11.0,,,,,3.0,14.0,12.0,,1.0,,,,,,,,,,
101,81121,4,lucas-mugni,CEA,6.0,6.78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,L. Mugni,3.26,0.79,Lucas Mugni,7,24,354,32,Lucas Andrés Mugni,11.0,,,,3.0,5.0,28.0,28.0,4.0,7.0,1.0,2.0,2.0,,,,,,,
102,81150,2,mayke,SAN,0.2,7.47,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,Mayke,4.19,-0.54,Mayke,3,12,277,32,Mayke Rocha de Oliveira,7.0,,,3.0,,3.0,25.0,18.0,1.0,2.0,,,1.0,,,,,,,
103,81401,5,goncalo-paciencia,SPT,0.0,5.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,G. Paciência,0.58,0.0,Gonçalo Paciência,6,4,292,32,Gonçalo Mendes Paciência,1.0,,,,,,,2.0,,3.0,,,,,,,,,,
104,81845,4,alisson,SAO,0.2,4.24,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,True,Alisson,1.78,-0.2,Alisson,6,25,276,32,Alisson Euler de Freitas Castro,29.0,,,,1.0,5.0,17.0,18.0,6.0,4.0,,,1.0,,,,,,,
105,81881,1,joao-ricardo,FOR,0.0,11.84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,J. Ricardo,5.87,0.0,João Ricardo,5,13,356,32,João Ricardo Riedi,2.0,51.0,18.0,6.0,,,,,,,,,,,,,,,,1.0
106,81952,4,willian-oliveira,VIT,1.7,4.64,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,W. Oliveira,2.8,-0.98,Willian Oliveira,7,15,287,32,Willian Osmar de Oliveira Silva,12.0,,,,,5.0,22.0,25.0,1.0,8.0,,1.0,,,,,,,,
107,82407,4,chico-kim,MIR,0.0,4.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,False,C. Kim,1.6,0.0,Chico Kim,6,11,2305,32,Francisco Hyun-Sol Kim,11.0,,,,,1.0,8.0,6.0,1.0,1.0,,,,1.0,,,,,,
108,82455,4,ze-rafael,SAN,4.7,8.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,True,Z. Rafael,4.71,-0.13,Zé Rafael,7,21,277,32,José Rafael Vivian,45.0,,,,,4.0,43.0,34.0,2.0,11.0,2.0,1.0,,1.0,,,,,,
109,82463,4,otavio,FLU,0.0,4.92,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,False,Otávio,1.56,0.0,Otávio,6,5,266,32,Otávio Henrique Passos Santos,8.0,,,,,,3.0,5.0,,1.0,,,,,,,,,,
110,82627,5,luiz-araujo,FLA,1.3,8.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,L. Araújo,4.65,0.25,Luiz Araújo,6,29,262,32,Luiz de Araújo Guimarães Neto,23.0,,,,2.0,2.0,31.0,30.0,10.0,15.0,2.0,6.0,1.0,,,,,,,
111,82628,2,tinga,FOR,0.0,7.83,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,Tinga,3.87,0.0,Tinga,6,11,356,32,Guilherme de Jesus da Silva,4.0,,,3.0,,1.0,12.0,6.0,,3.0,,1.0,,,,,,,,
112,82639,2,marcelo-hermes,JUV,10.5,8.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,M. Hermes,5.21,1.47,Marcelo Hermes,2,14,286,32,Marcelo Gazella Hermes,10.0,,,4.0,3.0,2.0,17.0,14.0,6.0,8.0,,,,,,,,,,
113,82775,2,lucas-ramon,MIR,-0.1,8.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,L. Ramon,5.86,-0.54,Lucas Ramon,7,24,2305,32,Lucas Ramon Batista Silva,35.0,,,6.0,2.0,7.0,45.0,24.0,7.0,6.0,,2.0,3.0,1.0,,,,,,
114,83048,3,rafael-thyere,SPT,0.0,5.36,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,False,R. Thyere,2.42,0.0,Rafael Thyere,5,16,292,32,Rafael Thyere de Albuquerque Marques,6.0,,,3.0,,2.0,13.0,9.0,1.0,2.0,1.0,,,,,,,,,
115,83251,2,alan-benitez,INT,0.0,5.21,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,A. Benítez,2.18,0.0,Alan Benítez,6,9,285,32,Alan Max Benítez Domínguez,,,,2.0,,,5.0,5.0,3.0,,,,,,,,,,,
116,83257,5,gabriel,CRU,0.0,6.5,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,Gabriel,3.32,-0.62,Gabriel,6,25,283,32,Gabriel Barbosa Almeida,10.0,,,,2.0,5.0,5.0,5.0,10.0,11.0,1.0,6.0,9.0,,,,,1.0,,
117,83528,3,leo-pereira,FLA,2.0,8.92,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,True,L. Pereira,4.73,-0.5,Léo Pereira,7,28,262,32,Leonardo Pereira,11.0,,,15.0,,5.0,19.0,22.0,3.0,8.0,1.0,3.0,,,,,,,2.0,
118,83786,3,neris,VIT,5.0,3.48,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,True,Neris,1.26,0.47,Neris,6,8,287,32,Hueglo dos Santos Neris,3.0,,,2.0,,1.0,2.0,9.0,2.0,,,,2.0,,,1.0,,,,
119,84042,5,tiquinho-soares,SAN,0.0,7.29,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,T. Soares,2.71,0.0,Tiquinho Soares,6,25,277,32,Francisco das Chagas Soares dos Santos Meireles,35.0,,,,3.0,3.0,8.0,28.0,7.0,12.0,,2.0,5.0,1.0,,,,,,
120,84094,1,ruan-carneiro,JUV,0.0,3.77,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,R. Carneiro,3.8,0.0,Ruan Carneiro,6,3,286,32,Eudes Ruan de Souza Carneiro,,8.0,4.0,1.0,,,,,,,,,,,,,,,,
121,84263,3,jemerson,GRE,0.0,4.77,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,Jemerson,3.2,0.0,Jemerson,6,9,284,32,Jemerson de Jesus Nascimento,3.0,,,1.0,,3.0,11.0,14.0,1.0,1.0,1.0,1.0,,,,,,,,
122,84428,4,fernando-sobral,CEA,1.5,4.02,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,F. Sobral,1.55,0.01,Fernando Sobral,6,25,354,32,Fernando Pereira do Nascimento,14.0,,,,,7.0,24.0,31.0,,5.0,,1.0,1.0,,,,,,,
123,84523,5,romarinho,SPT,1.7,3.88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,Romarinho,2.33,-0.21,Romarinho,7,19,292,32,José Romário Silva de Souza,22.0,,,,1.0,,5.0,2.0,2.0,4.0,,2.0,2.0,,,,,,,
124,84558,4,lucas-romero,CRU,3.4,7.87,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,True,L. Romero,4.44,-0.62,Lucas Romero,7,29,283,32,Lucas Daniel Romero,43.0,,,,3.0,10.0,63.0,32.0,3.0,8.0,,1.0,1.0,,,,,,,
125,84674,4,lucas-evangelista,PAL,0.0,6.28,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,False,L. Evangelista,3.36,0.0,Lucas Evangelista,5,19,275,32,Lucas Evangelista Santana de Oliveira,20.0,,,,1.0,2.0,23.0,20.0,4.0,2.0,,2.0,,,,,,,,
126,84735,4,jorginho,FLA,0.0,6.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Jorginho,2.2,0.0,Jorginho,6,14,262,32,Jorge Luiz Frello Filho,8.0,,,,,5.0,18.0,20.0,1.0,2.0,,1.0,,,,,,,,
127,84816,2,varela,FLA,0.0,8.77,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Varela,5.09,0.0,Varela,6,17,262,32,Guillermo Varela Olivera,7.0,,,10.0,4.0,,9.0,4.0,1.0,1.0,,,2.0,,,,,,1.0,
128,84847,3,luan-peres,SAN,0.0,4.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,False,L. Peres,2.74,0.0,Luan Peres,7,21,277,32,Luan Peres Petroni,12.0,,,5.0,,6.0,26.0,28.0,1.0,1.0,,,1.0,,,,,,,
129,85034,4,oscar-romero,INT,1.2,4.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,True,O. Romero,1.67,-0.02,Óscar Romero,6,15,285,32,Óscar David Romero Villamayor,18.0,,,,1.0,3.0,8.0,7.0,1.0,5.0,,,,,,,,,1.0,
130,85048,5,memphis-depay,COR,2.1,12.95,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,True,M. Depay,5.23,-1.71,Memphis Depay,7,20,264,32,Memphis Depay,30.0,,,,3.0,4.0,8.0,17.0,13.0,14.0,3.0,5.0,1.0,,,,,1.0,,
131,85083,1,vinicius-silvestre,FOR,0.0,6.75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,V. Silvestre,4.4,0.0,Vinicius Silvestre,6,2,356,32,Vinicius Silvestre da Costa,1.0,11.0,6.0,,,,,,,,,,,,,,,,,
132,85403,4,danielzinho,MIR,3.8,5.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,True,Danielzinho,3.0,0.08,Danielzinho,7,29,2305,32,Daniel de Oliveira Sertanejo,59.0,,,,2.0,4.0,29.0,30.0,4.0,11.0,1.0,,2.0,1.0,,,,,,
133,85425,1,joao-paulo,BAH,0.0,6.45,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,False,J. Paulo,-1.0,0.0,João Paulo,6,0,265,32,João Paulo Silva Martins,,,,,,2.0,,,,,,,,,,,,,,
134,85465,4,alex-santana,GRE,0.0,2.62,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,False,A. Santana,0.15,0.0,Alex Santana,5,10,284,32,Alex Paulo Menezes Santana,11.0,,,,,5.0,1.0,12.0,,4.0,,,1.0,,,,,,,
135,85856,4,ricardo-ryller,VIT,0.0,2.69,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,False,R. Ryller,1.3,0.0,Ricardo Ryller,6,16,287,32,Ricardo Ryller Ribeiro Lino Silva,7.0,,,,,3.0,15.0,28.0,4.0,2.0,,,1.0,,,,,,,
136,85930,5,aylon,CEA,-1.3,4.1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,True,Aylon,2.57,-0.26,Aylon,6,18,354,32,Aylon Darwin Tavella,18.0,,,,,4.0,12.0,20.0,4.0,6.0,1.0,2.0,2.0,1.0,,,,,,
137,85931,4,hyoran,SPT,1.5,3.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,True,Hyoran,1.69,0.18,Hyoran,6,9,292,32,Hyoran Kaue Dalmoro,6.0,,,,1.0,2.0,4.0,15.0,2.0,3.0,1.0,,1.0,,,,,,,
138,86292,5,bolasie,CRU,0.0,3.04,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,False,Bolasie,0.65,0.0,Bolasie,6,14,283,32,Yannick Bolasie,3.0,,,,1.0,1.0,3.0,10.0,1.0,1.0,,,1.0,,,,,,,
139,86410,2,victor-luis,VAS,0.0,4.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,False,V. Luis,1.68,0.0,Victor Luis,6,4,267,32,Victor Luis Chuab Zamblauskas,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
140,86485,5,keno,FLU,-1.3,5.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,True,Keno,2.9,-0.33,Keno,6,14,266,32,Marcos da Silva França,19.0,,,,2.0,1.0,4.0,5.0,2.0,9.0,,1.0,,,,,,,,
141,86508,1,jandrei,JUV,7.6,5.25,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,True,Jandrei,2.14,1.17,Jandrei,7,11,286,32,Jandrei Chitolina Carniel,2.0,25.0,18.0,2.0,,2.0,,,,,,,,,,,,,,
142,86536,4,richardson,CEA,0.0,2.84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,False,Richardson,1.01,0.0,Richardson,6,13,354,32,Richardson Fernandes dos Santos,8.0,,,,,3.0,8.0,10.0,2.0,1.0,,,,,,,,,,
143,86686,4,tche-tche,VAS,0.7,3.78,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,True,T. Tchê,1.73,-0.48,Tchê Tchê,7,23,267,32,Danilo das Neves Pinheiro,38.0,,,,,2.0,9.0,20.0,3.0,5.0,,1.0,1.0,,,,,,,
144,86711,4,richard,INT,0.0,3.62,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,False,Richard,1.2,0.0,Richard,6,4,285,32,Richard Cândido Coelho,5.0,,,,,,2.0,5.0,,1.0,,,,,,,,,,
145,86757,5,everton,FLA,0.0,7.08,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,False,Everton,2.22,0.0,Everton,6,17,262,32,Everton Sousa Soares,2.0,,,,1.0,,8.0,10.0,4.0,9.0,1.0,1.0,1.0,,,,,,,
146,86766,4,matheus-rossetto,FOR,0.0,2.96,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,M. Rossetto,0.75,0.0,Matheus Rossetto,6,13,356,32,Matheus Rossetto,3.0,,,,,,6.0,3.0,,,,,,,,,,,,
147,86820,2,reginaldo,JUV,0.0,4.79,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,False,Reginaldo,3.1,0.0,Reginaldo,6,15,286,32,Reginaldo Lopes de Jesus,10.0,,,3.0,2.0,1.0,11.0,6.0,1.0,2.0,,,1.0,,,,,,,
148,86859,4,jose-welison,FOR,0.0,3.82,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,False,J. Welison,1.89,0.0,José Welison,6,9,356,32,José Welison da Silva,5.0,,,,,3.0,12.0,7.0,,2.0,,,,,,,,,,
