,atletas.clube_id,atletas.clube.id.full.name,atletas.posicao_id,atletas.nome,atletas.slug,atletas.apelido_abreviado,atletas.foto,atletas.apelido,atletas.jogos_num,atletas.media_num,atletas.pontos_num,atletas.variacao_num,atletas.entrou_em_campo,atletas.status_id,atletas.preco_num,atletas.rodada_id,atletas.atleta_id,CA,DS,FC,FD,FF,FS,G,I,SG,A,PS,DE,GS,V,FT,CV,DP,PC,PP,GC
696,292,SPT,3,Riquelme Felipe da Silva de Oliveira,riquelme,Riquelme,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Riquelme,1,0.0,0.0,0.0,False,6,0.91,35,141153,,,,,,,,,,,,,,,,,,,,
697,292,SPT,3,Felype Gabriel Alencar Carvalho,felype-gabriel,F. Gabriel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Felype Gabriel,0,0.0,0.0,0.0,False,6,1.0,35,141154,,,,,,,,,,,,,,,,,,,,
698,292,SPT,4,Adriel Gomes do Nascimento,adriel,Adriel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Adriel,2,0.15,-0.6,-0.33,True,6,0.93,35,141156,,1.0,4.0,,,,,,,,,,,,,,,,,
699,292,SPT,4,Breno José da Silva Santos,breno,Breno,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Breno,0,0.0,0.0,0.0,False,6,2.0,35,141158,,,,,,,,,,,,,,,,,,,,
700,292,SPT,4,José Lucas Gomes da Silva,ze-lucas,Z. Lucas,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Zé Lucas,23,2.81,0.0,0.0,False,6,5.05,35,141160,4.0,36.0,29.0,4.0,8.0,25.0,,2.0,,,,,,,,,,,,
701,292,SPT,4,Luiz Henrique Duarte Batista,gago,Gago,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Gago,0,0.0,0.0,0.0,False,6,1.0,35,141161,,,,,,,,,,,,,,,,,,,,
702,292,SPT,4,Jefferson Borges do Nascimento,jefinho,Jefinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Jefinho,1,2.8,0.0,0.0,False,6,1.99,35,141162,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
703,356,FOR,5,Kayke Gouvêa Queiroz,kayke-queiroz,K. Queiroz,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Kayke Queiroz,2,0.7,0.0,0.0,False,6,2.85,35,141401,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,
704,267,VAS,2,Riquelme Avellar da Silva Fortes,avellar,Avellar,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Avellar,0,0.0,0.0,0.0,False,6,1.0,35,141405,,,,,,,,,,,,,,,,,,,,
705,265,BAH,3,Frederico Lippert Neto Gomes,fredi-lippert,F. Lippert,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Fredi Lippert,1,1.7,0.0,0.0,False,6,1.5,35,141419,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
706,266,FLU,3,Gustavo Cintra Rocha,gustavo-cintra,G. Cintra,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Gustavo Cintra,0,0.0,0.0,0.0,False,6,1.0,35,141433,,,,,,,,,,,,,,,,,,,,
707,275,PAL,4,Allan Andrade Elias,allan,Allan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Allan,23,3.41,1.9,-0.9,True,7,5.04,35,141451,,26.0,9.0,7.0,6.0,12.0,1.0,1.0,,3.0,,,,,1.0,1.0,,,,
708,292,SPT,4,Rodrigo Uriel Atencio,atencio,Atencio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Atencio,18,0.94,0.0,0.0,False,6,3.01,35,141453,1.0,1.0,5.0,6.0,6.0,6.0,,,,,,,,,1.0,,,,,
709,285,INT,4,Bernardo Jacob Ferreira,bernardo-jacob,B. Jacob,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Bernardo Jacob,0,0.0,0.0,0.0,False,6,1.0,35,141465,,,,,,,,,,,,,,,,,,,,
710,285,INT,2,Pablo Pereira da Costa,pablo,Pablo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Pablo,1,1.4,0.0,0.0,False,6,1.44,35,141467,,1.0,2.0,,,1.0,,,,,,,,,,,,,,
711,356,FOR,4,Lucca Prior Pimenta,lucca-prior,L. Prior,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Lucca Prior,11,3.41,0.0,0.0,False,6,3.93,35,141526,1.0,10.0,12.0,2.0,3.0,13.0,2.0,2.0,,,,,,,,,,,,
712,282,CAM,4,Hendel dos Santos Nascimento,indio,Índio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Índio,0,0.0,0.0,0.0,False,6,1.0,35,141551,,,,,,,,,,,,,,,,,,,,
713,284,GRE,5,Gabriel Ferreira de Carvalho,gabriel-mec,G. Mec,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Gabriel Mec,0,0.0,0.0,0.0,False,6,2.0,35,141595,,,,,,,,,,,,,,,,,,,,
714,276,SAO,5,Lucca Marques Alencar,lucca,Lucca,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Lucca,5,1.42,4.4,0.97,True,6,2.05,35,141609,1.0,4.0,6.0,,,8.0,,1.0,,,,,,,,,,,,
715,276,SAO,1,João Pedro Pantiga Gomes,joao-pedro,J. Pedro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,João Pedro,0,0.0,0.0,0.0,False,6,1.0,35,141610,,,,,,,,,,,,,,,,,,,,
716,276,SAO,2,Maik Gomes Viegas,maik,Maik,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Maik,7,7.04,3.7,-0.35,True,7,8.12,35,141611,3.0,16.0,10.0,,1.0,5.0,1.0,,2.0,2.0,,,,,,,,,,
717,276,SAO,5,Paulo Sérgio Venuto Bezerra,paulinho,Paulinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Paulinho,1,0.0,0.0,-0.09,True,6,0.91,35,141614,,,,,,,,,,,,,,,,,,,,
718,276,SAO,4,Pedro Henrique Ferreira da Silva,pedro-ferreira,P. Ferreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Pedro Ferreira,0,0.0,0.0,0.0,False,6,1.0,35,141615,,,,,,,,,,,,,,,,,,,,
719,262,FLA,4,Pablo Lúcio,pablo-lucio,P. Lúcio,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Pablo Lúcio,0,0.0,0.0,0.0,False,6,1.0,35,141628,,,,,,,,,,,,,,,,,,,,
720,280,RBB,1,Fernando Henrique Pires Costa,fernando-costa,F. Costa,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Fernando Costa,0,0.0,0.0,0.0,False,6,1.0,35,141643,,,,,,,,,,,,,,,,,,,,
721,263,BOT,4,Cauã Zappelini Joaquim,zappelini,Zappelini,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Zappelini,0,0.0,0.0,0.0,False,6,1.0,35,141751,,,,,,,,,,,,,,,,,,,,
722,277,SAN,4,Gabriel Morais Silva Bontempo,gabriel-bontempo,G. Bontempo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Gabriel Bontempo,23,3.03,2.7,0.31,True,6,5.8,35,141754,1.0,26.0,11.0,1.0,4.0,19.0,2.0,,,1.0,,,,,,,,,,
723,354,CEA,2,Fabiano Josué de Souza Silva,fabiano-souza,F. Souza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Fabiano Souza,29,4.14,5.0,0.16,True,7,7.33,35,141763,7.0,37.0,43.0,2.0,6.0,39.0,,,11.0,,,,,,1.0,,,,,
724,280,RBB,5,Athyrson Ferreira Prates,athyrson,Athyrson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Athyrson,0,0.0,0.0,0.0,False,6,1.0,35,141771,,,,,,,,,,,,,,,,,,,,
725,277,SAN,4,Gustavo Henrique Pereira,gustavo-henrique,G. Henrique,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Gustavo Henrique,0,0.0,0.0,0.0,False,6,1.0,35,141776,,,,,,,,,,,,,,,,,,,,
726,287,VIT,3,Kauan Santos Neves Coutinho,kauan,Kauan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Kauan,0,0.0,0.0,0.0,False,6,1.0,35,141795,,,,,,,,,,,,,,,,,,,,
727,354,CEA,5,Guilherme Luiz Oliveira da Silva,guilherme,Guilherme,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Guilherme,6,1.53,0.0,0.0,False,6,2.75,35,141806,1.0,5.0,6.0,1.0,1.0,5.0,,,,,,,,,,,,,,
728,277,SAN,2,Vinicius Rodrigues Lira,vinicius-lira,V. Lira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Vinicius Lira,0,0.0,0.0,0.0,False,6,3.0,35,141868,,,,,,,,,,,,,,,,,,,,
729,264,COR,2,João Vitor Barros Silva,jacare,Jacaré,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Jacaré,0,0.0,0.0,0.0,False,6,1.0,35,141873,,,,,,,,,,,,,,,,,,,,
730,292,SPT,4,Josenildo José dos Santos Neto,dede,Dedé,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Dedé,0,0.0,0.0,0.0,False,6,1.0,35,141874,,,,,,,,,,,,,,,,,,,,
731,264,COR,4,Diego da Cruz Lopes,dieguinho,Dieguinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Dieguinho,10,1.08,0.0,-0.37,True,6,1.59,35,141995,,3.0,1.0,1.0,3.0,6.0,,,,,,,,,,,,,,
732,292,SPT,3,João Pedro Eira Antunes da Silva,joao-silva,J. Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,João Silva,13,2.28,0.0,0.0,False,6,4.02,35,141996,1.0,9.0,11.0,2.0,2.0,3.0,,1.0,3.0,,,,,,,,,,,
733,284,GRE,5,Francis Amuzu,amuzu,Amuzu,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Amuzu,20,3.67,0.0,0.0,False,6,6.95,35,142004,2.0,5.0,8.0,11.0,16.0,21.0,3.0,3.0,,2.0,,,,,,,,,,
734,354,CEA,3,Gabriel Silva Rocha,gabriel-silva,G. Silva,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Gabriel Silva,0,0.0,0.0,0.0,False,6,1.0,35,142047,,,,,,,,,,,,,,,,,,,,
735,283,CRU,3,Bruno Ferreira Alves,bruno-alves,B. Alves,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Bruno Alves,0,0.0,0.0,0.0,False,6,1.0,35,142049,,,,,,,,,,,,,,,,,,,,
736,263,BOT,5,Kauan Almeida Toledo,kauan-toledo,K. Toledo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Kauan Toledo,0,0.0,0.0,0.0,False,6,1.0,35,142086,,,,,,,,,,,,,,,,,,,,
737,283,CRU,1,Marcelo Eráclito de Souza Filho,marcelo-eraclito,M. Eráclito,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Marcelo Eráclito,0,0.0,0.0,0.0,False,6,1.0,35,142130,,,,,,,,,,,,,,,,,,,,
738,284,GRE,3,Luis Eduardo Guedes de Souza,luis-eduardo,L. Eduardo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Luis Eduardo,0,0.0,0.0,0.0,False,6,2.0,35,142257,,,,,,,,,,,,,,,,,,,,
739,284,GRE,5,Jeferson Borges dos Santos,jeferson,Jeferson,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Jeferson,0,0.0,0.0,0.0,False,6,1.0,35,142261,,,,,,,,,,,,,,,,,,,,
740,265,BAH,5,Wendeson Wanderley Santos de Melo,dell,Dell,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Dell,0,0.0,0.0,0.0,False,6,1.0,35,142265,,,,,,,,,,,,,,,,,,,,
741,286,JUV,1,José Henrique Camargo,ze-henrique,Z. Henrique,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Zé Henrique,0,0.0,0.0,0.0,False,6,1.0,35,142268,,,,,,,,,,,,,,,,,,,,
742,267,VAS,5,Nuno Gonçalo Rocha Moreira,nuno-moreira,N. Moreira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Nuno Moreira,31,4.26,1.3,-0.01,True,7,7.66,35,142279,3.0,24.0,16.0,10.0,8.0,36.0,6.0,7.0,,4.0,,,,,,,,,,
743,287,VIT,4,Wanderson Papaterra Matos,wanderson-papaterra,W. Papaterra,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Wanderson Papaterra,0,0.0,0.0,0.0,False,6,2.0,35,142445,,,,,,,,,,,,,,,,,,,,
744,263,BOT,4,Jordan Andrés Barrera Herrera,barrera,Barrera,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Barrera,2,0.35,0.2,-0.51,True,6,4.28,35,142484,,,1.0,,,2.0,,,,,,,,,,,,,,
745,277,SAN,5,Robson de Souza Júnior,robinho-jr,R. Jr.,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Robinho Jr.,12,1.31,0.2,-0.37,True,7,2.16,35,142867,,4.0,2.0,2.0,3.0,5.0,,,,,,,,,1.0,,,,,
746,262,FLA,3,Johnny Monteiro Góes,johnny,Johnny,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Johnny,0,0.0,0.0,0.0,False,6,1.0,35,142868,,,,,,,,,,,,,,,,,,,,
747,263,BOT,4,Álvaro Montoro,montoro,Montoro,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Montoro,11,4.83,1.5,-1.16,True,6,8.44,35,142890,3.0,16.0,7.0,4.0,3.0,12.0,1.0,,,2.0,,,,,1.0,,,,,
748,356,FOR,1,Eduardo Salvador Correia,salvador,Salvador,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Salvador,0,0.0,0.0,0.0,False,6,1.0,35,143040,,,,,,,,,,,,,,,,,,,,
749,263,BOT,2,Gabriel da Silva Abdias,gabriel-abdias,G. Abdias,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Gabriel Abdias,0,0.0,0.0,0.0,False,6,1.0,35,143072,,,,,,,,,,,,,,,,,,,,
750,356,FOR,6,Martín Palermo,martin-palermo,M. Palermo,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Martín Palermo,12,5.52,0.0,0.0,False,6,10.95,35,143194,,,,,,,,,,,,,,5.0,,,,,,
751,287,VIT,5,Wendell dos Santos Sacramento,wendell,Wendell,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Wendell,1,2.5,0.0,0.0,False,6,1.83,35,143253,,1.0,,,,2.0,,,,,,,,,,,,,,
752,287,VIT,5,Kauan Vitor Silva Ferreira de Melo,kauan-vitor,K. Vitor,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Kauan Vitor,0,0.0,0.0,0.0,False,6,1.0,35,143255,,,,,,,,,,,,,,,,,,,,
753,262,FLA,4,Caio Joshua Lana de Andrade,joshua,Joshua,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Joshua,0,0.0,0.0,0.0,False,6,2.0,35,143295,,,,,,,,,,,,,,,,,,,,
754,283,CRU,4,Murilo Rhikman Alves Pimentel,murilo-rhikman,M. Rhikman,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Murilo Rhikman,1,0.0,0.0,0.0,False,6,0.91,35,143350,,,,,,,,,,,,,,,,,,,,
755,266,FLU,2,Leonardo de Oliveira Jance,leo-jance,L. Jance,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Léo Jance,0,0.0,0.0,0.0,False,6,1.0,35,143377,,,,,,,,,,,,,,,,,,,,
756,264,COR,2,Gabriel Henrique Soares da Silva,gabriel-caipira,G. Caipira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,Gabriel Caipira,0,0.0,0.0,0.0,False,6,1.0,35,143452,,,,,,,,,,,,,,,,,,,,
757,266,FLU,2,Vagno de Sousa Brito Júnior,vagno,Vagno,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Vagno,0,0.0,0.0,0.0,False,6,1.0,35,143460,,,,,,,,,,,,,,,,,,,,
758,266,FLU,5,Wesley Natã de Freitas Prado,wesley-nata,W. Natã,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Wesley Natã,0,0.0,0.0,0.0,False,6,1.0,35,143463,,,,,,,,,,,,,,,,,,,,
759,285,INT,5,Raykkonen Pereira Soares,raykkonen,Raykkonen,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Raykkonen,6,0.13,0.0,0.0,False,6,0.65,35,143488,,,3.0,1.0,,1.0,,,,,,,,,,,,,,
760,283,CRU,2,Kauã Moraes Silva,kaua-moraes,K. Moraes,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Kauã Moraes,5,4.2,0.0,0.0,False,6,6.05,35,143600,,3.0,5.0,,,6.0,,,3.0,,,,,,,,,,,
761,263,BOT,2,Kaique da Silva Júlio Pereira,kaique-pereira,K. Pereira,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Kaique Pereira,0,0.0,0.0,0.0,False,6,1.0,35,144015,,,,,,,,,,,,,,,,,,,,
762,277,SAN,3,João Alencar Santos Paes da Costa,joao-alencar,J. Alencar,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,João Alencar,0,0.0,0.0,0.0,False,6,1.0,35,144255,,,,,,,,,,,,,,,,,,,,
763,277,SAN,5,Pedro Padula Tobias de Aguiar,padula,Padula,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Padula,0,0.0,0.0,0.0,False,6,1.0,35,144417,,,,,,,,,,,,,,,,,,,,
764,283,CRU,1,Vitor Lamounier Rego,vitor-lamounier,V. Lamounier,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Vitor Lamounier,0,0.0,0.0,0.0,False,6,1.0,35,144424,,,,,,,,,,,,,,,,,,,,
765,356,FOR,4,Lucas Emanoel de Abreu dos Reis,lucas-emanoel,L. Emanoel,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Lucas Emanoel,0,0.0,0.0,0.0,False,6,1.0,35,144561,,,,,,,,,,,,,,,,,,,,
766,287,VIT,4,Lucas Lohan dos Santos Verediana,lucas-lohan,L. Lohan,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Lucas Lohan,0,0.0,0.0,0.0,False,6,1.0,35,145000,,,,,,,,,,,,,,,,,,,,
767,287,VIT,4,Rúben da Rocha Rodrigues,ruben-rodrigues,R. Rodrigues,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Rúben Rodrigues,4,1.18,0.0,0.0,False,6,4.53,35,145099,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
768,263,BOT,6,Davide Ancelotti,davide-ancelotti,D. Ancelotti,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,Davide Ancelotti,21,5.95,7.05,0.26,True,7,11.64,35,145269,,,,,,,,,,,,,,10.0,,,,,,
769,265,BAH,5,Kauê Junior Furquim da Silva,kaue-furquim,K. Furquim,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Kauê Furquim,1,0.7,0.0,0.0,False,6,1.17,35,145379,,,1.0,,,2.0,,,,,,,,,,,,,,
770,287,VIT,4,Rúben Ismael Valente Ramos,ruben-ismael,R. Ismael,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Rúben Ismael,1,0.0,0.0,0.0,False,6,4.56,35,145387,,,,,,,,,,,,,,,,,,,,
771,267,VAS,2,Breno Vereza da Silva,breno-vereza,B. Vereza,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Breno Vereza,0,0.0,0.0,0.0,False,6,1.0,35,145396,,,,,,,,,,,,,,,,,,,,
772,280,RBB,2,Cauê Nascimento Santos,caue,Cauê,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Cauê,2,3.25,0.0,0.0,False,6,2.92,35,145400,,1.0,,,,,,,,1.0,,,,,,,,,,
773,275,PAL,2,Arthur Gabriel Santana Marcolino,arthur,Arthur,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Arthur,0,0.0,0.0,0.0,False,6,1.0,35,145404,,,,,,,,,,,,,,,,,,,,
774,292,SPT,2,Cauã Alves de Mattos,caua-berrio,C. Berrío,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Cauã Berrío,0,0.0,0.0,0.0,False,6,1.0,35,145412,,,,,,,,,,,,,,,,,,,,
775,275,PAL,4,Rafael Barbosa Coutinho,rafael-coutinho,R. Coutinho,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Rafael Coutinho,0,0.0,0.0,0.0,False,6,1.0,35,145413,,,,,,,,,,,,,,,,,,,,
776,275,PAL,4,Erick Machado Belé,bele,Belé,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Belé,0,0.0,0.0,0.0,False,6,2.0,35,145436,,,,,,,,,,,,,,,,,,,,
777,287,VIT,2,Paulo Roberto dos Santos Almeida,paulo-roberto,P. Roberto,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,Paulo Roberto,2,5.2,0.0,0.0,False,6,4.13,35,145510,,5.0,7.0,,,,,,1.0,,,,,,,,,,,
778,266,FLU,3,João Victor Loiola Santos,loiola,Loiola,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Loiola,0,0.0,0.0,0.0,False,6,1.0,35,145560,,,,,,,,,,,,,,,,,,,,
