,atletas.posicao_id,atletas.jogos_num,atletas.variacao_num,atletas.rodada_id,atletas.slug,atletas.preco_num,atletas.entrou_em_campo,atletas.nome,atletas.apelido_abreviado,atletas.media_num,atletas.foto,atletas.pontos_num,atletas.clube.id.full.name,atletas.atleta_id,atletas.clube_id,atletas.apelido,atletas.status_id,CA,DS,FC,FF,FS,I,SG,DE,GS,A,FD,G,PS,FT,V,CV,DP,PP,PC,GC
74,4,21,0.0,37,carrillo,5.73,False,André Martín Carrillo Díaz,Carrillo,2.36,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,COR,77485,264,Carrillo,6,3.0,24.0,30.0,6.0,14.0,2.0,,,,1.0,1.0,1.0,,,,,,,,
75,2,24,0.0,37,cedric-soares,6.96,False,Cédric Ricardo Alves Soares,C. Soares,3.38,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,SAO,77656,276,Cédric Soares,6,2.0,23.0,15.0,5.0,8.0,,6.0,,,3.0,,,,,,,,,,
76,4,15,0.0,37,sergio-oliveira,7.71,False,Sérgio Miguel Relvas de Oliveira,S. Oliveira,3.88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,SPT,77664,292,Sérgio Oliveira,6,5.0,22.0,16.0,8.0,11.0,,,,,1.0,6.0,1.0,,1.0,,,,,,
77,5,5,0.0,37,romarinho,5.44,False,Romário Ricardo da Silva,Romarinho,1.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,77738,287,Romarinho,6,,2.0,,2.0,4.0,,,,,,1.0,,,,,,,,,
78,4,29,-1.41,37,joao-schmidt,4.68,True,João Felipe Schmidt Urbano,J. Schmidt,2.45,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,1.5,SAN,77777,277,João Schmidt,7,7.0,39.0,43.0,7.0,13.0,1.0,,,,2.0,2.0,1.0,,,,,,,,
79,5,27,-0.03,37,everaldo,3.39,True,Everaldo Stum,Everaldo,1.6,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,1.4,FLU,78117,266,Everaldo,7,2.0,3.0,30.0,16.0,25.0,3.0,,,,,8.0,2.0,,1.0,,,,1.0,,
80,3,23,-1.34,37,gustavo-henrique,6.76,True,Gustavo Henrique Vernes,G. Henrique,4.17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,-0.8,COR,78248,264,Gustavo Henrique,7,5.0,24.0,22.0,9.0,8.0,1.0,5.0,,,,7.0,3.0,,1.0,,,,,,
81,5,12,0.3,37,vitinho,7.74,True,Victor Vinícius Coelho dos Santos,Vitinho,3.88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6.6,COR,78435,264,Vitinho,7,,11.0,7.0,4.0,10.0,1.0,,,,3.0,5.0,,,1.0,,,,,,
82,2,25,0.08,37,rene,10.26,True,Renê Rodrigues Martins,Renê,6.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,7.5,FLU,78445,266,Renê,7,2.0,61.0,20.0,6.0,21.0,,11.0,,,,,1.0,,,,,,,1.0,
83,4,11,-0.25,37,willian-arao,5.34,True,Willian Souza Arão da Silva,W. Arão,2.03,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,2.5,SAN,78478,277,Willian Arão,7,,10.0,9.0,3.0,9.0,1.0,,,,,1.0,,,1.0,,,,,1.0,
84,4,29,0.0,37,gabriel,5.65,False,Gabriel Girotto Franco,Gabriel,2.91,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.0,RBB,78605,280,Gabriel,6,11.0,51.0,43.0,7.0,27.0,,,,,,1.0,1.0,,1.0,,,,,,
85,2,32,0.0,37,reinaldo,10.79,False,Reinaldo Manoel da Silva,Reinaldo,7.94,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,MIR,78850,2305,Reinaldo,6,6.0,31.0,23.0,20.0,27.0,1.0,9.0,,,6.0,14.0,13.0,1.0,,,,,1.0,2.0,
86,1,0,0.0,37,richard,4.53,False,Richard de Oliveira Costa,Richard,-1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,CEA,78851,354,Richard,6,1.0,,,,,,,,,,,,,,,,,,,
87,3,10,-1.67,37,thiago-santos,6.52,True,Thiago dos Santos,T. Santos,4.24,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,-0.3,FLU,78855,266,Thiago Santos,6,2.0,10.0,10.0,1.0,3.0,,6.0,,,,,,,,,,,,,
88,1,7,0.0,37,alex-muralha,2.82,False,Alex Roberto Santana Rafael,A. Muralha,2.12,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,MIR,79066,2305,Alex Muralha,6,3.0,,,,1.0,,,21.0,10.0,,,,,,,,,,,
89,1,28,-0.2,37,bruno-ferreira,6.34,True,Bruno Ferreira Ventura Diniz - de Lins,B. Ferreira,4.03,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,2.9,CEA,79266,354,Bruno Ferreira,7,2.0,,1.0,,11.0,,8.0,76.0,29.0,,,,,,,,,,,
90,5,20,0.0,37,cano,8.64,False,Germán Ezequiel Cano,Cano,4.49,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,FLU,79631,266,Cano,6,1.0,4.0,9.0,20.0,24.0,5.0,,,,,5.0,6.0,,2.0,,,,,,
91,4,34,0.1,37,lucas-silva,4.23,True,Lucas Silva Borges,L. Silva,1.92,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,-0.3,CRU,79701,283,Lucas Silva,7,8.0,24.0,56.0,13.0,24.0,,,,,2.0,3.0,2.0,,1.0,,,,,,
92,1,4,0.0,37,helton-leite,5.13,False,Helton Brant Aleixo Leite,H. Leite,1.77,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,FOR,79973,356,Helton Leite,5,,,,,1.0,,,12.0,9.0,,,,,,,,,,,
93,4,15,-0.26,37,saul,8.59,True,Saúl Ñíguez Esclapez,Saúl,3.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,1.5,FLA,80061,262,Saúl,6,2.0,31.0,30.0,9.0,5.0,,,,,1.0,2.0,,,1.0,,,,,,
94,5,0,0.0,37,ze-roberto,6.0,False,José Roberto Assunção de Araújo Filho,Z. Roberto,0.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,SPT,80076,292,Zé Roberto,6,,,,,,,,,,,,,,,,,,,,
95,4,31,0.36,37,jadson,5.81,True,Jadson Alves dos Santos,Jadson,3.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,3.0,JUV,80129,286,Jadson,7,8.0,46.0,41.0,9.0,49.0,2.0,,,,2.0,4.0,,,,,,,,1.0,
96,4,27,-0.22,37,yago-pikachu,4.69,True,Glaybson Yago Souza Lisboa,Y. Pikachu,1.93,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,-0.6,FOR,80196,356,Yago Pikachu,6,2.0,9.0,12.0,5.0,17.0,3.0,,,,1.0,6.0,2.0,1.0,1.0,,,,,,
97,5,30,1.11,37,luciano,10.59,True,Luciano da Rocha Neves,Luciano,5.76,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,11.5,SAO,80287,276,Luciano,7,10.0,23.0,32.0,32.0,42.0,6.0,,,,4.0,18.0,9.0,2.0,,,,,1.0,,
98,2,21,0.0,37,gilberto,8.6,False,Gilberto Moraes Júnior,Gilberto,4.41,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,BAH,80313,265,Gilberto,6,5.0,30.0,15.0,6.0,12.0,1.0,7.0,,,,3.0,1.0,,,,,,,,
99,2,15,0.0,37,wendell,9.67,False,Wendell Nascimento Borges,Wendell,4.99,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,SAO,80570,276,Wendell,6,,22.0,12.0,3.0,16.0,,6.0,,,1.0,,,,,,,,,,
100,4,29,-0.06,37,lucas-lima,6.12,True,Lucas Rafael Araújo Lima,L. Lima,3.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,1.9,SPT,80583,292,Lucas Lima,7,11.0,24.0,30.0,3.0,45.0,9.0,,,,4.0,9.0,4.0,,1.0,,,,,,
101,4,10,0.0,37,jair,4.63,False,Jair Rodrigues Júnior,Jair,2.07,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,VAS,81091,267,Jair,5,3.0,14.0,12.0,1.0,11.0,,,,,,,,,,,,,,,
102,4,29,-1.05,37,lucas-mugni,6.01,True,Lucas Andrés Mugni,L. Mugni,3.33,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.2,CEA,81121,354,Lucas Mugni,6,5.0,34.0,31.0,8.0,17.0,3.0,,,,4.0,5.0,2.0,,1.0,,,,,,
103,2,15,0.73,37,mayke,8.29,True,Mayke Rocha de Oliveira,Mayke,4.12,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,8.0,SAN,81150,277,Mayke,6,4.0,30.0,22.0,3.0,8.0,1.0,4.0,,,,1.0,,,,,,,,,
104,5,5,0.09,37,goncalo-paciencia,5.59,True,Gonçalo Mendes Paciência,G. Paciência,1.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,3.7,SPT,81401,292,Gonçalo Paciência,6,,,2.0,4.0,2.0,,,,,,2.0,,,,,,,,,
105,4,29,0.08,37,alisson,4.12,True,Alisson Euler de Freitas Castro,Alisson,1.59,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,1.0,SAO,81845,276,Alisson,6,6.0,18.0,19.0,4.0,32.0,2.0,,,,1.0,6.0,,,,,,,,,
106,1,13,0.0,37,joao-ricardo,11.84,False,João Ricardo Riedi,J. Ricardo,5.87,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,FOR,81881,356,João Ricardo,6,,,,,2.0,,6.0,51.0,18.0,,,,,,,,,,,1.0
107,4,17,0.0,37,willian-oliveira,4.22,False,Willian Osmar de Oliveira Silva,W. Oliveira,2.61,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,81952,287,Willian Oliveira,6,6.0,25.0,30.0,8.0,13.0,,,,,,1.0,1.0,,,,,,,,
108,4,12,0.0,37,chico-kim,4.08,False,Francisco Hyun-Sol Kim,C. Kim,1.48,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,MIR,82407,2305,Chico Kim,6,1.0,8.0,7.0,1.0,12.0,,,,,,1.0,,1.0,,,,,,,
109,4,26,-0.68,37,ze-rafael,6.95,True,José Rafael Vivian,Z. Rafael,4.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,-1.9,SAN,82455,277,Zé Rafael,6,5.0,50.0,37.0,14.0,49.0,1.0,,,,,2.0,1.0,1.0,2.0,,,,,,
110,4,6,0.0,37,otavio,4.6,False,Otávio Henrique Passos Santos,Otávio,1.3,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,FLU,82463,266,Otávio,6,,3.0,5.0,1.0,8.0,,,,,,,,,,,,,,,
111,5,33,-0.4,37,luiz-araujo,7.98,True,Luiz de Araújo Guimarães Neto,L. Araújo,4.22,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,FLA,82627,262,Luiz Araújo,6,2.0,34.0,34.0,16.0,24.0,1.0,,,,2.0,10.0,6.0,,2.0,,,,,,
112,2,11,0.0,37,tinga,7.83,False,Guilherme de Jesus da Silva,Tinga,3.87,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,FOR,82628,356,Tinga,6,1.0,12.0,6.0,3.0,4.0,,3.0,,,,,1.0,,,,,,,,
113,2,19,-0.19,37,marcelo-hermes,8.0,True,Marcelo Gazella Hermes,M. Hermes,5.33,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,4.7,JUV,82639,286,Marcelo Hermes,7,2.0,21.0,18.0,9.0,11.0,1.0,4.0,,,4.0,7.0,2.0,,,,,,,,
114,2,29,0.75,37,lucas-ramon,10.04,True,Lucas Ramon Batista Silva,L. Ramon,5.91,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,10.3,MIR,82775,2305,Lucas Ramon,7,8.0,51.0,29.0,9.0,44.0,4.0,8.0,,,3.0,9.0,2.0,1.0,,,,,,,
115,3,20,0.36,37,rafael-thyere,5.31,True,Rafael Thyere de Albuquerque Marques,R. Thyere,2.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,3.0,SPT,83048,292,Rafael Thyere,7,2.0,15.0,11.0,4.0,8.0,,3.0,,,,1.0,,,1.0,,,,,,
116,2,10,0.0,37,alan-benitez,4.9,False,Alan Max Benítez Domínguez,A. Benítez,1.96,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,INT,83251,285,Alan Benítez,6,,5.0,5.0,,,,2.0,,,,3.0,,,,,,,,,
117,5,29,0.0,37,gabriel,6.68,False,Gabriel Barbosa Almeida,Gabriel,3.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,CRU,83257,283,Gabriel,3,6.0,5.0,6.0,17.0,13.0,11.0,,,,2.0,12.0,6.0,,1.0,,,,1.0,,
118,3,32,-0.18,37,leo-pereira,9.46,True,Leonardo Pereira,L. Pereira,4.84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6.5,FLA,83528,262,Léo Pereira,7,5.0,21.0,22.0,9.0,13.0,,17.0,,,,3.0,4.0,,1.0,,,,,2.0,
119,3,9,0.0,37,neris,3.98,False,Hueglo dos Santos Neris,Neris,1.84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,83786,287,Neris,6,1.0,2.0,11.0,2.0,4.0,2.0,3.0,,,,2.0,,,,,1.0,,,,
120,5,26,0.0,37,tiquinho-soares,7.14,False,Francisco das Chagas Soares dos Santos Meireles,T. Soares,2.66,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,0.0,SAN,84042,277,Tiquinho Soares,6,3.0,8.0,29.0,13.0,37.0,5.0,,,,3.0,7.0,2.0,1.0,,,,,,,
121,1,4,0.0,37,ruan-carneiro,3.46,False,Eudes Ruan de Souza Carneiro,R. Carneiro,3.32,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,JUV,84094,286,Ruan Carneiro,6,,,,,,,1.0,11.0,6.0,,,,,,,,,,,
122,3,9,0.0,37,jemerson,4.77,False,Jemerson de Jesus Nascimento,Jemerson,3.2,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,GRE,84263,284,Jemerson,6,3.0,11.0,14.0,1.0,3.0,,1.0,,,,1.0,1.0,,1.0,,,,,,
123,4,27,0.4,37,fernando-sobral,4.23,True,Fernando Pereira do Nascimento,F. Sobral,1.58,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,3.5,CEA,84428,354,Fernando Sobral,7,7.0,26.0,32.0,6.0,15.0,1.0,,,,,,1.0,,,,,,,,
124,5,23,0.1,37,romarinho,3.7,True,José Romário Silva de Souza,Romarinho,2.1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,1.5,SPT,84523,292,Romarinho,7,,6.0,2.0,6.0,24.0,2.0,,,,1.0,2.0,2.0,,,,,,,,
125,4,33,0.31,37,lucas-romero,7.86,True,Lucas Daniel Romero,L. Romero,4.26,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,4.7,CRU,84558,283,Lucas Romero,7,12.0,70.0,37.0,11.0,48.0,1.0,,,,3.0,3.0,1.0,,,,,,,,
126,4,19,0.0,37,lucas-evangelista,6.28,False,Lucas Evangelista Santana de Oliveira,L. Evangelista,3.36,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,PAL,84674,275,Lucas Evangelista,6,2.0,23.0,20.0,2.0,20.0,,,,,1.0,4.0,2.0,,,,,,,,
127,4,17,-1.3,37,jorginho,7.91,True,Jorge Luiz Frello Filho,Jorginho,3.61,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,5.5,FLA,84735,262,Jorginho,7,5.0,22.0,21.0,4.0,10.0,,,,,1.0,2.0,3.0,,,,,,,,
128,2,20,0.39,37,varela,8.87,True,Guillermo Varela Olivera,Varela,5.12,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,8.4,FLA,84816,262,Varela,7,1.0,12.0,8.0,1.0,12.0,2.0,12.0,,,4.0,2.0,,,,,,,,1.0,
129,3,24,-0.14,37,luan-peres,5.64,True,Luan Peres Petroni,L. Peres,2.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,5.0,SAN,84847,277,Luan Peres,6,6.0,31.0,28.0,2.0,13.0,1.0,6.0,,,,1.0,,,,,,,,,
130,4,17,0.0,37,oscar-romero,4.25,False,Óscar David Romero Villamayor,O. Romero,1.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,0.0,INT,85034,285,Óscar Romero,6,3.0,9.0,8.0,5.0,18.0,,,,,1.0,1.0,,,,,,,,1.0,
131,5,22,0.0,37,memphis-depay,13.68,False,Memphis Depay,M. Depay,5.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,COR,85048,264,Memphis Depay,6,4.0,8.0,19.0,16.0,31.0,2.0,,,,3.0,13.0,6.0,,3.0,,,,1.0,,
132,1,2,0.0,37,vinicius-silvestre,6.75,False,Vinicius Silvestre da Costa,V. Silvestre,4.4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,FOR,85083,356,Vinicius Silvestre,6,,,,,1.0,,,11.0,6.0,,,,,,,,,,,
133,4,34,0.1,37,danielzinho,5.18,True,Daniel de Oliveira Sertanejo,Danielzinho,2.92,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,2.5,MIR,85403,2305,Danielzinho,7,4.0,34.0,33.0,12.0,68.0,2.0,,,,2.0,4.0,,1.0,1.0,,,,,,
134,1,0,0.0,37,joao-paulo,6.45,False,João Paulo Silva Martins,J. Paulo,-1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,BAH,85425,265,João Paulo,6,2.0,,,,,,,,,,,,,,,,,,,
135,4,10,0.0,37,alex-santana,2.62,False,Alex Paulo Menezes Santana,A. Santana,0.15,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,GRE,85465,284,Alex Santana,5,5.0,1.0,12.0,4.0,11.0,1.0,,,,,,,,,,,,,,
136,4,18,0.0,37,ricardo-ryller,2.59,False,Ricardo Ryller Ribeiro Lino Silva,R. Ryller,1.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,VIT,85856,287,Ricardo Ryller,6,3.0,15.0,28.0,2.0,8.0,1.0,,,,,4.0,,,,,,,,,
137,5,20,0.0,37,aylon,4.15,False,Aylon Darwin Tavella,Aylon,2.4,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,CEA,85930,354,Aylon,6,4.0,12.0,21.0,8.0,19.0,2.0,,,,,4.0,2.0,1.0,1.0,,,,,,
138,4,10,0.0,37,hyoran,3.47,False,Hyoran Kaue Dalmoro,Hyoran,1.65,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,SPT,85931,292,Hyoran,6,2.0,4.0,15.0,4.0,7.0,1.0,,,,1.0,2.0,,,1.0,,,,,,
139,5,17,-0.1,37,bolasie,2.86,True,Yannick Bolasie,Bolasie,0.55,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,0.0,CRU,86292,283,Bolasie,6,1.0,3.0,11.0,1.0,4.0,1.0,,,,1.0,1.0,,,,,,,,,
140,2,5,0.0,37,victor-luis,3.47,False,Victor Luis Chuab Zamblauskas,V. Luis,1.52,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,VAS,86410,267,Victor Luis,6,,,2.0,,4.0,,1.0,,,,1.0,,,,,,,,,
141,5,16,0.04,37,keno,5.69,True,Marcos da Silva França,Keno,2.62,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,1.2,FLU,86485,266,Keno,6,1.0,5.0,6.0,9.0,19.0,,,,,2.0,2.0,1.0,,,,,,,,
142,1,15,-0.32,37,jandrei,4.36,True,Jandrei Chitolina Carniel,Jandrei,2.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.9,JUV,86508,286,Jandrei,7,3.0,,,,2.0,,2.0,39.0,26.0,,,,,,,,,,,
143,4,15,0.0,37,richardson,2.26,False,Richardson Fernandes dos Santos,Richardson,0.86,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.0,CEA,86536,354,Richardson,6,3.0,8.0,11.0,1.0,8.0,,,,,,2.0,,,,,,,,,
144,4,27,0.16,37,tche-tche,3.61,True,Danilo das Neves Pinheiro,T. Tchê,1.56,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.8,VAS,86686,267,Tchê Tchê,6,3.0,11.0,25.0,6.0,40.0,1.0,,,,,3.0,1.0,,,,,,,,
145,4,6,-0.43,37,richard,3.77,True,Richard Cândido Coelho,Richard,1.8,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,1.5,INT,86711,285,Richard,6,,4.0,5.0,1.0,5.0,,,,,,,,,1.0,,,,,,
146,5,21,-0.29,37,everton,6.95,True,Everton Sousa Soares,Everton,2.27,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2.8,FLA,86757,262,Everton,6,,10.0,12.0,13.0,6.0,2.0,,,,1.0,6.0,1.0,,1.0,,,,,,
147,4,16,-0.09,37,matheus-rossetto,2.72,True,Matheus Rossetto,M. Rossetto,0.53,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.1,FOR,86766,356,Matheus Rossetto,6,1.0,6.0,5.0,,4.0,1.0,,,,,,,,,,,,,,
148,2,16,0.0,37,reginaldo,4.27,False,Reginaldo Lopes de Jesus,Reginaldo,2.94,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,JUV,86820,286,Reginaldo,6,1.0,11.0,6.0,2.0,11.0,1.0,3.0,,,2.0,1.0,,,,,,,,,
149,4,9,0.0,37,jose-welison,3.82,False,José Welison da Silva,J. Welison,1.89,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,FOR,86859,356,José Welison,6,3.0,12.0,7.0,2.0,5.0,,,,,,,,,,,,,,,
