atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PS,SG,V
André Silva,A. Silva,131617,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,André Oliveira e Silva,0.0,5,8.0,2,andre-silva,6,0.0,,,,,,,,,,,,,,,,,,
Felipe Longo,F. Longo,131753,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,Felipe Longo Fernandes da Silva,0.0,1,2.0,2,felipe-longo,6,0.0,,,,,,,,,,,,,,,,,,
Portilla,Portilla,131832,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,-1.4,Juan Camilo Portilla Orozco,0.0,4,3.6,2,portilla,7,0.0,,1.0,,,,3.0,,,1.0,,,,,,,,,
Villarreal,Villarreal,131967,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Neyser Villarreal - Neiser,0.0,5,5.0,2,villarreal,6,0.0,,,,,,,,,,,,,,,,,,
Serna,Serna,132071,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,2,1.5,Kevin Steven Serna Jaramillo,2.5,5,7.26,2,serna,7,-0.28,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,
Arroyo,Arroyo,132264,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,2,1.1,Keny Alexander Arroyo Alvarado,0.5,5,5.63,2,arroyo,7,-0.69,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
Ignacio Sosa,I. Sosa,132274,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,2,-0.45,Ignacio Sosa Ospital,-1.3,4,4.05,2,ignacio-sosa,6,-1.0,,2.0,,,1.0,3.0,,,1.0,,,,,,,,,
Román Gómez,R. Gómez,132412,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,Román Agustín Gómez,0.0,2,5.0,2,roman-gomez,6,0.0,,,,,,,,,,,,,,,,,,
Jemmes,Jemmes,132553,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,2,3.85,Jemmes Bruno Ribeiro da Silva,2.2,3,6.48,2,jemmes,7,-0.36,,1.0,,,5.0,1.0,,,3.0,,,,,,,,,
Vinicinho,Vinicinho,132580,RBB,280,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,1,0.0,Vinicius Mendonça Pereira,0.0,5,4.09,2,vinicinho,6,0.0,,,,,,,,,,,,,,,,,,
Felipe Guimarães,F. Guimarães,133460,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Felipe Guimarães da Silva,0.0,2,1.0,2,felipe-guimaraes,6,0.0,,,,,,,,,,,,,,,,,,
Gui Negão,G. Negão,133543,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,1,0.0,Guilherme William Silva Inácio,0.0,5,4.09,2,gui-negao,6,0.0,,,,,,,,,,,,,,,,,,
Mateus Xavier,M. Xavier,133673,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,Mateus Xavier de Sousa,0.0,5,2.0,2,mateus-xavier,6,0.0,,,,,,,,,,,,,,,,,,
Benedetti,Benedetti,133679,PAL,275,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,0.0,Luiz Gustavo Roncholeta Benedetti,0.0,3,3.0,2,benedetti,6,0.0,,,,,,,,,,,,,,,,,,
Wallace Davi,W. Davi,133696,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Wallace Davi Nunes da Silva Dias,0.0,4,4.0,2,wallace-davi,6,0.0,,,,,,,,,,,,,,,,,,
Lawan,Lawan,134678,VIT,287,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,1,-0.3,Lawan Kennyd Gabriel Santos,-0.3,5,0.74,2,lawan,6,-0.26,,,,,,1.0,,,,,,,,,,,,
Larson,Larson,136156,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,1,0.0,Larson Torna Ferreira dos Santos,0.0,4,2.54,2,larson,6,-0.46,,,,,,,,,,,,,,,,,,
Sanabria,Sanabria,136955,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,1,6.8,Mateo Naín Sanabria Doracio,6.8,5,7.55,2,sanabria,6,1.55,1.0,,,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,
Kaique Kenji,K. Kenji,137542,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,1,-0.5,Kaique Kenji Takamura Correa,0.0,5,2.28,2,kaique-kenji,6,0.0,,1.0,,,,1.0,,1.0,,,,,,,,,,
Tevis,Tevis,137543,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Tevis Gabriel Alves Santos,0.0,5,2.0,2,tevis,6,0.0,,,,,,,,,,,,,,,,,,
Clayton Sampaio,C. Sampaio,137618,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Clayton Sampaio Pereira,0.0,3,3.0,2,clayton-sampaio,6,0.0,,,,,,,,,,,,,,,,,,
Palacios,Palacios,138021,RBB,280,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Sergio Stevan Palacios Zapata,0.0,3,3.0,2,palacios,6,0.0,,,,,,,,,,,,,,,,,,
Filipe Luís,F. Luís,139076,FLA,262,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,2,3.61,Filipe Luís Kasmirski,3.26,6,10.61,2,filipe-luis,6,-0.59,,,,,,,,,,,,,,,,,,
Kauã Prates,K. Prates,139345,CRU,283,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,1,0.0,Kauã Prates de Almeida,0.0,2,3.39,2,kaua-prates,6,-0.61,,,,,,,,,,,,,,,,,,
Da Mata,D. Mata,140303,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,João Pedro do Nascimento da Mata,0.0,3,2.0,2,da-mata,6,0.0,,,,,,,,,,,,,,,,,,
David,David,140438,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,0.0,David Antunes da Silva,0.0,4,0.85,2,david,6,-0.15,,,,,,,,,,,,,,,,,,
Riquelme Felipe,R. Felipe,140484,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Riquelme Felipe Silva de Almeida,0.0,5,4.0,2,riquelme-felipe,6,0.0,,,,,,,,,,,,,,,,,,
João Victor,J. Victor,140492,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,João Victor de Souza Cunha,0.0,3,2.0,2,joao-victor,6,0.0,,,,,,,,,,,,,,,,,,
Tiaguinho,Tiaguinho,140496,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Tiago Augusto Gonçalves,0.0,4,1.0,2,tiaguinho,6,0.0,,,,,,,,,,,,,,,,,,
Ryan Francisco,R. Francisco,140542,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,Ryan Francisco Rodrigues dos Santos Silva,0.0,5,5.0,2,ryan-francisco,5,0.0,,,,,,,,,,,,,,,,,,
Davi Gomes,D. Gomes,140906,RBB,280,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Davi Gomes de Alvarenga,0.0,5,3.0,2,davi-gomes,6,0.0,,,,,,,,,,,,,,,,,,
Pedro Cobra,P. Cobra,141126,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Pedro Cobra Rodrigues,0.0,1,1.0,2,pedro-cobra,6,0.0,,,,,,,,,,,,,,,,,,
Vitão,Vitão,141131,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Vitor Fernandes Chaves Teixeira,0.0,3,1.0,2,vitao,6,0.0,,,,,,,,,,,,,,,,,,
Mateus Iseppe,M. Iseppe,141139,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Mateus José Iseppe,0.0,4,2.0,2,mateus-iseppe,6,0.0,,,,,,,,,,,,,,,,,,
Enzo Vagner,E. Vagner,141165,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Enzo Vagner Moraes de Souza,0.0,5,1.0,2,enzo-vagner,6,0.0,,,,,,,,,,,,,,,,,,
Lucas Taverna,L. Taverna,141337,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Lucas Taverna,0.0,2,1.0,2,lucas-taverna,6,0.0,,,,,,,,,,,,,,,,,,
João Victor,J. Victor,141385,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,João Victor Ferreira da Silva,0.0,1,1.0,2,joao-victor,6,0.0,,,,,,,,,,,,,,,,,,
Marcos Alexandre,M. Alexandre,141386,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Marcos Alexandre Ferreira Campos Filho,0.0,1,1.0,2,marcos-alexandre,6,0.0,,,,,,,,,,,,,,,,,,
Andrey Fernandes,A. Fernandes,141406,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,1,1.7,Andrey Fernandes de Oliveira Nunes,0.0,5,1.41,2,andrey-fernandes,6,0.0,,,,,,,1.0,,1.0,,,,,,,,,
Fredi Lippert,F. Lippert,141419,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,Frederico Lippert Neto Gomes,0.0,3,2.0,2,fredi-lippert,6,0.0,,,,,,,,,,,,,,,,,,
Allan,Allan,141451,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,2,7.05,Allan Andrade Elias,12.2,4,15.31,2,allan,7,1.55,,1.0,,,3.0,3.0,1.0,1.0,3.0,,1.0,,,,,,,
Índio,Índio,141551,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Hendel dos Santos Nascimento,0.0,4,1.0,2,indio,6,0.0,,,,,,,,,,,,,,,,,,
Lucca,Lucca,141609,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,Lucca Marques Alencar,0.0,5,3.0,2,lucca,6,0.0,,,,,,,,,,,,,,,,,,
Maik,Maik,141611,SAO,276,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,2,2.8,Maik Gomes Viegas,2.9,2,5.14,2,maik,7,0.1,,,,,4.0,3.0,,,1.0,,,,,,,,,
Paulinho,Paulinho,141614,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,Paulo Sérgio Venuto Bezerra,0.0,5,2.0,2,paulinho,6,0.0,,,,,,,,,,,,,,,,,,
Pedro Ferreira,P. Ferreira,141615,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,Pedro Henrique Ferreira da Silva,0.0,4,1.0,2,pedro-ferreira,6,0.0,,,,,,,,,,,,,,,,,,
Pablo Lúcio,P. Lúcio,141628,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Pablo Lúcio,0.0,4,2.0,2,pablo-lucio,6,0.0,,,,,,,,,,,,,,,,,,
Gabriel Bontempo,G. Bontempo,141754,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,2,0.0,Gabriel Morais Silva Bontempo,0.0,4,3.57,2,gabriel-bontempo,5,-0.52,,,,,,,,,,,,,,,,,,
Gustavo Henrique,G. Henrique,141776,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,Gustavo Henrique Pereira,0.0,4,2.0,2,gustavo-henrique,5,0.0,,,,,,,,,,,,,,,,,,
Palacios,Palacios,141812,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Jonathan Estiven Palacios Castillo,0.0,5,2.0,2,palacios,6,0.0,,,,,,,,,,,,,,,,,,
Vinicius Lira,V. Lira,141868,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,3.5,Vinicius Rodrigues Lira,0.0,2,3.68,2,vinicius-lira,2,0.0,,,,,1.0,,1.0,1.0,,,,,,,,,,
Jacaré,Jacaré,141873,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,João Vitor Barros Silva,0.0,2,2.0,2,jacare,6,0.0,,,,,,,,,,,,,,,,,,
Tico,Tico,141991,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Paulo Sérgio da Costa Evangelista Junior,0.0,5,1.0,2,tico,6,0.0,,,,,,,,,,,,,,,,,,
Dieguinho,Dieguinho,141995,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,Diego da Cruz Lopes,0.0,4,4.0,2,dieguinho,6,0.0,,,,,,,,,,,,,,,,,,
Amuzu,Amuzu,142004,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,2,6.45,Francis Amuzu,11.2,5,7.83,2,amuzu,7,2.32,2.0,,,,1.0,2.0,,,4.0,,,,,,,,,
Bruno Alves,B. Alves,142049,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Bruno Ferreira Alves,0.0,3,2.0,2,bruno-alves,6,0.0,,,,,,,,,,,,,,,,,,
Kauan Toledo,K. Toledo,142086,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Kauan Almeida Toledo,0.0,5,1.0,2,kauan-toledo,6,0.0,,,,,,,,,,,,,,,,,,
Marcelo Eráclito,M. Eráclito,142130,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Marcelo Eráclito de Souza Filho,0.0,1,1.0,2,marcelo-eraclito,6,0.0,,,,,,,,,,,,,,,,,,
Dell,Dell,142265,BAH,265,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,2,0.75,Wendeson Wanderley Santos de Melo,-1.0,5,1.88,2,dell,3,-0.63,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,
Nuno Moreira,N. Moreira,142279,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,2,1.8,Nuno Gonçalo Rocha Moreira,2.9,4,6.71,2,nuno-moreira,7,-0.08,,1.0,,,2.0,2.0,1.0,,2.0,,,,,,,,,
Barrera,Barrera,142484,BOT,263,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,2,1.45,Jordan Andrés Barrera Herrera,2.9,4,5.79,2,barrera,6,0.06,,,,,,2.0,,,1.0,1.0,,,,,,,,
Nicolás Ferreira,N. Ferreira,142593,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Michael Nicolás Ferreira Berrondo,0.0,5,3.0,2,nicolas-ferreira,6,0.0,,,,,,,,,,,,,,,,,,
João Victor,J. Victor,142638,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,João Victor Alves de Morais Francisco,0.0,5,1.0,2,joao-victor,6,0.0,,,,,,,,,,,,,,,,,,
Robinho Jr.,R. Jr.,142867,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,0.0,Robson de Souza Júnior,0.0,5,3.27,2,robinho-jr,6,0.0,,,,,,,,,,,,,,,,,,
Villalba,Villalba,142877,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Lucas Martín Villalba Jaume,0.0,5,6.0,2,villalba,6,0.0,,,,,,,,,,,,,,,,,,
Montoro,Montoro,142890,BOT,263,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,2,5.65,Álvaro Montoro,5.5,4,9.61,2,montoro,7,0.21,2.0,,,,,3.0,1.0,,2.0,,,,,,,,,
Gabriel Abdias,G. Abdias,143072,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Gabriel da Silva Abdias,0.0,2,3.0,2,gabriel-abdias,6,0.0,,,,,,,,,,,,,,,,,,
Viveros,Viveros,143193,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,10.2,Kevin Stiven Viveros Rodallega,0.0,5,9.3,2,viveros,7,0.0,1.0,,,,1.0,2.0,1.0,2.0,3.0,,,,,,,,,
Joshua,Joshua,143295,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Caio Joshua Lana de Andrade,0.0,4,3.0,2,joshua,6,0.0,,,,,,,,,,,,,,,,,,
Murilo Rhikman,M. Rhikman,143350,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Murilo Rhikman Alves Pimentel,0.0,4,3.0,2,murilo-rhikman,6,0.0,,,,,,,,,,,,,,,,,,
PH Gama,P. Gama,143455,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Darilson Gama Amador,0.0,4,2.0,2,ph-gama,6,0.0,,,,,,,,,,,,,,,,,,
Wesley Natã,W. Natã,143463,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Wesley Natã de Freitas Prado,0.0,5,1.0,2,wesley-nata,6,0.0,,,,,,,,,,,,,,,,,,
Raykkonen,Raykkonen,143488,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,0.5,Raykkonen Pereira Soares,0.0,5,2.63,2,raykkonen,6,0.0,,,,,,,,,1.0,,,,,,,,,
Carlos Eduardo,C. Eduardo,143532,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,Carlos Eduardo Souza de Barros,0.0,1,1.0,2,carlos-eduardo,6,0.0,,,,,,,,,,,,,,,,,,
Kauã Moraes,K. Moraes,143600,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Kauã Moraes Silva,0.0,2,3.0,2,kaua-moraes,6,0.0,,,,,,,,,,,,,,,,,,
Nicolas Pontes,N. Pontes,144423,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Nicolas Pontes de Souza Almeida,0.0,2,1.0,2,nicolas-pontes,6,0.0,,,,,,,,,,,,,,,,,,
Fernando Pradella,F. Pradella,145036,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,0.0,Fernando Pradella Rocha,0.0,5,0.82,2,fernando-pradella,6,0.0,,,,,,,,,,,,,,,,,,
Kauê Furquim,K. Furquim,145379,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,Kauê Junior Furquim da Silva,0.0,5,2.0,2,kaue-furquim,6,0.0,,,,,,,,,,,,,,,,,,
Rúben Ismael,R. Ismael,145387,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Rúben Ismael Valente Ramos,0.0,4,4.0,2,ruben-ismael,5,0.0,,,,,,,,,,,,,,,,,,
Cauê,Cauê,145400,RBB,280,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Cauê Nascimento Santos,0.0,2,2.0,2,caue,6,0.0,,,,,,,,,,,,,,,,,,
Arthur,Arthur,145404,PAL,275,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,1,-0.3,Arthur Gabriel Santana Marcolino,0.0,2,0.71,2,arthur,6,0.0,,,,,,1.0,,,,,,,,,,,,
Belé,Belé,145436,PAL,275,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,0.0,Erick Machado Belé,0.0,5,3.0,2,bele,6,0.0,,,,,,,,,,,,,,,,,,
Paulo Roberto,P. Roberto,145510,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Paulo Roberto dos Santos Almeida,0.0,2,3.0,2,paulo-roberto,6,0.0,,,,,,,,,,,,,,,,,,
Élan Ricardo,E. Ricardo,145609,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,Élan Joshep Ricardo Ochoa,0.0,4,3.0,2,elan-ricardo,6,0.0,,,,,,,,,,,,,,,,,,
Douglas Telles,D. Telles,145705,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Douglas Costa Telles,0.0,5,2.0,2,douglas-telles,6,0.0,,,,,,,,,,,,,,,,,,
André,André,145744,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,1,6.5,André Luiz Santos Dias,0.0,4,5.55,2,andre,7,0.0,,,,,4.0,,,,1.0,,,,,,,,,
Cristian Tassano,C. Tassano,145782,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Cristian Marcelo González Tassano,0.0,3,3.0,2,cristian-tassano,6,0.0,,,,,,,,,,,,,,,,,,
