"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","CA","FC","FD","FS","PE","RB","SG","FF","I","A","DD","GS","G","PP","FT","CV","DP","GC"
"435","Luis Ricardo Silva Umbelino","Luis Ricardo","https://s.glbimg.com/es/sde/f/2016/05/20/f1f631c4c995df1548717967d445801f_FORMATO.png",55348,2,263,"lat","Provável",2,6.03,0.44,2.3,2,1,1,2,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"436","Bruno Rangel Domingues","Bruno Rangel","https://s.glbimg.com/es/sde/f/2016/04/27/3c7ecd662014838c83e615e22a14c643_FORMATO.png",51683,2,315,"ata","Provável",19,13.44,7.19,9.25,2,NA,5,2,3,3,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"437","Edmílson dos Santos Silva","Edmílson","https://s.glbimg.com/es/sde/f/2016/05/20/f5d805e44f2c8b3736ac44c360e1b82f_FORMATO.jpeg",55519,2,292,"ata","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","Leonardo Cittadini","Léo Cittadini","https://s.glbimg.com/es/sde/f/2016/05/01/7e06957c4b368ad203c4ec6b29e6f8e7_FORMATO.png",70986,2,277,"mei","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","João Paulo da Silva","João Paulo","https://s.glbimg.com/es/sde/f/2016/04/28/fedb726ec6d4804d5d34bf905cceca24_FORMATO.png",56102,2,294,"mei","Provável",0.8,5.47,-0.63,1.05,2,NA,5,NA,NA,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","Túlio Vinícius Fróes de Melo","Túlio de Melo","https://s.glbimg.com/es/sde/f/2016/05/01/888bd2ad97a3e922521ae1bf34c965bd_FORMATO.png",54797,2,292,"ata","Nulo",2.7,4.08,0.4,1.35,2,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","Lins Lima de Britto","Lins","https://s.glbimg.com/es/sde/f/2016/05/25/7b9ce78a7438f2bac4a0594608654c28_FORMATO.jpeg",53669,2,316,"ata","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","Marcos Antônio da Silva Gonçalves","Marquinhos","https://s.glbimg.com/es/sde/f/2016/04/30/6dd38f550a44a2bcb5094495271fd09a_FORMATO.png",60788,2,285,"mei","Nulo",0,3.82,0,0.2,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","Pablo de Barros Paulino","Pablo","https://s.glbimg.com/es/sde/f/2016/05/09/35384d66b2f806991c3980f871525fe1_FORMATO.png",60794,2,327,"lat","Contundido",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","Vinícius Soares Eutropio","Vinícius Eutrópio","https://s.glbimg.com/es/sde/f/2016/04/07/ef1df3578474b90a7bf99dfa9c5b1431_FORMATO.png",60780,2,316,"tec","Provável",3.69,6.72,1.99,4.07,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","Anderson Vital da Silva","Dedé","https://s.glbimg.com/es/sde/f/2016/04/28/667243f1202f23bca573f1ddbb3442e2_FORMATO.png",60819,2,283,"zag","Contundido",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","Patric Cabral Lalau","Patric","https://s.glbimg.com/es/sde/f/2016/04/26/cce286c6b0a6d0a64dfc65ba3363fb6e_FORMATO.png",60969,2,282,"lat","Provável",-0.6,5.89,-2.11,-0.6,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","Luan Michel de Louzã","Luan","https://s.glbimg.com/es/sde/f/2016/05/01/b382e271d658c1a86a3f257ca46cfb8e_FORMATO.png",60834,2,275,"ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","Airton Ribeiro Santos","Airton","https://s.glbimg.com/es/sde/f/2016/05/19/53e1bd0759a8f98439752def04457e15_FORMATO.png",61985,2,263,"mei","Contundido",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","Rodrigo Eduardo Costa Marinho","Rodriguinho","https://s.glbimg.com/es/sde/f/2016/04/28/8d01a11770a124d6d1f9432e0d2cc9eb_FORMATO.png",61033,2,264,"mei","Nulo",0,7.43,0,3.1,1,NA,1,NA,2,4,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","Ananias Elói Castro Monteiro","Ananias","https://s.glbimg.com/es/sde/f/2016/04/27/0dead0d45be78ee38c88ac55e4b5a928_FORMATO.png",61135,2,315,"ata","Contundido",-0.3,3.08,-1.7,-0.9,2,NA,2,NA,3,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","Felipe Azevedo dos Santos","Felipe Azevedo","https://s.glbimg.com/es/sde/f/2016/05/01/b65f07ed24924fb1d54139f6b07a0ec5_FORMATO.png",60825,2,303,"ata","Provável",17,17.11,6.74,10.55,2,NA,NA,1,2,8,2,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"452","Jean Raphael Vanderlei Moreira","Jean","https://s.glbimg.com/es/sde/f/2016/05/01/35cbb038a295b3d40644676a8319a4fe_FORMATO.png",62047,2,275,"mei","Provável",1.6,8.9,-0.81,1.9,2,NA,NA,NA,1,5,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","Réver Humberto Alves Araújo","Réver","https://s.glbimg.com/es/sde/f/2016/04/30/4f252ad8b409db0afc0a0a82c20659c5_FORMATO.png",52253,2,285,"zag","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","Hélder Maurílio da Silva Ferreira","Hélder","https://s.glbimg.com/es/sde/f/2016/05/25/fdff31a5614f6023abc95f0dc2aa6aaa_FORMATO.jpeg",61238,2,327,"lat","Provável",-1.7,0.77,-1.23,-1.7,1,NA,4,NA,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","Everton Kempes dos Santos Gonçalves","Kempes","https://s.glbimg.com/es/sde/f/2016/04/27/bad8378ed9eb0504e46152d7d251bf29_FORMATO.png",62056,2,315,"ata","Nulo",0.7,4.18,-0.82,0.7,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","Tiago Luis Martins","Tiago Luis","https://s.glbimg.com/es/sde/f/2016/05/09/877fdf56fcc529a0a7169198f7640b51_FORMATO.png",62119,2,327,"ata","Provável",-0.2,4.22,-1.22,0.1,2,NA,7,NA,1,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","Lucca Borges Brito","Lucca","https://s.glbimg.com/es/sde/f/2016/04/28/fcb4a31eaeed96a5abb3056b698207d1_FORMATO.png",61149,2,264,"ata","Nulo",0,8.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","Walter Henrique da Silva","Walter","https://s.glbimg.com/es/sde/f/2016/04/26/a7c5e9f33d2d3830a07c35ba1ce1b902_FORMATO.png",62128,2,293,"ata","Nulo",-0.8,9.78,-3.68,-0.75,2,1,2,NA,4,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","Vanderlei Farias da Silva","Vanderlei","https://s.glbimg.com/es/sde/f/2016/05/01/82e0b04b2f7623a1d61ffaff2e36a59c_FORMATO.png",62121,2,277,"gol","Provável",-2,11.07,-2.9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
"460","Nirley da Silva Fonseca","Nirley","https://s.glbimg.com/es/sde/f/2016/04/29/1aa0b74d53267e417eace37b1fdc4cee_FORMATO.png",62971,2,316,"zag","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","Wallyson Ricardo Maciel Monteiro","Wallyson","https://s.glbimg.com/es/sde/f/2016/05/01/34369068ebb6def83baf9b6dad8c09d3_FORMATO.png",62127,2,344,"ata","Nulo",-0.6,0.77,-0.92,-1.15,2,NA,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","Marcos Rogério Ricci Lopes","Pará","https://s.glbimg.com/es/sde/f/2016/04/20/5d1ebbea8911da836ce3d8d5750ed585_FORMATO.png",62086,2,262,"lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","Róbson Michael Signorini","Robinho","https://s.glbimg.com/es/sde/f/2016/05/12/bca701933eaad8640785a2a634d5edf4_FORMATO.png",62104,2,283,"mei","Nulo",0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","Paulo Henrique Chagas de Lima","Ganso","https://s.glbimg.com/es/sde/f/2016/05/01/09e893a83d0e8dc68f184b293ac1ff81_FORMATO.png",62977,2,276,"mei","Nulo",1.8,13.93,-3.07,1.8,1,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","Victor Ramos Ferreira","Victor Ramos","https://s.glbimg.com/es/sde/f/2016/05/01/06d629db34ca0a40668781f14aa5528e_FORMATO.jpeg",63000,2,287,"zag","Provável",2.7,6.92,0.6,2.65,2,NA,3,1,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","Marcos Luis Rocha Aquino","Marcos Rocha","https://s.glbimg.com/es/sde/f/2016/04/26/7cdfd61784080c7797bf6ba0df8f234b_FORMATO.png",63013,2,282,"lat","Provável",4.4,20.52,-3.48,4.4,1,NA,NA,NA,2,8,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","Werley Ananias da Silva","Werley","https://s.glbimg.com/es/sde/f/2016/04/30/4698f015737545e27eebbce0be96d4c0_FORMATO.png",62974,2,284,"zag","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","Marcelo de Oliveira Santos","Marcelo Oliveira","https://s.glbimg.com/es/sde/f/2016/05/25/3b56f79da2fe44217ad5c0725b96944b_FORMATO.jpeg",62136,2,282,"tec","Provável",2.64,12.47,-2.14,2.64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","Carlos Emiliano Pereira","Carlinhos","https://s.glbimg.com/es/sde/f/2016/04/28/604ed4729919dd13bb0cefb06b386893_FORMATO.png",63194,2,294,"lat","Provável",2.9,15.01,0.67,5.7,2,NA,4,NA,5,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","Rodolfo Alves de Melo","Rodolfo","https://s.glbimg.com/es/sde/f/2015/10/23/97e9ee07d167a8cad6424c7010f01e76_FORMATO.png",63082,2,293,"gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","Luan Madson Gedeão De Paiva","Luan","https://s.glbimg.com/es/sde/f/2016/04/26/1d1efe08d34f3bdd71149b3c364d402c_FORMATO.png",63219,2,282,"ata","Contundido",0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","Wellington Aparecido Martins","Wellington","https://s.glbimg.com/es/sde/f/2016/05/01/a116ae1e36ff02160719ea8f1160f811_FORMATO.png",62129,2,276,"mei","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","Moisés Lima Magalhães","Moisés","https://s.glbimg.com/es/sde/f/2016/05/01/3fe5f1275a99225b025f211e3c3b35e9_FORMATO.png",63158,2,275,"mei","Nulo",9.3,5.74,3.75,4.5,2,NA,NA,NA,1,4,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"474","Willian Roberto Farias","Willian Farias","https://s.glbimg.com/es/sde/f/2016/05/01/fe8756f5b1dadb24e5633729b39e9486_FORMATO.png",63058,2,287,"mei","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","Elias Constantino Pereira Filho","Elias","https://s.glbimg.com/es/sde/f/2016/04/29/970ca65037f3c8197fcd3493d5b95cb9_FORMATO.png",63133,2,316,"ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","Muriel Gustavo Becker","Muriel","https://s.glbimg.com/es/sde/f/2016/04/30/01462becd6f2c80e3df570f467a68962_FORMATO.png",69041,2,285,"gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","Francisco Sousa dos Santos","Chiquinho","https://s.glbimg.com/es/sde/f/2016/04/20/789fa4f8d7f77207cd6c671fc8ad76fa_FORMATO.png",68711,2,262,"lat","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","Diego Renan de Lima Ferreira","Diego Renan","https://s.glbimg.com/es/sde/f/2016/05/01/09f644d5efca4986858238e63fa860a5_FORMATO.png",68725,2,287,"lat","Provável",5.2,8.73,1.08,3.3,2,1,3,1,2,13,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"479","José Gildeixon Clemente Paiva","Gil","https://s.glbimg.com/es/sde/f/2016/04/27/c0e93b46cd3e426664fd5c4b5a121142_FORMATO.png",63014,2,315,"mei","Provável",5,6.28,1.13,2.5,2,1,2,NA,3,9,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","Alan Patrick Lourenço","Alan Patrick","https://s.glbimg.com/es/sde/f/2016/04/20/01b3feceb08b420b3a5259bf8c157951_FORMATO.png",68685,2,262,"mei","Provável",3.5,8.07,0.05,2.2,2,NA,1,2,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","Emiliano Gabriel Vecchio","Vecchio",NA,68745,2,277,"mei","Nulo",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","Alan Luciano Ruschel","Alan Ruschel","https://s.glbimg.com/es/sde/f/2016/04/30/847cdb7611ae658645e9726579f2e51c_FORMATO.png",63110,2,285,"lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","André Felipe Ribeiro de Souza","André","https://s.glbimg.com/es/sde/f/2016/04/28/811ea1b5cff7a2f7e4bddd3967fa35ac_FORMATO.png",68690,2,264,"ata","Nulo",-2.8,8.68,-4.11,-1.2,2,1,8,1,4,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","Márcio Passos de Albuquerque","Emerson","https://s.glbimg.com/es/sde/f/2016/04/20/c05d1b645dac18bd8b7d01e3da805f0d_FORMATO.png",68744,2,262,"ata","Nulo",0,0.74,0,-3.4,1,1,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","Luiz Fernando Pereira da Silva","Fernandinho","https://s.glbimg.com/es/sde/f/2016/04/28/4ed68fb05e5166c5c9c1901f44d0917e_FORMATO.jpeg",68758,2,262,"ata","Nulo",0,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","Guilherme de Aguiar Camacho","Camacho","https://s.glbimg.com/es/sde/f/2011/09/21/fecac7f178cfadbedc5b4f48b05018b5_FORMATO.jpeg",68770,2,264,"mei","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","Severino do Ramo Clementino da Silva","Nino Paraíba","https://s.glbimg.com/es/sde/f/2016/05/01/cbfc0d46083f35cde541d9aea35e3a5d_FORMATO.png",68808,2,303,"lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","Sosthenes José Santos Salles","Neto Berola","https://s.glbimg.com/es/sde/f/2016/05/01/b89a3bb64cad689651eca4e7f7c30e60_FORMATO.png",68807,2,277,"ata","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","Renato de Araújo Chaves Júnior","Renato Chaves","https://s.glbimg.com/es/sde/f/2016/04/29/1ea275be2b3908677e2dc5d61a3c2995_FORMATO.png",68827,2,266,"zag","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","Henrique Almeida Caixeta Nascentes","Henrique Almeida","https://s.glbimg.com/es/sde/f/2016/03/30/da926e38870e22ac1b746e0114acf21f_FORMATO.png",68773,2,284,"ata","Dúvida",0,3.68,0,-2,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","Wellington da Silva Pinto","Wellington","https://s.glbimg.com/es/sde/f/2016/05/01/9ea62644bc83ca0c2191ffa52ae422d7_FORMATO.png",68907,2,303,"zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","Welington Pereira Rodrigues","Gum","https://s.glbimg.com/es/sde/f/2016/04/29/0e6b421a8c0214078fd1f5854cce3874_FORMATO.png",68887,2,266,"zag","Provável",11.1,16.34,3.55,7.75,2,NA,3,1,1,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"493","Eduardo Pereira Rodrigues","Dudu","https://s.glbimg.com/es/sde/f/2016/05/01/55ac49c2d9ae816cb60473b12ff0fa2c_FORMATO.png",68920,2,275,"ata","Provável",-2,9.86,-4.14,-2,1,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","Vinicius Santos Silva","Vinicius","https://s.glbimg.com/es/sde/f/2016/05/09/8c7c7652f388f2e74d34d559bc1e4be3_FORMATO.jpeg",68917,2,294,"ata","Nulo",0,10.52,0,8.3,1,NA,NA,NA,7,3,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"495","Rodrigo Pimpão Viana","Rodrigo Pimpão","https://s.glbimg.com/es/sde/f/2016/05/13/9e43cab2a917beef66b9e2d58f1b5abf_FORMATO.png",68901,2,263,"ata","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","André Luiz Barretto Silva Lima","André Lima","https://s.glbimg.com/es/sde/f/2016/05/13/b5a8462bf2d5aa77b26480fe3a466717_FORMATO.png",68893,2,293,"ata","Provável",6.7,10.03,1.03,6.7,1,NA,4,NA,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"497","Johnathan Aparecido da Silva","Johnathan Goiano","https://s.glbimg.com/es/sde/f/2016/05/01/ad77cb27868eb39560d27f1ae0a28e5c_FORMATO.png",68779,2,292,"ata","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","Leonardo Fabiano da Silva e Silva","Leonardo Silva","https://s.glbimg.com/es/sde/f/2016/04/26/7344204cd574e7abe17afe45a20f8fa3_FORMATO.png",68925,2,282,"zag","Contundido",0,23,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","Renan Ribeiro","Renan Ribeiro","https://s.glbimg.com/es/sde/f/2016/05/01/443bbaa43b246a9ce7d8a4e682ed4af6_FORMATO.png",68932,2,276,"gol","Nulo",0,11.54,0,10.7,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"500","Rodrigo Andrade da Silva","Rodrigo Andrade","https://s.glbimg.com/es/sde/f/2016/05/13/d12648f93a394c4cee1fe1414b5d89d7_FORMATO.png",68881,2,315,"mei","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","Diego Souza de Andrade","Diego Souza","https://s.glbimg.com/es/sde/f/2016/05/01/4ca75c7b4c6ef9d48c9ffe43f89b8f78_FORMATO.png",68911,2,292,"mei","Provável",9,19.21,1.12,6.3,2,NA,2,2,2,5,3,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA
"502","Francisco Rithely da Silva Sousa","Rithely","https://s.glbimg.com/es/sde/f/2016/05/01/c410c14470ebc6e02ab963212b89a17a_FORMATO.png",68834,2,292,"mei","Provável",0,6.91,0,-2.6,1,NA,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"503","Rafael Pires Monteiro","Rafael","https://s.glbimg.com/es/sde/f/2016/04/29/43e8562bfd0ac31a9d9fd5bd5f87aee8_FORMATO.png",68928,2,283,"gol","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","Cícero Vítor dos Santos Júnior","Vítor","https://s.glbimg.com/es/sde/f/2016/05/01/bd08877b178e7710d61e0d39b377e6b8_FORMATO.png",68904,2,344,"lat","Contundido",0,6.03,0,0.2,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Geovane Diniz Silva","Geovane Maranhão","https://s.glbimg.com/es/sde/f/2016/05/20/d43004ff960f51fbbdc965920515b96e_FORMATO.png",68900,2,263,"ata","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","Welker Marçal de Almeida","Kieza","https://s.glbimg.com/es/sde/f/2016/05/01/5fc52cff976d5418e122423e959ab59c_FORMATO.png",68930,2,287,"ata","Provável",9.2,18.71,3.19,8.65,2,NA,5,NA,4,2,1,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"507","Mário Sérgio Santos Costa","Marinho","https://s.glbimg.com/es/sde/f/2016/05/01/fd249ecee00ebf56d13d770212e144b4_FORMATO.png",68952,2,287,"ata","Provável",10.9,16.6,1.6,10.9,1,NA,4,3,8,2,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA
"508","Ernandes Dias Luz","Ernandes","https://s.glbimg.com/es/sde/f/2016/05/09/21cd5d2a5920245c57dae5927a5be47a_FORMATO.png",68956,2,327,"mei","Provável",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","Josimar Rosado da Silva Tavares","Josimar","https://s.glbimg.com/es/sde/f/2016/04/27/8e02fb0168f097a88bcdc53ad79d10c9_FORMATO.png",68951,2,315,"mei","Provável",11.6,7.06,4.34,5.15,2,1,2,1,3,5,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","Wallace Reis da Silva","Wallace","https://s.glbimg.com/es/sde/f/2016/04/19/8f13b348130bfd4fefa479b4d203afcb_FORMATO.png",68958,2,262,"zag","Nulo",0,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","George Leandro Abreu de Lima","Leandrinho","https://s.glbimg.com/es/sde/f/2016/05/01/ed3bfa529f985a1a31005fc093a47854_FORMATO.png",68924,2,344,"mei","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","Giovanni Augusto Oliveira Cardoso","Giovanni Augusto","https://s.glbimg.com/es/sde/f/2016/04/28/9930f715c0d34977f60c416dc3311aca_FORMATO.png",68938,2,264,"mei","Provável",1.9,3.27,-0.04,0.7,2,NA,4,NA,2,7,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"513","Marcos Gabriel do Nascimento","Marquinhos Gabriel","https://s.glbimg.com/es/sde/f/2016/05/20/adaf2c4179714ed8c8c27656e4ed9265_FORMATO.jpeg",68954,2,264,"mei","Provável",0,8.98,-2.2,0.6,2,NA,1,1,4,13,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","Aderbar Melo dos Santos Neto","Santos","https://s.glbimg.com/es/sde/f/2016/04/26/20321f246fed8cd6cbb3ca00d4bccbaa_FORMATO.png",69012,2,293,"gol","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","João Vitor Lima Gomes","João Vitor","https://s.glbimg.com/es/sde/f/2016/05/01/d6a6be346384e5f7c86d506269113cce_FORMATO.png",68987,2,303,"mei","Provável",-0.2,0.77,-0.11,-1,2,1,8,NA,2,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","Vladimir Orlando Cardoso de Araújo Filho","Vladimir","https://s.glbimg.com/es/sde/f/2016/05/01/961c8216a0f294aa3cfbee03eaa996db_FORMATO.png",69040,2,277,"gol","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","Giovanni Aparecido Adriano dos Santos","Giovanni","https://s.glbimg.com/es/sde/f/2016/04/26/f745425654d63329f97ee5ccbc96c958_FORMATO.png",68979,2,282,"gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","João Carlos Heidemann","João Carlos","https://s.glbimg.com/es/sde/f/2016/05/01/9077233b11a95f6bd025bdb11a2dff05_FORMATO.png",69010,2,303,"gol","Provável",7,12.5,3.68,7.5,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA
"519","Anselmo de Moraes","Anselmo","https://s.glbimg.com/es/sde/f/2016/05/20/6bfe8f48c28d04713ddef8795c67d669_FORMATO.jpeg",68910,2,285,"mei","Dúvida",2,5.55,-0.45,2,1,1,3,NA,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","Deivid Willian da Silva","Deivid","https://s.glbimg.com/es/sde/f/2016/04/26/aac414140b92bc24d03ba749480a7885_FORMATO.png",69018,2,293,"mei","Nulo",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
