"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","athletes$atletas$scout"
"737","Alecsandro Barbosa Felisbino","Alecsandro","https://s.glbimg.com/es/sde/f/2016/05/30/1c83a2b2521974f5bd8599c7f316093a_FORMATO.png",37673,20,"PAL","ata","Suspenso",0,6.48,0,1.05,6,NA
"738","Leonardo da Silva Moura","Léo Moura","https://s.glbimg.com/es/sde/f/2016/07/13/3c80bd862910177950643eb218b40870_FORMATO.png",37701,20,"STC","lat","Provável",0,8.32,0.11,3.2,16,NA
"739","Michel Carlos Gilioli","Caixinha","https://s.glbimg.com/es/sde/f/2016/05/09/30b330fcd4d1abc4cdd04d21895cea03_FORMATO.jpeg",90777,20,"CHA","lat","Nulo",0,1,0,0,0,NA
"740","Leandro da Silva","Leandro Silva","https://s.glbimg.com/es/sde/f/2016/04/29/30350579107b2bf5c3e11cbaaa65ec0f_FORMATO.png",77529,20,"FIG","lat","Contundido",0,5,0,0,0,NA
"741","Edimo Ferreira Campos","Edinho","https://s.glbimg.com/es/sde/f/2016/07/07/b6a64e9dceecd9ffec83258abb8067f4_FORMATO.png",37792,20,"COR","mei","Provável",0,1.94,-0.42,1.3,14,NA
"742","Bruno Brígido de Oliveira","Bruno Brígido","https://s.glbimg.com/es/sde/f/2016/02/19/f053ce859937795fb08a04bc73f4f3e5_FORMATO.png",77556,20,"COR","gol","Nulo",0,4,0,0,0,NA
"743","Juan Maldonado Jaimez Júnior","Juan","https://s.glbimg.com/es/sde/f/2016/04/28/73fd5c42810ee2f6303956f06682f35e_FORMATO.png",37705,20,"COR","mei","Provável",0,17.4,-0.95,5.99,14,NA
"744","Gustavo Javier Canales","Canales","https://s.glbimg.com/es/sde/f/2016/07/22/ec2bde58091c2195d2b13cc74aa0cf1f_FORMATO.png",77772,20,"BOT","ata","Nulo",0,4.94,-0.43,-0.16,5,NA
"745","Marcos Arouca da Silva","Arouca","https://s.glbimg.com/es/sde/f/2016/05/01/1c67e891759a1d905e98b60faab6c0d8_FORMATO.png",37718,20,"PAL","mei","Contundido",0,6.05,0,-1.4,1,NA
"746","João Felipe Schimdt Urbano","João Schmidt ","https://s.glbimg.com/es/sde/f/2016/05/01/5214f931543621b3d23666a103f23d6e_FORMATO.png",77777,20,"SAO","mei","Provável",0,5,0.22,2.47,11,NA
"747","Marcos Venâncio de Albuquerque","Ceará","https://s.glbimg.com/es/sde/f/2016/07/07/95225c9c5fb74d165133768a0c788621_FORMATO.png",37790,20,"INT","lat","Provável",0,5.5,0,2.12,6,NA
"748","Rafael Augusto Sobis do Nascimento","Rafael Sobis","https://s.glbimg.com/es/sde/f/2016/07/06/9f448978203e98dc8d4f57f547ed8a44_FORMATO.png",37798,20,"CRU","ata","Provável",0,16.7,-1.25,7.94,7,NA
"749","Maicosuel Reginaldo de Matos","Maicosuel","https://s.glbimg.com/es/sde/f/2016/07/07/59e04fe0887237e428903b15b4519ccd_FORMATO.png",37851,20,"ATL","mei","Provável",0,8.89,-1.31,3.81,7,NA
"750","Leonardo Peixoto Principe","Léo Principe","https://s.glbimg.com/es/sde/f/2016/06/28/49dde3fde0a0256f05f9d0bd52eb976c_FORMATO.jpeg",94765,20,"COR","lat","Nulo",0,2.65,0,4.4,1,NA
"751","Danilo Leandro Dias","Danilo Dias",NA,37894,20,"AME","ata","Nulo",0,2.92,-0.36,0.1,2,NA
"752","Matheus Vinicius Matos Nogueira","Matheus Nogueira","https://s.glbimg.com/es/sde/f/2016/04/27/78ec1e03838620b307a5b86148c2cb22_FORMATO.jpeg",95121,20,"GRE","gol","Nulo",0,1,0,0,0,NA
"753","Elano Blumer","Elano","https://s.glbimg.com/es/sde/f/2016/05/01/c5eac32204a0124e851be34b9419f9db_FORMATO.png",37917,20,"SAN","mei","Nulo",0,5.4,0,-0.35,4,NA
"754","Humberlito Borges Teixeira","Borges","https://s.glbimg.com/es/sde/f/2016/05/03/436a2c59283ae195563be05647dbf600_FORMATO.jpeg",37941,20,"AME","ata","Nulo",0,4.38,0,1.45,10,NA
"755","Domilson Cordeiro dos Santos","Dodô","https://s.glbimg.com/es/sde/f/2016/07/07/db1e5a2c9cffd51d57211909936a7953_FORMATO.png",94985,20,"COR","lat","Provável",0,11.44,-0.68,3.48,16,NA
"756","Nicolas Vichiatto da Silva","Nicolas","https://s.glbimg.com/es/sde/f/2016/05/13/3ed8feee46309c431569eaf3d3deff10_FORMATO.png",95127,20,"ATL","mei","Nulo",0,1.06,0,1.45,2,NA
"757","Thalis Henrique Cantanhede","Thalis ","https://s.glbimg.com/es/sde/f/2016/05/09/a1a3a7a82484b2a3f7b6388ea8f914cc_FORMATO.jpeg",95022,20,"ATL","mei","Nulo",0,1,0,0,0,NA
"758","Luis Guilherme Castro de Melo","Luis Guilherme","https://s.glbimg.com/es/sde/f/2016/05/09/47077cf4073dc5319b8e49c87010479b_FORMATO.jpeg",95023,20,"ATL","ata","Nulo",0,1,0,0,0,NA
"759","William de Oliveira Pottker","William Pottker","https://s.glbimg.com/es/sde/f/2016/07/08/b4c04abadeaeaac80fa7e9d660178aa8_FORMATO.png",77809,20,"PON","ata","Provável",0,8.42,0.86,4.55,14,NA
"760","Mário Lúcio Duarte Costa","Aranha","https://s.glbimg.com/es/sde/f/2015/10/27/73b2f36e3fcfea31f9a437258438de26_FORMATO.jpeg",37984,20,"PON","gol","Provável",0,6.72,0.72,5,1,NA
"761","Yago César da Silva","Yago","https://s.glbimg.com/es/sde/f/2016/05/13/63ec665d8c94605033bc8a7f765d373e_FORMATO.png",95126,20,"ATL","ata","Provável",0,0.81,-0.11,-0.17,4,NA
"762","Wildson Silva de Melo","Índio",NA,95180,20,"SPO","ata","Nulo",0,1,0,0,0,NA
"763","Filipe José Machado","Filipe Machado","https://s.glbimg.com/es/sde/f/2016/06/30/78960995e1a2da787ff88afa326350bc_FORMATO.png",77868,20,"CHA","zag","Nulo",0,5.61,1.44,1.62,6,NA
"764","Wendel Geraldo Maurício e Silva","Wendel","https://s.glbimg.com/es/sde/f/2016/07/13/418cbe11ebed1298c1077cb200a3f624_FORMATO.png",38021,20,"PON","mei","Provável",0,8.27,1.8,3.22,5,NA
"765","Cleber Santana Loureiro","Cleber Santana","https://s.glbimg.com/es/sde/f/2016/04/27/c3966e4c695292b7e3a189109ef1b5a2_FORMATO.png",38032,20,"CHA","mei","Nulo",0,5.06,-0.99,2.16,19,NA
"766","Jonathan Copete Valencia","Copete","https://s.glbimg.com/es/sde/f/2016/07/05/51accf3c8cee0e903942afbe9b7990a7_FORMATO.png",77959,20,"SAN","ata","Provável",0,14.29,0.66,5.43,8,NA
"767","Severino dos Ramos Durval da Silva","Durval","https://s.glbimg.com/es/sde/f/2016/05/01/ca4c8f110ce5a6969a820fa3ff17eb5f_FORMATO.png",38100,20,"SPO","zag","Nulo",0,6.22,0,0.74,14,NA
"768","Emerson da Conceição","Emerson Conceição","https://s.glbimg.com/es/sde/f/2016/07/07/f4a73e51545146594f085e9fa1249d93_FORMATO.png",77895,20,"COR","lat","Contundido",0,4.55,0,9.8,1,NA
"769","Eugenio Esteban Mena Reveco","Mena","https://s.glbimg.com/es/sde/f/2016/05/01/b6636f216cfaa7ececec16111456dc19_FORMATO.png",77967,20,"SAO","lat","Provável",0,4.02,0.07,2.56,5,NA
"770","Diego Alfredo Lugano Moreno","Lugano","https://s.glbimg.com/es/sde/f/2016/05/01/08944541062646b222c15154448a4d88_FORMATO.png",38062,20,"SAO","zag","Nulo",0,10.17,0,1.91,12,NA
"771","Edcarlos Conceição Santos","Edcarlos","https://s.glbimg.com/es/sde/f/2016/05/09/547d01877f79db5b42a3cb3f5e8b7cbe_FORMATO.png",38061,20,"ATL","zag","Nulo",0,9.61,0,3.5,4,NA
"772","Danilo Gabriel de Andrade","Danilo","https://s.glbimg.com/es/sde/f/2016/04/28/1dc0f8069c06483703657ee804569648_FORMATO.png",38067,20,"COR","mei","Contundido",0,7.09,0,1.88,6,NA
"773","Denilson Pereira Neves","Denilson","https://s.glbimg.com/es/sde/f/2016/07/23/bdc783a5b428b81232a74d3e69fd5080_FORMATO.png",38064,20,"CRU","mei","Nulo",0,8,0,0,0,NA
"774","Everton Cardoso da Silva","Everton","https://s.glbimg.com/es/sde/f/2016/04/20/837d4d1c4d5f3460f897e9a3689ab070_FORMATO.png",50301,20,"FLA","mei","Provável",0,12.61,-0.07,2.65,16,NA
"775","Vagner Antônio Brandalise","Vagner","https://s.glbimg.com/es/sde/f/2016/05/01/070befdf695ba9061ea52576d98e9ec2_FORMATO.png",78151,20,"PAL","gol","Nulo",0,3.34,0,-1.8,3,NA
"776","César Bernardo Dutra","César","https://s.glbimg.com/es/sde/f/2016/05/01/a93f99205ac1160291913798df1695dc_FORMATO.png",78086,20,"PON","gol","Nulo",0,3,0,0,0,NA
"777","Miller Alejandro Bolaños Reasco","Miller Bolaños","https://s.glbimg.com/es/sde/f/2016/05/10/e06dcc7c5fd2af9342d95cf318b5f431_FORMATO.png",78371,20,"GRE","ata","Provável",0,6.75,0.95,0.8,8,NA
"778","Leandro Cordeiro de Lima Silva","Leandrinho","https://s.glbimg.com/es/sde/f/2016/05/01/d96d5abb87f737dbad1aa76ded5f4549_FORMATO.png",78235,20,"SAN","mei","Nulo",0,2,0,0,0,NA
"779","Douglas Ricardo Grolli","Douglas Grolli","https://s.glbimg.com/es/sde/f/2016/05/01/85751bb6bf154f66767689168ed965aa_FORMATO.png",78407,20,"PON","zag","Provável",0,8.8,0.28,2.88,11,NA
"780","Oswaldo Alfredo de Lima Gonçalves","Oswaldo","https://s.glbimg.com/es/sde/f/2016/07/08/6a5e9c99f9352d4d5f9780bf0a4b7293_FORMATO.png",78422,20,"SPO","zag","Nulo",0,0.88,0,-1.03,3,NA
"781","Renê Rodrigues Martins","Renê","https://s.glbimg.com/es/sde/f/2016/05/01/1eac9f5c4053080a4a2e6359bd545014_FORMATO.png",78445,20,"SPO","lat","Provável",0,12.58,0,3.41,11,NA
"782","Victor Vinícius Coelho dos Santos","Vitinho","https://s.glbimg.com/es/sde/f/2016/04/30/3d3d6c56c09cbb3c5faabff10e811d39_FORMATO.png",78435,20,"INT","ata","Suspenso",0,11.08,-0.82,4.03,17,NA
"783","Fábio Braga","Fábio Braga","https://s.glbimg.com/es/sde/f/2016/07/08/255edaf9c9f0cd9f9fb3d7be25c967fa_FORMATO.png",78464,20,"COR","mei","Nulo",0,1.69,-0.36,0.92,4,NA
"784","Gustavo Henrique Vernes","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2016/05/01/b89def887a8c88677a346b6ef350770e_FORMATO.png",78248,20,"SAN","zag","Provável",0,7.52,2.74,3.12,18,NA
"785","Willian Souza Arão da Silva","Willian Arão","https://s.glbimg.com/es/sde/f/2016/04/20/03bb5324d5512b7697e1020d78d05d2f_FORMATO.png",78478,20,"FLA","mei","Suspenso",0,15.87,-0.2,4.7,20,NA
"786","Sérgio Manoel Barbosa Santos","Sérgio Manoel","https://s.glbimg.com/es/sde/f/2016/06/30/82e5c4d82372ce11ed6dd7810894679f_FORMATO.png",78500,20,"CHA","mei","Nulo",0,3.11,0,2.19,9,NA
"787","Paulo Luiz Beraldo Santos","Paulinho","https://s.glbimg.com/es/sde/f/2016/05/01/f0e73e5e5dedab47653f0d447756e4f4_FORMATO.png",78578,20,"SAN","ata","Nulo",0,3.3,0,1.64,9,NA
"788","Ramiro Moschen Benetti","Ramiro","https://s.glbimg.com/es/sde/f/2016/04/30/77a813684c8bec870853e82a9e5d8c78_FORMATO.png",78715,20,"GRE","mei","Provável",0,5.1,-0.64,-0.64,10,NA
"789","Jean Mota Oliveira de Sousa","Jean Mota","https://s.glbimg.com/es/sde/f/2016/06/28/314666b22831271d8ff5b2aab8e93ec2_FORMATO.jpeg",78548,20,"SAN","mei","Nulo",0,6.5,3.23,4.9,7,NA
"790","Douglas Alan Schuck Friedrich","Douglas Friedrich","https://s.glbimg.com/es/sde/f/2016/04/01/1485ccf7bc8648ce9459935173d1d942_FORMATO.png",78584,20,"GRE","gol","Contundido",0,3,0,0,0,NA
"791","Gabriel Girotto Franco","Gabriel","https://s.glbimg.com/es/sde/f/2016/05/01/77d478fc6384356d3c3869a3d5688c99_FORMATO.png",78605,20,"PAL","mei","Contundido",0,16,0,0,0,NA
"792","Rodrigo Dourado Cunha","Rodrigo Dourado","https://s.glbimg.com/es/sde/f/2016/04/30/125a07d72be4705ac75309652609a92e_FORMATO.png",78865,20,"INT","mei","Nulo",0,9.74,0,3.65,8,NA
"793","Bryan Silva Garcia","Bryan","https://s.glbimg.com/es/sde/f/2016/05/25/5b9b24c19e03fc40d70c6a4523ef44ae_FORMATO.png",78632,20,"CRU","lat","Nulo",0,6.03,0,1.37,8,NA
"794","Alan Cassio da Cruz","Alan Mineiro","https://s.glbimg.com/es/sde/f/2016/07/13/ccbfbe0c1a0bfbdb6f7efe9c3bc4a27e_FORMATO.png",78765,20,"AME","mei","Nulo",0,5.88,0,0.84,11,NA
"795","Gustavo Ramos Vasconcelos de Oliveira","Gustavo Ramos","https://s.glbimg.com/es/sde/f/2016/04/28/a6f901fdd02918665d522c7a1384ba8a_FORMATO.jpeg",85596,20,"INT","ata","Nulo",0,1,0,0,0,NA
"796","Thiago dos Santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2016/05/01/a0829f0801ed8f6ec3f080d37c905d4f_FORMATO.png",78855,20,"PAL","mei","Nulo",0,5.65,-0.66,3.7,12,NA
"797","Gabriel Bordinhão Gasparotto","Gabriel Gasparotto","https://s.glbimg.com/es/sde/f/2016/06/28/e51699e690f5560939a50fdbb0077328_FORMATO.jpeg",78839,20,"SAN","gol","Nulo",0,3,0,0,0,NA
"798","Raphael David Thomaz","Raphinha","https://s.glbimg.com/es/sde/f/2016/05/30/d1ded0ddc810e7ee6c8579efdbaa1e42_FORMATO.png",78868,20,"INT","lat","Nulo",0,1.3,0,-0.75,2,NA
"799","Edson Kölln","Edson Kölln","https://s.glbimg.com/es/sde/f/2016/05/01/c36af0e7ee65907c7419352b5fbc6679_FORMATO.png",78979,20,"STC","gol","Nulo",0,2,0,0,0,NA
"800","Moisés Ribeiro Santos","Moisés","https://s.glbimg.com/es/sde/f/2016/04/27/23000de814513259c7b14080e5957a10_FORMATO.png",78991,20,"CHA","mei","Contundido",0,3.41,0,0.9,4,NA
"801","Luiz Felipe do Nascimento dos Santos","Luiz Felipe","https://s.glbimg.com/es/sde/f/2016/05/01/219ecaef93bd80a39957849e5c00a8ca_FORMATO.png",79035,20,"SAN","zag","Provável",0,6.66,0.1,3.64,15,NA
"802","Nery Bareiro","Nery Bareiro","https://s.glbimg.com/es/sde/f/2016/07/08/ea216cdd248ee475633584202148f7bf_FORMATO.png",79276,20,"COR","zag","Nulo",0,3,0.2,2.35,4,NA
"803","Elisson Aparecido Rosa","Elisson","https://s.glbimg.com/es/sde/f/2016/05/25/3554792f7d6370422f0d6500155cbe09_FORMATO.jpeg",79048,20,"CRU","gol","Nulo",0,4,0,0,0,NA
"804","Rodrigo Luis Ramallo Cornejo","Rodrigo Ramallo","https://s.glbimg.com/es/sde/f/2015/10/08/9cd53013924c3978fcb2f6b9aa9fb4a4_FORMATO.jpeg",79170,20,"VIT","ata","Nulo",0,1.86,0,-0.7,2,NA
"805","Eduardo Henrique da Silva","Eduardo","https://s.glbimg.com/es/sde/f/2016/05/09/87e35bd6199717635fc3e63b529f9977_FORMATO.png",78994,20,"ATL","mei","Nulo",0,6.7,0,2.62,6,NA
"806","Alex Roberto Santana Rafael ","Alex Muralha","https://s.glbimg.com/es/sde/f/2016/07/12/23d3349f5e728db41d6ec8c7584ff0dd_FORMATO.png",79066,20,"FLA","gol","Provável",0,8.42,-0.62,4.28,17,NA
"807","Tiago Pagnussat","Tiago ","https://s.glbimg.com/es/sde/f/2016/04/26/334b3b9b8036a87dfc2b71286be6e15e_FORMATO.png",79042,20,"ATL","zag","Nulo",0,10.03,0,4.42,5,NA
"808","Jucimar Lima Pacheco","Abuda","https://s.glbimg.com/es/sde/f/2012/06/04/d7536aa57941727104b2e0763a462d9b_FORMATO.jpeg",79193,20,"PON","mei","Nulo",0,1.92,-0.33,-0.35,2,NA
"809","Joeliton Lima Santos","Mansur","https://s.glbimg.com/es/sde/f/2016/07/05/885bc2c7afe242e7ce810bccdccd27cc_FORMATO.png",79553,20,"SPO","lat","Nulo",0,1.49,0,-0.6,1,NA
"810","Dorival Guidoni Júnior","Doriva","https://s.glbimg.com/es/sde/f/2014/06/17/cf232b76f11f571a1ed4a2bd95114e7f_FORMATO.jpeg",79343,20,"STC","tec","Provável",0,8.5,0,0,0,NA
"811","Roger Machado Marques","Roger Machado ","https://s.glbimg.com/es/sde/f/2016/04/30/fc8bf97ea73c1e25340aab3eea55ab35_FORMATO.png",79437,20,"GRE","tec","Provável",0,15.59,0.72,4.55,19,NA
"812","Marcelo Grohe","Marcelo Grohe","https://s.glbimg.com/es/sde/f/2016/04/30/24c6dcd5d18502d7d51725cc7c39f9d2_FORMATO.png",37770,20,"GRE","gol","Provável",0,14.97,1.25,4.92,16,NA
"813","Marcelo Boeck","Marcelo Boeck","https://s.glbimg.com/es/sde/f/2016/04/27/b9625b133d8e576300589a4318722188_FORMATO.png",37788,20,"CHA","gol","Nulo",0,1.12,0,-0.18,5,NA
