"","atletas.nome","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.jogos_num","CA","FC","FD","FF","FS","G","I","PE","RB","A","GC","SG","FT","DD","GS","CV","PP","DP"
"485","Iago Justen Maidana Martins","Iago Maidana","https://s.glbimg.com/es/sde/f/2016/05/01/b7a6ac34682337402608ab557eddce32_FORMATO.jpeg",89226,10,"SAO","zag","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","Hyuri Henrique de Oliveira Costa","Hyuri","https://s.glbimg.com/es/sde/f/2016/04/26/3d46e04733571b02d6699820588895f2_FORMATO.png",82758,10,"ATL","ata","Nulo",0,6.68,0,1.82,6,NA,7,1,3,8,NA,4,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","Gerson Santos da Silva","Gerson","https://s.glbimg.com/es/sde/f/2016/04/29/088b79b7619def72d9874f35da2ca1da_FORMATO.png",89256,10,"FLU","mei","Nulo",0,10.52,0,2.05,2,NA,2,NA,NA,4,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","Ânderson Balbino Assis","Balbino","https://s.glbimg.com/es/sde/f/2016/04/30/aa305ef16d18275ce438c74c73d54e15_FORMATO.png",89227,10,"GRE","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","Vinícius Vasconcelos Araújo","Vinícius Araújo","https://s.glbimg.com/es/sde/f/2016/05/01/ad2cb78ecf2e8ddb976e491438cc78f8_FORMATO.png",82767,10,"SPO","ata","Nulo",0,3.27,0,0.4,3,1,1,NA,NA,3,NA,1,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","Lucas Ramon Batista da Silva","Lucas Ramon ","https://s.glbimg.com/es/sde/f/2016/05/01/bafbecebe3692e0610f0e3ab65f02a72_FORMATO.png",82775,10,"STC","lat","Nulo",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","Tagueu Tadjo Diederrick Joel","Joel","https://s.glbimg.com/es/sde/f/2016/05/01/cb0f6faa775937eb5f0d68afc0ba2252_FORMATO.png",82787,10,"SAN","ata","Nulo",1.2,6.48,0.07,2.82,9,NA,8,2,2,6,2,5,8,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"492","Marcos Danilo Padilha","Danilo","https://s.glbimg.com/es/sde/f/2016/04/27/6f07190dc03d02b2df374830099da945_FORMATO.png",82768,10,"CHA","gol","Provável",8,16.43,0.26,3.08,10,2,NA,NA,NA,2,NA,NA,4,NA,NA,NA,3,NA,13,13,NA,NA,1
"493","Daniel Miller Tenenbaum","Daniel","https://s.glbimg.com/es/sde/f/2016/04/20/6b655cea1f7829b459eff3efa45034cf_FORMATO.png",89258,10,"FLA","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","Ruy Franco de Almeida Junior","Ruy","https://s.glbimg.com/es/sde/f/2016/04/28/d46da2e3d940bad03f67a1bbc17e4718_FORMATO.png",82939,10,"COR","mei","Provável",1.9,6.79,-0.53,3.39,8,2,6,1,2,9,1,3,32,9,3,NA,NA,NA,NA,NA,NA,NA,NA
"495","Matheus de Sales Cabral","Matheus Sales","https://s.glbimg.com/es/sde/f/2016/05/01/472f14cf9165dd0469cf6e9346dd669f_FORMATO.png",89285,10,"PAL","mei","Nulo",0,4.57,0,1.12,6,2,12,NA,2,7,NA,NA,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","João Pedro dos Santos","João Pedro ","https://s.glbimg.com/es/sde/f/2016/05/01/c96d48d7d4b10e94a0eb9aebcd00a649_FORMATO.png",89273,10,"PAL","lat","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","Willian de Asevedo Furtado","William","https://s.glbimg.com/es/sde/f/2016/04/30/75e4a80e8152cf2e721dea24b7b7b180_FORMATO.png",89275,10,"INT","lat","Provável",1,14.62,0.15,5.83,10,2,22,3,3,10,NA,2,38,21,3,NA,5,NA,NA,NA,NA,NA,NA
"498","Hugo Ragelli Oliveira Andrade","Hugo Ragelli","https://s.glbimg.com/es/sde/f/2014/10/14/b4ccb45b85f5ad13cada4d8f29cfabec_FORMATO.jpeg",89444,10,"CRU","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","Gustavo Ermel","Ermel","https://s.glbimg.com/es/sde/f/2016/05/25/bb6bae4f586b462906e3f29a28de9540_FORMATO.jpeg",82952,10,"FIG","ata","Provável",4.3,10.05,0.38,3.87,10,NA,7,7,4,27,1,NA,20,7,1,NA,NA,NA,NA,NA,NA,NA,NA
"500","Wanderson de Jesus Martins","Caju","https://s.glbimg.com/es/sde/f/2016/05/01/54af0c3c3d1522543c64c18ca5a50a22_FORMATO.png",89342,10,"SAN","lat","Nulo",0,5.56,0,10.4,1,NA,1,NA,NA,NA,NA,NA,3,4,NA,NA,1,NA,NA,NA,NA,NA,NA
"501","Braian Damián Rodríguez Carballo","Braian Rodríguez","https://s.glbimg.com/es/sde/f/2016/04/30/187fcea58b0a033a7a38153dfeef9772_FORMATO.png",83028,10,"GRE","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","Dioclécio Horácio da Silva","Horácio","https://s.glbimg.com/es/sde/f/2014/11/05/db5bc322a1aff4361e238348b7f06881_FORMATO.jpeg",89466,10,"SPO","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","Saulo Ferreira Silva Nascimento","Saulo","https://s.glbimg.com/es/sde/f/2016/05/20/7a75a68437642ef0fde4ef9bc5a2f571_FORMATO.png",89492,10,"BOT","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","Rafael Thyere Albuquerque Marques","Rafael Thyere","https://s.glbimg.com/es/sde/f/2016/04/30/95ffa84036badf598890bde1fdacd802_FORMATO.png",83048,10,"GRE","zag","Dúvida",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","Gabriel Barbosa Almeida","Gabriel","https://s.glbimg.com/es/sde/f/2016/05/01/1483ff1b3cb82fa23bc8625656564b18_FORMATO.png",83257,10,"SAN","ata","Provável",16.5,12.71,2.37,7.58,5,NA,10,4,5,15,3,7,15,2,1,NA,NA,1,NA,NA,NA,NA,NA
"506","Williams da Luz","Williams","https://s.glbimg.com/es/sde/f/2016/01/14/e7f0433ec3cfaf99844f48f07a15e886_FORMATO.jpeg",89640,10,"STC","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","Duvier Riacos Barahona","Riascos","https://s.glbimg.com/es/sde/f/2016/05/24/3375caefc2da2a8fd5f0c15e9a3e534b_FORMATO.png",83189,10,"CRU","ata","Provável",-1.4,5.66,-0.01,1.09,7,2,17,3,6,6,1,1,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","Thiago Maia Alencar","Thiago Maia","https://s.glbimg.com/es/sde/f/2016/05/01/1b2976ce2cacc26f8141ace470b05928_FORMATO.png",89637,10,"SAN","mei","Provável",4.4,5.32,0.73,1.65,10,1,12,NA,1,11,NA,3,47,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"509","Givanildo Pulgas da Silva","Giva","https://s.glbimg.com/es/sde/f/2015/07/22/b6199de50dc3aeb43e91688a70d82c68_FORMATO.jpeg",83255,10,"PON","ata","Nulo",0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","Nickson Gabriel Reis Silva","Nickson","https://s.glbimg.com/es/sde/f/2016/05/01/5dcd9e4c4a3b82146f0ae4159ac3f73c_FORMATO.png",89676,10,"VIT","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","Marcos Guilherme de Almeida Santos Matos","Marcos Guilherme ","https://s.glbimg.com/es/sde/f/2016/04/26/4edf2fe2122c60e8461ad1669f42eeb4_FORMATO.png",83266,10,"ATL","mei","Nulo",0,3.66,0,1.02,4,NA,3,1,1,6,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","Leonan José Valandro Gomes","Leonan","https://s.glbimg.com/es/sde/f/2016/05/13/7f3dfc1be15fa33f2fe0215c195e6d80_FORMATO.png",89693,10,"ATL","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","Anderson José Lopes de Souza","Anderson Lopes","https://s.glbimg.com/es/sde/f/2016/05/13/7f18d7737c40460684eeb2cdc9a65d55_FORMATO.png",83335,10,"ATL","ata","Dúvida",5.1,3.74,1.06,1.55,4,NA,3,NA,NA,7,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","Gustavo Henrique Ferrareis","Gustavo Ferrareis","https://s.glbimg.com/es/sde/f/2016/05/30/581e9d6f1052ed1c3bc00c0fb1bab53a_FORMATO.png",89815,10,"INT","mei","Provável",-3.6,2.39,-1.15,1,9,2,13,3,4,9,NA,1,13,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"515","Guilherme Parede Pinheiro","Guilherme Parede","https://s.glbimg.com/es/sde/f/2016/04/28/bef36ee3573f1accba8549d63ff559b6_FORMATO.png",83438,10,"COR","ata","Nulo",0,3.87,0,1.7,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","Hueglo Neris dos Santos","Neris","https://s.glbimg.com/es/sde/f/2016/05/01/f9b2365ceb3a8b49fa3e7474bce9bc75_FORMATO.png",83786,10,"STC","zag","Provável",0,3.75,0,1.33,7,3,9,NA,NA,8,NA,NA,15,9,NA,NA,1,NA,NA,NA,NA,NA,NA
"517","Mateus Lucena dos Santos","Caramelo","https://s.glbimg.com/es/sde/f/2016/05/01/8f419b351f8119eae16605261ac1a57c_FORMATO.png",83760,10,"SAO","lat","Nulo",0,2.59,0,3.45,2,1,1,NA,NA,2,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA
"518","Jonathan Calleri","Calleri","https://s.glbimg.com/es/sde/f/2016/05/04/765865175e180ab807fb3efa2cc5f005_FORMATO.png",89840,10,"SAO","ata","Provável",0,19.58,0,5.2,3,2,9,1,3,5,3,2,4,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"519","Lucas Cândido Silva","Lucas Cândido","https://s.glbimg.com/es/sde/f/2016/04/26/fd989b79b53823a7699ecc9662a7b74a_FORMATO.png",84851,10,"ATL","mei","Nulo",0,5.01,0,1.23,4,1,12,3,1,5,NA,NA,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","Thiago Martins Bueno","Thiago Martins","https://s.glbimg.com/es/sde/f/2016/05/01/ee2bbc2d201da1f57fd63840dc837cc5_FORMATO.png",83615,10,"PAL","zag","Nulo",0,12.04,0,3.07,8,3,17,NA,2,7,1,1,12,9,NA,NA,3,NA,NA,NA,NA,NA,NA
"521","Octávio Merlo Manteca","Octávio","https://s.glbimg.com/es/sde/f/2016/05/20/129d4e68bd51330434b88e0bd0e2bcdf_FORMATO.png",84324,10,"BOT","mei","Nulo",3.3,2.3,0.3,3.3,1,NA,NA,1,1,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","Neilton Meira Mestzk","Neilton","https://s.glbimg.com/es/sde/f/2016/05/20/f7254d3464752fd4562b0633482ac07d_FORMATO.png",83772,10,"BOT","ata","Provável",-0.4,7.92,-0.61,3.48,9,1,6,6,8,17,1,3,18,8,1,NA,NA,NA,NA,NA,NA,1,NA
"523","Clayson Henrique da Silva Vieira","Clayson","https://s.glbimg.com/es/sde/f/2016/05/01/66db511d5e1f4776c5d9ed74ddbf545b_FORMATO.png",83817,10,"PON","mei","Nulo",3.6,3.38,0.37,2.65,8,1,9,3,3,12,1,1,15,8,1,NA,NA,NA,NA,NA,1,NA,NA
"524","Danilo Carvalho Barcelos","Danilo Barcelos","https://s.glbimg.com/es/sde/f/2016/05/09/fe0bea834eb17fabedce79806e5e56b4_FORMATO.png",84382,10,"AME","lat","Nulo",0.1,4.11,-1,2.19,10,1,9,8,7,6,1,NA,36,6,NA,NA,1,NA,NA,NA,NA,NA,NA
"525","Alisson Machado dos Santos","Alisson","https://s.glbimg.com/es/sde/f/2016/04/29/62a319099b372f78878a9b8a178058c5_FORMATO.png",84266,10,"FIG","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","Lucas Cavalcante Silva Afonso","Lucão","https://s.glbimg.com/es/sde/f/2016/05/01/48f192fdba1691586d6a2bfd42288481_FORMATO.png",84554,10,"SAO","zag","Nulo",0,11.04,0,4.23,3,NA,2,NA,1,2,NA,NA,5,5,NA,NA,1,NA,NA,NA,NA,NA,NA
"527","Agustín Lionel Allione","Allione","https://s.glbimg.com/es/sde/f/2016/05/01/16f4da431bfc997fec158ecfb9c186a1_FORMATO.png",84585,10,"PAL","mei","Nulo",0,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","Glauco Tadeu Chaves","Glauco","https://s.glbimg.com/es/sde/f/2016/05/09/2cac99f5583c416743d60a51fb0d18f2_FORMATO.png",84555,10,"AME","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","Róger Krug Guedes","Róger Guedes","https://s.glbimg.com/es/sde/f/2016/05/01/50ba5f59e410f0d4a635357cb29bcdb8_FORMATO.jpeg",89898,10,"PAL","ata","Provável",3.3,11.06,0.34,4.36,10,1,10,5,11,16,3,2,28,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","Luan Peres Petroni","Luan Peres ","https://s.glbimg.com/es/sde/f/2016/06/21/e39bfb6919054c7b989fb58529893298_FORMATO.png",84847,10,"STC","zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","Lucas Daniel Romero","Lucas Romero","https://s.glbimg.com/es/sde/f/2016/04/29/d328bc38f626e4c61d12bf5c25f4658c_FORMATO.png",84558,10,"CRU","mei","Provável",-3.4,0.79,-0.43,0.33,6,1,12,NA,4,4,NA,NA,23,13,NA,NA,NA,NA,NA,NA,2,NA,NA
"532","Gerferson Cerqueira Teles","Geferson","https://s.glbimg.com/es/sde/f/2016/04/30/35ea819f3d48c22459067c2265b46039_FORMATO.png",89976,10,"INT","lat","Contundido",-1.3,2.87,-1.66,2.73,3,NA,3,NA,NA,1,NA,NA,3,3,NA,NA,1,NA,NA,NA,NA,NA,NA
"533","Leandro Alves de Carvalho","Leandrinho","https://s.glbimg.com/es/sde/f/2016/05/20/5f4b91fa5fbbd56dc1f2fe3f094cbb22_FORMATO.png",89885,10,"BOT","mei","Contundido",0,4.43,0,2.56,8,2,12,NA,5,16,1,1,30,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Juan Manuel Salgueiro","Salgueiro","https://s.glbimg.com/es/sde/f/2016/05/20/811a7420963bf1802a706c535821e38a_FORMATO.png",84592,10,"BOT","ata","Nulo",0,5.53,0,0.96,7,1,7,NA,3,1,NA,1,17,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"535","Bruno Edgar Silva Almeida","Bruno Ramires","https://s.glbimg.com/es/sde/f/2016/05/25/d404224a3a10f045f7b5ac26ba1630d7_FORMATO.png",89924,10,"CRU","mei","Provável",1.4,3.61,0.29,1.6,8,1,5,NA,2,4,NA,1,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Erik Nascimento Lima","Erik","https://s.glbimg.com/es/sde/f/2016/05/01/9d77b7b8de884f6ca9e47e4af829f114_FORMATO.png",84848,10,"PAL","ata","Nulo",0,3.84,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Ailton Cesar Junior Alves da Silva","Ailton Canela",NA,84290,10,"CHA","ata","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Tiago da Rocha Vieira","Tiaguinho","https://s.glbimg.com/es/sde/f/2016/06/15/e40d8343ec816a07f175770503c369fb_FORMATO.jpeg",90265,10,"CHA","ata","Nulo",0,1.38,0,-0.4,1,NA,3,NA,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Bruno Antonio dos Santos","Bruno Santos","https://s.glbimg.com/es/sde/f/2016/04/29/c90440a9112852ec2d98e4d2186485d3_FORMATO.png",89977,10,"FIG","lat","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","Elosman Euller Silva Cavalcanti","Euller ","https://s.glbimg.com/es/sde/f/2016/05/01/d699ce96a133a9a4277276ec939d0670_FORMATO.png",84890,10,"VIT","lat","Nulo",0,3.19,-0.66,1.57,3,1,5,1,NA,1,NA,NA,8,3,NA,NA,1,NA,NA,NA,NA,NA,NA
"541","Jeferson de Araújo de Carvalho","Jeferson","https://s.glbimg.com/es/sde/f/2016/05/01/57ea55576ea726448dc22e88900674b7_FORMATO.png",84917,10,"PON","lat","Provável",0,5.7,0,1.23,9,3,13,NA,2,8,1,NA,23,5,NA,NA,1,1,NA,NA,NA,NA,NA
"542","Raphael Guimarães de Paula","Dodô","https://s.glbimg.com/es/sde/f/2016/04/29/73d2f99789d49931c8deea3969a3c2c3_FORMATO.png",84927,10,"FIG","mei","Nulo",0,3.53,0,-1.6,1,NA,1,NA,NA,2,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Yago Henrique Severino dos Santos","Yago","https://s.glbimg.com/es/sde/f/2016/04/26/6da386200ffd6eb819bc89d0f7c0c596_FORMATO.png",84926,10,"ATL","mei","Nulo",0,1.1,0,-0.5,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","Pedro Rocha Neves","Pedro Rocha","https://s.glbimg.com/es/sde/f/2016/04/30/0d21af8fa9b92cb5a7bcbc1b174a8b2e_FORMATO.png",90302,10,"GRE","ata","Contundido",0,5.07,0,2.3,2,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"545","Jaílson Marques Siqueira","Jailson","https://s.glbimg.com/es/sde/f/2016/04/27/3e188c20efad841496876cbe0bf752bb_FORMATO.jpeg",90290,10,"GRE","mei","Dúvida",1.3,2.89,-0.01,3.55,4,1,4,2,NA,3,1,NA,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Bryan Olivera Calvo","Bryan Olivera","https://s.glbimg.com/es/sde/f/2015/01/15/36ca70d6a800ae5a7b33483691bae83a_FORMATO.jpeg",90311,10,"FLU","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","Marcos Felipe de Freitas Monteiro","Marcos Felipe ","https://s.glbimg.com/es/sde/f/2016/04/29/62d23ea7816659aafaf60c6e6027764f_FORMATO.png",85004,10,"FLU","gol","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","David Correa da Fonseca","David","https://s.glbimg.com/es/sde/f/2016/05/01/f0a005c33b60cc205cdc6bd87876db75_FORMATO.png",90309,10,"VIT","mei","Nulo",0,1.42,0,0.47,3,NA,1,2,1,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","Igor da Silva Candiota","Igor","https://s.glbimg.com/es/sde/f/2015/01/14/32a187dc06535c3c4dde77de918fa558_FORMATO.jpeg",90320,10,"FLA","zag","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","Lincoln Henrique Oliveira dos Santos","Lincoln","https://s.glbimg.com/es/sde/f/2016/04/30/896250a6a797bd9a6c4699f9bd5cba0c_FORMATO.png",90303,10,"GRE","mei","Nulo",0,5.32,0,-0.87,3,1,3,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA
"551","Teodoro Junio Barbosa de Araújo","Araújo","https://s.glbimg.com/es/sde/f/2016/04/30/8da3cdd181e04b0c114f91c721ad89b1_FORMATO.png",90334,10,"GRE","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","Flávio Medeiros da Silva","Flávio","https://s.glbimg.com/es/sde/f/2016/05/01/593d8fa3c0ada5c40f4e24749bd871d9_FORMATO.png",91102,10,"VIT","mei","Nulo",0,1.75,0,0.72,5,1,3,NA,NA,6,NA,NA,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Carlos Alberto Carvalho da Silva Júnior","Carlos","https://s.glbimg.com/es/sde/f/2016/05/09/92049d1586174aecc702f4584b544b81_FORMATO.png",85027,10,"ATL","ata","Nulo",0,8.65,-1.2,1.76,9,1,9,4,5,8,1,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","Vinícius Silvestre da Costa","Vinícius Silvestre","https://s.glbimg.com/es/sde/f/2016/05/01/31d846d7d2c8a7f4d827850b61996f45_FORMATO.png",85083,10,"PAL","gol","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","Gabriel Augusto Xavier","Gabriel Xavier","https://s.glbimg.com/es/sde/f/2016/05/01/0b59c50becbc8d730cad413e46f903e6_FORMATO.png",85040,10,"SPO","mei","Provável",-0.8,7.31,-1.56,3.78,10,1,8,3,1,11,2,1,27,11,1,NA,NA,1,NA,NA,NA,NA,NA
"556","Matheus Pereira da Silva","Matheus Pereira","https://s.glbimg.com/es/sde/f/2016/04/28/6b192d337619fb242109367ebca60db7_FORMATO.png",90370,10,"COR","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","Jonathan da Silveira Fernandes Reis","Fernandes","https://s.glbimg.com/es/sde/f/2016/05/20/02861c5449623b3038673b374f31d53e_FORMATO.png",90399,10,"BOT","mei","Dúvida",1.2,9.79,-0.66,4.21,9,1,13,3,4,9,1,3,26,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","Jean Victor Barros","Jean","https://s.glbimg.com/es/sde/f/2016/05/20/3b155c0be6cba1a2c1ae295d73bd0c72_FORMATO.png",90336,10,"BOT","lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","Raul José Cardoso","Raul","https://s.glbimg.com/es/sde/f/2016/04/30/20baeb0768cee2ef5e7e760abad4ddfa_FORMATO.png",90531,10,"GRE","lat","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Jeferson Carvalho dos Santos","Jeferson Negueba","https://s.glbimg.com/es/sde/f/2016/06/15/b3dfa367e6778d82e1587a4de440fd12_FORMATO.jpeg",90335,10,"GRE","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","Alisson Alves Farias","Alisson Farias","https://s.glbimg.com/es/sde/f/2016/04/30/d4033d2d070ff7793784fbb3ce12f678_FORMATO.png",90481,10,"INT","mei","Nulo",0,3.68,0,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Robert Gonçalves Santos","Robert ","https://s.glbimg.com/es/sde/f/2016/02/12/754b6eb91bfed86623a467f559c649a5_FORMATO.jpeg",85121,10,"FLU","mei","Nulo",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","Arthur Henrique Ramos de Oliveira Melo","Arthur","https://s.glbimg.com/es/sde/f/2016/04/30/c66920f75ffae5c4ae70d98ce74fc92e_FORMATO.png",90532,10,"GRE","mei","Nulo",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","Ronaldo Henrique Ferreira da Silva","Ronaldo","https://s.glbimg.com/es/sde/f/2016/05/01/2e217ce29ea48d7d573c191fa21e67d5_FORMATO.png",85149,10,"SPO","mei","Nulo",0,2.03,0,0,2,1,4,NA,NA,2,NA,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","Alex Sandro dos Santos Apolinario","Alex","https://s.glbimg.com/es/sde/f/2016/04/28/f00d8093b5e7456cf5ee94161c8b7bda_FORMATO.png",90535,10,"CRU","mei","Nulo",0,1.11,0,0.9,2,NA,1,1,NA,1,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","Lucas da Silva Izidoro","Lucas Mineiro","https://s.glbimg.com/es/sde/f/2016/04/27/f1da8b58208c0cf5e99aa6d98bd681a7_FORMATO.png",90634,10,"CHA","mei","Nulo",0,0.88,0,0.35,2,1,5,NA,NA,2,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","Dener Gonçalves Pinheiro","Dener","https://s.glbimg.com/es/sde/f/2016/04/29/44b631eb22a18bd8eeb9d70b4793eacd_FORMATO.png",84887,10,"FIG","mei","Contundido",0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","Marcelo Machado dos Santos ","Marcelo","https://s.glbimg.com/es/sde/f/2016/05/01/246270cfb0d85a032e4cb806f0f4c2bf_FORMATO.png",85400,10,"VIT","mei","Nulo",-0.5,2.37,-0.65,0.97,3,NA,4,NA,NA,2,NA,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","Uilson Pedruzzi de Oliveira","Uilson","https://s.glbimg.com/es/sde/f/2016/05/09/a9f39be0910746b095c3543177941fc5_FORMATO.png",85418,10,"ATL","gol","Nulo",0,5.37,0,4.3,1,NA,NA,NA,NA,1,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"570","Yuri Oliveira Lima","Yuri",NA,90569,10,"SAN","mei","Nulo",0,2.47,-0.24,0.9,3,NA,1,NA,NA,2,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
