rodada,time,jogador,posição,jogou,pontos,pontos média,preço,preço var.,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,confronto,mando
201614,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cha,true
201615,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x pon,true
201616,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x san,false
201617,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cru,true
201618,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x fla,true
201619,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ame x san,false
201620,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cam,true
201621,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x san,false
201622,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x fig,true
201623,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x san,false
201624,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cor,true
201625,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bot x san,false
201626,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x scz,true
201627,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spt x san,false
201628,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cap,true
201629,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x flu,true
201630,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x flu,true
201631,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x gre,true
201632,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x gre,true
201633,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x pal,true
201634,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x san,false
201635,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x vit,true
201636,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x san,false
201637,Santos,John Victor,Goleiro,false,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fla x san,false
201615,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x cru,false
201616,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x spt,true
201617,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x cru,false
201618,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x int,true
201619,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x cru,false
201620,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x cfc,true
201621,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x cru,false
201622,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x scz,true
201623,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ame x cru,false
201624,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x bot,true
201625,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x cru,false
201626,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x cam,true
201627,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fla x cru,false
201628,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x gre,true
201629,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x gre,true
201630,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x pon,true
201631,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x cha,true
201632,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x cru,false
201633,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cap x cru,false
201634,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x flu,true
201635,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spt x cru,false
201636,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x san,true
201637,Cruzeiro,Jonathan,Goleiro,false,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x san,true
201600,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,false
201601,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ame x flu,false
201602,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x scz,true
201603,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal x flu,false
201604,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x bot,true
201605,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cam x flu,false
201606,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cha x flu,false
201607,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x gre,true
201608,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x cor,true
201609,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spt x flu,false
201610,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x san,true
201611,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fla x flu,false
201612,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x flu,false
201613,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x cfc,true
201614,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x flu,false
201615,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x cru,true
201616,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cap x flu,false
201617,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x pon,true
201618,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x fig,true
201619,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x flu,false
201620,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x ame,true
201621,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x flu,false
201622,Fluminense,Júlio César,Goleiro,false,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x pal,true
201623,Fluminense,Júlio César,Goleiro,true,-2.00,-2.00,2.88,-1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bot x flu,false
201624,Fluminense,Júlio César,Goleiro,true,-4.00,-3.00,2.39,-0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,flu x cam,true
201625,Fluminense,Júlio César,Goleiro,true,-1.30,-2.43,2.76,0.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,flu x cha,true
201626,Fluminense,Júlio César,Goleiro,true,7.70,0.10,4.39,1.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,gre x flu,false
201627,Fluminense,Júlio César,Goleiro,true,11.50,2.38,5.34,0.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,cor x flu,false
201628,Fluminense,Júlio César,Goleiro,true,4.50,2.73,4.30,-1.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,flu x spt,true
201629,Fluminense,Júlio César,Goleiro,true,1.40,2.54,3.85,-0.45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,flu x spt,true
201630,Fluminense,Júlio César,Goleiro,true,-4.00,1.72,2.81,-1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,flu x fla,true
201631,Fluminense,Júlio César,Goleiro,true,-1.00,1.42,3.26,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,flu x sao,true
201632,Fluminense,Júlio César,Goleiro,true,-2.00,1.08,3.06,-0.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,cfc x flu,false
201633,Fluminense,Júlio César,Goleiro,true,2.50,1.21,3.83,0.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,flu x vit,true
201634,Fluminense,Júlio César,Goleiro,true,-2.30,0.92,2.96,-0.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,cru x flu,false
201635,Fluminense,Júlio César,Goleiro,true,0.70,0.90,3.51,0.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,flu x cap,true
201636,Fluminense,Júlio César,Goleiro,true,-1.50,0.73,3.03,-0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,pon x flu,false
201637,Fluminense,Júlio César,Goleiro,true,0.70,0.73,3.44,0.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,pon x flu,false
201600,Figueirense,Júnior Oliveira,Goleiro,false,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,false
201601,Figueirense,Júnior Oliveira,Goleiro,true,8.00,8.00,8.09,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,fig x pon,true
201602,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cru x fig,false
201603,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x san,true
201604,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cap x fig,false
201605,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x sao,true
201606,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ame x fig,false
201607,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x fla,true
201608,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x fig,false
201609,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x int,true
201610,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bot x fig,false
201611,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x cfc,true
201612,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pal x fig,false
201613,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x cam,true
201614,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gre x fig,false
201615,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x cha,true
201616,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cor x fig,false
201617,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x vit,true
201618,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flu x fig,false
201619,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x spt,true
201620,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x fig,false
201621,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x cru,true
201622,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x fig,false
201623,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x cap,true
201624,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x fig,false
201625,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x ame,true
201626,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fla x fig,false
201627,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x scz,true
201628,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x fig,false
201629,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x bot,true
201630,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x fig,false
201631,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x pal,true
201632,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x pal,true
201633,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x gre,true
201634,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cha x fig,false
201635,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x cor,true
201636,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x fig,false
201637,Figueirense,Júnior Oliveira,Goleiro,false,0.00,8.00,8.09,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x flu,true
201600,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,false
201601,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x cha,true
201602,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sao x int,false
201603,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x spt,true
201604,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,san x int,false
201605,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x cap,true
201606,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vit x int,false
201607,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x ame,true
201608,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x cam,true
201609,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fig x int,false
201610,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfc x int,false
201611,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x bot,true
201612,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fla x int,false
201613,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x gre,true
201614,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scz x int,false
201615,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x pal,true
201616,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pon x int,false
201617,Internacional,Keiller,Goleiro,false,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,int x cor,true
