,atletas.entrou_em_campo,atletas.foto,atletas.minimo_para_valorizar,atletas.atleta_id,atletas.preco_num,atletas.slug,atletas.jogos_num,atletas.apelido,atletas.clube_id,atletas.rodada_id,atletas.variacao_num,atletas.pontos_num,atletas.apelido_abreviado,atletas.status_id,atletas.posicao_id,atletas.nome,atletas.clube.id.full.name,atletas.media_num,CA,DS,FC,FF,FS,SG,DE,GS,A,I,G,FD,FT,PS,PP,PC,V,CV,DP,GC
543,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,,115915,4.0,lele,0,Lelê,266,4,0.0,0.0,Lelê,5,5,Leanderson da Silva Genésio,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,
544,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_dWD6Bmq.png,,115959,10.1,endrick,4,Endrick,275,4,-1.75,-0.7,Endrick,7,5,Endrick Felipe Moreira de Sousa,Palmeiras,3.27,2.0,6.0,9.0,7.0,10.0,,,,,,,,,,,,,,,
545,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,,115986,2.3,denilson,2,Denilson,1371,4,-0.58,-0.1,Denilson,7,4,Denilson Alves Borges,Cuiabá,-0.55,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
546,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,,116012,4.0,matheus-goncalves,0,Matheus Gonçalves,262,4,0.0,0.0,M. Gonçalves,6,4,Matheus Gonçalves Martins,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,
547,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_dY49V4i.png,,116013,3.16,igor-jesus,1,Igor Jesus,262,4,0.0,0.0,I. Jesus,6,4,Igor Jesus Lima,Flamengo,0.0,,,,,,,,,,,,,,,,,,,,
548,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_x9GN6Vh.png,,116025,2.0,petterson,0,Petterson,293,4,0.0,0.0,Petterson,6,5,Petterson Novaes Reis,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
549,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_tzeghN4.png,,116034,3.65,victor-hugo,2,Victor Hugo,262,4,0.0,0.0,V. Hugo,6,4,Victor Hugo Gomes Silva,Flamengo,0.6,,1.0,,,,,,,,,,,,,,,,,,
550,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,,116056,3.29,ze-hugo,1,Zé Hugo,287,4,0.0,0.0,Z. Hugo,6,5,José Hugo Sousa dos Santos,Vitória,0.0,,,,,,,,,,,,,,,,,,,,
551,False,https://s.sde.globo.com/media/person_role/2024/04/22/photo_FORMATO_Zc2OfZT.png,,116065,6.28,cuiabano,2,Cuiabano,263,4,0.0,0.0,Cuiabano,6,2,Luís Eduardo Soares da Silva,Botafogo,6.5,,,1.0,1.0,5.0,1.0,,,1.0,,,,,,,,,,,
552,False,,,116067,1.0,thiago-beltrame,0,Thiago Beltrame,284,4,0.0,0.0,T. Beltrame,6,1,Thiago Beltrame Stallbaum,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
553,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,,116137,4.0,joao-moreira,0,João Moreira,276,4,0.0,0.0,J. Moreira,6,2,João Moreira Sanmartin Souza,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,
554,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_P6qw5Xf.png,,116432,2.82,daniel-junior,1,Daniel Júnior,287,4,-0.18,1.0,D. Júnior,6,4,Daniel de Melo Araújo Junior,Vitória,1.0,,,,,2.0,,,,,,,,,,,,,,,
555,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,,116447,5.8,hercules,3,Hércules,356,4,0.0,2.4,Hércules,7,4,Hércules Pereira do Nascimento,Fortaleza,4.87,,3.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,
556,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,,116655,4.0,di-yorio,0,Di Yorio,293,4,0.0,0.0,D. Yorio,6,5,Lucas Gabriel Di Yorio,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
557,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,,116937,1.0,kaua-moroso,0,Kauã Moroso,288,4,0.0,0.0,K. Moroso,6,1,Kauã Inacio Moroso,Criciúma,0.0,,,,,,,,,,,,,,,,,,,,
558,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,,116939,1.0,guilherme-silva,0,Guilherme Silva,288,4,0.0,0.0,G. Silva,6,2,Guilherme Silva,Criciúma,0.0,,,,,,,,,,,,,,,,,,,,
559,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_EiH3NWS.png,,116994,1.52,popo,2,Popó,286,4,-0.06,0.6,Popó,6,5,Werik Silva Pinto,Juventude,0.3,,1.0,2.0,,,,,,,,,,,,,,,,,
560,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zamr010.png,,117041,1.0,igor-ribeiro,0,Igor Ribeiro,373,4,0.0,0.0,I. Ribeiro,6,2,Igor Ribeiro Costa,Atlético-GO,0.0,,,,,,,,,,,,,,,,,,,,
561,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,,117061,1.98,gabriel,1,Gabriel,1371,4,0.0,0.0,Gabriel,6,3,Gabriel Knesowitsch,Cuiabá,3.4,,2.0,,,2.0,,,,,,,,,,,,,,,
562,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,,117314,5.95,thiago-borbas,4,Thiago Borbas,280,4,-0.58,0.8,T. Borbas,2,5,Thiago Nicolás Borbas Silva,Bragantino,2.88,,1.0,3.0,1.0,,,,,,,1.0,2.0,,,,,,,,
563,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cScwdGd.png,,117330,6.19,robert-renan,2,Robert Renan,285,4,0.0,0.0,R. Renan,6,3,Robert Renan Alves Barbosa,Internacional,2.7,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,
564,False,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,,117343,1.0,kawan,0,Kawan,263,4,0.0,0.0,Kawan,6,3,Kawan Thomaz Reis de Moraes,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,
565,False,,,117404,1.0,otavio,0,Otávio,283,4,0.0,0.0,Otávio,6,1,Otávio Eleodoro Rezende Costa,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,
566,False,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,,117459,2.0,leo-mana,0,Léo Maná,264,4,0.0,0.0,L. Maná,6,2,Leonardo Mana Hernandes,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
567,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,,117579,5.67,galoppo,2,Galoppo,276,4,0.0,0.0,Galoppo,6,4,Giuliano Galoppo,São Paulo,1.3,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,
568,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,,117622,2.46,alejo-cruz,4,Alejo Cruz,373,4,-0.12,1.0,A. Cruz,6,5,Alejo Cruz Techera,Atlético-GO,1.13,1.0,3.0,2.0,,5.0,,,,,,,,,,,,,,,
569,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,,117632,7.42,garro,4,Garro,264,4,0.94,8.1,Garro,7,4,Rodrigo Garro,Corinthians,4.6,2.0,6.0,6.0,2.0,12.0,,,,1.0,,,2.0,,,,,,,,
570,True,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,,117711,9.01,pedro-caixinha,4,Pedro Caixinha,280,4,-0.68,3.0,P. Caixinha,7,6,Pedro Miguel Faria Caixinha,Bragantino,5.02,,,,,,,,,,,,,,,,,2.0,,,
571,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,,117818,1.0,young,0,Young,276,4,0.0,0.0,Young,6,1,Young Navarro Moraes,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,
572,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,,117842,2.0,vitinho,0,Vitinho,283,4,0.0,0.0,Vitinho,6,4,Vitor Hugo Amorim de Assis,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,
573,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,,117849,2.0,giovane,0,Giovane,264,4,0.0,0.0,Giovane,6,5,Giovane Santana do Nascimento,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
574,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_KAHpgBA.png,,117909,8.74,wesley,4,Wesley,264,4,3.88,20.5,Wesley,7,5,Wesley Gassova Ribeiro Teixeira,Corinthians,7.28,1.0,7.0,2.0,1.0,4.0,,,,,1.0,2.0,3.0,,,,,,,,
575,True,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,,117910,2.51,breno-bidon,2,Breno Bidon,264,4,0.73,3.5,B. Bidon,7,4,Breno de Souza Bidon,Corinthians,2.0,1.0,2.0,3.0,1.0,3.0,,,,,,,1.0,,,,,,,,
576,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,,118175,3.0,nathan-camargo,0,Nathan Camargo,280,4,0.0,0.0,N. Camargo,6,4,Nathan Camargo dos Santos,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,
577,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,,118238,3.22,ronald,1,Ronald,284,4,0.0,0.0,Ronald,6,4,Ronald Cardoso Falkoski,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
578,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,,118293,2.0,pedrao,0,Pedrão,283,4,0.0,0.0,Pedrão,6,3,Pedro Henrique Franklim da Silva,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,
579,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,,118305,2.27,eliedson,1,Eliédson,288,4,0.0,0.0,Eliédson,6,4,Eliédson Pereira de Souza,Criciúma,-0.3,,,1.0,,,,,,,,,,,,,,,,,
580,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,,118563,2.0,rodriguinho,0,Rodriguinho,276,4,0.0,0.0,Rodriguinho,6,4,Rodrigo Huendra Almeida Mendonça,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,
581,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,,118745,4.15,eliel,1,Eliel,1371,4,1.15,4.8,Eliel,6,5,Eliel Chrytian Pereira Silva,Cuiabá,4.8,,1.0,,2.0,4.0,,,,,,,,,,,,,,,
582,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,,118752,5.84,mateus-carvalho,4,Mateus Carvalho,267,4,0.15,3.6,M. Carvalho,6,4,Mateus Carvalho dos Santos,Vasco,3.9,2.0,5.0,2.0,1.0,2.0,,,,,,1.0,2.0,,,,,,,,
583,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_35s5NpC.png,,118774,5.0,alexsander,0,Alexsander,266,4,0.0,0.0,Alexsander,6,4,Alexsander Christian Gomes da Costa - Cristhian,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,
584,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_m1vIram.png,,118843,3.47,jacob-montes,1,Jacob Montes,263,4,0.0,0.0,J. Montes,6,4,Jacob Christian Montes,Botafogo,7.7,,,1.0,,,,,,,,1.0,,,,,,,,,
585,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_FNxwSO0.png,,120444,1.35,ruan,2,Ruan,286,4,0.0,0.0,Ruan,6,5,Ruan Pereira Duarte,Juventude,0.95,,,1.0,,2.0,,,,,,,1.0,,,,,,,,
586,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_pbRL2zS.png,,120856,2.0,arthur-sousa,0,Arthur Sousa,264,4,0.0,0.0,A. Sousa,6,5,Arthur Sousa Araújo,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
587,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_NNvdTOg.png,,121184,3.32,erick-marcus,1,Erick Marcus,267,4,0.0,0.0,E. Marcus,6,5,Erick Marcus dos Santos Oliveira do Carmo,Vasco,2.6,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
588,False,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,,121220,1.0,dija,0,Dija,280,4,0.0,0.0,Dija,6,2,Diego Kauan Silva Santos,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,
589,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,,121237,2.0,kauan,0,Kauan,356,4,0.0,0.0,Kauan,6,4,Kauan Rodrigues da Silva,Fortaleza,0.0,,,,,,,,,,,,,,,,,,,,
590,False,,,121397,1.0,da-rocha,0,Da Rocha,286,4,0.0,0.0,D. Rocha,6,2,Cauê Pereira da Rocha,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
591,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,,121762,3.29,guilherme-madruga,1,Guilherme Madruga,1371,4,-0.71,0.0,G. Madruga,6,4,Guilherme Miranda Madruga Gomes,Cuiabá,0.0,,,,,,,,,,,,,,,,,,,,
592,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,,121792,4.0,andre,0,André,284,4,0.0,0.0,André,5,5,André Henrique da Silva Martins,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
593,False,,,121824,1.0,kayke,0,Kayke,264,4,0.0,0.0,Kayke,6,4,Kayke Ferrari Guimarães,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
594,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,,121827,1.0,kaue,0,Kauê,263,4,0.0,0.0,Kauê,6,4,Kauê Rodrigues Pessanha,Botafogo,0.0,,,,,,,,,,,,,,,,,,,,
595,True,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,,121830,3.38,janderson,1,Janderson,287,4,0.38,2.6,Janderson,6,5,Janderson de Carvalho Costa,Vitória,2.6,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,
596,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_2ivgpWa.png,,122300,3.0,ryan,0,Ryan,265,4,0.0,0.0,Ryan,5,2,Ryan Carlos Santos de Sousa,Bahia,0.0,,,,,,,,,,,,,,,,,,,,
597,False,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,,122301,1.0,kennedy,0,Kennedy,265,4,0.0,0.0,Kennedy,6,5,Kennedy Anderson Gomes Ferreira,Bahia,0.0,,,,,,,,,,,,,,,,,,,,
598,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,,122317,1.0,mateus-macedo,0,Mateus Macedo,373,4,0.0,0.0,M. Macedo,6,3,Matheus Macedo dos Santos,Atlético-GO,0.0,,,,,,,,,,,,,,,,,,,,
599,True,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,,122321,1.73,lorran,2,Lorran,262,4,0.09,1.3,Lorran,2,4,Lorran Lucas Pereira de Sousa,Flamengo,0.65,,,1.0,2.0,,,,,,,,,,,,,,,,
600,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HTUJbDI.png,,122393,3.0,talisson,0,Talisson,280,4,0.0,0.0,Talisson,6,5,Talisson de Almeida,Bragantino,0.0,,,,,,,,,,,,,,,,,,,,
601,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,,122394,3.02,gustavinho,4,Gustavinho,280,4,0.02,2.1,Gustavinho,2,4,Gustavo Ribeiro Neves,Bragantino,1.25,,3.0,8.0,2.0,2.0,,,,,,,1.0,,,,,,,,
602,False,,,122396,1.0,ryan,0,Ryan,264,4,0.0,0.0,Ryan,6,4,Ryan Gustavo de Lima,Corinthians,0.0,,,,,,,,,,,,,,,,,,,,
603,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,,122413,1.0,pablo-baianinho,0,Pablo Baianinho,287,4,0.0,0.0,P. Baianinho,6,4,Pablo Santos de Alcantara,Vitória,0.0,,,,,,,,,,,,,,,,,,,,
604,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_Yek8A98.png,,122416,1.0,thiago-mina,0,Thiago Mina,288,4,0.0,0.0,T. Mina,6,3,Thiago Henrique de Jesus,Criciúma,0.0,,,,,,,,,,,,,,,,,,,,
605,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,,122420,1.93,lucca,4,Lucca,285,4,-0.31,0.1,Lucca,6,5,Lucca Holanda Sampaio Tavares,Internacional,0.5,,1.0,5.0,1.0,3.0,,,,,,,,,,,,,,,
606,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,,122439,2.0,isaac,0,Isaac,266,4,0.0,0.0,Isaac,6,5,Isaac Rodrigues de Lima,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,
607,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,,122486,3.58,rayan,4,Rayan,267,4,0.17,2.6,Rayan,7,5,Rayan Vitor Simplício Rocha,Vasco,2.58,,3.0,1.0,6.0,2.0,,,,,,,1.0,,,,,,,,
608,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,,122602,2.0,matheus-belem,0,Matheus Belém,276,4,0.0,0.0,M. Belém,6,3,Matheus José Belém de Souza,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,
609,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,,122660,2.0,japa,0,Japa,283,4,0.0,0.0,Japa,6,4,João Wellington Gadelha Melo de Oliveira,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,
610,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,,122755,5.39,lucas-cunha,2,Lucas Cunha,280,4,0.03,0.0,L. Cunha,6,3,Lucas de Souza Cunha,Bragantino,3.1,,1.0,,,,1.0,,,,,,,,,,,,,,
611,False,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,,122819,1.0,gustavo-daniel,0,Gustavo Daniel,373,4,0.0,0.0,G. Daniel,6,2,Gustavo Daniel da Silva Gonçalves,Atlético-GO,0.0,,,,,,,,,,,,,,,,,,,,
612,False,,,122861,0.81,abner,1,Abner,286,4,0.0,0.0,Abner,6,3,Abner Salles da Silva,Juventude,0.0,,,,,,,,,,,,,,,,,,,,
613,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_1aZ2q89.png,,122887,3.66,emiliano-rodriguez,4,Emiliano Rodríguez,373,4,-0.35,0.8,E. Rodríguez,6,5,Emiliano Rodríguez Rosales,Atlético-GO,1.08,,,3.0,1.0,5.0,,,,,5.0,,2.0,,,,,,,,
614,False,,,122995,1.0,marcello,0,Marcello,265,4,0.0,0.0,Marcello,6,3,Marcello Gesteira de Souza,Bahia,0.0,,,,,,,,,,,,,,,,,,,,
615,False,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,,123005,1.0,sidney,0,Sidney,265,4,0.0,0.0,Sidney,6,4,Sidney de Carvalho Duarte,Bahia,0.0,,,,,,,,,,,,,,,,,,,,
616,False,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,,123153,1.0,zinho,0,Zinho,284,4,0.0,0.0,Zinho,6,5,Luis Henrique Hoffmann,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
617,False,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,,123359,1.99,cadu,1,Cadu,282,4,0.0,0.0,Cadu,6,5,Carlos Eduardo Amaral Pereira de Castro,Atlético-MG,1.2,,,,,,,,,,,,1.0,,,,,,,,
618,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,,123360,7.79,cauly,3,Cauly,265,4,-0.34,3.2,Cauly,7,4,Cauly Oliveira Souza,Bahia,2.5,,,1.0,2.0,4.0,,,,,,,1.0,1.0,,,,,,,
619,False,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,,123494,1.0,roger,0,Roger,265,4,0.0,0.0,Roger,6,4,Roger Gabriel Farias de Jesus,Bahia,0.0,,,,,,,,,,,,,,,,,,,,
620,False,,,123497,1.0,jota,0,Jota,265,4,0.0,0.0,Jota,6,4,João Victor Broad Moreira Guimarães,Bahia,0.0,,,,,,,,,,,,,,,,,,,,
621,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_OfBNMI6.png,,123713,2.09,luis-guilherme,2,Luis Guilherme,275,4,-0.38,0.0,L. Guilherme,6,4,Luis Guilherme Lira dos Santos,Palmeiras,0.0,,,,,,,,,,,,,,,,,,,,
622,True,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,,123717,2.48,ze-guilherme,3,Zé Guilherme,284,4,-0.12,0.6,Z. Guilherme,6,2,José Guilherme de Lima Costa,Grêmio,2.67,,3.0,2.0,,,1.0,,,,,,,,,,,,,,
623,False,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,,123873,3.0,palacios,0,Palacios,282,4,0.0,0.0,Palacios,5,5,Brahian Palacios Alzate,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,
624,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,,123960,2.0,fabio,0,Fábio,287,4,0.0,0.0,Fábio,6,5,Fábio Soares dos Santos,Vitória,0.0,,,,,,,,,,,,,,,,,,,,
625,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,,124239,2.79,henry-mosquera,4,Henry Mosquera,280,4,-0.09,1.1,H. Mosquera,6,5,Henry David Mosquera Sánchez,Bragantino,0.22,1.0,1.0,3.0,,1.0,,,,,1.0,,1.0,,,,,,,,
626,False,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,,124247,1.0,isaac,0,Isaac,282,4,0.0,0.0,Isaac,6,5,Isaac Aguiar Tomich,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,
627,True,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,,124271,1.68,gustavo-prado,4,Gustavo Prado,285,4,-0.23,0.5,G. Prado,6,4,Gustavo Prado Alves,Internacional,0.95,,2.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
628,False,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,,124275,1.0,gabriel-carvalho,0,Gabriel Carvalho,285,4,0.0,0.0,G. Carvalho,6,4,Gabriel Carvalho Teixeira,Internacional,0.0,,,,,,,,,,,,,,,,,,,,
629,False,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,,124280,2.0,ricardo-mathias,0,Ricardo Mathias,285,4,0.0,0.0,R. Mathias,6,5,Ricardo Mathias da Silva,Internacional,0.0,,,,,,,,,,,,,,,,,,,,
630,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_NECUM0Z.png,,124340,3.31,allyson,1,Allyson,1371,4,0.0,0.0,Allyson,6,3,Allyson Aires dos Santos,Cuiabá,2.4,,2.0,,,,,,,,,,,,,,,,,,
631,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,,124369,2.0,leo-aragao,0,Léo Aragão,283,4,0.0,0.0,L. Aragão,6,1,Leonardo de Aragão Carvalho,Cruzeiro,0.0,,,,,,,,,,,,,,,,,,,,
632,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,,124481,6.96,mateo-ponte,3,Mateo Ponte,263,4,0.0,0.0,M. Ponte,6,2,Mateo Ponte Costa,Botafogo,6.87,,6.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,
633,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_60xT1wl.png,,124509,3.0,romeo-benitez,0,Romeo Benítez,293,4,0.0,0.0,R. Benítez,6,5,Bernardo Romeo Benítez Fariña,Athlético-PR,0.0,,,,,,,,,,,,,,,,,,,,
634,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,,124674,2.0,felipe-negrucci,0,Felipe Negrucci,276,4,0.0,0.0,F. Negrucci,6,4,Felipe Negrucci Berdague,São Paulo,0.0,,,,,,,,,,,,,,,,,,,,
635,False,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,,124690,1.0,paulo-vitor,0,Paulo Vitor,282,4,0.0,0.0,P. Vitor,5,4,Paulo Vitor Monteiro,Atlético-MG,0.0,,,,,,,,,,,,,,,,,,,,
636,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,,124757,2.35,nathan-fernandes,4,Nathan Fernandes,284,4,-0.84,-2.1,N. Fernandes,3,5,Nathan Ribeiro Fernandes,Grêmio,0.08,1.0,2.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,
637,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,,124821,1.64,kaua-elias,1,Kauã Elias,266,4,0.0,0.0,K. Elias,6,5,Kauã Elias Nogueira,Fluminense,0.0,,,,,,,,,,,,,,,,,,,,
638,False,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,,125000,1.0,wesley-costa,0,Wesley Costa,284,4,0.0,0.0,W. Costa,6,2,Wesley Costa da Silva,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
639,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_0Vl4WfI.png,,125050,3.27,robert,1,Robert,283,4,0.0,0.0,Robert,6,5,Robert Vinicius Rodrigues Silva,Cruzeiro,5.0,,,,,,,,,1.0,,,,,,,,,,,
640,False,,,125467,1.0,viery,0,Viery,284,4,0.0,0.0,Viery,6,3,Viery Fernandes Santos Lopes,Grêmio,0.0,,,,,,,,,,,,,,,,,,,,
641,True,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,,125469,4.18,alisson,3,Alisson,282,4,0.22,3.3,Alisson,6,4,Alisson Santana Lopes da Fonseca,Atlético-MG,2.13,,1.0,3.0,3.0,5.0,,,,,,,1.0,,,,,,,,
