,atletas.pontos_num,atletas.preco_num,atletas.status_id,atletas.rodada_id,atletas.entrou_em_campo,atletas.variacao_num,atletas.jogos_num,atletas.clube_id,atletas.atleta_id,atletas.apelido_abreviado,atletas.slug,atletas.nome,atletas.clube.id.full.name,atletas.posicao_id,atletas.apelido,atletas.media_num,atletas.foto,atletas.minimo_para_valorizar,A,CA,DS,FC,FD,FF,FS,FT,G,I,CV,PS,DE,GS,SG,PP,PC,DP,V,GC
428,0.0,2.0,6,24,False,0.0,0,284,106371,J. Robert,jhonata-robert,Jhonata Robert Alves da Silva,Grêmio,5,Jhonata Robert,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_N5NG9cx.png,,,,,,,,,,,,,,,,,,,,,
429,1.2,3.78,7,24,True,-0.53,12,280,106434,E. Santos,eduardo-santos,Eduardo Gonzaga Mendes Santos,Bragantino,3,Eduardo Santos,2.23,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,,,2.0,13.0,2.0,,2.0,4.0,,,,,,,,2.0,,,,,
430,2.1,5.31,6,24,True,-0.04,12,283,106593,Villalba,villalba,Lucas Hernán Villalba,Cruzeiro,3,Villalba,3.57,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,,,1.0,8.0,9.0,,1.0,2.0,,,,,,,,7.0,,,,,
431,-0.3,5.61,6,24,True,-0.6,5,263,106704,C. Alberto,carlos-alberto,Carlos Alberto Gomes da Silva Filho,Botafogo,5,Carlos Alberto,3.48,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_DgukYrK.png,,,,4.0,3.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,
432,0.0,3.58,6,24,False,0.0,18,276,106822,R. Nestor,rodrigo-nestor,Rodrigo Nestor Bertalia,São Paulo,4,Rodrigo Nestor,1.36,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,,2.0,2.0,5.0,9.0,8.0,3.0,7.0,,,4.0,1.0,1.0,,,,,,,,
433,0.0,7.21,7,24,True,-1.23,19,276,106824,Welington,welington,Welington Damascena Santos,São Paulo,2,Welington,4.33,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,,1.0,4.0,30.0,20.0,2.0,6.0,20.0,,,,,,,,7.0,,1.0,,,
434,0.0,3.87,5,24,False,0.0,7,276,106829,Patryck,patryck,Patryck Lanza dos Reis,São Paulo,2,Patryck,3.13,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,,,1.0,10.0,6.0,,1.0,4.0,,,1.0,,,,,2.0,,,,,
435,0.0,5.0,6,24,False,0.0,0,293,106835,L. Patrick,luan-patrick,Luan Patrick Wiedthauper,Athlético-PR,3,Luan Patrick,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,,,,,,,,,,,,,,,,,,,,,
436,-3.0,4.14,3,24,False,-0.49,8,293,106950,Fernando,fernando,Fernando Augusto Pereira Bueno Júnior,Athlético-PR,2,Fernando,2.16,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,,1.0,2.0,9.0,9.0,,1.0,7.0,,,,1.0,,,,1.0,,,,,
437,7.4,6.75,7,24,True,-0.13,21,265,107093,L. Juba,luciano-juba,Luciano Batista da Silva Júnior,Bahia,2,Luciano Juba,4.27,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,,1.0,,21.0,3.0,3.0,3.0,7.0,,2.0,1.0,,,,,7.0,,,,,
438,7.4,7.65,7,24,True,0.61,12,275,107111,R. Ríos,richard-rios,Richard Ríos Montoya,Palmeiras,4,Richard Ríos,4.07,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,,1.0,2.0,19.0,15.0,2.0,6.0,19.0,1.0,1.0,1.0,,,,,,,,,,
439,0.0,6.73,5,24,False,0.0,6,263,107170,Jeffinho,jeffinho,Jefferson Ruan Pereira dos Santos,Botafogo,5,Jeffinho,3.92,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,,1.0,2.0,3.0,7.0,4.0,4.0,6.0,,1.0,,,,,,,,,,,
440,1.7,1.55,6,24,True,0.15,5,288,107172,P. Paula,patrick-de-paula,Patrick de Paula Carreiro,Criciúma,4,Patrick de Paula,0.08,https://s.sde.globo.com/media/person_role/2024/08/22/photo_FORMATO_V6Ybl3p.png,,,2.0,1.0,4.0,,3.0,,,,,,,,,,,,,,
441,5.0,4.45,6,24,True,0.51,16,276,107173,M. Araújo,michel-araujo,Michel Daryl Araújo Villar,São Paulo,4,Michel Araújo,1.75,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,,1.0,3.0,14.0,10.0,3.0,4.0,11.0,,,,,,,,,,,,,
442,6.7,6.59,7,24,True,1.19,2,285,107174,B. Tabata,bruno-tabata,Bruno Vinícius Souza Ramos,Internacional,4,Bruno Tabata,4.65,https://s.sde.globo.com/media/person_role/2024/08/11/photo_220x220_QXYKRgQ.png,,1.0,,,1.0,3.0,,2.0,,,,,,,,,,,,,
443,0.0,4.59,2,24,False,0.0,7,264,107179,M. Donelli,matheus-donelli,Matheus Planelles Donelli,Corinthians,1,Matheus Donelli,3.43,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,,,,,,,,,,,,,,29.0,12.0,,,,1.0,,
444,0.0,3.63,7,24,True,-0.09,14,293,107183,L. Linck,leo-linck,Leonardo Matias Baiersdorf Linck,Athlético-PR,1,Léo Linck,2.03,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,,,1.0,,,,,1.0,,,,1.0,,48.0,21.0,1.0,,,,,
445,0.0,2.0,6,24,False,0.0,0,293,107191,L. Ataíde,leonardo-ataide,Leonardo Ataíde de Oliveira Siqueira,Athlético-PR,2,Leonardo Ataíde,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,,,,,,,,,,,,,,,,,,,,,
446,1.8,3.0,7,24,True,0.02,12,1371,107203,Max,max,Max Alves da Silva,Cuiabá,4,Max,2.21,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,,,1.0,8.0,2.0,4.0,9.0,7.0,1.0,,,,,,,,,,,,
447,0.0,2.0,6,24,False,0.0,0,356,107221,Magrão,magrao,Audenirton Soares da Silva,Fortaleza,1,Magrão,0.0,https://s.sde.globo.com/media/person_role/2024/08/07/photo_220x220_H5QTCcN.png,,,,,,,,,,,,,,,,,,,,,
448,0.0,6.02,6,24,False,0.0,15,275,107236,Vanderlan,vanderlan,Vanderlan Barbosa da Silva,Palmeiras,2,Vanderlan,3.56,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,,1.0,,16.0,12.0,,3.0,3.0,,,,,,,,6.0,,1.0,,,
449,0.0,5.62,7,24,False,0.0,11,286,107238,Marcelinho,marcelinho,Marcelo José de Lima Filho,Juventude,5,Marcelinho,4.13,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,,3.0,1.0,5.0,5.0,5.0,6.0,17.0,,1.0,4.0,,,,,,,,,,
450,0.0,1.52,6,24,False,0.0,9,293,107256,Z. Vitor,ze-vitor,Jose Vitor Silva Neves,Athlético-PR,4,Zé Vitor,0.35,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,,,2.0,3.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,
451,1.0,6.46,7,24,True,-0.29,11,266,107498,André,andre,André Trindade da Costa Neto,Fluminense,4,André,3.12,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_0Njhcgz.png,,1.0,5.0,21.0,18.0,,2.0,26.0,,,,,,,,,,,,,
452,0.0,2.0,6,24,False,0.0,0,373,107664,Thayllon,thayllon,Thayllon Lopes Medeiros,Atlético-GO,5,Thayllon,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,,,,,,,,,,,,,,,,,,,,,
453,0.0,1.88,6,24,False,0.0,5,288,107666,J. Carlos,joao-carlos,João Carlos Barros Lopes,Criciúma,5,João Carlos,0.84,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_HlvP7yl.png,,,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,
454,0.0,3.0,6,24,False,0.0,0,285,107676,Nathan,nathan,Nathan Santos de Araújo,Internacional,2,Nathan,0.0,https://s.sde.globo.com/media/person_role/2024/08/27/photo_FORMATO_pKQqZoC.png,,,,,,,,,,,,,,,,,,,,,
455,0.0,3.0,6,24,False,0.0,0,288,107700,E. Melo,eduardo-melo,Eduardo de Queiroz Melo,Criciúma,5,Eduardo Melo,0.0,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,,,,,,,,,,,,,,,,,,,,,
456,0.0,2.0,6,24,False,0.0,0,373,107740,E. Júnior,emerson-junior,Emerson Fabiano Kerber Júnior,Atlético-GO,1,Emerson Júnior,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
457,-0.6,2.74,6,24,True,-0.48,7,293,107744,Praxedes,praxedes,Bruno Conceição Praxedes,Athlético-PR,4,Praxedes,0.86,https://s.sde.globo.com/media/person_role/2024/08/24/photo_FORMATO_Jq0f2vP.png,,,2.0,3.0,7.0,2.0,2.0,5.0,,,,,,,,,,,,,
458,0.0,4.0,6,24,False,0.0,0,265,107748,Adriel,adriel,Adriel Vasconcelos Ramos,Bahia,1,Adriel,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,,,,,,,,,,,,,,,,,,,,,
459,0.0,4.29,6,24,False,0.0,10,284,107801,Natã,nata,Natã Felipe de Amorim Santos,Grêmio,3,Natã,3.4,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,,,1.0,7.0,2.0,1.0,,2.0,,,,,,,,5.0,,,,,
460,0.0,1.07,6,24,False,0.0,3,285,107809,M. Dias,matheus-dias,Matheus dos Santos Dias,Internacional,4,Matheus Dias,-0.37,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_wwiHUgs.png,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,
461,0.0,2.0,6,24,False,0.0,0,287,107859,Fintelman,fintelman,Alexandre Fintelman de Mello Ribeiro da Silva,Vitória,1,Fintelman,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,,,,,,,,,,,,,,,,,,,,,
462,0.0,4.47,7,24,False,0.0,13,276,107873,Bobadilla,bobadilla,Damián Josué Bobadilla Benítez,São Paulo,4,Bobadilla,2.43,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,,,2.0,18.0,18.0,1.0,5.0,2.0,1.0,1.0,,,,,,,,,,,
463,0.0,7.35,6,24,False,0.0,22,264,107908,Hugo,hugo,Hugo Ferreira de Farias,Corinthians,2,Hugo,4.37,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,,4.0,2.0,38.0,36.0,1.0,9.0,10.0,2.0,,1.0,,,,,5.0,,1.0,,,
464,3.0,4.38,6,24,True,-0.23,12,282,107950,F. Vera,fausto-vera,Fausto Mariano Vera,Atlético-MG,4,Fausto Vera,2.33,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_hfXkP4H.png,,,,11.0,11.0,5.0,12.0,5.0,,,,,,,,,,,,,
465,4.1,5.46,7,24,True,-0.81,19,1371,108133,I. Pitta,isidro-pitta,Isidro Miguel Pitta Saldívar,Cuiabá,5,Isidro Pitta,3.59,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,,,1.0,4.0,17.0,15.0,14.0,17.0,1.0,4.0,13.0,,2.0,,,,1.0,,,,
466,1.7,8.32,7,24,True,-0.75,3,263,108358,Almada,almada,Thiago Ezequiel Almada,Botafogo,4,Almada,1.17,https://s.sde.globo.com/media/person_role/2024/07/08/photo_220x220_Hm0Qmc9.png,,,,2.0,1.0,3.0,1.0,2.0,,,,,,,,,1.0,,,,
467,5.3,3.15,6,24,True,0.97,4,284,108548,Aravena,aravena,Alexander Ernesto Aravena Guzmán,Grêmio,5,Aravena,1.45,https://s.sde.globo.com/media/person_role/2024/08/21/photo_FORMATO_fKAXShu.png,,1.0,,,,,,2.0,,,2.0,,,,,,,,,,
468,0.0,3.0,6,24,False,0.0,0,293,108624,Arriagada,arriagada,Luciano Daniel Arriagada García,Athlético-PR,5,Arriagada,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,,,,,,,,,,,,,,,,,,,,,
469,0.0,3.33,6,24,False,0.0,1,286,108752,David,david,David da Hora da Conceição,Juventude,5,David,1.7,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_ASdR4hr.png,,,,1.0,,,,1.0,,,,,,,,,,,,,
470,0.0,2.16,5,24,False,0.0,1,263,109114,M. Nascimento,matheus-nascimento,Matheus Nascimento de Paula,Botafogo,5,Matheus Nascimento,1.7,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,,,,1.0,,,,1.0,,,,,,,,,,,,,
471,2.7,10.33,7,24,True,-0.37,22,263,109282,L. Henrique,luiz-henrique,Luiz Henrique André Rosa da Silva,Botafogo,5,Luiz Henrique,5.26,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,,3.0,3.0,32.0,20.0,5.0,16.0,36.0,,4.0,6.0,,3.0,,,,,,,,
472,0.0,5.82,6,24,False,0.0,2,356,109461,Calebe,calebe,Calebe Gonçalves Ferreira da Silva,Fortaleza,4,Calebe,0.45,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,
473,5.4,5.41,3,24,True,0.42,19,266,109573,Martinelli,martinelli,Matheus Martinelli Lima,Fluminense,4,Martinelli,2.25,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,,1.0,5.0,25.0,23.0,1.0,2.0,16.0,,1.0,,,1.0,,,,,,,,
474,6.2,7.47,6,24,True,0.5,9,263,109668,Hugo,hugo,Hugo Gonçalves Ferreira Neto,Botafogo,2,Hugo,4.55,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,,1.0,,12.0,6.0,,1.0,7.0,,,,,,,,4.0,,1.0,,,
475,14.0,10.1,7,24,True,2.42,4,284,109966,Monsalve,monsalve,Miguel Ángel Monsalve Gonzáles - González,Grêmio,4,Monsalve,8.98,https://s.sde.globo.com/media/person_role/2024/08/05/photo_FORMATO_HikzJDy.png,,1.0,,6.0,3.0,1.0,3.0,10.0,,2.0,,,,,,,,,,,
476,0.8,5.08,6,24,True,-0.16,15,275,110193,Lázaro,lazaro,Lázaro Vinicius Marques,Palmeiras,5,Lázaro,3.19,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,,,,4.0,9.0,9.0,12.0,13.0,1.0,2.0,1.0,,,,,,,,,,
477,0.0,1.0,6,24,False,0.0,0,356,110208,Jhonatan,jhonatan,Jhonatan Paulo da Silva,Fortaleza,3,Jhonatan,0.0,,,,,,,,,,,,,,,,,,,,,,
478,0.0,5.0,5,24,False,0.0,0,264,110260,Palacios,palacios,Diego José Palacios Espinoza,Corinthians,2,Palacios,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,,,,,,,,,,,,,,,,,,,,,
479,0.0,6.0,6,24,False,0.0,0,264,110311,J. Martínez,jose-martinez,José Andrés Martínez Torres,Corinthians,4,José Martínez,0.0,https://s.sde.globo.com/media/person_role/2024/08/26/photo_220x220_jzQXggE.png,,,,,,,,,,,,,,,,,,,,,
480,9.4,5.63,7,24,True,0.99,5,285,110426,Bernabéi,bernabei,Alexandro Ezequiel Bernabei,Internacional,2,Bernabéi,3.86,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,,,,9.0,9.0,2.0,3.0,3.0,,,1.0,,,,,1.0,,,,,
481,11.55,12.09,7,24,True,0.96,24,275,110506,A. Ferreira,abel-ferreira,Abel Fernando Moreira Ferreira,Palmeiras,6,Abel Ferreira,6.14,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,,,,,,,,,,,,,,,,,,,,13.0,
482,0.0,2.0,6,24,False,0.0,0,275,110624,Mateus,mateus,Mateus Oliveira Mendes,Palmeiras,1,Mateus,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,,,,,,,,,,,,,,,,,,,,,
483,0.0,3.54,6,24,False,0.0,12,356,110667,Machuca,machuca,Imanol Machuca,Fortaleza,5,Machuca,1.56,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,,1.0,,,4.0,2.0,2.0,6.0,,1.0,,,,,,,,,,,
484,2.2,7.74,7,24,True,-0.13,18,293,110668,Esquivel,esquivel,Lucas Ángel Esquivel,Athlético-PR,2,Esquivel,4.68,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,,3.0,3.0,34.0,19.0,3.0,5.0,15.0,,,,1.0,,,,5.0,,,,,
485,0.0,1.91,6,24,False,0.0,3,293,110698,Mycael,mycael,Mycael Pontes Moreira,Athlético-PR,1,Mycael,0.67,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,,,,,,,,,,,,1.0,,3.0,1.0,,,,,,
486,0.0,4.46,6,24,False,0.0,4,373,110708,P. Rangel,pedro-rangel,Pedro Felipe de Faria Rangel,Atlético-GO,1,Pedro Rangel,3.25,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,,,2.0,,,,,,,,,,,16.0,7.0,1.0,,,,,
487,1.8,4.79,6,24,True,-0.09,5,280,110715,A. Hurtado,andres-hurtado,José Andrés Hurtado Cheme,Bragantino,2,Andrés Hurtado,2.88,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,,,,5.0,5.0,2.0,2.0,2.0,,,1.0,,,,,1.0,,,,,
488,3.5,5.39,6,24,True,-0.51,5,282,110727,Rubens,rubens,Rubens Antônio Dias,Atlético-MG,2,Rubens,3.7,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_mGd1yDc.png,,,1.0,9.0,3.0,,4.0,3.0,,,1.0,,,,,1.0,,,,,
489,0.0,4.22,6,24,True,-0.17,17,266,110759,J. Kennedy,john-kennedy,John Kennedy Batista de Souza,Fluminense,5,John Kennedy,1.04,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,,,,4.0,12.0,4.0,5.0,16.0,,,3.0,,,,,,,,,,
490,0.0,8.21,6,24,False,0.0,18,265,110760,Biel,biel,Gabriel Teixeira Aragão,Bahia,5,Biel,4.5,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,,4.0,3.0,8.0,6.0,4.0,7.0,16.0,2.0,4.0,2.0,,,,,,,,,,
491,3.3,3.2,2,24,True,0.36,5,280,110909,G. Lopes,guilherme-lopes,Guilherme Lopes de Almeida,Bragantino,2,Guilherme Lopes,1.68,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,,,,6.0,3.0,,2.0,1.0,,,,,,,,,,,,,
492,1.2,4.27,6,24,True,0.12,16,287,111005,L. Naldi,leo-naldi,Leonardo Naldi de Matos,Vitória,4,Léo Naldi,2.47,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,,,5.0,32.0,20.0,2.0,3.0,15.0,,,,,,,,,,,,,
493,1.2,4.02,6,24,True,0.01,7,275,111166,Rômulo,romulo,Rômulo Azevedo Simão,Palmeiras,4,Rômulo,1.31,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,,,,5.0,4.0,,3.0,4.0,,,,,,,,,,,,,
494,0.0,1.32,5,24,False,0.0,13,373,111246,A. Vinicius,alix-vinicius,Alix Vinicius de Souza Sampaio,Atlético-GO,3,Alix Vinicius,0.47,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,,,,7.0,14.0,3.0,5.0,3.0,,,2.0,2.0,,,,1.0,,,,,2.0
495,5.0,6.23,6,24,True,0.69,13,284,111309,G. Martins,gustavo-martins,Gustavo Martins de Souza Santos,Grêmio,3,Gustavo Martins,3.39,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,,,1.0,8.0,13.0,2.0,2.0,5.0,,2.0,1.0,,,,,4.0,,,,,1.0
496,0.0,2.0,6,24,False,0.0,0,286,111332,K. Gomes,kelvi-gomes,Kelvi Chiesa Gomes,Juventude,4,Kelvi Gomes,0.0,https://s.sde.globo.com/media/person_role/2024/08/11/photo_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
497,0.0,2.0,6,24,False,0.0,0,288,111363,Eliel,eliel,Eliel Felisbino Costa,Criciúma,4,Eliel,0.0,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_LMEmI4h.png,,,,,,,,,,,,,,,,,,,,,
498,0.0,1.0,6,24,False,0.0,0,283,111392,Weverton,weverton,Weverton Silva de Andrade,Cruzeiro,3,Weverton,0.0,,,,,,,,,,,,,,,,,,,,,,
499,0.0,3.5,5,24,False,0.0,16,286,111407,L. Mandaca,luis-mandaca,Luis Gustavo da Silva Machado Duarte,Juventude,4,Luis Mandaca,2.27,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,,,3.0,9.0,11.0,5.0,4.0,8.0,1.0,2.0,1.0,,,,,,,,,,
500,0.0,1.0,6,24,False,0.0,0,282,111582,G. Átila,gabriel-atila,Gabriel Átila Cardoso da Silva,Atlético-MG,1,Gabriel Átila,0.0,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_MZjZBke.png,,,,,,,,,,,,,,,,,,,,,
501,-0.1,5.46,7,24,True,-0.64,20,267,111682,Adson,adson,Adson Ferreira Soares,Vasco,4,Adson,3.96,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,,1.0,2.0,28.0,7.0,9.0,11.0,18.0,,2.0,,,,,,,,,,,
502,-1.0,3.48,6,24,False,-0.52,0,285,111683,Anthoni,anthoni,Anthoni Spier Souza,Internacional,1,Anthoni,-1.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,,,1.0,,,,,,,,,,,,,,,,,,
503,0.0,6.65,6,24,False,0.0,1,262,111690,M. Cunha,matheus-cunha,Matheus Cunha Queiroz,Flamengo,1,Matheus Cunha,8.0,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,,,,,,,,,,,,,,3.0,,1.0,,,,,
504,0.0,2.0,6,24,False,0.0,0,263,111713,L. Mezenga,lucas-mezenga,Lucas de Souza Mombra Rosa,Botafogo,3,Lucas Mezenga,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,,,,,,,,,,,,,,,,,,,,,
505,0.8,2.32,6,24,True,0.03,12,275,111760,Fabinho,fabinho,Fábio Silva de Freitas,Palmeiras,4,Fabinho,1.41,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,,,1.0,5.0,3.0,,3.0,5.0,,1.0,,,,,,,,,,,
506,1.3,8.19,6,24,True,-2.05,4,263,111831,M. Martins,matheus-martins,Matheus Martins Silva dos Santos,Botafogo,5,Matheus Martins,6.02,https://s.sde.globo.com/media/person_role/2024/07/30/photo_220x220.png,,,,1.0,3.0,3.0,1.0,7.0,,2.0,1.0,,,,,,,,,,
507,0.0,1.0,6,24,False,0.0,0,266,111837,G. Ramalho,gustavo-ramalho,Gustavo Ramalho Bremer Pinto,Fluminense,1,Gustavo Ramalho,0.0,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,,,,,,,,,,,,,,,,,,,,,
508,0.0,3.56,6,24,False,0.0,6,266,111839,F. Andrade,felipe-andrade,Felipe de Andrade Vieira,Fluminense,3,Felipe Andrade,2.18,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,,,,6.0,3.0,,1.0,2.0,,,,,,,,1.0,,,,,
509,0.0,1.0,6,24,False,0.0,0,266,111841,Arthur,arthur,Arthur Wenderrosky Sanches - Wenderroscky,Fluminense,4,Arthur,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_wVzBSeW.png,,,,,,,,,,,,,,,,,,,,,
510,0.0,2.08,6,24,False,0.0,3,264,111891,G. Biro,guilherme-biro,Guilherme Sucigan Mafra Cunha,Corinthians,4,Guilherme Biro,0.17,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,,,,,1.0,,1.0,,,,,,,,,,,,,,
511,0.9,2.71,6,24,True,-0.16,8,293,112017,Felipinho,felipinho,Antonio Feliphe Costa Silva,Athlético-PR,4,Felipinho,1.7,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,,,1.0,10.0,3.0,,,7.0,,,,,,,,,,,,,
512,0.0,1.0,6,24,False,0.0,0,288,112020,Adriano,adriano,Adriano Silveira Borges Filho,Criciúma,5,Adriano,0.0,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,,,,,,,,,,,,,,,,,,,,,
513,0.0,4.0,6,24,False,0.0,0,283,112616,G. Grando,gabriel-grando,Gabriel Hamester Grando,Cruzeiro,1,Gabriel Grando,0.0,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,,,,,,,,,,,,,,,,,,,,,
514,0.0,6.45,6,24,False,0.0,10,283,112709,K. Bruno,kaiki-bruno,Kaiki Bruno da Silva,Cruzeiro,2,Kaiki Bruno,5.22,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,,,2.0,22.0,12.0,1.0,4.0,14.0,,,,,,,,4.0,,,,,
515,2.0,5.39,6,24,True,0.26,21,275,112869,A. Moreno,anibal-moreno,Aníbal Ismael Moreno,Palmeiras,4,Aníbal Moreno,3.08,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,,1.0,5.0,34.0,18.0,4.0,11.0,15.0,,1.0,1.0,,,,,,,,,,
516,0.0,7.58,6,24,False,0.0,17,286,112886,L. Barbosa,lucas-barbosa,Lucas Henrique Barbosa,Juventude,5,Lucas Barbosa,4.46,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,,1.0,5.0,32.0,29.0,4.0,13.0,21.0,,3.0,4.0,1.0,,,,,,,,,
517,0.0,3.52,6,24,True,-0.57,17,267,112906,Sforza,sforza,Juan Sebastián Sforza,Vasco,4,Sforza,1.86,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,,,3.0,15.0,12.0,1.0,2.0,13.0,1.0,1.0,,,,,,,,,,,
518,0.0,4.0,6,24,False,0.0,0,283,112985,Peralta,peralta,Fabrizio José Peralta Ramírez,Cruzeiro,4,Peralta,0.0,,,,,,,,,,,,,,,,,,,,,,
