,atletas.clube.id.full.name,atletas.nome,atletas.pontos_num,atletas.apelido_abreviado,atletas.status_id,atletas.minimo_para_valorizar,atletas.media_num,atletas.clube_id,atletas.atleta_id,atletas.posicao_id,atletas.entrou_em_campo,atletas.foto,atletas.rodada_id,atletas.jogos_num,atletas.preco_num,atletas.apelido,atletas.slug,atletas.variacao_num,DS,FC,FF,FS,SG,FT,G,I,A,CA,FD,DE,CV,GS,PP,PS,PC,V,DP,GC
547,Flamengo,Igor Jesus Lima,2.3,I. Jesus,6,,1.15,262,116013,4,True,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_dY49V4i.png,5,2,3.42,Igor Jesus,igor-jesus,0.26,3.0,1.0,,,,,,,,1.0,,,,,,,,,,
548,Athlético-PR,Petterson Novaes Reis,0.0,Petterson,6,,0.0,293,116025,5,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_x9GN6Vh.png,5,0,2.0,Petterson,petterson,0.0,,,,,,,,,,,,,,,,,,,,
549,Flamengo,Victor Hugo Gomes Silva,0.0,V. Hugo,6,,0.6,262,116034,4,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_tzeghN4.png,5,2,3.65,Victor Hugo,victor-hugo,0.0,1.0,,,,,,,,,,,,,,,,,,,
550,Vitória,José Hugo Sousa dos Santos,0.0,Z. Hugo,6,,0.0,287,116056,5,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,5,1,3.29,Zé Hugo,ze-hugo,0.0,,,,,,,,,,,,,,,,,,,,
551,Botafogo,Luís Eduardo Soares da Silva,3.8,Cuiabano,6,,5.6,263,116065,2,True,https://s.sde.globo.com/media/person_role/2024/04/22/photo_FORMATO_Zc2OfZT.png,5,3,6.61,Cuiabano,cuiabano,0.33,2.0,3.0,2.0,5.0,1.0,,,,1.0,,1.0,,,,,,,,,
552,Grêmio,Thiago Beltrame Stallbaum,0.0,T. Beltrame,6,,0.0,284,116067,1,False,,5,0,1.0,Thiago Beltrame,thiago-beltrame,0.0,,,,,,,,,,,,,,,,,,,,
553,São Paulo,João Moreira Sanmartin Souza,0.0,J. Moreira,6,,0.0,276,116137,2,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,5,0,4.0,João Moreira,joao-moreira,0.0,,,,,,,,,,,,,,,,,,,,
554,Vitória,Daniel de Melo Araújo Junior,2.2,D. Júnior,6,,1.6,287,116432,4,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_P6qw5Xf.png,5,2,3.17,Daniel Júnior,daniel-junior,0.35,,,,4.0,,,,,,,1.0,,,,,,,,,
555,Fortaleza,Hércules Pereira do Nascimento,5.0,Hércules,7,,4.9,356,116447,4,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,5,4,6.31,Hércules,hercules,0.51,6.0,2.0,2.0,2.0,,,1.0,,,,2.0,,,,,,,,,
556,Athlético-PR,Lucas Gabriel Di Yorio,0.0,D. Yorio,6,,0.0,293,116655,5,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,5,0,4.0,Di Yorio,di-yorio,0.0,,,,,,,,,,,,,,,,,,,,
557,Criciúma,Kauã Inacio Moroso,0.0,K. Moroso,6,,0.0,288,116937,1,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,5,0,1.0,Kauã Moroso,kaua-moroso,0.0,,,,,,,,,,,,,,,,,,,,
558,Criciúma,Guilherme Silva,0.0,G. Silva,6,,0.0,288,116939,2,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,5,0,1.0,Guilherme Silva,guilherme-silva,0.0,,,,,,,,,,,,,,,,,,,,
559,Juventude,Werik Silva Pinto,0.0,Popó,6,,0.3,286,116994,5,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_EiH3NWS.png,5,2,1.52,Popó,popo,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,
560,Atlético-GO,Igor Ribeiro Costa,0.0,I. Ribeiro,6,,0.0,373,117041,2,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zamr010.png,5,0,1.0,Igor Ribeiro,igor-ribeiro,0.0,,,,,,,,,,,,,,,,,,,,
561,Cuiabá,Gabriel Knesowitsch,0.5,Gabriel,6,,1.95,1371,117061,3,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,5,2,2.32,Gabriel,gabriel,0.34,2.0,,,3.0,,,,,,,,,,,,,,,,
562,Bragantino,Thiago Nicolás Borbas Silva,-0.2,T. Borbas,6,,2.26,280,117314,5,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,5,5,5.27,Thiago Borbas,thiago-borbas,-0.68,1.0,3.0,2.0,,,,1.0,,,1.0,2.0,,,,,,,,,
563,Internacional,Robert Renan Alves Barbosa,0.0,R. Renan,6,,2.7,285,117330,3,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cScwdGd.png,5,2,6.19,Robert Renan,robert-renan,0.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,
564,Botafogo,Kawan Thomaz Reis de Moraes,0.0,Kawan,6,,0.0,263,117343,3,False,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,5,0,1.0,Kawan,kawan,0.0,,,,,,,,,,,,,,,,,,,,
565,Cruzeiro,Otávio Eleodoro Rezende Costa,0.0,Otávio,6,,0.0,283,117404,1,False,,5,0,1.0,Otávio,otavio,0.0,,,,,,,,,,,,,,,,,,,,
566,Corinthians,Leonardo Mana Hernandes,0.0,L. Maná,6,,0.0,264,117459,2,False,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,5,0,2.0,Léo Maná,leo-mana,0.0,,,,,,,,,,,,,,,,,,,,
567,São Paulo,Giuliano Galoppo,4.0,Galoppo,6,,2.2,276,117579,4,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,5,3,5.98,Galoppo,galoppo,0.31,3.0,2.0,,2.0,,,,,,1.0,3.0,,,,,,,,,
568,Atlético-GO,Alejo Cruz Techera,0.0,A. Cruz,6,,1.13,373,117622,5,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,5,4,2.46,Alejo Cruz,alejo-cruz,0.0,3.0,2.0,,5.0,,,,,,1.0,,,,,,,,,,
569,Corinthians,Rodrigo Garro,4.5,Garro,7,,4.58,264,117632,4,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,5,5,7.23,Garro,garro,-0.19,8.0,9.0,3.0,14.0,,,,,1.0,2.0,3.0,,,,,,,,,
570,Bragantino,Pedro Miguel Faria Caixinha,3.4,P. Caixinha,7,,4.7,280,117711,6,True,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,5,5,8.71,Pedro Caixinha,pedro-caixinha,-0.3,,,,,,,,,,,,,,,,,,2.0,,
571,São Paulo,Young Navarro Moraes,0.0,Young,6,,0.0,276,117818,1,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,5,0,1.0,Young,young,0.0,,,,,,,,,,,,,,,,,,,,
572,Cruzeiro,Vitor Hugo Amorim de Assis,0.0,Vitinho,6,,0.0,283,117842,4,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,5,0,2.0,Vitinho,vitinho,0.0,,,,,,,,,,,,,,,,,,,,
573,Corinthians,Giovane Santana do Nascimento,1.7,Giovane,6,,1.7,264,117849,5,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,5,1,2.3,Giovane,giovane,0.3,,,,1.0,,,,,,,1.0,,,,,,,,,
574,Corinthians,Wesley Gassova Ribeiro Teixeira,0.9,Wesley,7,,6.0,264,117909,5,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_KAHpgBA.png,5,5,7.02,Wesley,wesley,-1.72,7.0,4.0,1.0,7.0,,,2.0,1.0,,1.0,3.0,,,,,,,,,
575,Corinthians,Breno de Souza Bidon,3.8,B. Bidon,7,,2.6,264,117910,4,True,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,5,3,3.15,Breno Bidon,breno-bidon,0.64,4.0,4.0,1.0,4.0,,,,,,1.0,2.0,,,,,,,,,
576,Bragantino,Nathan Camargo dos Santos,0.0,N. Camargo,6,,0.0,280,118175,4,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,5,0,3.0,Nathan Camargo,nathan-camargo,0.0,,,,,,,,,,,,,,,,,,,,
577,Grêmio,Ronald Cardoso Falkoski,0.0,Ronald,6,,0.0,284,118238,4,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,5,1,3.22,Ronald,ronald,0.0,,,,,,,,,,,,,,,,,,,,
578,Cruzeiro,Pedro Henrique Franklim da Silva,0.0,Pedrão,6,,0.0,283,118293,3,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,5,0,2.0,Pedrão,pedrao,0.0,,,,,,,,,,,,,,,,,,,,
579,Criciúma,Eliédson Pereira de Souza,0.0,Eliédson,6,,-0.3,288,118305,4,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,5,1,2.27,Eliédson,eliedson,0.0,,1.0,,,,,,,,,,,,,,,,,,
580,São Paulo,Rodrigo Huendra Almeida Mendonça,1.3,Rodriguinho,6,,1.3,276,118563,4,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,5,1,2.15,Rodriguinho,rodriguinho,0.15,,1.0,2.0,,,,,,,,,,,,,,,,,
581,Cuiabá,Eliel Chrytian Pereira Silva,0.0,Eliel,6,,4.8,1371,118745,5,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,5,1,4.15,Eliel,eliel,0.0,1.0,,2.0,4.0,,,,,,,,,,,,,,,,
582,Vasco,Mateus Carvalho dos Santos,2.3,M. Carvalho,7,,3.58,267,118752,4,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,5,5,5.62,Mateus Carvalho,mateus-carvalho,-0.22,7.0,4.0,1.0,3.0,,,1.0,,,2.0,2.0,,,,,,,,,
583,Fluminense,Alexsander Christian Gomes da Costa - Cristhian,6.8,Alexsander,6,,6.8,266,118774,4,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_35s5NpC.png,5,1,6.66,Alexsander,alexsander,1.66,,,1.0,2.0,,,,,1.0,,,,,,,,,,,
584,Botafogo,Jacob Christian Montes,0.0,J. Montes,6,,7.7,263,118843,4,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_m1vIram.png,5,1,3.47,Jacob Montes,jacob-montes,0.0,,1.0,,,,,1.0,,,,,,,,,,,,,
585,Juventude,Ruan Pereira Duarte,0.0,Ruan,6,,0.95,286,120444,5,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_FNxwSO0.png,5,2,1.35,Ruan,ruan,0.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,
586,Corinthians,Arthur Sousa Araújo,0.0,A. Sousa,6,,0.0,264,120856,5,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_pbRL2zS.png,5,0,2.0,Arthur Sousa,arthur-sousa,0.0,,,,,,,,,,,,,,,,,,,,
587,Vasco,Erick Marcus dos Santos Oliveira do Carmo,0.8,E. Marcus,6,,1.7,267,121184,5,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_NNvdTOg.png,5,2,3.47,Erick Marcus,erick-marcus,0.15,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
588,Bragantino,Diego Kauan Silva Santos,0.0,Dija,6,,0.0,280,121220,2,False,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,5,0,1.0,Dija,dija,0.0,,,,,,,,,,,,,,,,,,,,
589,Fortaleza,Kauan Rodrigues da Silva,0.0,Kauan,6,,0.0,356,121237,4,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,5,0,2.0,Kauan,kauan,0.0,,,,,,,,,,,,,,,,,,,,
590,Juventude,Cauê Pereira da Rocha,0.0,D. Rocha,6,,0.0,286,121397,2,False,,5,0,1.0,Da Rocha,da-rocha,0.0,,,,,,,,,,,,,,,,,,,,
591,Cuiabá,Guilherme Miranda Madruga Gomes,0.0,G. Madruga,6,,0.0,1371,121762,4,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,5,1,3.29,Guilherme Madruga,guilherme-madruga,0.0,,,,,,,,,,,,,,,,,,,,
592,Grêmio,André Henrique da Silva Martins,0.0,André,5,,0.0,284,121792,5,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,5,0,4.0,André,andre,0.0,,,,,,,,,,,,,,,,,,,,
593,Corinthians,Kayke Ferrari Guimarães,0.0,Kayke,6,,0.0,264,121824,4,False,,5,0,1.0,Kayke,kayke,0.0,,,,,,,,,,,,,,,,,,,,
594,Botafogo,Kauê Rodrigues Pessanha,0.0,Kauê,6,,0.0,263,121827,4,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,5,0,1.0,Kauê,kaue,0.0,,,,,,,,,,,,,,,,,,,,
595,Vitória,Janderson de Carvalho Costa,1.4,Janderson,6,,2.0,287,121830,5,True,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,5,2,3.65,Janderson,janderson,0.27,2.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,
596,Bahia,Ryan Carlos Santos de Sousa,0.0,Ryan,5,,0.0,265,122300,2,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_2ivgpWa.png,5,0,3.0,Ryan,ryan,0.0,,,,,,,,,,,,,,,,,,,,
597,Bahia,Kennedy Anderson Gomes Ferreira,0.0,Kennedy,6,,0.0,265,122301,5,False,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,5,0,1.0,Kennedy,kennedy,0.0,,,,,,,,,,,,,,,,,,,,
598,Atlético-GO,Matheus Macedo dos Santos,0.0,M. Macedo,6,,0.0,373,122317,3,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,5,0,1.0,Mateus Macedo,mateus-macedo,0.0,,,,,,,,,,,,,,,,,,,,
599,Flamengo,Lorran Lucas Pereira de Sousa,0.9,Lorran,6,,0.73,262,122321,4,True,https://s.sde.globo.com/media/person_role/2023/03/14/photo_FORMATO_PqkKiZh.png,5,3,1.74,Lorran,lorran,0.01,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
600,Bragantino,Talisson de Almeida,0.0,Talisson,6,,0.0,280,122393,5,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HTUJbDI.png,5,0,3.0,Talisson,talisson,0.0,,,,,,,,,,,,,,,,,,,,
601,Bragantino,Gustavo Ribeiro Neves,5.5,Gustavinho,7,,2.1,280,122394,4,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,5,5,3.76,Gustavinho,gustavinho,0.74,3.0,8.0,2.0,3.0,,,,,1.0,,1.0,,,,,,,,,
602,Corinthians,Ryan Gustavo de Lima,0.0,Ryan,6,,0.0,264,122396,4,False,,5,0,1.0,Ryan,ryan,0.0,,,,,,,,,,,,,,,,,,,,
603,Vitória,Pablo Santos de Alcantara,0.0,P. Baianinho,6,,0.0,287,122413,4,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,5,0,1.0,Pablo Baianinho,pablo-baianinho,0.0,,,,,,,,,,,,,,,,,,,,
604,Criciúma,Thiago Henrique de Jesus,0.0,T. Mina,6,,0.0,288,122416,3,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_Yek8A98.png,5,0,1.0,Thiago Mina,thiago-mina,0.0,,,,,,,,,,,,,,,,,,,,
605,Internacional,Lucca Holanda Sampaio Tavares,0.0,Lucca,6,,0.5,285,122420,5,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,5,4,1.93,Lucca,lucca,0.0,1.0,5.0,1.0,3.0,,,,,,,,,,,,,,,,
606,Fluminense,Isaac Rodrigues de Lima,0.0,Isaac,6,,0.0,266,122439,5,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,5,0,2.0,Isaac,isaac,0.0,,,,,,,,,,,,,,,,,,,,
607,Vasco,Rayan Vitor Simplício Rocha,0.0,Rayan,6,,2.58,267,122486,5,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,5,4,3.58,Rayan,rayan,0.0,3.0,1.0,6.0,2.0,,,,,,,1.0,,,,,,,,,
608,São Paulo,Matheus José Belém de Souza,0.0,M. Belém,6,,0.0,276,122602,3,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,5,0,2.0,Matheus Belém,matheus-belem,0.0,,,,,,,,,,,,,,,,,,,,
609,Cruzeiro,João Wellington Gadelha Melo de Oliveira,0.0,Japa,6,,0.0,283,122660,4,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,5,0,2.0,Japa,japa,0.0,,,,,,,,,,,,,,,,,,,,
610,Bragantino,Lucas de Souza Cunha,0.0,L. Cunha,6,,3.1,280,122755,3,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,5,2,5.39,Lucas Cunha,lucas-cunha,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,
611,Atlético-GO,Gustavo Daniel da Silva Gonçalves,0.0,G. Daniel,6,,0.0,373,122819,2,False,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,5,0,1.0,Gustavo Daniel,gustavo-daniel,0.0,,,,,,,,,,,,,,,,,,,,
612,Juventude,Abner Salles da Silva,0.0,Abner,6,,0.0,286,122861,3,False,,5,1,0.81,Abner,abner,0.0,,,,,,,,,,,,,,,,,,,,
613,Atlético-GO,Emiliano Rodríguez Rosales,0.0,E. Rodríguez,7,,1.08,373,122887,5,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_1aZ2q89.png,5,4,3.66,Emiliano Rodríguez,emiliano-rodriguez,0.0,,3.0,1.0,5.0,,,,5.0,,,2.0,,,,,,,,,
614,Bahia,Marcello Gesteira de Souza,0.0,Marcello,6,,0.0,265,122995,3,False,,5,0,1.0,Marcello,marcello,0.0,,,,,,,,,,,,,,,,,,,,
615,Bahia,Sidney de Carvalho Duarte,0.0,Sidney,6,,0.0,265,123005,4,False,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,5,0,1.0,Sidney,sidney,0.0,,,,,,,,,,,,,,,,,,,,
616,Grêmio,Luis Henrique Hoffmann,0.0,Zinho,6,,0.0,284,123153,5,False,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,5,0,1.0,Zinho,zinho,0.0,,,,,,,,,,,,,,,,,,,,
617,Atlético-MG,Carlos Eduardo Amaral Pereira de Castro,-0.3,Cadu,6,,0.45,282,123359,5,True,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,5,2,1.84,Cadu,cadu,-0.15,,1.0,,,,,,,,,1.0,,,,,,,,,
618,Bahia,Cauly Oliveira Souza,0.5,Cauly,7,,2.0,265,123360,4,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,5,4,6.88,Cauly,cauly,-0.91,,1.0,2.0,5.0,,1.0,,,,,1.0,,,,,,,,,
619,Bahia,Roger Gabriel Farias de Jesus,0.0,Roger,6,,0.0,265,123494,4,False,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,5,0,1.0,Roger,roger,0.0,,,,,,,,,,,,,,,,,,,,
620,Bahia,João Victor Broad Moreira Guimarães,0.0,Jota,6,,0.0,265,123497,4,False,,5,0,1.0,Jota,jota,0.0,,,,,,,,,,,,,,,,,,,,
621,Palmeiras,Luis Guilherme Lira dos Santos,6.0,L. Guilherme,6,,2.0,275,123713,4,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_OfBNMI6.png,5,3,3.26,Luis Guilherme,luis-guilherme,1.17,,,,2.0,,,,,1.0,,,,,,,,,,,
622,Grêmio,José Guilherme de Lima Costa,0.0,Z. Guilherme,7,,2.67,284,123717,2,False,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,5,3,2.48,Zé Guilherme,ze-guilherme,0.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,
623,Atlético-MG,Brahian Palacios Alzate,0.0,Palacios,6,,0.0,282,123873,5,False,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,5,0,3.0,Palacios,palacios,0.0,,,,,,,,,,,,,,,,,,,,
624,Vitória,Fábio Soares dos Santos,0.0,Fábio,6,,0.0,287,123960,5,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,5,0,2.0,Fábio,fabio,0.0,,,,,,,,,,,,,,,,,,,,
625,Bragantino,Henry David Mosquera Sánchez,0.2,H. Mosquera,6,,0.22,280,124239,5,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,5,5,2.4,Henry Mosquera,henry-mosquera,-0.39,1.0,4.0,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,
626,Atlético-MG,Isaac Aguiar Tomich,0.0,Isaac,6,,0.0,282,124247,5,False,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,5,0,1.0,Isaac,isaac,0.0,,,,,,,,,,,,,,,,,,,,
627,Internacional,Gustavo Prado Alves,0.0,G. Prado,6,,0.95,285,124271,4,False,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,5,4,1.68,Gustavo Prado,gustavo-prado,0.0,2.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,
628,Internacional,Gabriel Carvalho Teixeira,0.0,G. Carvalho,6,,0.0,285,124275,4,False,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,5,0,1.0,Gabriel Carvalho,gabriel-carvalho,0.0,,,,,,,,,,,,,,,,,,,,
629,Internacional,Ricardo Mathias da Silva,0.0,R. Mathias,6,,0.0,285,124280,5,False,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,5,0,2.0,Ricardo Mathias,ricardo-mathias,0.0,,,,,,,,,,,,,,,,,,,,
630,Cuiabá,Allyson Aires dos Santos,0.0,Allyson,6,,2.4,1371,124340,3,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_NECUM0Z.png,5,1,3.31,Allyson,allyson,0.0,2.0,,,,,,,,,,,,,,,,,,,
631,Cruzeiro,Leonardo de Aragão Carvalho,0.0,L. Aragão,6,,0.0,283,124369,1,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,5,0,2.0,Léo Aragão,leo-aragao,0.0,,,,,,,,,,,,,,,,,,,,
632,Botafogo,Mateo Ponte Costa,0.0,M. Ponte,6,,6.87,263,124481,2,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,5,3,6.96,Mateo Ponte,mateo-ponte,0.0,6.0,3.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
633,Athlético-PR,Bernardo Romeo Benítez Fariña,0.0,R. Benítez,6,,0.0,293,124509,5,False,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_60xT1wl.png,5,0,3.0,Romeo Benítez,romeo-benitez,0.0,,,,,,,,,,,,,,,,,,,,
634,São Paulo,Felipe Negrucci Berdague,0.0,F. Negrucci,6,,0.0,276,124674,4,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,5,0,2.0,Felipe Negrucci,felipe-negrucci,0.0,,,,,,,,,,,,,,,,,,,,
635,Atlético-MG,Paulo Vitor Monteiro,0.0,P. Vitor,5,,0.0,282,124690,4,False,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,5,0,1.0,Paulo Vitor,paulo-vitor,0.0,,,,,,,,,,,,,,,,,,,,
636,Grêmio,Nathan Ribeiro Fernandes,0.0,N. Fernandes,3,,0.08,284,124757,5,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,5,4,2.35,Nathan Fernandes,nathan-fernandes,0.0,2.0,2.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,
637,Fluminense,Kauã Elias Nogueira,0.0,K. Elias,6,,0.0,266,124821,5,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,5,2,1.42,Kauã Elias,kaua-elias,-0.22,,,,,,,,,,,,,,,,,,,,
638,Grêmio,Wesley Costa da Silva,0.0,W. Costa,6,,0.0,284,125000,2,False,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,5,0,1.0,Wesley Costa,wesley-costa,0.0,,,,,,,,,,,,,,,,,,,,
639,Cruzeiro,Robert Vinicius Rodrigues Silva,0.0,Robert,6,,5.0,283,125050,5,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_0Vl4WfI.png,5,1,3.27,Robert,robert,0.0,,,,,,,,,1.0,,,,,,,,,,,
640,Grêmio,Viery Fernandes Santos Lopes,0.0,Viery,6,,0.0,284,125467,3,False,,5,0,1.0,Viery,viery,0.0,,,,,,,,,,,,,,,,,,,,
641,Atlético-MG,Alisson Santana Lopes da Fonseca,1.2,Alisson,6,,1.9,282,125469,4,True,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,5,4,3.87,Alisson,alisson,-0.31,2.0,3.0,3.0,5.0,,,,,,,1.0,,,,,,,,,
642,Vasco,Sérgio Antonio de Luiz Junior,0.0,Serginho,6,,0.0,267,125471,5,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_ytTWQ9L.png,5,0,3.0,Serginho,serginho,0.0,,,,,,,,,,,,,,,,,,,,
643,Corinthians,João Pedro de Sousa Rodrigues,0.0,J. Pedro,6,,0.0,264,125488,3,False,https://s.sde.globo.com/media/person_role/2023/08/19/photo_FORMATO.png,5,0,1.0,João Pedro,joao-pedro,0.0,,,,,,,,,,,,,,,,,,,,
644,Athlético-PR,Eduardo Kogitzki Anastacio,0.0,Dudu,6,,0.0,293,125746,4,False,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,5,0,1.0,Dudu,dudu,0.0,,,,,,,,,,,,,,,,,,,,
645,Athlético-PR,Bruno Zapelli,6.2,Zapelli,7,,2.0,293,125926,4,True,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,5,5,5.09,Zapelli,zapelli,0.86,,5.0,,1.0,,2.0,,,1.0,,,,,,,,,,,
