,atletas.posicao_id,atletas.slug,atletas.atleta_id,atletas.preco_num,atletas.foto,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.media_num,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.status_id,atletas.pontos_num,atletas.nome,atletas.variacao_num,atletas.rodada_id,atletas.jogos_num,atletas.apelido,atletas.clube_id,A,DS,FC,FD,FS,FT,V,CA,CV,FF,G,I,SG,DE,GS,PP,PS,PC,GC,DP
431,3,realpe,106299,4.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_csUs5UL.png,,Bragantino,0.0,False,Realpe,6,0.0,Leonardo Javier Realpe Montaño,0.0,17,0,Realpe,280,,,,,,,,,,,,,,,,,,,,
432,4,caio-alexandre,106323,5.11,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,,Bahia,2.35,False,C. Alexandre,7,0.0,Caio Alexandre Souza e Silva,0.0,17,15,Caio Alexandre,265,,14.0,13.0,1.0,27.0,,,1.0,,1.0,1.0,2.0,,,,,,,,
433,2,wesley-gasolina,106327,3.92,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,,Cruzeiro,5.5,False,W. Gasolina,6,0.0,Wesley David de Oliveira Andrade,0.0,17,1,Wesley Gasolina,283,,,,,1.0,,,,,,,,1.0,,,,,,,
434,5,jhonata-robert,106371,2.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_N5NG9cx.png,,Grêmio,0.0,False,J. Robert,6,0.0,Jhonata Robert Alves da Silva,0.0,17,0,Jhonata Robert,284,,,,,,,,,,,,,,,,,,,,
435,3,eduardo-santos,106434,3.3,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,,Bragantino,1.53,False,E. Santos,6,0.0,Eduardo Gonzaga Mendes Santos,0.0,17,9,Eduardo Santos,280,,6.0,2.0,,3.0,,,1.0,,2.0,,,1.0,,,,,,,
436,3,villalba,106593,5.35,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,,Cruzeiro,2.86,False,Villalba,6,0.0,Lucas Hernán Villalba,0.0,17,7,Villalba,283,,1.0,4.0,,,,,,,,,,4.0,,,,,,,
437,5,carlos-alberto,106704,5.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_DgukYrK.png,,Botafogo,0.0,False,C. Alberto,6,0.0,Carlos Alberto Gomes da Silva Filho,0.0,17,0,Carlos Alberto,263,,,,,,,,,,,,,,,,,,,,
438,4,rodrigo-nestor,106822,4.52,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,,São Paulo,1.75,True,R. Nestor,2,1.7,Rodrigo Nestor Bertalia,0.16,17,13,Rodrigo Nestor,276,2.0,3.0,7.0,7.0,5.0,,,2.0,,2.0,,2.0,,,,,1.0,,,
439,2,welington,106824,8.45,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,,São Paulo,4.68,True,Welington,3,7.9,Welington Damascena Santos,1.02,17,15,Welington,276,1.0,26.0,15.0,1.0,14.0,,,3.0,,4.0,,,6.0,,,,,,,
440,2,patryck,106829,2.2,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,,São Paulo,0.82,False,Patryck,7,0.0,Patryck Lanza dos Reis,0.0,17,4,Patryck,276,,3.0,1.0,,2.0,,,1.0,,,,,,,,,,,,
441,5,juan,106831,3.27,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_uPYz8tk.png,,São Paulo,1.67,False,Juan,6,0.0,Juan Santos da Silva,0.0,17,8,Juan,276,1.0,3.0,4.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,
442,3,luan-patrick,106835,5.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,,Athlético-PR,0.0,False,L. Patrick,6,0.0,Luan Patrick Wiedthauper,0.0,17,0,Luan Patrick,293,,,,,,,,,,,,,,,,,,,,
443,5,clayton,106931,3.15,https://s.sde.globo.com/media/person_role/2024/03/12/photo_220x220_tVZpibR.png,,Vasco,0.95,False,Clayton,6,0.0,Clayton Fernandes Silva,0.0,17,6,Clayton,267,,2.0,7.0,1.0,1.0,,,,,5.0,,3.0,,,,,,,,
444,2,fernando,106950,5.74,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,,Athlético-PR,3.22,False,Fernando,6,0.0,Fernando Augusto Pereira Bueno Júnior,0.0,17,5,Fernando,293,1.0,5.0,4.0,,3.0,,,1.0,,1.0,,,1.0,,,,,,,
445,2,luciano-juba,107093,6.63,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,,Bahia,3.56,False,L. Juba,6,0.0,Luciano Batista da Silva Júnior,0.0,17,15,Luciano Juba,265,1.0,12.0,2.0,2.0,7.0,,,,,1.0,1.0,,4.0,,,,,,,
446,4,richard-rios,107111,7.37,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,,Palmeiras,3.83,False,R. Ríos,7,0.0,Richard Ríos Montoya,0.0,17,7,Richard Ríos,275,,11.0,8.0,,9.0,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,
447,5,jeffinho,107170,6.73,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,,Botafogo,3.92,False,Jeffinho,5,0.0,Jefferson Ruan Pereira dos Santos,0.0,17,6,Jeffinho,263,1.0,3.0,7.0,4.0,6.0,,,2.0,,4.0,1.0,,,,,,,,,
448,4,patrick-de-paula,107172,1.4,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_tS5MIor.png,,Botafogo,-0.33,False,P. Paula,6,0.0,Patrick de Paula Carreiro,0.0,17,4,Patrick de Paula,263,,,3.0,,,,,2.0,,2.0,,,,,,,,,,
449,4,michel-araujo,107173,4.16,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,,São Paulo,1.63,False,M. Araújo,5,0.0,Michel Daryl Araújo Villar,0.0,17,11,Michel Araújo,276,1.0,7.0,9.0,3.0,7.0,,,3.0,,4.0,,,,,,,,,,
450,1,matheus-donelli,107179,4.59,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,,Corinthians,3.43,False,M. Donelli,6,0.0,Matheus Planelles Donelli,0.0,17,7,Matheus Donelli,264,,,,,,,,,,,,,,29.0,12.0,,,,,1.0
451,1,leo-linck,107183,3.9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,,Athlético-PR,2.63,False,L. Linck,7,0.0,Leonardo Matias Baiersdorf Linck,0.0,17,8,Léo Linck,293,,,,,,,,1.0,1.0,,,,1.0,31.0,11.0,,,,,
452,2,leonardo-ataide,107191,2.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,,Athlético-PR,0.0,False,L. Ataíde,6,0.0,Leonardo Ataíde de Oliveira Siqueira,0.0,17,0,Leonardo Ataíde,293,,,,,,,,,,,,,,,,,,,,
453,4,max,107203,2.25,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,,Cuiabá,1.45,False,Max,6,0.0,Max Alves da Silva,0.0,17,6,Max,1371,,2.0,2.0,1.0,1.0,1.0,,1.0,,4.0,,,,,,,,,,
454,2,gustavo-garcia,107225,3.76,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jWfyxOy.png,,Palmeiras,2.35,False,G. Garcia,6,0.0,Gustavo Garcia dos Santos,0.0,17,2,Gustavo Garcia,275,,,,,,,,,,,,3.0,1.0,,,,,,,
455,2,vanderlan,107236,6.24,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,,Palmeiras,3.93,False,Vanderlan,6,0.0,Vanderlan Barbosa da Silva,0.0,17,9,Vanderlan,275,1.0,5.0,4.0,,,,,,,2.0,,,5.0,,,,,1.0,,
456,5,marcelinho,107238,3.83,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,,Juventude,2.5,False,Marcelinho,5,0.0,Marcelo José de Lima Filho,0.0,17,8,Marcelinho,286,1.0,4.0,4.0,3.0,12.0,,,1.0,,4.0,,4.0,,,,,,,,
457,4,ze-vitor,107256,1.52,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,,Athlético-PR,0.35,False,Z. Vitor,6,0.0,Jose Vitor Silva Neves,0.0,17,9,Zé Vitor,293,,3.0,5.0,1.0,2.0,,,2.0,,1.0,,,,,,,,,,
458,4,andre,107498,7.62,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_0Njhcgz.png,,Fluminense,3.75,False,André,7,0.0,André Trindade da Costa Neto,0.0,17,4,André,266,1.0,8.0,7.0,,13.0,,,4.0,,,,,,,,,,,,
459,5,thayllon,107664,2.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,,Atlético-GO,0.0,False,Thayllon,6,0.0,Thayllon Lopes Medeiros,0.0,17,0,Thayllon,373,,,,,,,,,,,,,,,,,,,,
460,5,joao-carlos,107666,1.64,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_HlvP7yl.png,,Criciúma,0.33,False,J. Carlos,6,0.0,João Carlos Barros Lopes,0.0,17,3,João Carlos,288,,,1.0,,1.0,,,,,1.0,,,,,,,,,,
461,5,eduardo-melo,107700,3.0,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,,Criciúma,0.0,False,E. Melo,6,0.0,Eduardo de Queiroz Melo,0.0,17,0,Eduardo Melo,288,,,,,,,,,,,,,,,,,,,,
462,1,emerson-junior,107740,2.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,,Atlético-GO,0.0,False,E. Júnior,6,0.0,Emerson Fabiano Kerber Júnior,0.0,17,0,Emerson Júnior,373,,,,,,,,,,,,,,,,,,,,
463,4,praxedes,107744,3.51,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,,Vasco,1.04,True,Praxedes,6,3.7,Bruno Conceição Praxedes,0.23,17,5,Praxedes,267,,2.0,4.0,2.0,4.0,,,2.0,,2.0,,,,,,,,,,
464,1,adriel,107748,4.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,,Bahia,0.0,False,Adriel,6,0.0,Adriel Vasconcelos Ramos,0.0,17,0,Adriel,265,,,,,,,,,,,,,,,,,,,,
465,3,nata,107801,4.22,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,,Grêmio,3.45,True,Natã,6,2.2,Natã Felipe de Amorim Santos,0.23,17,6,Natã,284,,4.0,1.0,1.0,2.0,,,1.0,,,,,3.0,,,,,,,
466,4,matheus-dias,107809,1.2,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_wwiHUgs.png,,Internacional,-0.55,False,M. Dias,6,0.0,Matheus dos Santos Dias,0.0,17,2,Matheus Dias,285,,,2.0,,1.0,,,1.0,,,,,,,,,,,,
467,1,fintelman,107859,2.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,,Vitória,0.0,False,Fintelman,6,0.0,Alexandre Fintelman de Mello Ribeiro da Silva,0.0,17,0,Fintelman,287,,,,,,,,,,,,,,,,,,,,
468,4,bobadilla,107873,3.93,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,,São Paulo,2.13,True,Bobadilla,2,0.5,Damián Josué Bobadilla Benítez,-0.12,17,7,Bobadilla,276,,7.0,7.0,,,,,1.0,,2.0,1.0,,,,,,,,,
469,2,hugo,107908,8.03,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,,Corinthians,4.48,True,Hugo,7,9.1,Hugo Ferreira de Farias,1.13,17,16,Hugo,264,3.0,29.0,26.0,1.0,8.0,2.0,,1.0,,7.0,,1.0,3.0,,,,,1.0,,
470,4,fausto-vera,107950,3.79,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_hfXkP4H.png,,Atlético-MG,1.63,False,F. Vera,6,0.0,Fausto Mariano Vera,0.0,17,6,Fausto Vera,282,,2.0,3.0,3.0,3.0,,,,,4.0,,,,,,,,,,
471,5,isidro-pitta,108133,4.71,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,,Cuiabá,3.07,False,I. Pitta,7,0.0,Isidro Miguel Pitta Saldívar,0.0,17,13,Isidro Pitta,1371,,3.0,10.0,9.0,7.0,,,1.0,,6.0,3.0,9.0,,,,1.0,2.0,,,
472,5,gabriel-barros,108352,2.17,https://s.sde.globo.com/media/person_role/2024/03/22/photo_FORMATO_FfX4EYz.png,,Atlético-GO,-0.05,False,G. Barros,6,0.0,Gabriel de Sousa Barros,0.0,17,2,Gabriel Barros,373,,3.0,4.0,,1.0,,,,1.0,,,,,,,,,,,
473,4,almada,108358,11.0,https://s.sde.globo.com/media/person_role/2024/07/08/photo_220x220_Hm0Qmc9.png,,Botafogo,0.0,False,Almada,6,0.0,Thiago Ezequiel Almada,0.0,17,0,Almada,263,,,,,,,,,,,,,,,,,,,,
474,5,aravena,108548,3.0,,,Grêmio,0.0,False,Aravena,6,0.0,Alexander Ernesto Aravena Guzmán,0.0,17,0,Aravena,284,,,,,,,,,,,,,,,,,,,,
475,5,arriagada,108624,3.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,,Athlético-PR,0.0,False,Arriagada,6,0.0,Luciano Daniel Arriagada García,0.0,17,0,Arriagada,293,,,,,,,,,,,,,,,,,,,,
476,5,david,108752,3.33,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_ASdR4hr.png,,Juventude,1.7,True,David,6,1.7,David da Hora da Conceição,0.33,17,1,David,286,,1.0,,,1.0,,,,,,,,,,,,,,,
477,5,matheus-nascimento,109114,2.16,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,,Botafogo,1.7,False,M. Nascimento,5,0.0,Matheus Nascimento de Paula,0.0,17,1,Matheus Nascimento,263,,1.0,,,1.0,,,,,,,,,,,,,,,
478,5,luiz-henrique,109282,10.8,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,,Botafogo,4.47,True,L. Henrique,7,7.9,Luiz Henrique André Rosa da Silva,0.84,17,16,Luiz Henrique,263,3.0,21.0,15.0,2.0,24.0,,,2.0,,10.0,2.0,5.0,,,,,,,,
479,4,calebe,109461,5.82,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,,Fortaleza,0.45,False,Calebe,6,0.0,Calebe Gonçalves Ferreira da Silva,0.0,17,2,Calebe,356,,1.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,
480,4,martinelli,109573,5.53,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,,Fluminense,2.17,False,Martinelli,7,0.0,Matheus Martinelli Lima,0.0,17,14,Martinelli,266,,18.0,16.0,,12.0,,,3.0,,2.0,1.0,,,,,,1.0,,,
481,2,hugo,109668,7.06,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,,Botafogo,4.62,False,Hugo,6,0.0,Hugo Gonçalves Ferreira Neto,0.0,17,7,Hugo,263,1.0,9.0,6.0,,7.0,,,,,1.0,,,3.0,,,,,1.0,,
482,4,monsalve,109966,3.0,https://s.sde.globo.com/media/person_role/2024/07/14/photo_FORMATO_0dtPLe9.png,,Grêmio,0.0,False,Monsalve,6,0.0,Miguel Ángel Monsalve Gonzáles - González,0.0,17,0,Monsalve,284,,,,,,,,,,,,,,,,,,,,
483,4,segovinha,110055,3.0,https://s.sde.globo.com/media/person_role/2023/04/04/photo_220x220.png,,Botafogo,0.0,False,Segovinha,6,0.0,Matías Emanuel Segovia Torales,0.0,17,0,Segovinha,263,,,,,,,,,,,,,,,,,,,,
484,5,lazaro,110193,5.9,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,,Palmeiras,4.21,False,Lázaro,5,0.0,Lázaro Vinicius Marques,0.0,17,9,Lázaro,275,,3.0,4.0,4.0,9.0,1.0,,,,9.0,2.0,,,,,,,,,
485,3,jhonatan,110208,1.0,,,Fortaleza,0.0,False,Jhonatan,6,0.0,Jhonatan Paulo da Silva,0.0,17,0,Jhonatan,356,,,,,,,,,,,,,,,,,,,,
486,2,palacios,110260,5.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,,Corinthians,0.0,False,Palacios,5,0.0,Diego José Palacios Espinoza,0.0,17,0,Palacios,264,,,,,,,,,,,,,,,,,,,,
487,2,bernabei,110426,4.0,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,,Internacional,0.0,False,Bernabéi,6,0.0,Alexandro Ezequiel Bernabei,0.0,17,0,Bernabéi,285,,,,,,,,,,,,,,,,,,,,
488,6,abel-ferreira,110506,11.54,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,,Palmeiras,6.46,True,A. Ferreira,7,4.05,Abel Fernando Moreira Ferreira,-0.48,17,17,Abel Ferreira,275,,,,,,,10.0,,,,,,,,,,,,,
489,5,lucas-besozzi,110512,3.0,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_XvOUlVF.png,,Grêmio,0.0,False,L. Besozzi,6,0.0,Lucas Agustín Besozzi,0.0,17,0,Lucas Besozzi,284,,,,,,,,,,,,,,,,,,,,
490,1,mateus,110624,2.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,,Palmeiras,0.0,False,Mateus,6,0.0,Mateus Oliveira Mendes,0.0,17,0,Mateus,275,,,,,,,,,,,,,,,,,,,,
491,5,machuca,110667,3.66,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,,Fortaleza,1.7,True,Machuca,6,0.0,Imanol Machuca,-0.35,17,10,Machuca,356,1.0,,4.0,2.0,4.0,,,,,1.0,1.0,,,,,,,,,
492,2,esquivel,110668,7.95,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,,Athlético-PR,5.19,False,Esquivel,7,0.0,Lucas Ángel Esquivel,0.0,17,14,Esquivel,293,3.0,25.0,14.0,3.0,12.0,,,3.0,1.0,4.0,,,5.0,,,,,,,
493,1,mycael,110698,1.9,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,,Athlético-PR,0.5,False,Mycael,6,0.0,Mycael Pontes Moreira,0.0,17,2,Mycael,293,,,,,,,,,1.0,,,,,2.0,1.0,,,,,
494,1,pedro-rangel,110708,4.88,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,,Atlético-GO,8.0,False,P. Rangel,6,0.0,Pedro Felipe de Faria Rangel,0.0,17,1,Pedro Rangel,373,,,,,,,,1.0,,,,,1.0,3.0,,,,,,
495,2,andres-hurtado,110715,5.63,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,,Bragantino,4.0,False,A. Hurtado,6,0.0,José Andrés Hurtado Cheme,0.0,17,3,Andrés Hurtado,280,,4.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,
496,2,rubens,110727,4.36,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_mGd1yDc.png,,Atlético-MG,1.2,False,Rubens,5,0.0,Rubens Antônio Dias,0.0,17,1,Rubens,282,,1.0,,,,,,,,,,,,,,,,,,
497,5,john-kennedy,110759,4.71,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,,Fluminense,1.09,False,J. Kennedy,7,0.0,John Kennedy Batista de Souza,0.0,17,13,John Kennedy,266,,3.0,12.0,3.0,15.0,,,,,4.0,,2.0,,,,,,,,
498,5,biel,110760,10.42,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,,Bahia,4.97,False,Biel,5,0.0,Gabriel Teixeira Aragão,0.0,17,15,Biel,265,4.0,6.0,5.0,4.0,10.0,2.0,,2.0,,4.0,4.0,2.0,,,,,,,,
499,2,guilherme-lopes,110909,3.01,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,,Bragantino,1.5,False,G. Lopes,6,0.0,Guilherme Lopes de Almeida,0.0,17,3,Guilherme Lopes,280,,2.0,,,1.0,,,,,2.0,,,,,,,,,,
500,4,leo-naldi,111005,4.62,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,,Vitória,2.6,True,L. Naldi,7,3.2,Leonardo Naldi de Matos,-0.2,17,11,Léo Naldi,287,,22.0,16.0,1.0,13.0,,,3.0,,3.0,,,,,,,,,,
501,4,romulo,111166,5.09,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,,Palmeiras,1.95,False,Rômulo,6,0.0,Rômulo Azevedo Simão,0.0,17,4,Rômulo,275,,4.0,2.0,,4.0,,,,,2.0,,,,,,,,,,
502,3,alix-vinicius,111246,1.87,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,,Atlético-GO,0.92,True,A. Vinicius,7,1.7,Alix Vinicius de Souza Sampaio,0.71,17,11,Alix Vinicius,373,,5.0,11.0,3.0,2.0,,,,1.0,5.0,,2.0,1.0,,,,,,1.0,
503,3,gustavo-martins,111309,5.43,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,,Grêmio,2.32,False,G. Martins,7,0.0,Gustavo Martins de Souza Santos,0.0,17,10,Gustavo Martins,284,,6.0,11.0,1.0,5.0,,,1.0,,2.0,1.0,,2.0,,,,,,1.0,
504,4,eliel,111363,2.0,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_LMEmI4h.png,,Criciúma,0.0,False,Eliel,6,0.0,Eliel Felisbino Costa,0.0,17,0,Eliel,288,,,,,,,,,,,,,,,,,,,,
505,4,luis-mandaca,111407,3.75,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,,Juventude,2.66,True,L. Mandaca,6,1.4,Luis Gustavo da Silva Machado Duarte,-0.03,17,12,Luis Mandaca,286,,7.0,6.0,4.0,4.0,1.0,,2.0,,2.0,2.0,,,,,,,,,
506,1,gabriel-atila,111582,1.0,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_MZjZBke.png,,Atlético-MG,0.0,False,G. Átila,6,0.0,Gabriel Átila Cardoso da Silva,0.0,17,0,Gabriel Átila,282,,,,,,,,,,,,,,,,,,,,
507,4,adson,111682,5.54,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,,Vasco,3.78,True,Adson,7,1.8,Adson Ferreira Soares,-0.45,17,15,Adson,267,1.0,23.0,5.0,7.0,9.0,,,1.0,,7.0,1.0,,,,,,,,,
508,1,anthoni,111683,4.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,,Internacional,0.0,False,Anthoni,6,0.0,Anthoni Spier Souza,0.0,17,0,Anthoni,285,,,,,,,,,,,,,,,,,,,,
509,1,bruno-guimaraes,111689,1.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HscvooK.png,,Fortaleza,0.0,False,B. Guimarães,6,0.0,Bruno Guimarães de Souza,0.0,17,0,Bruno Guimarães,356,,,,,,,,,,,,,,,,,,,,
510,1,matheus-cunha,111690,4.0,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,,Flamengo,0.0,False,M. Cunha,6,0.0,Matheus Cunha Queiroz,0.0,17,0,Matheus Cunha,262,,,,,,,,,,,,,,,,,,,,
511,3,lucas-mezenga,111713,2.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,,Botafogo,0.0,False,L. Mezenga,6,0.0,Lucas de Souza Mombra Rosa,0.0,17,0,Lucas Mezenga,263,,,,,,,,,,,,,,,,,,,,
512,4,fabinho,111760,2.36,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,,Palmeiras,1.6,False,Fabinho,6,0.0,Fábio Silva de Freitas,0.0,17,10,Fabinho,275,,5.0,2.0,,4.0,,,1.0,,2.0,1.0,,,,,,,,,
513,1,gustavo-ramalho,111837,1.0,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,,Fluminense,0.0,False,G. Ramalho,6,0.0,Gustavo Ramalho Bremer Pinto,0.0,17,0,Gustavo Ramalho,266,,,,,,,,,,,,,,,,,,,,
514,3,felipe-andrade,111839,2.92,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,,Fluminense,1.68,False,F. Andrade,6,0.0,Felipe de Andrade Vieira,0.0,17,5,Felipe Andrade,266,,6.0,2.0,,2.0,,,,,1.0,,,,,,,,,,
515,4,arthur,111841,1.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_wVzBSeW.png,,Fluminense,0.0,False,Arthur,6,0.0,Arthur Wenderrosky Sanches - Wenderroscky,0.0,17,0,Arthur,266,,,,,,,,,,,,,,,,,,,,
516,4,guilherme-biro,111891,2.42,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,,Corinthians,0.25,False,G. Biro,6,0.0,Guilherme Sucigan Mafra Cunha,0.0,17,2,Guilherme Biro,264,,,1.0,,,,,,,1.0,,,,,,,,,,
517,4,diego-hernandez,111945,3.32,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_A2or1Su.png,,Botafogo,1.4,False,D. Hernández,6,0.0,Diego Manuel Hernández González,0.0,17,10,Diego Hernández,263,2.0,5.0,12.0,,6.0,,,3.0,,2.0,,1.0,,,,,,,,
518,4,felipinho,112017,2.85,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,,Athlético-PR,1.83,False,Felipinho,6,0.0,Antonio Feliphe Costa Silva,0.0,17,6,Felipinho,293,,8.0,2.0,,6.0,,,1.0,,,,,,,,,,,,
519,5,adriano,112020,1.0,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,,Criciúma,0.0,False,Adriano,6,0.0,Adriano Silveira Borges Filho,0.0,17,0,Adriano,288,,,,,,,,,,,,,,,,,,,,
520,1,gabriel-grando,112616,4.0,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,,Cruzeiro,0.0,False,G. Grando,6,0.0,Gabriel Hamester Grando,0.0,17,0,Gabriel Grando,283,,,,,,,,,,,,,,,,,,,,
521,2,kaiki-bruno,112709,7.12,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,,Cruzeiro,5.55,False,K. Bruno,7,0.0,Kaiki Bruno da Silva,0.0,17,6,Kaiki Bruno,283,,16.0,6.0,,11.0,,,2.0,,3.0,,,2.0,,,,,,,
