,atletas.posicao_id,atletas.status_id,atletas.nome,atletas.foto,atletas.media_num,atletas.entrou_em_campo,atletas.jogos_num,atletas.slug,atletas.pontos_num,atletas.apelido,atletas.minimo_para_valorizar,atletas.variacao_num,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.rodada_id,atletas.preco_num,atletas.clube_id,CA,DE,DP,GS,PC,SG,DS,FC,FD,FF,FS,FT,G,I,A,CV,PP,PS,GC,V
429,4,6,Patrick de Paula Carreiro,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_tS5MIor.png,-0.33,True,4,patrick-de-paula,-0.2,Patrick de Paula,,-0.27,107172,P. Paula,Botafogo,13,1.4,263,2.0,,,,,,,3.0,,2.0,,,,,,,,,,
430,4,5,Michel Daryl Araújo Villar,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,1.63,True,11,michel-araujo,1.2,Michel Araújo,,0.11,107173,M. Araújo,São Paulo,13,4.16,276,3.0,,,,,,7.0,9.0,3.0,4.0,7.0,,,,1.0,,,,,
431,1,7,Matheus Planelles Donelli,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,6.0,True,4,matheus-donelli,6.0,Matheus Donelli,,0.43,107179,M. Donelli,Corinthians,13,6.2,264,,22.0,1.0,5.0,,,,,,,,,,,,,,,,
432,1,7,Leonardo Matias Baiersdorf Linck,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,3.67,True,6,leo-linck,8.0,Léo Linck,,1.17,107183,L. Linck,Athlético-PR,13,5.45,293,1.0,24.0,,6.0,,1.0,,,,,,,,,,,,,,
433,2,6,Leonardo Ataíde de Oliveira Siqueira,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,0.0,False,0,leonardo-ataide,0.0,Leonardo Ataíde,,0.0,107191,L. Ataíde,Athlético-PR,13,2.0,293,,,,,,,,,,,,,,,,,,,,
434,4,5,Max Alves da Silva,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,1.45,False,6,max,0.0,Max,,0.0,107203,Max,Cuiabá,13,2.25,1371,1.0,,,,,,2.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,
435,2,6,Gustavo Garcia dos Santos,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jWfyxOy.png,2.35,True,2,gustavo-garcia,4.9,Gustavo Garcia,,1.12,107225,G. Garcia,Palmeiras,13,3.76,275,,,,,,1.0,,,,,,,,3.0,,,,,,
436,2,6,Vanderlan Barbosa da Silva,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,5.08,True,6,vanderlan,5.0,Vanderlan,,0.35,107236,Vanderlan,Palmeiras,13,7.37,275,,,,,,4.0,4.0,3.0,,2.0,,,,,1.0,,,,,
437,5,5,Marcelo José de Lima Filho,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,2.5,False,8,marcelinho,0.0,Marcelinho,,0.0,107238,Marcelinho,Juventude,13,3.83,286,1.0,,,,,,4.0,4.0,3.0,4.0,12.0,,,4.0,1.0,,,,,
438,4,6,Jose Vitor Silva Neves,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,0.18,True,8,ze-vitor,0.0,Zé Vitor,,-0.39,107256,Z. Vitor,Athlético-PR,13,1.26,293,2.0,,,,,,2.0,4.0,1.0,,2.0,,,,,,,,,
439,4,6,André Trindade da Costa Neto,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_0Njhcgz.png,2.65,False,2,andre,0.0,André,,0.0,107498,André,Fluminense,13,7.41,266,2.0,,,,,,5.0,4.0,,,5.0,,,,,,,,,
440,5,6,Kleiton Pego Duarte,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_lPIUydl.png,3.3,False,1,kleiton,0.0,Kleiton,,0.0,107513,Kleiton,Juventude,13,2.8,286,,,,,,,,,1.0,2.0,1.0,,,,,,,,,
441,5,6,Thayllon Lopes Medeiros,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,0.0,False,0,thayllon,0.0,Thayllon,,0.0,107664,Thayllon,Atlético-GO,13,2.0,373,,,,,,,,,,,,,,,,,,,,
442,5,6,João Carlos Barros Lopes,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_HlvP7yl.png,0.0,True,2,joao-carlos,0.0,João Carlos,,-0.21,107666,J. Carlos,Criciúma,13,1.59,288,,,,,,,,,,,,,,,,,,,,
443,5,6,Eduardo de Queiroz Melo,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,0.0,False,0,eduardo-melo,0.0,Eduardo Melo,,0.0,107700,E. Melo,Criciúma,13,3.0,288,,,,,,,,,,,,,,,,,,,,
444,1,6,Emerson Fabiano Kerber Júnior,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,0.0,False,0,emerson-junior,0.0,Emerson Júnior,,0.0,107740,E. Júnior,Atlético-GO,13,2.0,373,,,,,,,,,,,,,,,,,,,,
445,4,6,Bruno Conceição Praxedes,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,-0.55,False,2,praxedes,0.0,Praxedes,,0.0,107744,Praxedes,Vasco,13,3.63,267,1.0,,,,,,,2.0,,,1.0,,,,,,,,,
446,1,6,Adriel Vasconcelos Ramos,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,0.0,False,0,adriel,0.0,Adriel,,0.0,107748,Adriel,Bahia,13,4.0,265,,,,,,,,,,,,,,,,,,,,
447,5,6,Rildo Gonçalves de Amorim Filho,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_TXZoPOk.png,0.34,False,5,rildo,0.0,Rildo,,0.0,107798,Rildo,Juventude,13,1.31,286,,,,,,,,3.0,,2.0,2.0,,,,,,,,,
448,3,6,Natã Felipe de Amorim Santos,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,4.65,True,4,nata,5.0,Natã,,0.67,107801,Natã,Grêmio,13,4.81,284,,,,,,3.0,3.0,,,,,,,,,,,,,
449,4,6,Matheus dos Santos Dias,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_wwiHUgs.png,-0.55,False,2,matheus-dias,0.0,Matheus Dias,,0.0,107809,M. Dias,Internacional,13,1.2,285,1.0,,,,,,,2.0,,,1.0,,,,,,,,,
450,1,6,Alexandre Fintelman de Mello Ribeiro da Silva,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,0.0,False,0,fintelman,0.0,Fintelman,,0.0,107859,Fintelman,Vitória,13,2.0,287,,,,,,,,,,,,,,,,,,,,
451,4,6,Damián Josué Bobadilla Benítez,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,2.88,False,5,bobadilla,0.0,Bobadilla,,0.0,107873,Bobadilla,São Paulo,13,4.46,276,1.0,,,,,,7.0,6.0,,1.0,,,1.0,,,,,,,
452,2,7,Hugo Ferreira de Farias,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,4.6,True,13,hugo,4.6,Hugo,,0.02,107908,Hugo,Corinthians,13,7.6,264,1.0,,,,1.0,3.0,23.0,22.0,1.0,6.0,8.0,2.0,,1.0,2.0,,,,,
453,4,6,Fausto Mariano Vera,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_qmsceut.png,1.63,False,6,fausto-vera,0.0,Fausto Vera,,0.0,107950,F. Vera,Corinthians,13,3.79,264,,,,,,,2.0,3.0,3.0,4.0,3.0,,,,,,,,,
454,5,7,Isidro Miguel Pitta Saldívar,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,2.55,True,11,isidro-pitta,1.6,Isidro Pitta,,0.32,108133,I. Pitta,Cuiabá,13,4.56,1371,1.0,,,,,,3.0,8.0,7.0,5.0,6.0,,2.0,6.0,,,1.0,1.0,,
455,5,6,Gabriel de Sousa Barros,https://s.sde.globo.com/media/person_role/2024/03/22/photo_FORMATO_FfX4EYz.png,-0.05,False,2,gabriel-barros,0.0,Gabriel Barros,,0.0,108352,G. Barros,Atlético-GO,13,2.17,373,,,,,,,3.0,4.0,,,1.0,,,,,1.0,,,,
456,5,6,Luciano Daniel Arriagada García,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,0.0,False,0,arriagada,0.0,Arriagada,,0.0,108624,Arriagada,Athlético-PR,13,3.0,293,,,,,,,,,,,,,,,,,,,,
457,5,5,Matheus Nascimento de Paula,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,1.7,False,1,matheus-nascimento,0.0,Matheus Nascimento,,0.0,109114,M. Nascimento,Botafogo,13,2.16,263,,,,,,,1.0,,,,1.0,,,,,,,,,
458,5,7,Luiz Henrique André Rosa da Silva,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,4.06,True,12,luiz-henrique,4.3,Luiz Henrique,,0.01,109282,L. Henrique,Botafogo,13,10.51,263,2.0,,,,,,17.0,10.0,1.0,7.0,18.0,,1.0,4.0,2.0,,,,,
459,4,6,Calebe Gonçalves Ferreira da Silva,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,0.45,False,2,calebe,0.0,Calebe,,0.0,109461,Calebe,Fortaleza,13,5.82,356,1.0,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,
460,4,7,Matheus Martinelli Lima,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,2.38,True,11,martinelli,4.3,Martinelli,,0.67,109573,Martinelli,Fluminense,13,5.71,266,2.0,,,,,,14.0,13.0,,1.0,11.0,,1.0,,,,,1.0,,
461,2,6,Hugo Gonçalves Ferreira Neto,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,4.62,False,7,hugo,0.0,Hugo,,0.0,109668,Hugo,Botafogo,13,7.06,263,,,,,1.0,3.0,9.0,6.0,,1.0,7.0,,,,1.0,,,,,
462,4,6,Matías Emanuel Segovia Torales,https://s.sde.globo.com/media/person_role/2023/04/04/photo_220x220.png,0.0,False,0,segovinha,0.0,Segovinha,,0.0,110055,Segovinha,Botafogo,13,3.0,263,,,,,,,,,,,,,,,,,,,,
463,5,5,Lázaro Vinicius Marques,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,4.21,False,9,lazaro,0.0,Lázaro,,0.0,110193,Lázaro,Palmeiras,13,5.9,275,,,,,,,3.0,4.0,4.0,9.0,9.0,1.0,2.0,,,,,,,
464,3,6,Jhonatan Paulo da Silva,,0.0,False,0,jhonatan,0.0,Jhonatan,,0.0,110208,Jhonatan,Fortaleza,13,1.0,356,,,,,,,,,,,,,,,,,,,,
465,1,6,Gabriel Roberto Pereira,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_YcSgOGr.png,0.0,False,0,gabriel-pereira,0.0,Gabriel Pereira,,0.0,110251,G. Pereira,Athlético-PR,13,1.0,293,,,,,,,,,,,,,,,,,,,,
466,2,5,Diego José Palacios Espinoza,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,0.0,False,0,palacios,0.0,Palacios,,0.0,110260,Palacios,Corinthians,13,5.0,264,,,,,,,,,,,,,,,,,,,,
467,2,6,Alexandro Ezequiel Bernabei,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,0.0,False,0,bernabei,0.0,Bernabéi,,0.0,110426,Bernabéi,Internacional,13,4.0,285,,,,,,,,,,,,,,,,,,,,
468,6,7,Abel Fernando Moreira Ferreira,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,6.58,True,13,abel-ferreira,9.38,Abel Ferreira,,0.99,110506,A. Ferreira,Palmeiras,13,12.42,275,,,,,,,,,,,,,,,,,,,,8.0
469,5,6,Lucas Agustín Besozzi,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_XvOUlVF.png,0.0,False,0,lucas-besozzi,0.0,Lucas Besozzi,,0.0,110512,L. Besozzi,Grêmio,13,3.0,284,,,,,,,,,,,,,,,,,,,,
470,4,6,Gabriel Caetano Godoy de Andrade,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,0.0,False,0,caetano,0.0,Caetano,,0.0,110587,Caetano,Bragantino,13,2.0,280,,,,,,,,,,,,,,,,,,,,
471,1,6,Mateus Oliveira Mendes,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,0.0,False,0,mateus,0.0,Mateus,,0.0,110624,Mateus,Palmeiras,13,2.0,275,,,,,,,,,,,,,,,,,,,,
472,5,6,Imanol Machuca,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,1.89,False,9,machuca,0.0,Machuca,,0.0,110667,Machuca,Fortaleza,13,4.01,356,,,,,,,,4.0,2.0,1.0,4.0,,1.0,,1.0,,,,,
473,2,7,Lucas Ángel Esquivel,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,5.56,True,12,esquivel,8.5,Esquivel,,0.56,110668,Esquivel,Athlético-PR,13,9.07,293,2.0,,,,,5.0,20.0,13.0,2.0,4.0,12.0,,,,3.0,1.0,,,,
474,1,6,Mycael Pontes Moreira,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,-3.0,False,0,mycael,0.0,Mycael,,0.0,110698,Mycael,Athlético-PR,13,0.96,293,,,,,,,,,,,,,,,,1.0,,,,
475,1,6,Pedro Felipe de Faria Rangel,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,8.0,False,1,pedro-rangel,0.0,Pedro Rangel,,0.0,110708,P. Rangel,Atlético-GO,13,4.88,373,1.0,3.0,,,,1.0,,,,,,,,,,,,,,
476,2,6,José Andrés Hurtado Cheme,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,4.0,False,3,andres-hurtado,0.0,Andrés Hurtado,,0.0,110715,A. Hurtado,Bragantino,13,5.63,280,,,,,,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,
477,2,5,Rubens Antônio Dias,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_mGd1yDc.png,1.2,False,1,rubens,0.0,Rubens,,0.0,110727,Rubens,Atlético-MG,13,4.36,282,,,,,,,1.0,,,,,,,,,,,,,
478,5,6,John Kennedy Batista de Souza,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,1.27,True,10,john-kennedy,0.7,John Kennedy,,-0.02,110759,J. Kennedy,Fluminense,13,5.03,266,,,,,,,3.0,8.0,2.0,4.0,12.0,,,1.0,,,,,,
479,5,6,Gabriel Teixeira Aragão,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,4.45,True,12,biel,0.5,Biel,,-0.91,110760,Biel,Bahia,13,8.24,265,2.0,,,,,,4.0,5.0,1.0,3.0,7.0,2.0,3.0,1.0,3.0,,,,,
480,2,6,Guilherme Lopes de Almeida,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,1.5,True,3,guilherme-lopes,0.0,Guilherme Lopes,,-0.39,110909,G. Lopes,Bragantino,13,3.01,280,,,,,,,2.0,,,2.0,1.0,,,,,,,,,
481,4,3,Leonardo Naldi de Matos,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,2.33,True,8,leo-naldi,-1.3,Léo Naldi,,-0.91,111005,L. Naldi,Vitória,13,3.99,287,3.0,,,,,,14.0,9.0,1.0,3.0,8.0,,,,,,,,,
482,4,6,Rômulo Azevedo Simão,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,1.95,False,4,romulo,0.0,Rômulo,,0.0,111166,Rômulo,Palmeiras,13,5.09,275,,,,,,,4.0,2.0,,2.0,4.0,,,,,,,,,
483,3,2,Alix Vinicius de Souza Sampaio,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,1.54,True,7,alix-vinicius,1.2,Alix Vinicius,,-0.19,111246,A. Vinicius,Atlético-GO,13,2.15,373,,,,,,1.0,4.0,6.0,2.0,3.0,2.0,,,,,1.0,,,,
484,3,6,Gustavo Martins de Souza Santos,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,2.76,False,8,gustavo-martins,0.0,Gustavo Martins,,0.0,111309,G. Martins,Grêmio,13,5.59,284,,,,,,2.0,4.0,10.0,1.0,2.0,5.0,,1.0,,,,,,1.0,
485,4,6,Eliel Felisbino Costa,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_LMEmI4h.png,0.0,False,0,eliel,0.0,Eliel,,0.0,111363,Eliel,Criciúma,13,2.0,288,,,,,,,,,,,,,,,,,,,,
486,4,6,Luis Gustavo da Silva Machado Duarte,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,2.94,True,10,luis-mandaca,0.8,Luis Mandaca,,-0.88,111407,L. Mandaca,Juventude,13,3.82,286,2.0,,,,,,5.0,5.0,4.0,2.0,3.0,1.0,2.0,,,,,,,
487,1,6,Gabriel Átila Cardoso da Silva,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_MZjZBke.png,0.0,False,0,gabriel-atila,0.0,Gabriel Átila,,0.0,111582,G. Átila,Atlético-MG,13,1.0,282,,,,,,,,,,,,,,,,,,,,
488,4,7,Adson Ferreira Soares,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,3.19,True,11,adson,3.6,Adson,,0.47,111682,Adson,Vasco,13,5.39,267,1.0,,,,,,18.0,4.0,6.0,3.0,2.0,,,,1.0,,,,,
489,1,6,Anthoni Spier Souza,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,0.0,False,0,anthoni,0.0,Anthoni,,0.0,111683,Anthoni,Internacional,13,4.0,285,,,,,,,,,,,,,,,,,,,,
490,1,6,Bruno Guimarães de Souza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HscvooK.png,0.0,False,0,bruno-guimaraes,0.0,Bruno Guimarães,,0.0,111689,B. Guimarães,Fortaleza,13,1.0,356,,,,,,,,,,,,,,,,,,,,
491,1,6,Matheus Cunha Queiroz,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,0.0,False,0,matheus-cunha,0.0,Matheus Cunha,,0.0,111690,M. Cunha,Flamengo,13,4.0,262,,,,,,,,,,,,,,,,,,,,
492,3,6,Lucas de Souza Mombra Rosa,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,0.0,False,0,lucas-mezenga,0.0,Lucas Mezenga,,0.0,111713,L. Mezenga,Botafogo,13,2.0,263,,,,,,,,,,,,,,,,,,,,
493,4,7,Fábio Silva de Freitas,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,1.63,True,7,fabinho,9.2,Fabinho,,1.74,111760,Fabinho,Palmeiras,13,3.41,275,1.0,,,,,,2.0,1.0,,1.0,3.0,,1.0,,,,,,,
494,3,6,Felipe de Andrade Vieira,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,1.68,False,4,felipe-andrade,0.0,Felipe Andrade,,0.0,111839,F. Andrade,Fluminense,13,2.95,266,,,,,,,5.0,1.0,,,2.0,,,,,,,,,
495,4,6,Arthur Wenderrosky Sanches - Wenderroscky,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_wVzBSeW.png,0.0,False,0,arthur,0.0,Arthur,,0.0,111841,Arthur,Fluminense,13,1.0,266,,,,,,,,,,,,,,,,,,,,
496,4,7,Guilherme Sucigan Mafra Cunha,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,0.25,False,2,guilherme-biro,0.0,Guilherme Biro,,0.0,111891,G. Biro,Corinthians,13,2.42,264,,,,,,,,1.0,,1.0,,,,,,,,,,
497,4,6,Diego Manuel Hernández González,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_A2or1Su.png,1.37,False,8,diego-hernandez,0.0,Diego Hernández,,0.0,111945,D. Hernández,Botafogo,13,3.26,263,2.0,,,,,,2.0,10.0,,2.0,4.0,,,1.0,2.0,,,,,
498,4,6,Antonio Feliphe Costa Silva,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,1.83,False,6,felipinho,0.0,Felipinho,,0.0,112017,Felipinho,Athlético-PR,13,2.85,293,1.0,,,,,,8.0,2.0,,,6.0,,,,,,,,,
499,5,6,Adriano Silveira Borges Filho,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,0.0,False,0,adriano,0.0,Adriano,,0.0,112020,Adriano,Criciúma,13,1.0,288,,,,,,,,,,,,,,,,,,,,
500,1,6,Gabriel Hamester Grando,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,0.0,False,0,gabriel-grando,0.0,Gabriel Grando,,0.0,112616,G. Grando,Cruzeiro,13,4.0,283,,,,,,,,,,,,,,,,,,,,
501,2,7,Kaiki Bruno da Silva,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,5.85,True,4,kaiki-bruno,5.4,Kaiki Bruno,,-0.07,112709,K. Bruno,Cruzeiro,13,6.48,283,2.0,,,,,1.0,14.0,5.0,,2.0,7.0,,,,,,,,,
502,4,7,Aníbal Ismael Moreno,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,3.98,False,10,anibal-moreno,0.0,Aníbal Moreno,,0.0,112869,A. Moreno,Palmeiras,13,6.22,275,3.0,,,,,,22.0,12.0,1.0,8.0,9.0,,1.0,1.0,,,,,,
503,5,7,Lucas Henrique Barbosa,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,7.05,True,10,lucas-barbosa,4.4,Lucas Barbosa,,-0.52,112886,L. Barbosa,Juventude,13,9.89,286,3.0,,,,,,27.0,19.0,3.0,10.0,13.0,,3.0,2.0,1.0,,,,,
504,4,6,Juan Sebastián Sforza,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,1.62,True,12,sforza,0.5,Sforza,,-0.05,112906,Sforza,Vasco,13,3.58,267,3.0,,,,,,11.0,10.0,1.0,2.0,13.0,1.0,,,,,,,,
505,5,6,Werton de Almeida Rêgo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,2.2,True,1,werton,2.2,Werton,,0.66,112984,Werton,Flamengo,13,2.66,262,,,,,,,1.0,,,,2.0,,,,,,,,,
506,1,6,Lucas Leandro Wingert,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,0.0,False,0,lucas-wingert,0.0,Lucas Wingert,,0.0,113014,L. Wingert,Juventude,13,3.0,286,,,,,,,,,,,,,,,,,,,,
507,4,6,Kervin Mario Andrade Navarro,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,11.3,False,1,kervin-andrade,0.0,Kervin Andrade,,0.0,113073,K. Andrade,Fortaleza,13,7.26,356,,,,,,,3.0,1.0,,,,,1.0,,,,,,,
508,5,7,José Manuel Alberto López,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,3.15,True,11,flaco-lopez,4.0,Flaco López,,0.4,113103,F. López,Palmeiras,13,6.22,275,4.0,,,,,,3.0,9.0,4.0,7.0,8.0,1.0,2.0,6.0,1.0,,,,,
509,2,7,Nathan Gabriel de Souza Mendes,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,1.61,True,9,nathan-mendes,1.4,Nathan Mendes,,0.13,113157,N. Mendes,Bragantino,13,4.46,280,4.0,,,,,1.0,4.0,7.0,2.0,,7.0,,,1.0,1.0,,,,,
510,5,5,Marcus Vinícius Oliveira Alencar,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,4.32,False,9,marquinhos,0.0,Marquinhos,,0.0,113158,Marquinhos,Fluminense,13,7.38,266,2.0,,,,,,10.0,11.0,3.0,4.0,23.0,3.0,,1.0,1.0,,,,,
511,3,6,Michel Augusto Modesto Rafael dos Santos,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,0.0,False,0,michel,0.0,Michel,,0.0,113159,Michel,Palmeiras,13,2.0,275,,,,,,,,,,,,,,,,,,,,
512,4,6,Mateo Baltasar Barcia Fernández,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_vAZLl3s.png,1.63,False,4,baltasar-barcia,0.0,Baltasar Barcia,,0.0,113311,B. Barcia,Criciúma,13,2.95,288,,,,,,,2.0,3.0,,,,,,,1.0,,,,,
513,6,7,Juliano Roberto Antonello,https://s.sde.globo.com/media/person_role/2022/08/17/7e19233199669b177960f86cfa511fd8_220x220.png,5.21,True,2,juca-antonello,6.9,Juca Antonello,,0.73,113350,J. Antonello,Athlético-PR,13,11.47,293,,,,,,,,,,,,,,,,,,,,1.0
514,4,5,Pablo Gonçalves Maia Fortunato,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,2.73,False,3,pablo-maia,0.0,Pablo Maia,,0.0,113359,P. Maia,São Paulo,13,6.49,276,,,,,,,4.0,6.0,,4.0,4.0,,,,,,,,,
515,4,6,Bruno Gonçalves de Jesus,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_UGZcauV.png,4.3,False,2,bruninho,0.0,Bruninho,,0.0,113558,Bruninho,Bragantino,13,5.31,280,,,,,,,,,,2.0,4.0,,,,1.0,,,,,
516,4,6,Eduardo Santos Queiroz,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,2.04,True,9,du-queiroz,1.2,Du Queiroz,,-0.16,113687,D. Queiroz,Grêmio,13,4.63,284,2.0,,,,,,14.0,3.0,2.0,2.0,1.0,,,,,,,,,
517,3,6,Douglas Mendes Moreira,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,1.1,False,4,douglas-mendes,0.0,Douglas Mendes,,0.0,114311,D. Mendes,Bragantino,13,2.31,280,1.0,,,,,1.0,,4.0,,2.0,,,,,,,,,,
518,3,6,Mateo Gamarra González,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,4.94,True,5,gamarra,6.2,Gamarra,,0.84,114334,Gamarra,Athlético-PR,13,7.58,293,1.0,,,,,3.0,5.0,1.0,2.0,2.0,2.0,,,,,,,,,
519,4,6,Jader Barbosa da Silva Gentil,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WH7teaH.png,0.0,False,0,jader,0.0,Jader,,0.0,114335,Jader,Athlético-PR,13,3.0,293,,,,,,,,,,,,,,,,,,,,
520,2,6,Juan Pablo Vilela Tavares,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,0.0,False,0,juan-tavares,0.0,Juan Tavares,,0.0,114497,J. Tavares,Cuiabá,13,1.0,1371,,,,,,,,,,,,,,,,,,,,
