,atletas.minimo_para_valorizar,atletas.posicao_id,atletas.clube_id,atletas.slug,atletas.apelido,atletas.atleta_id,atletas.pontos_num,atletas.variacao_num,atletas.rodada_id,atletas.media_num,atletas.clube.id.full.name,atletas.apelido_abreviado,atletas.jogos_num,atletas.entrou_em_campo,atletas.foto,atletas.status_id,atletas.nome,atletas.preco_num,DS,FC,FD,FF,FS,G,I,CA,FT,A,SG,PP,CV,PC,PS,GC,V,DE,GS,DP
460,,4,263,almada,Almada,108358,5.0,0.17,37,2.97,Botafogo,Almada,15,True,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_Hm0Qmc9.png,7,Thiago Ezequiel Almada,7.14,9.0,4.0,8.0,11.0,15.0,1.0,,,,1.0,,1.0,,,,,,,,
461,,5,284,aravena,Aravena,108548,0.5,-0.48,37,2.71,Grêmio,Aravena,12,True,https://s.sde.globo.com/media/person_role/2024/08/21/photo_FORMATO_fKAXShu.png,6,Alexander Ernesto Aravena Guzmán,3.48,,1.0,7.0,2.0,10.0,1.0,2.0,,,2.0,,,,,,,,,,
462,,5,293,arriagada,Arriagada,108624,0.0,0.0,37,0.0,Athlético-PR,Arriagada,0,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,6,Luciano Daniel Arriagada García,3.0,,,,,,,,,,,,,,,,,,,,
463,,4,262,alcaraz,Alcaraz,108670,4.1,0.12,37,4.07,Flamengo,Alcaraz,11,True,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_mwFvf2J.png,6,Carlos Jonás Alcaráz,7.79,15.0,8.0,5.0,6.0,7.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,
464,,5,286,david,David,108752,0.0,0.0,37,0.85,Juventude,David,2,False,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_ASdR4hr.png,6,David da Hora da Conceição,2.84,1.0,,,,1.0,,,,,,,,,,,,,,,
465,,5,262,plata,Plata,109096,2.2,-0.72,37,2.36,Flamengo,Plata,9,True,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_vozSOzp.png,2,Gonzalo Jordy Plata Jiménez,5.02,6.0,10.0,2.0,3.0,5.0,1.0,3.0,1.0,1.0,,,,,,,,,,,
466,,5,263,matheus-nascimento,Matheus Nascimento,109114,0.0,0.0,37,1.7,Botafogo,M. Nascimento,1,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,6,Matheus Nascimento de Paula,2.16,1.0,,,,1.0,,,,,,,,,,,,,,,
467,,5,263,luiz-henrique,Luiz Henrique,109282,0.9,-0.22,37,5.62,Botafogo,L. Henrique,33,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,7,Luiz Henrique André Rosa da Silva,10.26,51.0,35.0,14.0,24.0,65.0,7.0,10.0,4.0,,3.0,,,1.0,,3.0,,,,,
468,,4,356,calebe,Calebe,109461,0.0,0.0,37,0.38,Fortaleza,Calebe,6,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,6,Calebe Gonçalves Ferreira da Silva,3.81,1.0,3.0,,2.0,3.0,,1.0,1.0,,,,,,,,,,,,
469,,4,266,martinelli,Martinelli,109573,-1.2,-0.24,37,2.48,Fluminense,Martinelli,28,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,7,Matheus Martinelli Lima,4.66,38.0,38.0,1.0,3.0,21.0,2.0,,6.0,,2.0,,,,,1.0,,,,,
470,,2,263,hugo,Hugo,109668,0.0,0.0,37,4.55,Botafogo,Hugo,9,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,6,Hugo Gonçalves Ferreira Neto,7.47,12.0,6.0,,1.0,7.0,,,,,1.0,4.0,,,1.0,,,,,,
471,,4,284,monsalve,Monsalve,109966,0.5,-0.22,37,3.82,Grêmio,Monsalve,14,True,https://s.sde.globo.com/media/person_role/2024/08/05/photo_FORMATO_HikzJDy.png,7,Miguel Ángel Monsalve Gonzáles - González,6.89,8.0,11.0,2.0,6.0,22.0,3.0,,,1.0,1.0,,,1.0,,,,,,,
472,,4,280,joao-neto,João Neto,110062,0.0,0.0,37,0.0,Bragantino,J. Neto,0,False,https://s.sde.globo.com/media/person_role/2024/09/02/photo_220x220_sgZqIl3.png,6,João Roberto Rota Neto,3.0,,,,,,,,,,,,,,,,,,,,
473,,5,275,lazaro,Lázaro,110193,0.0,-0.24,37,2.77,Palmeiras,Lázaro,18,True,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,6,Lázaro Vinicius Marques,4.78,4.0,9.0,10.0,13.0,13.0,2.0,1.0,,1.0,,,,,,,,,,,
474,,3,356,jhonatan,Jhonatan,110208,0.0,0.0,37,0.0,Fortaleza,Jhonatan,0,False,,6,Jhonatan Paulo da Silva,1.0,,,,,,,,,,,,,,,,,,,,
475,,2,264,palacios,Palacios,110260,0.0,0.0,37,0.0,Corinthians,Palacios,0,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,5,Diego José Palacios Espinoza,5.0,,,,,,,,,,,,,,,,,,,,
476,,4,264,jose-martinez,José Martínez,110311,0.0,0.0,37,1.78,Corinthians,J. Martínez,9,False,https://s.sde.globo.com/media/person_role/2024/08/26/photo_220x220_jzQXggE.png,6,José Andrés Martínez Torres,3.72,18.0,13.0,,1.0,7.0,,,5.0,,,,,,1.0,,,,,,
477,,2,285,bernabei,Bernabéi,110426,2.4,-0.84,37,6.98,Internacional,Bernabéi,16,True,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,7,Alexandro Ezequiel Bernabéi,8.04,37.0,33.0,4.0,5.0,17.0,3.0,1.0,3.0,1.0,3.0,4.0,,,,1.0,,,,,
478,,6,275,abel-ferreira,Abel Ferreira,110506,6.32,-0.32,37,6.3,Palmeiras,A. Ferreira,35,True,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,7,Abel Fernando Moreira Ferreira,11.59,,,,,,,,,,,,,,,,,21.0,,,
479,,2,285,aguirre,Aguirre,110510,0.0,0.0,37,8.4,Internacional,Aguirre,1,False,https://s.sde.globo.com/media/person_role/2024/09/07/photo_FORMATO_JMSY4Ia.png,6,Braian Aguirre Nahuel,7.66,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,
480,,1,275,mateus,Mateus,110624,0.0,0.0,37,0.0,Palmeiras,Mateus,0,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,6,Mateus Oliveira Mendes,2.0,,,,,,,,,,,,,,,,,,,,
481,,5,356,machuca,Machuca,110667,0.0,0.0,37,1.53,Fortaleza,Machuca,13,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,6,Imanol Machuca,3.62,1.0,4.0,2.0,2.0,6.0,1.0,,,,1.0,,,,,,,,,,
482,,2,293,esquivel,Esquivel,110668,0.0,-0.78,37,4.49,Athlético-PR,Esquivel,31,True,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,7,Lucas Ángel Esquivel,7.43,59.0,32.0,6.0,7.0,23.0,,1.0,3.0,,4.0,8.0,,1.0,,,,,,,
483,,1,293,mycael,Mycael,110698,0.0,-1.23,37,3.16,Athlético-PR,Mycael,16,True,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,7,Mycael Pontes Moreira,3.66,,,,,1.0,,,1.0,,,3.0,,1.0,,,,,48.0,19.0,1.0
484,,1,373,pedro-rangel,Pedro Rangel,110708,0.0,0.0,37,2.37,Atlético-GO,P. Rangel,6,False,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,6,Pedro Felipe de Faria Rangel,3.93,1.0,,,,,,,3.0,,,1.0,,,,,,,22.0,12.0,
485,,2,280,andres-hurtado,Andrés Hurtado,110715,8.7,1.16,37,3.08,Bragantino,A. Hurtado,15,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,7,José Andrés Hurtado Cheme,5.67,14.0,14.0,2.0,6.0,7.0,,1.0,2.0,,1.0,4.0,,,,,,,,,
486,,2,282,rubens,Rubens,110727,7.8,0.87,37,5.13,Atlético-MG,Rubens,14,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Dq6NxJq.png,7,Rubens Antônio Dias,7.36,39.0,13.0,,9.0,11.0,,7.0,2.0,1.0,1.0,3.0,,1.0,1.0,,,,,,
487,,5,266,john-kennedy,John Kennedy,110759,0.0,0.0,37,0.98,Fluminense,J. Kennedy,18,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,6,John Kennedy Batista de Souza,4.14,4.0,12.0,4.0,5.0,16.0,,3.0,,,,,,,,,,,,,
488,,5,265,biel,Biel,110760,0.0,0.0,37,4.44,Bahia,Biel,22,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,6,Gabriel Teixeira Aragão,8.15,11.0,7.0,5.0,9.0,21.0,5.0,3.0,3.0,2.0,4.0,,,,,,,,,,
489,,2,280,guilherme-lopes,Guilherme Lopes,110909,1.2,-0.46,37,2.79,Bragantino,G. Lopes,12,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,6,Guilherme Lopes de Almeida,3.66,14.0,6.0,,3.0,4.0,,1.0,1.0,,1.0,2.0,,,,,,,,,
490,,4,287,leo-naldi,Léo Naldi,111005,0.0,0.0,37,2.05,Vitória,L. Naldi,19,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,6,Leonardo Naldi de Matos,4.02,32.0,21.0,2.0,4.0,15.0,,,6.0,,,,,,,,,,,,
491,,4,275,romulo,Rômulo,111166,0.0,0.0,37,1.02,Palmeiras,Rômulo,9,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,6,Rômulo Azevedo Simão,3.57,5.0,4.0,,3.0,4.0,,,,,,,,,,,,,,,
492,,3,373,alix-vinicius,Alix Vinicius,111246,-1.5,-0.58,37,1.59,Atlético-GO,A. Vinicius,23,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,7,Alix Vinicius de Souza Sampaio,1.87,22.0,20.0,3.0,6.0,8.0,,2.0,3.0,,,4.0,,2.0,1.0,,2.0,,,,
493,,3,284,gustavo-martins,Gustavo Martins,111309,0.0,0.0,37,2.87,Grêmio,G. Martins,18,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,6,Gustavo Martins de Souza Santos,5.29,13.0,16.0,2.0,2.0,6.0,2.0,1.0,1.0,,,5.0,,1.0,,,1.0,,,,
494,,4,286,kelvi-gomes,Kelvi Gomes,111332,0.0,0.0,37,0.0,Juventude,K. Gomes,0,False,https://s.sde.globo.com/media/person_role/2024/08/11/photo_FORMATO.png,6,Kelvi Chiesa Gomes,2.0,,,,,,,,,,,,,,,,,,,,
495,,3,283,weverton,Weverton,111392,0.0,0.0,37,0.0,Cruzeiro,Weverton,0,False,,6,Weverton Silva de Andrade,1.0,,,,,,,,,,,,,,,,,,,,
496,,4,286,luis-mandaca,Luis Mandaca,111407,8.3,1.08,37,3.13,Juventude,L. Mandaca,27,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,6,Luis Gustavo da Silva Machado Duarte,5.04,20.0,21.0,10.0,11.0,15.0,4.0,2.0,5.0,1.0,2.0,,,,1.0,,,,,,
497,,3,285,victor-gabriel,Victor Gabriel,111466,0.0,0.0,37,0.0,Internacional,V. Gabriel,0,False,https://s.sde.globo.com/media/person_role/2024/09/29/photo_FORMATO_vkbd91B.png,6,Victor Gabriel da Conceição Ribeiro,1.0,,,,,,,,,,,,,,,,,,,,
498,,6,282,lucas-goncalves,Lucas Gonçalves,111577,0.0,0.0,37,0.0,Atlético-MG,L. Gonçalves,0,False,https://s.sde.globo.com/media/person_role/2022/07/22/4f9d2017fb710640812fa4e1a77d5521_220x220.png,7,Lucas Gonçalves da Silva,8.19,,,,,,,,,,,,,,,,,,,,
499,,1,282,gabriel-atila,Gabriel Átila,111582,0.0,0.0,37,0.0,Atlético-MG,G. Átila,0,False,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_MZjZBke.png,6,Gabriel Átila Cardoso da Silva,1.0,,,,,,,,,,,,,,,,,,,,
500,,4,267,adson,Adson,111682,0.0,0.0,37,3.96,Vasco,Adson,20,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,5,Adson Ferreira Soares,5.46,28.0,7.0,9.0,11.0,18.0,2.0,,2.0,,1.0,,,,,,,,,,
501,,1,285,anthoni,Anthoni,111683,0.0,0.0,37,-1.0,Internacional,Anthoni,0,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,6,Anthoni Spier Souza,3.48,,,,,,,,1.0,,,,,,,,,,,,
502,,1,262,matheus-cunha,Matheus Cunha,111690,9.0,2.05,37,5.0,Flamengo,M. Cunha,3,True,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,6,Matheus Cunha Queiroz,7.07,,,,,,,,,,,2.0,,,,,,,8.0,3.0,
503,,3,263,lucas-mezenga,Lucas Mezenga,111713,0.0,0.0,37,0.0,Botafogo,L. Mezenga,0,False,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,6,Lucas de Souza Mombra Rosa,2.0,,,,,,,,,,,,,,,,,,,,
504,,4,275,fabinho,Fabinho,111760,0.0,0.0,37,0.99,Palmeiras,Fabinho,19,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,6,Fábio Silva de Freitas,2.04,5.0,6.0,2.0,3.0,8.0,1.0,,2.0,,,,,,,,,,,,
505,,5,263,matheus-martins,Matheus Martins,111831,-0.3,-0.44,37,3.08,Botafogo,M. Martins,12,True,https://s.sde.globo.com/media/person_role/2024/07/30/photo_FORMATO.png,6,Matheus Martins Silva dos Santos,6.38,6.0,6.0,7.0,2.0,14.0,2.0,4.0,1.0,,,,,,,,,,,,
506,,5,266,joao-neto,João Neto,111834,0.0,0.0,37,0.0,Fluminense,J. Neto,0,False,https://s.sde.globo.com/media/person_role/2024/02/02/photo_FORMATO_1xJnj6p.png,6,João Batista da Cruz Santos Neto,1.0,,,,,,,,,,,,,,,,,,,,
507,,1,266,gustavo-ramalho,Gustavo Ramalho,111837,0.0,0.0,37,0.0,Fluminense,G. Ramalho,0,False,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,6,Gustavo Ramalho Bremer Pinto,1.0,,,,,,,,,,,,,,,,,,,,
508,,3,266,felipe-andrade,Felipe Andrade,111839,0.0,0.0,37,2.18,Fluminense,F. Andrade,6,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,6,Felipe de Andrade Vieira,3.56,6.0,3.0,,1.0,2.0,,,,,,1.0,,,,,,,,,
509,,4,293,felipinho,Felipinho,112017,3.3,0.11,37,2.77,Athlético-PR,Felipinho,16,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,7,Antonio Feliphe Costa Silva,3.81,34.0,20.0,3.0,3.0,13.0,,,3.0,,,,,,,,,,,,
510,,5,288,adriano,Adriano,112020,0.0,0.0,37,0.0,Criciúma,Adriano,0,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,6,Adriano Silveira Borges Filho,1.0,,,,,,,,,,,,,,,,,,,,
511,,2,285,paulo-victor,Paulo Victor,112141,0.0,0.0,37,0.0,Internacional,P. Victor,0,False,https://s.sde.globo.com/media/person_role/2024/08/29/photo_FORMATO.png,6,Paulo Victor de Almeida Barbosa,3.0,,,,,,,,,,,,,,,,,,,,
512,,1,283,gabriel-grando,Gabriel Grando,112616,0.0,0.0,37,0.0,Cruzeiro,G. Grando,0,False,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,6,Gabriel Hamester Grando,4.0,,,,,,,,,,,,,,,,,,,,
513,,2,283,kaiki-bruno,Kaiki Bruno,112709,0.0,0.0,37,4.95,Cruzeiro,K. Bruno,15,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,6,Kaiki Bruno da Silva,7.75,28.0,18.0,1.0,6.0,20.0,1.0,,3.0,,,5.0,,,,,,,,,
514,,4,275,anibal-moreno,Aníbal Moreno,112869,4.5,0.16,37,3.07,Palmeiras,A. Moreno,31,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,7,Aníbal Ismael Moreno,5.72,56.0,28.0,5.0,12.0,30.0,1.0,1.0,7.0,,1.0,,,,,,,,,,
515,,5,286,lucas-barbosa,Lucas Barbosa,112886,2.8,-0.68,37,5.45,Juventude,L. Barbosa,27,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,7,Lucas Henrique Barbosa,8.82,60.0,51.0,14.0,24.0,28.0,5.0,4.0,9.0,1.0,2.0,,,1.0,,,,,,,
516,,4,267,sforza,Sforza,112906,-0.3,-0.28,37,1.77,Vasco,Sforza,25,True,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,6,Juan Sebastián Sforza,3.4,21.0,17.0,1.0,5.0,22.0,1.0,,3.0,1.0,,,,,,,,,,,
517,,4,283,peralta,Peralta,112985,2.1,0.04,37,1.39,Cruzeiro,Peralta,8,True,,6,Fabrizio José Peralta Ramírez,3.28,10.0,9.0,1.0,2.0,2.0,,,2.0,,,,,,,,,,,,
518,,1,286,lucas-wingert,Lucas Wingert,113014,0.0,0.0,37,0.0,Juventude,L. Wingert,0,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,6,Lucas Leandro Wingert,3.0,,,,,,,,,,,,,,,,,,,,
519,,4,356,kervin-andrade,Kervin Andrade,113073,1.4,-0.07,37,2.62,Fortaleza,K. Andrade,12,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,6,Kervin Mario Andrade Navarro,5.23,10.0,8.0,3.0,4.0,8.0,1.0,,2.0,,1.0,,,,,,,,,,
520,,2,356,mancuso,Mancuso,113078,1.2,-1.21,37,6.55,Fortaleza,Mancuso,9,True,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_uJ8Vv8I.png,7,Eros Nazareno Mancuso,8.34,18.0,20.0,4.0,5.0,7.0,1.0,,2.0,1.0,1.0,4.0,,1.0,,,,,,,
521,,5,275,flaco-lopez,Flaco López,113103,5.4,0.76,37,4.51,Palmeiras,F. López,32,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,2,José Manuel Alberto López,7.38,14.0,44.0,16.0,22.0,24.0,10.0,17.0,8.0,2.0,3.0,,,,,1.0,,,,,
522,,2,280,nathan-mendes,Nathan Mendes,113157,0.0,0.0,37,2.66,Bragantino,N. Mendes,15,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,5,Nathan Gabriel de Souza Mendes,4.85,19.0,12.0,3.0,1.0,13.0,,1.0,5.0,,1.0,2.0,,,,,,,,,
523,,5,266,marquinhos,Marquinhos,113158,0.0,0.0,37,3.9,Fluminense,Marquinhos,17,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,6,Marcus Vinícius Oliveira Alencar,7.4,21.0,15.0,6.0,8.0,32.0,,1.0,2.0,4.0,1.0,,,,,1.0,,,,,
524,,3,275,michel,Michel,113159,0.0,0.0,37,0.0,Palmeiras,Michel,0,False,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,6,Michel Augusto Modesto Rafael dos Santos,2.0,,,,,,,,,,,,,,,,,,,,
525,,4,276,pablo-maia,Pablo Maia,113359,0.0,0.0,37,2.73,São Paulo,P. Maia,3,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,5,Pablo Gonçalves Maia Fortunato,6.49,4.0,6.0,,4.0,4.0,,,,,,,,,,,,,,,
526,,5,373,lacava,Lacava,113434,-0.3,-0.23,37,1.65,Atlético-GO,Lacava,11,True,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_ZNed6IC.png,6,Matías Rafael Lacava González,3.23,9.0,11.0,3.0,7.0,7.0,,1.0,2.0,,,,,,,,,,,,
527,,3,280,douglas-mendes,Douglas Mendes,114311,0.0,-0.1,37,2.78,Bragantino,D. Mendes,17,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,6,Douglas Mendes Moreira,3.38,15.0,19.0,,6.0,2.0,2.0,,2.0,,,3.0,,,,,,,,,
528,,3,293,gamarra,Gamarra,114334,0.0,0.0,37,2.99,Athlético-PR,Gamarra,19,False,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,6,Mateo Gamarra González,5.77,22.0,15.0,6.0,10.0,7.0,,,7.0,1.0,,4.0,,,,,,,,,
529,,2,1371,juan-tavares,Juan Tavares,114497,0.0,0.0,37,2.67,Cuiabá,J. Tavares,3,False,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,6,Juan Pablo Vilela Tavares,2.48,8.0,4.0,,2.0,,,,1.0,,,,,,1.0,,,,,,
530,,3,262,cleiton,Cleiton,114790,0.0,0.0,37,0.73,Flamengo,Cleiton,3,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,6,Cleiton Santana dos Santos,1.89,1.0,2.0,,2.0,,,,,,,,,,,,,,,,
531,,3,286,lucas-freitas,Lucas Freitas,115141,0.0,-0.07,37,1.52,Juventude,L. Freitas,14,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,7,Lucas de Freitas Molarinho Chagas,2.2,11.0,10.0,,3.0,4.0,,1.0,1.0,1.0,,2.0,,1.0,2.0,,,,,,
532,,5,276,caio-matheus,Caio Matheus,115227,0.0,0.0,37,0.0,São Paulo,C. Matheus,0,False,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,6,Caio Matheus da Silva,2.0,,,,,,,,,,,,,,,,,,,,
533,,2,262,wesley,Wesley,115239,5.6,-0.17,37,4.57,Flamengo,Wesley,29,True,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,7,Wesley Vinícius França Lima,6.29,58.0,36.0,5.0,6.0,48.0,,2.0,1.0,1.0,2.0,6.0,,,,,1.0,,,,
534,,3,275,naves,Naves,115246,0.0,0.0,37,3.69,Palmeiras,Naves,11,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,6,Kaiky Marques Naves,5.89,17.0,17.0,,1.0,1.0,,,1.0,,,5.0,,,,,,,,,
535,,4,280,jhon-jhon,Jhon Jhon,115248,0.3,-0.43,37,3.76,Bragantino,J. Jhon,18,True,https://s.sde.globo.com/media/person_role/2024/07/15/photo_FORMATO_LO4nXCP.png,7,Jhonatan dos Santos Rosa,5.64,30.0,14.0,6.0,3.0,12.0,1.0,,2.0,1.0,2.0,,,,,1.0,,,,,
536,,3,282,romulo,Rômulo,115268,0.0,0.0,37,2.36,Atlético-MG,Rômulo,8,False,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,6,Rômulo Helberte Pereira Junior,2.28,13.0,9.0,,3.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,
537,,5,293,emersonn,Emersonn,115273,1.8,0.08,37,1.75,Athlético-PR,Emersonn,11,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_8cy9qvA.png,2,Emersonn Correia da Silva,2.32,11.0,8.0,3.0,3.0,5.0,,1.0,,,,,,,,,,,,,
538,,3,286,yan-souto,Yan Souto,115511,0.0,0.0,37,3.33,Juventude,Y. Souto,4,False,https://s.sde.globo.com/media/person_role/2024/07/21/photo_FORMATO_4OIbgLq.png,6,Yan da Cruz Souto,3.69,3.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
539,,5,356,iarley,Iarley,115524,0.0,0.0,37,0.0,Fortaleza,Iarley,0,False,,6,Iarley Gilberto de Barros Leal,1.0,,,,,,,,,,,,,,,,,,,,
540,,3,293,marcos-victor,Marcos Victor,115537,0.0,0.0,37,0.0,Athlético-PR,M. Victor,1,False,https://s.sde.globo.com/media/person_role/2024/09/03/photo_FORMATO_aXHJ3Hz.png,6,Marcos Victor Ferreira da Silva,2.66,,,,,,,,1.0,,,,,,,,,,,,
541,,2,280,marcos-paulo,Marcos Paulo,115594,0.0,0.0,37,0.0,Bragantino,M. Paulo,0,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_OfzIXTE.png,6,Marcos Paulo Lima Batista Silva,1.0,,,,,,,,,,,,,,,,,,,,
542,,4,284,mila,Mila,115671,0.0,0.0,37,0.0,Grêmio,Mila,0,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,6,Lucas Eduardo Müller - Milla,3.0,,,,,,,,,,,,,,,,,,,,
543,,2,288,hiago,Hiago,115672,0.0,0.0,37,0.0,Criciúma,Hiago,0,False,,6,Hiago Accinelli da Roza,1.0,,,,,,,,,,,,,,,,,,,,
544,,1,282,gabriel-delfim,Gabriel Delfim,115674,0.0,0.0,37,1.0,Atlético-MG,G. Delfim,1,False,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,6,Gabriel Delfim Ferreira,2.15,,,,,,,,,,,,,,,,,,2.0,1.0,
545,,4,262,evertton-araujo,Evertton Araújo,115914,-0.3,-0.92,37,2.17,Flamengo,E. Araújo,13,True,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,6,Everton Gustavo Fernandes Araújo,3.05,13.0,10.0,5.0,2.0,6.0,1.0,,3.0,,,,,,,,,,,,
546,,5,266,lele,Lelê,115915,0.0,0.0,37,0.0,Fluminense,Lelê,0,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,5,Leanderson da Silva Genésio,4.0,,,,,,,,,,,,,,,,,,,,
547,,4,1371,denilson,Denilson,115986,1.6,0.12,37,1.71,Cuiabá,Denilson,29,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,7,Denilson Alves Borges,2.81,30.0,29.0,5.0,8.0,24.0,,,6.0,,1.0,,,,1.0,,,,,,
548,,4,262,matheus-goncalves,Matheus Gonçalves,116012,2.2,-1.09,37,3.4,Flamengo,M. Gonçalves,12,True,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,6,Matheus Gonçalves Martins,4.85,13.0,10.0,5.0,4.0,8.0,2.0,,1.0,,,,,,,,,,,,
549,,5,287,ze-hugo,Zé Hugo,116056,0.0,0.0,37,1.93,Vitória,Z. Hugo,27,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,6,José Hugo Sousa dos Santos,3.4,15.0,12.0,3.0,3.0,16.0,1.0,1.0,3.0,3.0,2.0,,,,,,,,,,
