,atletas.jogos_num,atletas.atleta_id,atletas.minimo_para_valorizar,atletas.clube.id.full.name,atletas.foto,atletas.posicao_id,atletas.variacao_num,atletas.entrou_em_campo,atletas.nome,atletas.rodada_id,atletas.status_id,atletas.preco_num,atletas.pontos_num,atletas.clube_id,atletas.apelido,atletas.apelido_abreviado,atletas.media_num,atletas.slug,CA,DS,FC,FS,FD,FF,SG,G,I,A,CV,FT,V,PS,DE,GS,PC,PP,DP,GC
503,20,111682,,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,4,0.0,False,Adson Ferreira Soares,33,5,5.46,0.0,267,Adson,Adson,3.96,adson,2.0,28.0,7.0,18.0,9.0,11.0,,2.0,,1.0,,,,,,,,,,
504,0,111683,,Internacional,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,1,0.0,False,Anthoni Spier Souza,33,6,3.48,0.0,285,Anthoni,Anthoni,-1.0,anthoni,1.0,,,,,,,,,,,,,,,,,,,
505,2,111690,,Flamengo,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,1,0.0,False,Matheus Cunha Queiroz,33,6,5.02,0.0,262,Matheus Cunha,M. Cunha,3.0,matheus-cunha,,,,,,,1.0,,,,,,,,4.0,3.0,,,,
506,0,111713,,Botafogo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,3,0.0,False,Lucas de Souza Mombra Rosa,33,6,2.0,0.0,263,Lucas Mezenga,L. Mezenga,0.0,lucas-mezenga,,,,,,,,,,,,,,,,,,,,
507,18,111760,,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,4,0.0,False,Fábio Silva de Freitas,33,6,2.14,0.0,275,Fabinho,Fabinho,1.02,fabinho,2.0,5.0,6.0,7.0,2.0,3.0,,1.0,,,,,,,,,,,,
508,9,111831,,Botafogo,https://s.sde.globo.com/media/person_role/2024/07/30/photo_FORMATO.png,5,0.0,False,Matheus Martins Silva dos Santos,33,2,7.03,0.0,263,Matheus Martins,M. Martins,3.92,matheus-martins,1.0,6.0,5.0,14.0,6.0,1.0,,2.0,4.0,,,,,,,,,,,
509,0,111834,,Fluminense,https://s.sde.globo.com/media/person_role/2024/02/02/photo_FORMATO_1xJnj6p.png,5,0.0,False,João Batista da Cruz Santos Neto,33,6,1.0,0.0,266,João Neto,J. Neto,0.0,joao-neto,,,,,,,,,,,,,,,,,,,,
510,0,111837,,Fluminense,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,1,0.0,False,Gustavo Ramalho Bremer Pinto,33,6,1.0,0.0,266,Gustavo Ramalho,G. Ramalho,0.0,gustavo-ramalho,,,,,,,,,,,,,,,,,,,,
511,6,111839,,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,3,0.0,False,Felipe de Andrade Vieira,33,6,3.56,0.0,266,Felipe Andrade,F. Andrade,2.18,felipe-andrade,,6.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,
512,12,112017,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,4,-0.36,True,Antonio Feliphe Costa Silva,33,7,3.39,3.0,293,Felipinho,Felipinho,2.36,felipinho,3.0,22.0,12.0,9.0,2.0,2.0,,,,,,,,,,,,,,
513,0,112020,,Criciúma,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,5,0.0,False,Adriano Silveira Borges Filho,33,6,1.0,0.0,288,Adriano,Adriano,0.0,adriano,,,,,,,,,,,,,,,,,,,,
514,0,112141,,Internacional,https://s.sde.globo.com/media/person_role/2024/08/29/photo_FORMATO.png,2,0.0,False,Paulo Victor de Almeida Barbosa,33,6,3.0,0.0,285,Paulo Victor,P. Victor,0.0,paulo-victor,,,,,,,,,,,,,,,,,,,,
515,0,112616,,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,1,0.0,False,Gabriel Hamester Grando,33,6,4.0,0.0,283,Gabriel Grando,G. Grando,0.0,gabriel-grando,,,,,,,,,,,,,,,,,,,,
516,14,112709,,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,2,0.0,False,Kaiki Bruno da Silva,33,7,6.53,0.0,283,Kaiki Bruno,K. Bruno,4.53,kaiki-bruno,2.0,26.0,17.0,18.0,1.0,5.0,5.0,,,,,,,,,,,,,
517,28,112869,,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,4,0.0,False,Aníbal Ismael Moreno,33,7,5.42,0.0,275,Aníbal Moreno,A. Moreno,3.04,anibal-moreno,7.0,48.0,25.0,27.0,5.0,12.0,,1.0,1.0,1.0,,,,,,,,,,
518,24,112886,,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,5,1.73,True,Lucas Henrique Barbosa,33,7,10.13,15.1,286,Lucas Barbosa,L. Barbosa,5.24,lucas-barbosa,7.0,54.0,46.0,27.0,9.0,20.0,,4.0,4.0,2.0,1.0,1.0,,,,,,,,
519,24,112906,,Vasco,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,4,0.17,True,Juan Sebastián Sforza,33,6,3.68,1.7,267,Sforza,Sforza,1.86,sforza,3.0,21.0,16.0,22.0,1.0,5.0,,1.0,,,,1.0,,,,,,,,
520,6,112985,,Cruzeiro,,4,0.0,False,Fabrizio José Peralta Ramírez,33,7,2.96,0.0,283,Peralta,Peralta,1.15,peralta,2.0,6.0,7.0,2.0,1.0,2.0,,,,,,,,,,,,,,
521,0,113014,,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,1,0.0,False,Lucas Leandro Wingert,33,6,3.0,0.0,286,Lucas Wingert,L. Wingert,0.0,lucas-wingert,,,,,,,,,,,,,,,,,,,,
522,10,113073,,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,4,0.0,False,Kervin Mario Andrade Navarro,33,6,5.39,0.0,356,Kervin Andrade,K. Andrade,2.91,kervin-andrade,2.0,9.0,6.0,7.0,2.0,4.0,,1.0,,1.0,,,,,,,,,,
523,7,113078,,Fortaleza,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_uJ8Vv8I.png,2,-0.29,True,Eros Nazareno Mancuso,33,6,9.3,10.2,356,Mancuso,Mancuso,6.99,mancuso,1.0,13.0,14.0,5.0,4.0,4.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,,
524,29,113103,,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,5,0.0,False,José Manuel Alberto López,33,6,6.91,0.0,275,Flaco López,F. López,4.56,flaco-lopez,7.0,12.0,41.0,22.0,15.0,20.0,,9.0,17.0,3.0,,2.0,,1.0,,,,,,
525,15,113157,,Bragantino,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,2,0.0,False,Nathan Gabriel de Souza Mendes,33,5,4.85,0.0,280,Nathan Mendes,N. Mendes,2.66,nathan-mendes,5.0,19.0,12.0,13.0,3.0,1.0,2.0,,1.0,1.0,,,,,,,,,,
526,16,113158,,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,5,0.0,False,Marcus Vinícius Oliveira Alencar,33,6,7.39,0.0,266,Marquinhos,Marquinhos,3.93,marquinhos,2.0,21.0,15.0,31.0,6.0,8.0,,,1.0,1.0,,3.0,,1.0,,,,,,
527,0,113159,,Palmeiras,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,3,0.0,False,Michel Augusto Modesto Rafael dos Santos,33,6,2.0,0.0,275,Michel,Michel,0.0,michel,,,,,,,,,,,,,,,,,,,,
528,3,113359,,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,4,0.0,False,Pablo Gonçalves Maia Fortunato,33,5,6.49,0.0,276,Pablo Maia,P. Maia,2.73,pablo-maia,,4.0,6.0,4.0,,4.0,,,,,,,,,,,,,,
529,9,113434,,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_ZNed6IC.png,5,0.15,True,Matías Rafael Lacava González,33,7,3.7,2.1,373,Lacava,Lacava,1.97,lacava,2.0,9.0,10.0,7.0,3.0,6.0,,,,,,,,,,,,,,
530,14,113687,,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,4,0.0,False,Eduardo Santos Queiroz,33,6,5.31,0.0,284,Du Queiroz,D. Queiroz,2.31,du-queiroz,2.0,24.0,6.0,1.0,3.0,4.0,,,,,,,,,,,,,,
531,15,114311,,Bragantino,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,3,0.0,False,Douglas Mendes Moreira,33,6,4.27,0.0,280,Douglas Mendes,D. Mendes,3.15,douglas-mendes,2.0,15.0,19.0,2.0,,6.0,3.0,2.0,,,,,,,,,,,,
532,17,114334,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,3,0.34,True,Mateo Gamarra González,33,7,6.07,3.6,293,Gamarra,Gamarra,3.0,gamarra,7.0,22.0,15.0,7.0,6.0,9.0,3.0,,,,,1.0,,,,,,,,
533,3,114497,,Cuiabá,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,2,0.0,False,Juan Pablo Vilela Tavares,33,6,2.48,0.0,1371,Juan Tavares,J. Tavares,2.67,juan-tavares,1.0,8.0,4.0,,,2.0,,,,,,,,,,,1.0,,,
534,2,114790,,Flamengo,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,3,0.0,False,Cleiton Santana dos Santos,33,6,2.2,0.0,262,Cleiton,Cleiton,1.1,cleiton,,1.0,2.0,,,2.0,,,,,,,,,,,,,,
535,11,115141,,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,3,0.46,True,Lucas de Freitas Molarinho Chagas,33,7,2.81,3.9,286,Lucas Freitas,L. Freitas,1.89,lucas-freitas,1.0,10.0,8.0,4.0,,3.0,2.0,,1.0,,1.0,1.0,,,,,2.0,,,
536,0,115227,,São Paulo,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,5,0.0,False,Caio Matheus da Silva,33,6,2.0,0.0,276,Caio Matheus,C. Matheus,0.0,caio-matheus,,,,,,,,,,,,,,,,,,,,
537,25,115239,,Flamengo,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,2,0.0,False,Wesley Vinícius França Lima,33,7,5.87,0.0,262,Wesley,Wesley,4.17,wesley,1.0,46.0,30.0,43.0,3.0,5.0,4.0,,2.0,2.0,,1.0,,,,,,,,1.0
538,11,115246,,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,3,0.0,False,Kaiky Marques Naves,33,6,5.89,0.0,275,Naves,Naves,3.69,naves,1.0,17.0,17.0,1.0,,1.0,5.0,,,,,,,,,,,,,
539,14,115248,,Bragantino,https://s.sde.globo.com/media/person_role/2024/07/15/photo_FORMATO_LO4nXCP.png,4,0.59,True,Jhonatan dos Santos Rosa,33,7,6.34,6.0,280,Jhon Jhon,J. Jhon,3.98,jhon-jhon,2.0,27.0,10.0,8.0,4.0,3.0,,1.0,,1.0,,1.0,,1.0,,,,,,
540,8,115268,,Atlético-MG,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,3,0.0,False,Rômulo Helberte Pereira Junior,33,6,2.28,0.0,282,Rômulo,Rômulo,2.36,romulo,2.0,13.0,9.0,1.0,,3.0,,1.0,,,1.0,,,,,,,,,
541,7,115273,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_8cy9qvA.png,5,-0.22,True,Emersonn Correia da Silva,33,6,2.14,0.5,293,Emersonn,Emersonn,1.98,emersonn,,7.0,4.0,4.0,2.0,3.0,,,1.0,,,,,,,,,,,
542,4,115511,,Juventude,https://s.sde.globo.com/media/person_role/2024/07/21/photo_FORMATO_4OIbgLq.png,3,0.0,False,Yan da Cruz Souto,33,6,3.69,0.0,286,Yan Souto,Y. Souto,3.33,yan-souto,,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,
543,0,115524,,Fortaleza,,5,0.0,False,Iarley Gilberto de Barros Leal,33,6,1.0,0.0,356,Iarley,Iarley,0.0,iarley,,,,,,,,,,,,,,,,,,,,
544,1,115537,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/09/03/photo_FORMATO_aXHJ3Hz.png,3,0.08,True,Marcos Victor Ferreira da Silva,33,6,2.66,0.0,293,Marcos Victor,M. Victor,0.0,marcos-victor,1.0,,,,,,,,,,,,,,,,,,,
545,0,115594,,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_OfzIXTE.png,2,0.0,False,Marcos Paulo Lima Batista Silva,33,6,1.0,0.0,280,Marcos Paulo,M. Paulo,0.0,marcos-paulo,,,,,,,,,,,,,,,,,,,,
546,0,115671,,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,4,0.0,False,Lucas Eduardo Müller - Milla,33,6,3.0,0.0,284,Mila,Mila,0.0,mila,,,,,,,,,,,,,,,,,,,,
547,0,115672,,Criciúma,,2,0.0,False,Hiago Accinelli da Roza,33,6,1.0,0.0,288,Hiago,Hiago,0.0,hiago,,,,,,,,,,,,,,,,,,,,
548,1,115674,,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,1,0.0,False,Gabriel Delfim Ferreira,33,6,2.15,0.0,282,Gabriel Delfim,G. Delfim,1.0,gabriel-delfim,,,,,,,,,,,,,,,2.0,1.0,,,,
549,10,115914,,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,4,0.0,False,Everton Gustavo Fernandes Araújo,33,7,2.88,0.0,262,Evertton Araújo,E. Araújo,2.03,evertton-araujo,2.0,7.0,5.0,6.0,3.0,1.0,,1.0,,,,,,,,,,,,
550,0,115915,,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,5,0.0,False,Leanderson da Silva Genésio,33,5,4.0,0.0,266,Lelê,Lelê,0.0,lele,,,,,,,,,,,,,,,,,,,,
551,25,115986,,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,4,0.16,True,Denilson Alves Borges,33,7,2.84,2.0,1371,Denilson,Denilson,1.72,denilson,6.0,26.0,26.0,19.0,5.0,8.0,,,,1.0,,,,,,,1.0,,,
552,10,116012,,Flamengo,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,4,0.0,False,Matheus Gonçalves Martins,33,2,4.42,0.0,262,Matheus Gonçalves,M. Gonçalves,2.74,matheus-goncalves,1.0,10.0,10.0,6.0,5.0,3.0,,1.0,,,,,,,,,,,,
553,25,116056,,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,5,-0.12,True,José Hugo Sousa dos Santos,33,6,3.59,0.5,287,Zé Hugo,Z. Hugo,2.07,ze-hugo,2.0,14.0,11.0,15.0,3.0,3.0,,1.0,1.0,2.0,,3.0,,,,,,,,
554,23,116065,,Botafogo,https://s.sde.globo.com/media/person_role/2024/06/11/photo_FORMATO_EU50mMf.png,2,0.05,True,Luís Eduardo Soares da Silva,33,6,9.47,6.2,263,Cuiabano,Cuiabano,6.81,cuiabano,4.0,38.0,32.0,29.0,8.0,8.0,9.0,4.0,,3.0,,1.0,,,,,1.0,,,
555,0,116067,,Grêmio,,1,0.0,False,Thiago Beltrame Stallbaum,33,6,1.0,0.0,284,Thiago Beltrame,T. Beltrame,0.0,thiago-beltrame,,,,,,,,,,,,,,,,,,,,
556,3,116137,,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,2,0.0,False,João Moreira Sanmartin Souza,33,6,6.84,0.0,276,João Moreira,J. Moreira,5.53,joao-moreira,,4.0,3.0,3.0,1.0,,2.0,,,,,,,,,,,,,
557,26,116447,,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,4,0.43,True,Hércules Pereira do Nascimento,33,6,4.95,3.3,356,Hércules,Hércules,2.78,hercules,5.0,31.0,37.0,9.0,3.0,8.0,,4.0,1.0,1.0,2.0,2.0,,,,,,,,
558,18,116655,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,5,0.0,False,Lucas Gabriel Di Yorio,33,6,3.69,0.0,293,Di Yorio,D. Yorio,2.09,di-yorio,1.0,3.0,10.0,8.0,4.0,7.0,,3.0,2.0,,,,,,,,,,,
559,0,116937,,Criciúma,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,1,0.0,False,Kauã Inacio Moroso,33,6,1.0,0.0,288,Kauã Moroso,K. Moroso,0.0,kaua-moroso,,,,,,,,,,,,,,,,,,,,
560,0,116939,,Criciúma,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,2,0.0,False,Guilherme Silva,33,6,1.0,0.0,288,Guilherme Silva,G. Silva,0.0,guilherme-silva,,,,,,,,,,,,,,,,,,,,
561,6,116994,,Criciúma,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_KbhAMte.png,5,0.0,False,Werik Silva Pinto,33,6,0.66,0.0,288,Popó,Popó,-0.3,popo,,1.0,4.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,
562,4,117061,,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,3,0.8,True,Gabriel Knesowitsch,33,6,2.63,4.0,1371,Gabriel,Gabriel,1.97,gabriel,1.0,2.0,,3.0,,,1.0,,,,,,,,,,,,,
563,19,117314,,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,5,0.0,False,Thiago Nicolás Borbas Silva,33,6,3.63,0.0,280,Thiago Borbas,T. Borbas,0.94,thiago-borbas,3.0,5.0,20.0,9.0,6.0,2.0,,1.0,1.0,,,,,,,,,,,
564,0,117339,,Bahia,,1,0.0,False,Gabriel Gonçalves de Souza,33,6,1.0,0.0,265,Gabriel Souza,G. Souza,0.0,gabriel-souza,,,,,,,,,,,,,,,,,,,,
565,0,117343,,Botafogo,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,3,0.0,False,Kawan Thomaz Reis de Moraes,33,6,1.0,0.0,263,Kawan,Kawan,0.0,kawan,,,,,,,,,,,,,,,,,,,,
566,1,117350,,Cruzeiro,,5,0.0,False,Jhosefer Raphael Januário,33,6,1.12,0.0,283,Jhosefer,Jhosefer,0.6,jhosefer,,1.0,2.0,,,,,,,,,,,,,,,,,
567,0,117404,,Cruzeiro,,1,0.0,False,Otávio Eleodoro Rezende Costa,33,6,1.0,0.0,283,Otávio,Otávio,0.0,otavio,,,,,,,,,,,,,,,,,,,,
568,5,117459,,Corinthians,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,2,0.0,False,Leonardo Mana Hernandes,33,6,1.11,0.0,264,Léo Maná,L. Maná,0.24,leo-mana,1.0,3.0,3.0,1.0,,,,,,,,,,,,,1.0,,,
569,13,117579,,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,4,0.0,False,Giuliano Galoppo,33,6,3.89,0.0,276,Galoppo,Galoppo,1.25,galoppo,2.0,7.0,8.0,7.0,4.0,5.0,,,,,,,,,,,,,,
570,29,117622,,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,5,-0.27,True,Alejo Cruz Techera,33,7,2.6,0.9,373,Alejo Cruz,A. Cruz,1.67,alejo-cruz,4.0,23.0,15.0,25.0,6.0,6.0,,,1.0,1.0,,,,,,,,,,
571,31,117632,,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,4,-0.62,True,Rodrigo Garro,33,7,10.57,12.2,264,Garro,Garro,7.2,garro,8.0,42.0,35.0,102.0,20.0,17.0,,7.0,4.0,9.0,,1.0,,,,,1.0,,,
572,0,117818,,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,1,0.0,False,Young Navarro Moraes,33,6,0.64,0.0,276,Young,Young,-1.0,young,1.0,,,,,,,,,,,,,,,,,,,
573,17,117842,,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,4,0.0,False,Vitor Hugo Amorim de Assis,33,6,2.44,0.0,283,Vitinho,Vitinho,1.42,vitinho,1.0,5.0,3.0,6.0,1.0,6.0,,1.0,1.0,,,1.0,,,,,,,,
574,11,117849,,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,5,0.0,False,Giovane Santana do Nascimento,33,6,2.89,0.0,264,Giovane,Giovane,2.22,giovane,1.0,,6.0,6.0,4.0,7.0,,1.0,2.0,,,2.0,,,,,,,,
575,24,117910,,Corinthians,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,4,0.16,True,Breno de Souza Bidon,33,6,3.16,1.2,264,Breno Bidon,B. Bidon,2.03,breno-bidon,5.0,29.0,26.0,31.0,7.0,4.0,,,1.0,,,,,,,,,,,
576,0,118090,,Flamengo,,3,0.0,False,Iago Teodoro da Silva Nogueira,33,6,1.0,0.0,262,Iago,Iago,0.0,iago,,,,,,,,,,,,,,,,,,,,
577,0,118175,,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,4,0.0,False,Nathan Camargo dos Santos,33,6,3.0,0.0,280,Nathan Camargo,N. Camargo,0.0,nathan-camargo,,,,,,,,,,,,,,,,,,,,
578,6,118181,,Atlético-GO,https://s.sde.globo.com/media/person_role/2022/05/16/2cac4df92578f2317dc3afe8d728b472_FORMATO.png,6,-0.02,True,Anderson Leal Gomes,33,7,7.61,5.68,373,Anderson Gomes,A. Gomes,5.02,anderson-gomes,,,,,,,,,,,,,1.0,,,,,,,
579,9,118238,,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,4,0.0,False,Ronald Cardoso Falkoski,33,6,1.73,0.0,284,Ronald,Ronald,0.1,ronald,,1.0,1.0,,,,,,,,,,,,,,,,,
580,0,118293,,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,3,0.0,False,Pedro Henrique Franklim da Silva,33,6,2.0,0.0,283,Pedrão,Pedrão,0.0,pedrao,,,,,,,,,,,,,,,,,,,,
581,2,118305,,Criciúma,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,4,0.0,False,Eliédson Pereira de Souza,33,6,2.13,0.0,288,Eliédson,Eliédson,-0.15,eliedson,,,1.0,,,,,,,,,,,,,,,,,
582,9,118368,,Cuiabá,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_87JlQEr.png,6,0.13,True,Bernardo Franco Junior,33,7,7.11,4.78,1371,Bernardo Franco,B. Franco,4.23,bernardo-franco,,,,,,,,,,,,,2.0,,,,,,,
583,0,118490,,Criciúma,,3,0.0,False,Jackson Henrique Marcelino Crispim,33,6,1.0,0.0,288,Jackson,Jackson,0.0,jackson,,,,,,,,,,,,,,,,,,,,
584,0,118501,,Flamengo,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,2,0.0,False,José Welinton Campos Menezes,33,6,1.0,0.0,262,Zé Welinton,Z. Welinton,0.0,ze-welinton,,,,,,,,,,,,,,,,,,,,
585,3,118563,,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,4,0.0,False,Rodrigo Huendra Almeida Mendonça,33,6,3.28,0.0,276,Rodriguinho,Rodriguinho,2.77,rodriguinho,,4.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,
586,15,118745,,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,5,0.0,False,Eliel Chrytian Pereira Silva,33,5,3.58,0.0,1371,Eliel,Eliel,1.69,eliel,1.0,6.0,3.0,13.0,2.0,4.0,,1.0,1.0,,,,,,,,,,,
587,27,118752,,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,4,-0.13,True,Mateus Carvalho dos Santos,33,7,5.56,1.2,267,Mateus Carvalho,M. Carvalho,3.44,mateus-carvalho,8.0,60.0,35.0,26.0,5.0,3.0,,2.0,2.0,1.0,1.0,,,,,,,,,
588,12,118775,,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_UT1KNbY.png,5,-0.28,True,Lautaro Ariel Díaz,33,7,4.8,0.0,283,Lautaro Díaz,L. Díaz,2.0,lautaro-diaz,1.0,10.0,8.0,3.0,3.0,3.0,,1.0,1.0,,,,,,,,,,,
589,4,118802,,Fluminense,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_8JgPovx.png,4,0.0,False,Victor Hugo Ramos de Souza,33,6,1.08,0.0,266,Victor Hugo,V. Hugo,-0.13,victor-hugo,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,
590,6,120397,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/09/24/photo_FORMATO_NPW1OXm.png,6,-0.45,True,Luis Oscar González,33,7,8.53,2.48,293,Lucho González,L. González,4.89,lucho-gonzalez,,,,,,,,,,,,,1.0,,,,,,,
591,0,120433,,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EwfDXbc.png,2,0.0,False,Leonardo Derik Dias Gonçalves,33,6,2.0,0.0,293,Léo Derik,L. Derik,0.0,leo-derik,,,,,,,,,,,,,,,,,,,,
592,6,120856,,Bragantino,https://s.sde.globo.com/media/person_role/2024/09/02/photo_FORMATO_BnMztX7.png,5,0.0,False,Arthur Sousa Araújo,33,6,0.79,0.0,280,Arthur Sousa,A. Sousa,-0.18,arthur-sousa,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
593,0,121220,,Bragantino,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,2,0.0,False,Diego Kauan Silva Santos,33,6,1.0,0.0,280,Dija,Dija,0.0,dija,,,,,,,,,,,,,,,,,,,,
594,3,121237,,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,4,0.0,False,Kauan Rodrigues da Silva,33,6,1.87,0.0,356,Kauan,Kauan,0.73,kauan,,1.0,,2.0,,,,,,,,,,,,,,,,
