,atletas.entrou_em_campo,atletas.slug,atletas.foto,atletas.apelido,atletas.clube_id,atletas.posicao_id,atletas.nome,atletas.atleta_id,atletas.clube.id.full.name,atletas.jogos_num,atletas.preco_num,atletas.status_id,atletas.minimo_para_valorizar,atletas.pontos_num,atletas.variacao_num,atletas.apelido_abreviado,atletas.rodada_id,atletas.media_num,A,CA,CV,DS,FC,FD,FF,FS,FT,G,I,SG,DE,GS,PS,V,PP,PC,GC,DP
430,False,jhonata-robert,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_N5NG9cx.png,Jhonata Robert,284,5,Jhonata Robert Alves da Silva,106371,Grêmio,0,2.0,6,,0.0,0.0,J. Robert,21,0.0,,,,,,,,,,,,,,,,,,,,
431,False,eduardo-santos,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,Eduardo Santos,280,3,Eduardo Gonzaga Mendes Santos,106434,Bragantino,10,4.35,5,,0.0,0.0,E. Santos,21,2.02,,2.0,,8.0,2.0,,2.0,3.0,,,,2.0,,,,,,,,
432,False,villalba,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,Villalba,283,3,Lucas Hernán Villalba,106593,Cruzeiro,9,5.83,6,,0.0,0.0,Villalba,21,3.54,,,,3.0,6.0,,,,,,,6.0,,,,,,,,
433,True,carlos-alberto,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_DgukYrK.png,Carlos Alberto,263,5,Carlos Alberto Gomes da Silva Filho,106704,Botafogo,2,7.99,7,,14.3,3.58,C. Alberto,21,7.0,,,,3.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,
434,True,rodrigo-nestor,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,Rodrigo Nestor,276,4,Rodrigo Nestor Bertalia,106822,São Paulo,16,4.07,6,,-0.1,-0.09,R. Nestor,21,1.52,2.0,2.0,,4.0,8.0,7.0,3.0,5.0,,,4.0,,,,1.0,,,,,
435,True,welington,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,Welington,276,2,Welington Damascena Santos,106824,São Paulo,18,8.44,7,,8.0,1.13,Welington,21,4.57,1.0,4.0,,30.0,20.0,2.0,6.0,20.0,,,,7.0,,,,,,1.0,,
436,False,patryck,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,Patryck,276,2,Patryck Lanza dos Reis,106829,São Paulo,5,3.37,6,,0.0,0.0,Patryck,21,1.92,,1.0,,4.0,2.0,,,3.0,,,1.0,1.0,,,,,,,,
437,False,juan,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_uPYz8tk.png,Juan,276,5,Juan Santos da Silva,106831,São Paulo,10,2.94,6,,0.0,0.0,Juan,21,1.37,1.0,,,4.0,6.0,1.0,1.0,2.0,1.0,,2.0,,,,,,,,,
438,False,luan-patrick,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,Luan Patrick,293,3,Luan Patrick Wiedthauper,106835,Athlético-PR,0,5.0,6,,0.0,0.0,L. Patrick,21,0.0,,,,,,,,,,,,,,,,,,,,
439,False,fernando,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,Fernando,293,2,Fernando Augusto Pereira Bueno Júnior,106950,Athlético-PR,6,5.04,6,,0.0,0.0,Fernando,21,2.98,1.0,1.0,,7.0,6.0,,1.0,3.0,,,,1.0,,,,,,,,
440,False,luciano-juba,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,Luciano Juba,265,2,Luciano Batista da Silva Júnior,107093,Bahia,18,5.6,6,,0.0,0.0,L. Juba,21,3.14,1.0,,,14.0,2.0,2.0,2.0,7.0,,1.0,1.0,4.0,,,,,,,,
441,False,richard-rios,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,Richard Ríos,275,4,Richard Ríos Montoya,107111,Palmeiras,9,7.13,6,,0.0,0.0,R. Ríos,21,3.72,,1.0,,14.0,9.0,,5.0,11.0,1.0,1.0,1.0,,,,,,,,,
442,False,jeffinho,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,Jeffinho,263,5,Jefferson Ruan Pereira dos Santos,107170,Botafogo,6,6.73,5,,0.0,0.0,Jeffinho,21,3.92,1.0,2.0,,3.0,7.0,4.0,4.0,6.0,,1.0,,,,,,,,,,
443,False,patrick-de-paula,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_tS5MIor.png,Patrick de Paula,263,4,Patrick de Paula Carreiro,107172,Botafogo,4,1.4,6,,0.0,0.0,P. Paula,21,-0.33,,2.0,,,3.0,,2.0,,,,,,,,,,,,,
444,True,michel-araujo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,Michel Araújo,276,4,Michel Daryl Araújo Villar,107173,São Paulo,13,3.93,6,,0.5,-0.27,M. Araújo,21,1.55,1.0,3.0,,8.0,9.0,3.0,4.0,9.0,,,,,,,,,,,,
445,False,matheus-donelli,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,Matheus Donelli,264,1,Matheus Planelles Donelli,107179,Corinthians,7,4.59,6,,0.0,0.0,M. Donelli,21,3.43,,,,,,,,,,,,,29.0,12.0,,,,,,1.0
446,True,leo-linck,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,Léo Linck,293,1,Leonardo Matias Baiersdorf Linck,107183,Athlético-PR,11,4.42,7,,3.0,-0.09,L. Linck,21,2.68,,1.0,1.0,,,,,1.0,,,,1.0,43.0,15.0,,,,,,
447,False,leonardo-ataide,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,Leonardo Ataíde,293,2,Leonardo Ataíde de Oliveira Siqueira,107191,Athlético-PR,0,2.0,6,,0.0,0.0,L. Ataíde,21,0.0,,,,,,,,,,,,,,,,,,,,
448,True,max,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,Max,1371,4,Max Alves da Silva,107203,Cuiabá,9,3.02,7,,3.3,0.31,Max,21,2.01,,1.0,,4.0,2.0,4.0,7.0,3.0,1.0,,,,,,,,,,,
449,True,vanderlan,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,Vanderlan,275,2,Vanderlan Barbosa da Silva,107236,Palmeiras,13,6.93,7,,5.3,0.71,Vanderlan,21,3.96,1.0,,,14.0,9.0,,3.0,2.0,,,,6.0,,,,,,1.0,,
450,False,marcelinho,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,Marcelinho,286,5,Marcelo José de Lima Filho,107238,Juventude,9,3.59,6,,0.0,0.0,Marcelinho,21,2.31,1.0,1.0,,4.0,4.0,3.0,5.0,12.0,,,4.0,,,,,,,,,
451,False,ze-vitor,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,Zé Vitor,293,4,Jose Vitor Silva Neves,107256,Athlético-PR,9,1.52,6,,0.0,0.0,Z. Vitor,21,0.35,,2.0,,3.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,
452,True,andre,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_0Njhcgz.png,André,266,4,André Trindade da Costa Neto,107498,Fluminense,8,7.23,7,,3.8,-0.05,André,21,3.51,1.0,4.0,,18.0,16.0,,1.0,19.0,,,,,,,,,,,,
453,False,thayllon,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,Thayllon,373,5,Thayllon Lopes Medeiros,107664,Atlético-GO,0,2.0,6,,0.0,0.0,Thayllon,21,0.0,,,,,,,,,,,,,,,,,,,,
454,False,joao-carlos,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_HlvP7yl.png,João Carlos,288,5,João Carlos Barros Lopes,107666,Criciúma,3,1.64,6,,0.0,0.0,J. Carlos,21,0.33,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
455,False,eduardo-melo,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,Eduardo Melo,288,5,Eduardo de Queiroz Melo,107700,Criciúma,0,3.0,6,,0.0,0.0,E. Melo,21,0.0,,,,,,,,,,,,,,,,,,,,
456,False,emerson-junior,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,Emerson Júnior,373,1,Emerson Fabiano Kerber Júnior,107740,Atlético-GO,0,2.0,6,,0.0,0.0,E. Júnior,21,0.0,,,,,,,,,,,,,,,,,,,,
457,False,praxedes,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,Praxedes,267,4,Bruno Conceição Praxedes,107744,Vasco,6,3.22,6,,0.0,0.0,Praxedes,21,1.1,,2.0,,3.0,5.0,2.0,2.0,5.0,,,,,,,,,,,,
458,False,adriel,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,Adriel,265,1,Adriel Vasconcelos Ramos,107748,Bahia,0,4.0,6,,0.0,0.0,Adriel,21,0.0,,,,,,,,,,,,,,,,,,,,
459,True,nata,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,Natã,284,3,Natã Felipe de Amorim Santos,107801,Grêmio,8,4.97,7,,5.0,0.2,Natã,21,3.84,,1.0,,4.0,1.0,1.0,,2.0,,,,5.0,,,,,,,,
460,False,matheus-dias,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_wwiHUgs.png,Matheus Dias,285,4,Matheus dos Santos Dias,107809,Internacional,3,1.07,6,,0.0,0.0,M. Dias,21,-0.37,,1.0,,,2.0,,,1.0,,,,,,,,,,,,
461,False,fintelman,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,Fintelman,287,1,Alexandre Fintelman de Mello Ribeiro da Silva,107859,Vitória,0,2.0,6,,0.0,0.0,Fintelman,21,0.0,,,,,,,,,,,,,,,,,,,,
462,True,bobadilla,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,Bobadilla,276,4,Damián Josué Bobadilla Benítez,107873,São Paulo,11,4.31,7,,4.1,0.15,Bobadilla,21,2.15,,2.0,,13.0,15.0,,3.0,2.0,1.0,1.0,,,,,,,,,,
463,True,hugo,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,Hugo,264,2,Hugo Ferreira de Farias,107908,Corinthians,20,7.27,7,,3.2,0.19,Hugo,21,4.3,3.0,1.0,,36.0,32.0,1.0,9.0,10.0,2.0,,1.0,4.0,,,,,,1.0,,
464,True,fausto-vera,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_hfXkP4H.png,Fausto Vera,282,4,Fausto Mariano Vera,107950,Atlético-MG,9,4.25,6,,1.7,-0.21,F. Vera,21,2.21,,,,8.0,7.0,4.0,7.0,4.0,,,,,,,,,,,,
465,True,isidro-pitta,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,Isidro Pitta,1371,5,Isidro Miguel Pitta Saldívar,108133,Cuiabá,16,5.14,7,,2.9,-0.48,I. Pitta,21,3.23,,1.0,,4.0,14.0,11.0,11.0,12.0,1.0,3.0,11.0,,,,2.0,,1.0,,,
466,False,almada,https://s.sde.globo.com/media/person_role/2024/07/08/photo_220x220_Hm0Qmc9.png,Almada,263,4,Thiago Ezequiel Almada,108358,Botafogo,0,11.0,6,,0.0,0.0,Almada,21,0.0,,,,,,,,,,,,,,,,,,,,
467,True,aravena,,Aravena,284,5,Alexander Ernesto Aravena Guzmán,108548,Grêmio,1,2.88,6,,0.5,-0.12,Aravena,21,0.5,,,,,,,,1.0,,,,,,,,,,,,
468,False,arriagada,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,Arriagada,293,5,Luciano Daniel Arriagada García,108624,Athlético-PR,0,3.0,6,,0.0,0.0,Arriagada,21,0.0,,,,,,,,,,,,,,,,,,,,
469,False,david,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_ASdR4hr.png,David,286,5,David da Hora da Conceição,108752,Juventude,1,3.33,6,,0.0,0.0,David,21,1.7,,,,1.0,,,,1.0,,,,,,,,,,,,
470,False,matheus-nascimento,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,Matheus Nascimento,263,5,Matheus Nascimento de Paula,109114,Botafogo,1,2.16,5,,0.0,0.0,M. Nascimento,21,1.7,,,,1.0,,,,1.0,,,,,,,,,,,,
471,True,luiz-henrique,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,Luiz Henrique,263,5,Luiz Henrique André Rosa da Silva,109282,Botafogo,20,11.58,7,,10.6,1.28,L. Henrique,21,5.39,3.0,3.0,,28.0,17.0,5.0,13.0,35.0,,4.0,6.0,,,,2.0,,,,,
472,False,calebe,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,Calebe,356,4,Calebe Gonçalves Ferreira da Silva,109461,Fortaleza,2,5.82,6,,0.0,0.0,Calebe,21,0.45,,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,
473,True,martinelli,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,Martinelli,266,4,Matheus Martinelli Lima,109573,Fluminense,18,4.99,7,,2.1,-0.23,Martinelli,21,2.08,,4.0,,24.0,22.0,1.0,2.0,15.0,,1.0,,,,,1.0,,,,,
474,False,hugo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,Hugo,263,2,Hugo Gonçalves Ferreira Neto,109668,Botafogo,8,6.97,6,,0.0,0.0,Hugo,21,4.34,1.0,,,11.0,6.0,,1.0,7.0,,,,3.0,,,,,,1.0,,
475,True,monsalve,https://s.sde.globo.com/media/person_role/2024/08/05/photo_FORMATO_HikzJDy.png,Monsalve,284,4,Miguel Ángel Monsalve Gonzáles - González,109966,Grêmio,1,6.65,7,,10.3,3.65,Monsalve,21,10.3,,,,1.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,
476,True,lazaro,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,Lázaro,275,5,Lázaro Vinicius Marques,110193,Palmeiras,12,5.35,7,,1.6,-0.05,Lázaro,21,3.42,,,,4.0,7.0,5.0,10.0,11.0,1.0,2.0,1.0,,,,,,,,,
477,False,jhonatan,,Jhonatan,356,3,Jhonatan Paulo da Silva,110208,Fortaleza,0,1.0,6,,0.0,0.0,Jhonatan,21,0.0,,,,,,,,,,,,,,,,,,,,
478,False,palacios,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,Palacios,264,2,Diego José Palacios Espinoza,110260,Corinthians,0,5.0,5,,0.0,0.0,Palacios,21,0.0,,,,,,,,,,,,,,,,,,,,
479,True,bernabei,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,Bernabéi,285,2,Alexandro Ezequiel Bernabei,110426,Internacional,2,3.63,7,,0.3,-0.41,Bernabéi,21,0.75,,,,2.0,7.0,,1.0,1.0,,,1.0,,,,,,,,,
480,True,abel-ferreira,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,Abel Ferreira,275,6,Abel Fernando Moreira Ferreira,110506,Palmeiras,21,11.4,7,,4.55,0.12,A. Ferreira,21,6.09,,,,,,,,,,,,,,,,11.0,,,,
481,False,mateus,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,Mateus,275,1,Mateus Oliveira Mendes,110624,Palmeiras,0,2.0,6,,0.0,0.0,Mateus,21,0.0,,,,,,,,,,,,,,,,,,,,
482,False,machuca,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,Machuca,356,5,Imanol Machuca,110667,Fortaleza,11,3.79,6,,0.0,0.0,Machuca,21,1.66,1.0,,,,4.0,2.0,2.0,5.0,,1.0,,,,,,,,,,
483,True,esquivel,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,Esquivel,293,2,Lucas Ángel Esquivel,110668,Athlético-PR,16,7.96,7,,1.8,-0.57,Esquivel,21,4.99,3.0,3.0,1.0,31.0,17.0,3.0,5.0,12.0,,,,5.0,,,,,,,,
484,False,mycael,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,Mycael,293,1,Mycael Pontes Moreira,110698,Athlético-PR,2,1.9,6,,0.0,0.0,Mycael,21,0.5,,,1.0,,,,,,,,,,2.0,1.0,,,,,,
485,True,pedro-rangel,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,Pedro Rangel,373,1,Pedro Felipe de Faria Rangel,110708,Atlético-GO,3,4.31,7,,1.0,-0.12,P. Rangel,21,3.33,,1.0,,,,,,,,,,1.0,11.0,6.0,,,,,,
486,False,andres-hurtado,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,Andrés Hurtado,280,2,José Andrés Hurtado Cheme,110715,Bragantino,3,5.63,6,,0.0,0.0,A. Hurtado,21,4.0,,,,4.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,
487,True,rubens,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_mGd1yDc.png,Rubens,282,2,Rubens Antônio Dias,110727,Atlético-MG,2,4.09,6,,0.0,-0.27,Rubens,21,0.6,,,,1.0,,,,,,,,,,,,,,,,
488,True,john-kennedy,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,John Kennedy,266,5,John Kennedy Batista de Souza,110759,Fluminense,14,4.43,6,,0.0,-0.28,J. Kennedy,21,1.01,,,,3.0,12.0,3.0,4.0,15.0,,,2.0,,,,,,,,,
489,True,biel,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,Biel,265,5,Gabriel Teixeira Aragão,110760,Bahia,17,8.6,7,,3.5,0.12,Biel,21,4.66,4.0,3.0,,8.0,6.0,4.0,6.0,14.0,2.0,4.0,2.0,,,,,,,,,
490,True,guilherme-lopes,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,Guilherme Lopes,280,2,Guilherme Lopes de Almeida,110909,Bragantino,4,2.84,7,,0.6,-0.17,G. Lopes,21,1.27,,,,3.0,2.0,,2.0,1.0,,,,,,,,,,,,
491,False,leo-naldi,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,Léo Naldi,287,4,Leonardo Naldi de Matos,111005,Vitória,14,4.88,6,,0.0,0.0,L. Naldi,21,2.74,,4.0,,30.0,19.0,2.0,3.0,15.0,,,,,,,,,,,,
492,False,romulo,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,Rômulo,275,4,Rômulo Azevedo Simão,111166,Palmeiras,4,5.09,6,,0.0,0.0,Rômulo,21,1.95,,,,4.0,2.0,,2.0,4.0,,,,,,,,,,,,
493,False,alix-vinicius,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,Alix Vinicius,373,3,Alix Vinicius de Souza Sampaio,111246,Atlético-GO,13,1.32,6,,0.0,0.0,A. Vinicius,21,0.47,,,2.0,7.0,14.0,3.0,5.0,3.0,,,2.0,1.0,,,,,,,2.0,
494,True,gustavo-martins,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,Gustavo Martins,284,3,Gustavo Martins de Souza Santos,111309,Grêmio,11,7.78,7,,16.2,2.35,G. Martins,21,3.58,,1.0,,8.0,12.0,2.0,2.0,5.0,,2.0,1.0,3.0,,,,,,,1.0,
495,False,eliel,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_LMEmI4h.png,Eliel,288,4,Eliel Felisbino Costa,111363,Criciúma,0,2.0,6,,0.0,0.0,Eliel,21,0.0,,,,,,,,,,,,,,,,,,,,
496,True,luis-mandaca,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,Luis Mandaca,286,4,Luis Gustavo da Silva Machado Duarte,111407,Juventude,15,3.68,6,,1.7,-0.01,L. Mandaca,21,2.36,,3.0,,8.0,9.0,5.0,4.0,7.0,1.0,2.0,,,,,,,,,,
497,False,gabriel-atila,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_MZjZBke.png,Gabriel Átila,282,1,Gabriel Átila Cardoso da Silva,111582,Atlético-MG,0,1.0,6,,0.0,0.0,G. Átila,21,0.0,,,,,,,,,,,,,,,,,,,,
498,True,adson,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,Adson,267,4,Adson Ferreira Soares,111682,Vasco,17,7.54,7,,15.0,2.06,Adson,21,4.31,1.0,2.0,,26.0,5.0,7.0,10.0,16.0,,2.0,,,,,,,,,,
499,False,anthoni,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,Anthoni,285,1,Anthoni Spier Souza,111683,Internacional,0,4.0,6,,0.0,0.0,Anthoni,21,0.0,,,,,,,,,,,,,,,,,,,,
500,False,bruno-guimaraes,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HscvooK.png,Bruno Guimarães,356,1,Bruno Guimarães de Souza,111689,Fortaleza,0,1.0,6,,0.0,0.0,B. Guimarães,21,0.0,,,,,,,,,,,,,,,,,,,,
501,False,matheus-cunha,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,Matheus Cunha,262,1,Matheus Cunha Queiroz,111690,Flamengo,1,6.65,6,,0.0,0.0,M. Cunha,21,8.0,,,,,,,,,,,,1.0,3.0,,,,,,,
502,False,lucas-mezenga,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,Lucas Mezenga,263,3,Lucas de Souza Mombra Rosa,111713,Botafogo,0,2.0,6,,0.0,0.0,L. Mezenga,21,0.0,,,,,,,,,,,,,,,,,,,,
503,False,fabinho,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,Fabinho,275,4,Fábio Silva de Freitas,111760,Palmeiras,10,2.36,6,,0.0,0.0,Fabinho,21,1.6,,1.0,,5.0,2.0,,2.0,4.0,,1.0,,,,,,,,,,
504,True,matheus-martins,https://s.sde.globo.com/media/person_role/2024/07/30/photo_220x220.png,Matheus Martins,263,5,Matheus Martins Silva dos Santos,111831,Botafogo,1,6.47,6,,0.5,-0.53,M. Martins,21,0.5,,,,,,,,1.0,,,,,,,,,,,,
505,False,gustavo-ramalho,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,Gustavo Ramalho,266,1,Gustavo Ramalho Bremer Pinto,111837,Fluminense,0,1.0,6,,0.0,0.0,G. Ramalho,21,0.0,,,,,,,,,,,,,,,,,,,,
506,False,felipe-andrade,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,Felipe Andrade,266,3,Felipe de Andrade Vieira,111839,Fluminense,6,3.56,6,,0.0,0.0,F. Andrade,21,2.18,,,,6.0,3.0,,1.0,2.0,,,,1.0,,,,,,,,
507,False,arthur,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_wVzBSeW.png,Arthur,266,4,Arthur Wenderrosky Sanches - Wenderroscky,111841,Fluminense,0,1.0,6,,0.0,0.0,Arthur,21,0.0,,,,,,,,,,,,,,,,,,,,
508,True,guilherme-biro,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,Guilherme Biro,264,4,Guilherme Sucigan Mafra Cunha,111891,Corinthians,3,2.08,6,,0.0,-0.34,G. Biro,21,0.17,,,,,1.0,,1.0,,,,,,,,,,,,,
509,False,felipinho,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,Felipinho,293,4,Antonio Feliphe Costa Silva,112017,Athlético-PR,6,2.85,6,,0.0,0.0,Felipinho,21,1.83,,1.0,,8.0,2.0,,,6.0,,,,,,,,,,,,
510,False,adriano,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,Adriano,288,5,Adriano Silveira Borges Filho,112020,Criciúma,0,1.0,6,,0.0,0.0,Adriano,21,0.0,,,,,,,,,,,,,,,,,,,,
511,False,gabriel-grando,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,Gabriel Grando,283,1,Gabriel Hamester Grando,112616,Cruzeiro,0,4.0,6,,0.0,0.0,G. Grando,21,0.0,,,,,,,,,,,,,,,,,,,,
512,False,kaiki-bruno,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,Kaiki Bruno,283,2,Kaiki Bruno da Silva,112709,Cruzeiro,8,7.12,6,,0.0,0.0,K. Bruno,21,5.17,,2.0,,18.0,10.0,,4.0,13.0,,,,3.0,,,,,,,,
513,True,anibal-moreno,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,Aníbal Moreno,275,4,Aníbal Ismael Moreno,112869,Palmeiras,18,5.6,7,,0.8,-0.27,A. Moreno,21,3.57,1.0,4.0,,33.0,16.0,4.0,10.0,15.0,,1.0,1.0,,,,,,,,,
514,True,lucas-barbosa,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,Lucas Barbosa,286,5,Lucas Henrique Barbosa,112886,Juventude,17,7.58,7,,-3.1,-0.55,L. Barbosa,21,4.46,1.0,5.0,1.0,32.0,29.0,4.0,13.0,21.0,,3.0,4.0,,,,,,,,,
515,True,sforza,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,Sforza,267,4,Juan Sebastián Sforza,112906,Vasco,16,4.09,7,,3.6,0.49,Sforza,21,1.98,,3.0,,15.0,12.0,1.0,2.0,13.0,1.0,1.0,,,,,,,,,,
516,False,peralta,,Peralta,283,4,Fabrizio José Peralta Ramírez,112985,Cruzeiro,0,4.0,6,,0.0,0.0,Peralta,21,0.0,,,,,,,,,,,,,,,,,,,,
517,False,lucas-wingert,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,Lucas Wingert,286,1,Lucas Leandro Wingert,113014,Juventude,0,3.0,6,,0.0,0.0,L. Wingert,21,0.0,,,,,,,,,,,,,,,,,,,,
518,True,kervin-andrade,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,Kervin Andrade,356,4,Kervin Mario Andrade Navarro,113073,Fortaleza,4,6.29,6,,3.9,0.38,K. Andrade,21,3.7,,1.0,,5.0,3.0,1.0,,3.0,,1.0,,,,,,,,,,
519,False,flaco-lopez,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,Flaco López,275,5,José Manuel Alberto López,113103,Palmeiras,18,6.55,3,,0.0,0.0,F. López,21,4.05,1.0,6.0,,6.0,22.0,8.0,15.0,19.0,1.0,5.0,8.0,,,,,,,,,
520,False,nathan-mendes,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,Nathan Mendes,280,2,Nathan Gabriel de Souza Mendes,113157,Bragantino,13,5.6,6,,0.0,0.0,N. Mendes,21,2.55,1.0,4.0,,15.0,12.0,2.0,,11.0,,,1.0,2.0,,,,,,,,
