,atletas.atleta_id,atletas.rodada_id,atletas.media_num,atletas.entrou_em_campo,atletas.preco_num,atletas.apelido_abreviado,atletas.variacao_num,atletas.foto,atletas.pontos_num,atletas.slug,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.status_id,atletas.posicao_id,atletas.clube_id,atletas.nome,atletas.apelido,atletas.clube.id.full.name,CA,DS,FC,FD,FF,FS,SG,A,CV,FT,G,I,DE,GS,V,PC,PP,DP,PS,GC
519,112869,25,3.07,True,5.5,A. Moreno,0.11,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,2.9,anibal-moreno,22,,7,4,275,Aníbal Ismael Moreno,Aníbal Moreno,Palmeiras,5.0,36.0,18.0,4.0,11.0,16.0,,1.0,,,1.0,1.0,,,,,,,,
520,112886,25,4.63,True,8.9,L. Barbosa,1.32,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,7.6,lucas-barbosa,18,,7,5,286,Lucas Henrique Barbosa,Lucas Barbosa,Juventude,6.0,38.0,33.0,4.0,15.0,23.0,,1.0,1.0,,3.0,4.0,,,,,,,,
521,112906,25,1.96,True,4.03,Sforza,0.51,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,3.7,sforza,18,,6,4,267,Juan Sebastián Sforza,Sforza,Vasco,3.0,17.0,12.0,1.0,3.0,14.0,,,,1.0,1.0,,,,,,,,,
522,112985,25,0.0,False,4.0,Peralta,0.0,,0.0,peralta,0,,6,4,283,Fabrizio José Peralta Ramírez,Peralta,Cruzeiro,,,,,,,,,,,,,,,,,,,,
523,113014,25,0.0,False,3.0,L. Wingert,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,0.0,lucas-wingert,0,,6,1,286,Lucas Leandro Wingert,Lucas Wingert,Juventude,,,,,,,,,,,,,,,,,,,,
524,113073,25,3.35,True,5.51,K. Andrade,-0.96,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,-0.1,kervin-andrade,7,,6,4,356,Kervin Mario Andrade Navarro,Kervin Andrade,Fortaleza,2.0,7.0,4.0,1.0,2.0,5.0,,1.0,,,1.0,,,,,,,,,
525,113078,25,0.0,False,4.0,Mancuso,0.0,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_zxil4A5.png,0.0,mancuso,0,,6,2,356,Eros Nazareno Mancuso,Mancuso,Fortaleza,,,,,,,,,,,,,,,,,,,,
526,113103,25,4.66,True,7.15,F. López,-0.01,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,4.4,flaco-lopez,22,,7,5,275,José Manuel Alberto López,Flaco López,Palmeiras,7.0,8.0,26.0,8.0,19.0,20.0,,3.0,,1.0,7.0,10.0,,,,,,,,
527,113157,25,2.72,False,5.28,N. Mendes,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,0.0,nathan-mendes,14,,6,2,280,Nathan Gabriel de Souza Mendes,Nathan Mendes,Bragantino,5.0,19.0,12.0,3.0,,11.0,2.0,1.0,,,,1.0,,,,,,,,
528,113158,25,4.16,False,7.34,Marquinhos,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,0.0,marquinhos,14,,6,5,266,Marcus Vinícius Oliveira Alencar,Marquinhos,Fluminense,2.0,20.0,15.0,6.0,7.0,28.0,,1.0,,3.0,,1.0,,,,,,,,
529,113159,25,0.0,False,2.0,Michel,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,0.0,michel,0,,6,3,275,Michel Augusto Modesto Rafael dos Santos,Michel,Palmeiras,,,,,,,,,,,,,,,,,,,,
530,113228,25,3.67,True,8.3,M. Varini,0.13,https://s.sde.globo.com/media/person_role/2024/07/07/photo_220x220_YwgRivm.png,3.93,martin-varini,7,,7,6,293,Martín Varini Di Zioli,Martín Varini,Athlético-PR,,,,,,,,,,,,,,,1.0,,,,,
531,113359,25,2.73,False,6.49,P. Maia,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,0.0,pablo-maia,3,,5,4,276,Pablo Gonçalves Maia Fortunato,Pablo Maia,São Paulo,,4.0,6.0,,4.0,4.0,,,,,,,,,,,,,,
532,113434,25,1.6,True,4.16,Lacava,0.16,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_ZNed6IC.png,1.6,lacava,1,,6,5,373,Matías Rafael Lacava González,Lacava,Atlético-GO,,,,,2.0,,,,,,,,,,,,,,,
533,113687,25,2.31,False,5.31,D. Queiroz,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,0.0,du-queiroz,14,,5,4,284,Eduardo Santos Queiroz,Du Queiroz,Grêmio,2.0,24.0,6.0,3.0,4.0,1.0,,,,,,,,,,,,,,
534,114311,25,2.86,True,4.55,D. Mendes,0.48,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,11.0,douglas-mendes,12,,7,3,280,Douglas Mendes Moreira,Douglas Mendes,Bragantino,1.0,7.0,14.0,,5.0,2.0,2.0,,,,2.0,,,,,,,,,
535,114334,25,3.31,True,6.61,Gamarra,0.84,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,5.9,gamarra,12,,6,3,293,Mateo Gamarra González,Gamarra,Athlético-PR,6.0,16.0,12.0,4.0,6.0,5.0,3.0,,,1.0,,,,,,,,,,
536,114497,25,2.67,False,2.48,J. Tavares,0.0,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,0.0,juan-tavares,3,,6,2,1371,Juan Pablo Vilela Tavares,Juan Tavares,Cuiabá,1.0,8.0,4.0,,2.0,,,,,,,,,,,1.0,,,,
537,114790,25,0.8,False,2.13,Cleiton,0.0,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,0.0,cleiton,1,,6,3,262,Cleiton Santana dos Santos,Cleiton,Flamengo,,,,,1.0,,,,,,,,,,,,,,,
538,115061,25,0.0,False,3.0,T. Lara,0.0,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_zPksBsJ.png,0.0,thauan-lara,0,,6,2,356,Thauan Lara dos Santos,Thauan Lara,Fortaleza,,,,,,,,,,,,,,,,,,,,
539,115141,25,2.08,False,2.59,L. Freitas,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,0.0,lucas-freitas,7,,5,3,286,Lucas de Freitas Molarinho Chagas,Lucas Freitas,Juventude,,7.0,6.0,,2.0,3.0,2.0,,1.0,,,1.0,,,,2.0,,,,
540,115227,25,0.0,False,2.0,C. Matheus,0.0,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,0.0,caio-matheus,0,,6,5,276,Caio Matheus da Silva,Caio Matheus,São Paulo,,,,,,,,,,,,,,,,,,,,
541,115239,25,3.69,True,4.95,Wesley,-0.5,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,1.0,wesley,19,,2,2,262,Wesley Vinícius França Lima,Wesley,Flamengo,1.0,36.0,21.0,2.0,4.0,28.0,2.0,1.0,,1.0,,2.0,,,,,,,,1.0
542,115246,25,3.94,False,6.7,Naves,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,0.0,naves,10,,6,3,275,Kaiky Marques Naves,Naves,Palmeiras,1.0,16.0,17.0,,1.0,1.0,5.0,,,,,,,,,,,,,
543,115248,25,4.67,True,5.76,J. Jhon,-1.27,https://s.sde.globo.com/media/person_role/2024/07/15/photo_FORMATO_LO4nXCP.png,-0.4,jhon-jhon,8,,7,4,280,Jhonatan dos Santos Rosa,Jhon Jhon,Bragantino,1.0,16.0,4.0,1.0,2.0,3.0,,1.0,,1.0,1.0,,,,,,,,,
544,115266,25,0.0,False,1.0,R. Viana,0.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_pf3ihrT.png,0.0,renan-viana,0,,6,5,293,Renan Rodrigues Fonseca Viana,Renan Viana,Athlético-PR,,,,,,,,,,,,,,,,,,,,
545,115268,25,2.36,False,2.28,Rômulo,0.0,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,0.0,romulo,8,,6,3,282,Rômulo Helberte Pereira Junior,Rômulo,Atlético-MG,2.0,13.0,9.0,,3.0,1.0,,,1.0,,1.0,,,,,,,,,
546,115273,25,2.35,False,2.38,Emersonn,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_8cy9qvA.png,0.0,emersonn,4,,6,5,293,Emersonn Correia da Silva,Emersonn,Athlético-PR,,5.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
547,115511,25,3.87,True,3.79,Y. Souto,-0.37,https://s.sde.globo.com/media/person_role/2024/07/21/photo_FORMATO_4OIbgLq.png,2.4,yan-souto,3,,6,3,286,Yan da Cruz Souto,Yan Souto,Juventude,,2.0,,1.0,,,,,,,1.0,,,,,,,,,
548,115524,25,0.0,False,1.0,Iarley,0.0,,0.0,iarley,0,,6,5,356,Iarley Gilberto de Barros Leal,Iarley,Fortaleza,,,,,,,,,,,,,,,,,,,,
549,115537,25,-1.0,False,2.58,M. Victor,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Cxk2KLL.png,0.0,marcos-victor,0,,6,3,265,Marcos Victor Ferreira da Silva,Marcos Victor,Bahia,1.0,,,,,,,,,,,,,,,,,,,
550,115594,25,0.0,False,1.0,M. Paulo,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_OfzIXTE.png,0.0,marcos-paulo,0,,6,2,280,Marcos Paulo Lima Batista Silva,Marcos Paulo,Bragantino,,,,,,,,,,,,,,,,,,,,
551,115671,25,0.0,False,3.0,Mila,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,0.0,mila,0,,6,4,284,Lucas Eduardo Müller - Milla,Mila,Grêmio,,,,,,,,,,,,,,,,,,,,
552,115672,25,0.0,False,1.0,Hiago,0.0,,0.0,hiago,0,,6,2,288,Hiago Accinelli da Roza,Hiago,Criciúma,,,,,,,,,,,,,,,,,,,,
553,115674,25,0.0,False,2.0,G. Delfim,0.0,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,0.0,gabriel-delfim,0,,6,1,282,Gabriel Delfim Ferreira,Gabriel Delfim,Atlético-MG,,,,,,,,,,,,,,,,,,,,
554,115914,25,2.37,False,3.03,E. Araújo,0.0,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,0.0,evertton-araujo,6,,6,4,262,Everton Gustavo Fernandes Araújo,Evertton Araújo,Flamengo,1.0,4.0,1.0,1.0,,3.0,,,,,1.0,,,,,,,,,
555,115915,25,0.0,False,4.0,Lelê,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,0.0,lele,0,,5,5,266,Leanderson da Silva Genésio,Lelê,Fluminense,,,,,,,,,,,,,,,,,,,,
556,115986,25,2.01,True,2.99,Denilson,0.02,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,2.2,denilson,18,,7,4,1371,Denilson Alves Borges,Denilson,Cuiabá,4.0,18.0,19.0,5.0,8.0,16.0,,1.0,,,,,,,,1.0,,,,
557,116012,25,1.25,True,3.3,M. Gonçalves,-0.26,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,0.0,matheus-goncalves,6,,6,4,262,Matheus Gonçalves Martins,Matheus Gonçalves,Flamengo,1.0,4.0,7.0,2.0,3.0,2.0,,,,,,,,,,,,,,
558,116013,25,1.9,False,3.9,I. Jesus,0.0,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_dY49V4i.png,0.0,igor-jesus,3,,6,4,262,Igor Jesus Lima,Igor Jesus,Flamengo,1.0,5.0,1.0,,,2.0,,,,,,,,,,,,,,
559,116025,25,0.0,False,2.0,Petterson,0.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_x9GN6Vh.png,0.0,petterson,0,,6,5,293,Petterson Novaes Reis,Petterson,Athlético-PR,,,,,,,,,,,,,,,,,,,,
560,116056,25,2.69,True,4.02,Z. Hugo,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,1.2,ze-hugo,17,,6,5,287,José Hugo Sousa dos Santos,Zé Hugo,Vitória,2.0,10.0,11.0,3.0,3.0,12.0,,2.0,,3.0,1.0,,,,,,,,,
561,116065,25,6.97,True,9.26,Cuiabano,0.0,https://s.sde.globo.com/media/person_role/2024/06/11/photo_FORMATO_EU50mMf.png,5.0,cuiabano,19,,6,2,263,Luís Eduardo Soares da Silva,Cuiabano,Botafogo,4.0,33.0,29.0,6.0,7.0,27.0,6.0,3.0,,1.0,4.0,,,,,1.0,,,,
562,116067,25,0.0,False,1.0,T. Beltrame,0.0,,0.0,thiago-beltrame,0,,6,1,284,Thiago Beltrame Stallbaum,Thiago Beltrame,Grêmio,,,,,,,,,,,,,,,,,,,,
563,116137,25,5.53,False,6.84,J. Moreira,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,0.0,joao-moreira,3,,6,2,276,João Moreira Sanmartin Souza,João Moreira,São Paulo,,4.0,3.0,1.0,,3.0,2.0,,,,,,,,,,,,,
564,116447,25,2.24,True,4.42,Hércules,0.16,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,1.2,hercules,19,,7,4,356,Hércules Pereira do Nascimento,Hércules,Fortaleza,5.0,27.0,24.0,2.0,5.0,6.0,,1.0,2.0,2.0,1.0,,,,,,,,,
565,116655,25,2.68,True,3.85,D. Yorio,-0.2,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,-0.6,di-yorio,13,,6,5,293,Lucas Gabriel Di Yorio,Di Yorio,Athlético-PR,1.0,3.0,10.0,4.0,4.0,7.0,,,,,3.0,2.0,,,,,,,,
566,116937,25,0.0,False,1.0,K. Moroso,0.0,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,0.0,kaua-moroso,0,,6,1,288,Kauã Inacio Moroso,Kauã Moroso,Criciúma,,,,,,,,,,,,,,,,,,,,
567,116939,25,0.0,False,1.0,G. Silva,0.0,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,0.0,guilherme-silva,0,,6,2,288,Guilherme Silva,Guilherme Silva,Criciúma,,,,,,,,,,,,,,,,,,,,
568,116994,25,-0.3,True,0.66,Popó,0.02,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_KbhAMte.png,0.4,popo,6,,6,5,288,Werik Silva Pinto,Popó,Criciúma,,1.0,4.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,
569,117061,25,1.3,False,1.83,Gabriel,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,0.0,gabriel,3,,6,3,1371,Gabriel Knesowitsch,Gabriel,Cuiabá,,2.0,,,,3.0,,,,,,,,,,,,,,
570,117314,25,0.99,False,3.91,T. Borbas,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,0.0,thiago-borbas,18,,6,5,280,Thiago Nicolás Borbas Silva,Thiago Borbas,Bragantino,2.0,4.0,18.0,6.0,2.0,8.0,,,,,1.0,1.0,,,,,,,,
571,117339,25,0.0,False,1.0,G. Souza,0.0,,0.0,gabriel-souza,0,,6,1,265,Gabriel Gonçalves de Souza,Gabriel Souza,Bahia,,,,,,,,,,,,,,,,,,,,
572,117343,25,0.0,False,1.0,Kawan,0.0,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,0.0,kawan,0,,6,3,263,Kawan Thomaz Reis de Moraes,Kawan,Botafogo,,,,,,,,,,,,,,,,,,,,
573,117350,25,0.0,False,1.0,Jhosefer,0.0,,0.0,jhosefer,0,,6,5,283,Jhosefer Raphael Januário,Jhosefer,Cruzeiro,,,,,,,,,,,,,,,,,,,,
574,117404,25,0.0,False,1.0,Otávio,0.0,,0.0,otavio,0,,6,1,283,Otávio Eleodoro Rezende Costa,Otávio,Cruzeiro,,,,,,,,,,,,,,,,,,,,
575,117459,25,0.24,False,1.11,L. Maná,0.0,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,0.0,leo-mana,5,,6,2,264,Leonardo Mana Hernandes,Léo Maná,Corinthians,1.0,3.0,3.0,,,1.0,,,,,,,,,,1.0,,,,
576,117579,25,1.35,False,4.05,Galoppo,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,0.0,galoppo,11,,6,4,276,Giuliano Galoppo,Galoppo,São Paulo,2.0,6.0,7.0,4.0,5.0,6.0,,,,,,,,,,,,,,
577,117622,25,1.53,True,3.26,A. Cruz,0.59,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,7.0,alejo-cruz,21,,6,5,373,Alejo Cruz Techera,Alejo Cruz,Atlético-GO,3.0,16.0,11.0,4.0,3.0,14.0,,1.0,,,,1.0,,,,,,,,
578,117632,25,6.01,True,9.95,Garro,1.7,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,14.5,garro,23,,7,4,264,Rodrigo Garro,Garro,Corinthians,7.0,30.0,28.0,18.0,14.0,78.0,,4.0,,1.0,3.0,2.0,,,,1.0,,,,
579,117711,25,4.72,True,8.87,P. Caixinha,0.38,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,6.66,pedro-caixinha,22,,7,6,280,Pedro Miguel Faria Caixinha,Pedro Caixinha,Bragantino,,,,,,,,,,,,,,,8.0,,,,,
580,117818,25,-1.0,False,0.64,Young,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,0.0,young,0,,6,1,276,Young Navarro Moraes,Young,São Paulo,1.0,,,,,,,,,,,,,,,,,,,
581,117842,25,1.46,True,2.64,Vitinho,0.27,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,2.4,vitinho,16,,6,4,283,Vitor Hugo Amorim de Assis,Vitinho,Cruzeiro,1.0,5.0,3.0,1.0,5.0,6.0,,,,1.0,1.0,1.0,,,,,,,,
582,117849,25,2.22,False,2.89,Giovane,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,0.0,giovane,11,,6,5,264,Giovane Santana do Nascimento,Giovane,Corinthians,1.0,,6.0,4.0,7.0,6.0,,,,2.0,1.0,2.0,,,,,,,,
583,117910,25,2.33,False,3.18,B. Bidon,0.0,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,0.0,breno-bidon,16,,6,4,264,Breno de Souza Bidon,Breno Bidon,Corinthians,3.0,23.0,19.0,4.0,2.0,24.0,,,,,,1.0,,,,,,,,
584,118090,25,0.0,False,1.0,Iago,0.0,,0.0,iago,0,,6,3,262,Iago Teodoro da Silva Nogueira,Iago,Flamengo,,,,,,,,,,,,,,,,,,,,
585,118175,25,0.0,False,3.0,N. Camargo,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,0.0,nathan-camargo,0,,6,4,280,Nathan Camargo dos Santos,Nathan Camargo,Bragantino,,,,,,,,,,,,,,,,,,,,
586,118238,25,0.15,True,1.97,Ronald,-0.13,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,0.0,ronald,6,,6,4,284,Ronald Cardoso Falkoski,Ronald,Grêmio,,1.0,1.0,,,,,,,,,,,,,,,,,
587,118293,25,0.0,False,2.0,Pedrão,0.0,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,0.0,pedrao,0,,6,3,283,Pedro Henrique Franklim da Silva,Pedrão,Cruzeiro,,,,,,,,,,,,,,,,,,,,
588,118305,25,-0.15,False,2.13,Eliédson,0.0,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,0.0,eliedson,2,,6,4,288,Eliédson Pereira de Souza,Eliédson,Criciúma,,,1.0,,,,,,,,,,,,,,,,,
589,118368,25,5.38,True,7.22,B. Franco,1.39,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_87JlQEr.png,5.38,bernardo-franco,1,,7,6,1371,Bernardo Franco Junior,Bernardo Franco,Cuiabá,,,,,,,,,,,,,,,1.0,,,,,
590,118433,25,0.0,False,1.0,Weliton,0.0,https://s.sde.globo.com/media/person_role/2024/04/24/photo_FORMATO_Evh0gJv.png,0.0,weliton,0,,6,5,262,Weliton Santos do Amaral,Weliton,Flamengo,,,,,,,,,,,,,,,,,,,,
591,118490,25,0.0,False,1.0,Jackson,0.0,,0.0,jackson,0,,6,3,288,Jackson Henrique Marcelino Crispim,Jackson,Criciúma,,,,,,,,,,,,,,,,,,,,
592,118501,25,0.0,False,1.0,Z. Welinton,0.0,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,0.0,ze-welinton,0,,6,2,262,José Welinton Campos Menezes,Zé Welinton,Flamengo,,,,,,,,,,,,,,,,,,,,
593,118563,25,2.7,False,3.13,Rodriguinho,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,0.0,rodriguinho,2,,6,4,276,Rodrigo Huendra Almeida Mendonça,Rodriguinho,São Paulo,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
594,118745,25,2.15,False,3.89,Eliel,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,0.0,eliel,11,,6,5,1371,Eliel Chrytian Pereira Silva,Eliel,Cuiabá,1.0,6.0,3.0,2.0,3.0,11.0,,,,,1.0,,,,,,,,,
595,118752,25,3.9,True,5.66,M. Carvalho,-0.22,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,0.1,mateus-carvalho,20,,7,4,267,Mateus Carvalho dos Santos,Mateus Carvalho,Vasco,8.0,47.0,27.0,3.0,2.0,23.0,,1.0,,,2.0,2.0,,,,,,,,
596,118775,25,2.88,False,5.98,L. Díaz,0.0,https://s.sde.globo.com/media/person_role/2024/07/01/photo_220x220_UT1KNbY.png,0.0,lautaro-diaz,6,,6,5,283,Lautaro Ariel Díaz,Lautaro Díaz,Cruzeiro,1.0,8.0,7.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,
597,118802,25,0.0,False,2.0,V. Hugo,0.0,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_8JgPovx.png,0.0,victor-hugo,0,,6,4,266,Victor Hugo Ramos de Souza,Victor Hugo,Fluminense,,,,,,,,,,,,,,,,,,,,
598,120444,25,1.12,False,1.59,Ruan,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_FNxwSO0.png,0.0,ruan,6,,6,5,286,Ruan Pereira Duarte,Ruan,Juventude,,3.0,5.0,2.0,1.0,3.0,,,,,,1.0,,,,,,,,
599,120647,25,0.0,False,5.0,E. Arouch,0.0,https://s.sde.globo.com/media/person_role/2024/08/21/photo_FORMATO_Qxttjam.png,0.0,el-arouch,0,,6,4,263,Mohamed El Arouch,El Arouch,Botafogo,,,,,,,,,,,,,,,,,,,,
600,120856,25,0.5,False,1.99,A. Sousa,0.0,https://s.sde.globo.com/media/person_role/2024/09/02/photo_FORMATO_BnMztX7.png,0.0,arthur-sousa,1,,6,5,280,Arthur Sousa Araújo,Arthur Sousa,Bragantino,,,,,,1.0,,,,,,,,,,,,,,
601,121220,25,0.0,False,1.0,Dija,0.0,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,0.0,dija,0,,6,2,280,Diego Kauan Silva Santos,Dija,Bragantino,,,,,,,,,,,,,,,,,,,,
602,121237,25,0.73,False,1.87,Kauan,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,0.0,kauan,3,,6,4,356,Kauan Rodrigues da Silva,Kauan,Fortaleza,,1.0,,,,2.0,,,,,,,,,,,,,,
603,121331,25,1.2,False,1.35,E. Júnior,0.0,https://s.sde.globo.com/media/person_role/2024/08/11/photo_220x220_ZPyikzh.png,0.0,eli-junior,1,,6,5,373,Eli Silvano Kovalik Júnior,Eli Júnior,Atlético-GO,,,,1.0,,,,,,,,,,,,,,,,
604,121397,25,0.0,False,1.0,D. Rocha,0.0,,0.0,da-rocha,0,,6,2,286,Cauê Pereira da Rocha,Da Rocha,Juventude,,,,,,,,,,,,,,,,,,,,
605,121636,25,0.0,False,1.0,Dorival,0.0,https://s.sde.globo.com/media/person_role/2024/08/30/photo_220x220_VH8v9YX.png,0.0,dorival,0,,6,2,283,Dorival Silva de Oliveira,Dorival,Cruzeiro,,,,,,,,,,,,,,,,,,,,
606,121762,25,-0.25,False,1.98,G. Madruga,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,0.0,guilherme-madruga,4,,6,4,1371,Guilherme Miranda Madruga Gomes,Guilherme Madruga,Cuiabá,1.0,,4.0,1.0,,,,,,,,,,,,,,,,
607,121792,25,0.0,False,4.0,André,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,0.0,andre,0,,5,5,284,André Henrique da Silva Martins,André,Grêmio,,,,,,,,,,,,,,,,,,,,
608,121824,25,0.0,False,0.79,Kayke,0.0,,0.0,kayke,2,,6,4,264,Kayke Ferrari Guimarães,Kayke,Corinthians,,,,,,,,,,,,,,,,,,,,
609,121827,25,1.32,False,1.93,Kauê,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,0.0,kaue,8,,6,4,263,Kauê Rodrigues Pessanha,Kauê,Botafogo,,1.0,4.0,,2.0,2.0,,,,,1.0,,,,,,,,,
610,121830,25,2.26,True,3.82,Janderson,-0.14,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,0.0,janderson,16,,6,5,287,Janderson de Carvalho Costa,Janderson,Vitória,5.0,15.0,16.0,4.0,11.0,13.0,,,,,1.0,2.0,,,,,,,,
611,122301,25,0.0,False,1.0,Kennedy,0.0,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,0.0,kennedy,0,,6,5,265,Kennedy Anderson Gomes Ferreira,Kennedy,Bahia,,,,,,,,,,,,,,,,,,,,
612,122317,25,0.0,False,1.0,M. Macedo,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,0.0,mateus-macedo,0,,6,3,373,Matheus Macedo dos Santos,Mateus Macedo,Atlético-GO,,,,,,,,,,,,,,,,,,,,
613,122318,25,0.0,False,1.0,D. Alves,0.0,,0.0,dyogo-alves,0,,6,1,262,Francisco Dyogo Bento Alves,Dyogo Alves,Flamengo,,,,,,,,,,,,,,,,,,,,
614,122320,25,0.0,False,1.0,D. Sales,0.0,,0.0,daniel-sales,0,,6,2,262,Daniel dos Santos Sales,Daniel Sales,Flamengo,,,,,,,,,,,,,,,,,,,,
