,atletas.variacao_num,atletas.jogos_num,atletas.status_id,atletas.nome,atletas.apelido,atletas.rodada_id,atletas.foto,atletas.preco_num,atletas.clube_id,atletas.clube.id.full.name,atletas.apelido_abreviado,atletas.pontos_num,atletas.media_num,atletas.entrou_em_campo,atletas.posicao_id,atletas.minimo_para_valorizar,atletas.slug,atletas.atleta_id,CA,DS,FC,FF,FS,G,I,SG,A,CV,FD,DE,GS,FT,DP,PC,PP,PS,V,GC
349,-0.36,7,6,Lucas Halter,Lucas Halter,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SVv6kJE.png,6.26,263,Botafogo,L. Halter,2.4,2.98,True,3,,lucas-halter,102253,1.0,5.0,8.0,2.0,1.0,,,3.0,,,1.0,,,,,,,,,
350,0.0,2,6,Caio Fernando de Oliveira,Caio Paulista,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_nZ3jBWs.png,5.96,275,Palmeiras,C. Paulista,0.0,2.1,False,2,,caio-paulista,102318,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,
351,-1.35,6,7,Carlos de Menezes Júnior,Cacá,9,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO.png,8.23,264,Corinthians,Cacá,-2.0,4.07,True,3,,caca,102340,,3.0,6.0,3.0,4.0,1.0,,2.0,1.0,,1.0,,,,,,,,,2.0
352,0.0,0,6,Ángelo Giovanni Araos Llanos,Araos,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_nBCEEhL.png,3.0,373,Atlético-GO,Araos,0.0,0.0,False,4,,araos,102352,,,,,,,,,,,,,,,,,,,,
353,-2.62,8,7,Gonzalo Mathías Mastriani Borges,Mastriani,9,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JrvZkOm.png,7.51,293,Athlético-PR,Mastriani,1.2,4.7,True,5,,mastriani,102561,,5.0,1.0,3.0,3.0,3.0,2.0,,,,1.0,,,1.0,,,,,,
354,2.93,5,7,Hélio Júnio Nunes de Castro,Helinho,9,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HKFN5Du.png,9.9,280,Bragantino,Helinho,19.1,6.94,True,5,,helinho,102598,,6.0,6.0,3.0,7.0,2.0,,,1.0,,2.0,,,,,,,,,
355,0.0,3,6,Thiago Beserra dos Santos Conti,Thiaguinho,9,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_S4nmFGH.png,1.31,286,Juventude,Thiaguinho,0.0,-0.1,False,4,,thiaguinho,102599,,1.0,5.0,,2.0,,,,,,,,,,,1.0,,,,
356,-0.38,8,6,Julimar Silva Oliveira Júnior,Julimar,9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_do5hHhP.png,4.22,293,Athlético-PR,Julimar,-0.3,2.67,True,5,,julimar,102796,1.0,7.0,8.0,4.0,2.0,,1.0,,1.0,,6.0,,,,,,,,,
357,0.0,3,6,Miguel David Terans Pérez,Terans,9,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_hfdtfwn.png,4.75,266,Fluminense,Terans,0.0,0.23,False,4,,terans,102878,,,1.0,,2.0,,,,,,,,,,,,,,,
358,1.35,8,7,Anderson Silva da Paixão,Anderson,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pMtI9RP.png,3.77,283,Cruzeiro,Anderson,9.0,2.81,True,1,,anderson,102906,1.0,,,,1.0,,,2.0,,,,23.0,10.0,,,,,,,
359,0.0,0,6,Matheus Henrique Teixeira,Matheus Teixeira,9,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_udwUldz.png,3.0,288,Criciúma,M. Teixeira,0.0,0.0,False,1,,matheus-teixeira,102907,,,,,,,,,,,,,,,,,,,,
360,0.79,5,7,Luan Vinícius da Silva Santos,Luan Vinícius,9,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Zd7I4CW.png,3.4,287,Vitória,L. Vinícius,5.0,0.82,True,4,,luan-vinicius,102909,,4.0,4.0,,1.0,,,,,,,,,,,,,,,
361,0.0,6,6,Agustín Canobbio Graviz,Canobbio,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xvi8r6q.png,10.2,293,Athlético-PR,Canobbio,0.0,5.48,False,5,,canobbio,102928,,7.0,6.0,6.0,5.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,
362,-0.61,5,6,Ignacio Jesús Laquintana Marsico - Nacho,Laquintana,9,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_lsx86RT.png,3.62,280,Bragantino,Laquintana,-1.0,2.24,True,5,,laquintana,103014,1.0,2.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,
363,0.0,4,6,Mateus Gonçalves Martins,Mateus Gonçalves,9,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ASVHNr0.png,2.83,287,Vitória,M. Gonçalves,0.0,1.3,False,5,,mateus-goncalves,103076,,1.0,1.0,2.0,3.0,,,,,,1.0,,,,,,,,,
364,0.07,9,7,Eric dos Santos Rodrigues,Eric Ramires,9,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_3VHcc20.png,6.41,280,Bragantino,E. Ramires,2.4,4.07,True,4,,eric-ramires,103295,1.0,9.0,8.0,7.0,8.0,1.0,,,1.0,,3.0,,,1.0,,,,,,
365,0.59,5,6,Matheus Alexandre Anastácio de Souza,Matheus Alexandre,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_V7nD4iR.png,4.85,1371,Cuiabá,M. Alexandre,5.5,2.48,True,2,,matheus-alexandre,103347,2.0,9.0,9.0,1.0,1.0,,,1.0,,,,,,,,,,,,
366,0.0,2,6,Leandro Emmanuel Martínez,Emmanuel Martínez,9,https://s.sde.globo.com/media/person_role/2024/06/14/photo_FORMATO.png,6.75,356,Fortaleza,E. Martínez,0.0,3.2,False,4,,emmanuel-martinez,103388,1.0,2.0,2.0,3.0,4.0,,,,,,1.0,,,,,,,,,
367,0.0,0,6,Kaio Jorge Pinto Ramos,Kaio Jorge,9,https://s.sde.globo.com/media/person_role/2024/06/11/photo_220x220_GXGWlqW.png,8.0,283,Cruzeiro,K. Jorge,0.0,0.0,False,5,,kaio-jorge,103445,,,,,,,,,,,,,,,,,,,,
368,-1.73,2,3,João Victor Andrade Caetano,Caetano,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fyit2aL.png,3.7,264,Corinthians,Caetano,-3.6,-0.6,True,3,,caetano,103575,,2.0,2.0,,,,,,,1.0,,,,,,,,,,
369,0.0,0,6,Rafael Bilu Mudesto,Rafael Bilu,9,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_rDWVVAO.png,2.0,283,Cruzeiro,R. Bilu,0.0,0.0,False,5,,rafael-bilu,103576,,,,,,,,,,,,,,,,,,,,
370,-0.4,9,7,Kaíque Rocha Lima,Kaíque Rocha,9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1ebxa2m.png,6.63,293,Athlético-PR,K. Rocha,-0.3,4.43,True,3,,kaique-rocha,103684,,14.0,5.0,2.0,6.0,,,4.0,,,,,,,,,,,,
371,-0.72,9,3,Jadsom Meemyas de Oliveira da Silva,Jadsom Silva,9,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_4l6blnt.png,2.08,280,Bragantino,J. Silva,-3.3,1.08,True,4,,jadsom-silva,103695,2.0,13.0,10.0,2.0,1.0,,,,,1.0,,,,,,,,,,
372,-0.03,7,7,Gabriel Veron Fonseca de Souza,Gabriel Veron,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Kh2CeQC.png,3.38,283,Cruzeiro,G. Veron,1.2,1.01,True,5,,gabriel-veron,103764,,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,
373,-0.06,8,6,Gabriel Vinícius Menino,Gabriel Menino,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_yzWSMvb.png,5.06,275,Palmeiras,G. Menino,0.9,2.33,True,4,,gabriel-menino,103767,2.0,12.0,10.0,5.0,8.0,,,,,,1.0,,,,,,,,,
374,0.0,5,7,Higor Matheus Meritão,Higor Meritão,9,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_5y8FTJb.png,3.74,288,Criciúma,H. Meritão,0.0,3.3,False,4,,higor-meritao,103987,2.0,7.0,7.0,2.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,
375,0.0,0,6,José Sabino Chagas Monteiro,Sabino,9,https://s.sde.globo.com/media/person_role/2024/03/15/photo_220x220_8aL4XNH.png,5.0,276,São Paulo,Sabino,0.0,0.0,False,3,,sabino,104075,,,,,,,,,,,,,,,,,,,,
376,-0.22,6,3,Carlos Miguel dos Santos Pereira,Carlos Miguel,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_2FClDmd.png,6.85,264,Corinthians,C. Miguel,3.0,4.42,True,1,,carlos-miguel,104084,3.0,,,,1.0,,,2.0,,,,25.0,7.0,,,,,,,
377,-0.05,4,7,Bruno de Lara Fuchs,Bruno Fuchs,9,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_6xGko1v.png,4.88,282,Atlético-MG,B. Fuchs,2.4,1.4,True,3,,bruno-fuchs,104085,1.0,4.0,4.0,,2.0,,,1.0,,1.0,,,,,,,,,,
378,0.57,8,7,Lucas Willians Assis Arcanjo,Lucas Arcanjo,9,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_0iYWFXU.png,3.12,287,Vitória,L. Arcanjo,3.0,1.43,True,1,,lucas-arcanjo,104118,1.0,,,,1.0,,,,,,,27.0,15.0,,,,,,,
379,0.0,0,6,Ruan de Oliveira Ferreira,Ruan,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_EP2XIGK.png,3.0,264,Corinthians,Ruan,0.0,0.0,False,4,,ruan,104153,,,,,,,,,,,,,,,,,,,,
380,0.0,0,6,Raul Jonas Steffens,Raul,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_ahcx1NO.png,2.0,263,Botafogo,Raul,0.0,0.0,False,1,,raul,104191,,,,,,,,,,,,,,,,,,,,
381,0.0,0,6,Edson Guilherme Mendes dos Santos,Edson Carioca,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Xv4P6TP.png,2.0,286,Juventude,E. Carioca,0.0,0.0,False,5,,edson-carioca,104204,,,,,,,,,,,,,,,,,,,,
382,0.0,5,7,João Victor da Silva Marcelino,João Victor,9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_or4O39H.png,4.1,267,Vasco,J. Victor,0.0,1.2,False,3,,joao-victor,104250,1.0,7.0,4.0,1.0,4.0,,,,,1.0,,,,,,,,,,
383,-0.05,6,3,Adriano Martins da Fonseca,Adriano Martins,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JuPF2jd.png,3.08,373,Atlético-GO,A. Martins,0.9,1.37,True,3,,adriano-martins,104253,3.0,5.0,7.0,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,
384,-0.37,6,6,João Lucas de Almeida Carvalho,João Lucas,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Ey1s4jw.png,5.06,286,Juventude,J. Lucas,1.2,3.65,True,2,,joao-lucas,104257,1.0,11.0,8.0,3.0,7.0,,,1.0,,,1.0,,,,,,,,,
385,0.0,0,6,Lucas Felipe Calegari,Calegari,9,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_YfMFo2m.png,3.0,266,Fluminense,Calegari,0.0,0.0,False,2,,calegari,104276,,,,,,,,,,,,,,,,,,,,
386,0.0,4,6,Eduardo Marcelo Rodrigues Nunes,Dudu,9,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_6VpYPLs.png,4.48,287,Vitória,Dudu,0.0,3.2,False,4,,dudu,104330,2.0,14.0,5.0,,5.0,,,,,1.0,,,,,,,,,,
387,0.28,1,6,Matheus Mendes Werneck de Oliveira,Matheus Mendes,9,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,3.28,282,Atlético-MG,M. Mendes,1.5,1.5,True,1,,matheus-mendes,104383,,,,,1.0,,,,,,,5.0,4.0,,,,,,,
388,0.0,3,6,Igor Gomes Silva,Igor Gomes,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mxuErJK.png,6.32,285,Internacional,I. Gomes,0.0,4.9,False,3,,igor-gomes,104385,,,1.0,,,,,3.0,,,,,,,,,,,,
389,-0.21,5,7,Christian Roberto Alves Cardoso,Christian,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_4ASqaCm.png,5.02,293,Athlético-PR,Christian,2.7,1.62,True,4,,christian,104502,1.0,5.0,11.0,1.0,9.0,,1.0,,,,1.0,,,,,,,,,
390,0.0,0,6,Fabrício Oliveira de Souza,Fabrício,9,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_vCy6pfa.png,0.85,280,Bragantino,Fabrício,0.0,0.0,False,1,,fabricio,104588,,,,,,,,,,,,,,,,,,,,
391,0.0,6,5,Moisés Vieira da Veiga,Moisés,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_bUKbhSF.png,4.38,356,Fortaleza,Moisés,0.0,1.28,False,5,,moises,104666,,,,3.0,1.0,,,,,,4.0,,,,,,,,,
392,0.07,2,6,Newton Araújo da Costa Júnior,Newton,9,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_TFHsgGX.png,1.49,288,Criciúma,Newton,0.7,1.2,True,4,,newton,104693,,1.0,1.0,,3.0,,,,,,,,,,,,,,,
393,-0.51,8,7,Juan Pablo Vojvoda Rizzo,Juan Vojvoda,9,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,7.93,356,Fortaleza,J. Vojvoda,0.77,4.04,True,6,,juan-vojvoda,104754,,,,,,,,,,,,,,,,,,,2.0,
394,0.0,7,7,Leonardo Ezequiel Godoy,Leo Godoy,9,https://s.sde.globo.com/media/person_role/2024/01/19/photo_FORMATO.png,6.85,293,Athlético-PR,L. Godoy,0.0,3.71,False,2,,leo-godoy,104759,2.0,2.0,12.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,
395,0.0,0,5,Nicolás Brian Acevedo Tabárez,Acevedo,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_426fnSQ.png,5.0,265,Bahia,Acevedo,0.0,0.0,False,4,,acevedo,104783,,,,,,,,,,,,,,,,,,,,
396,1.28,7,7,Wagner Leonardo Calvelo de Souza,Wagner Leonardo,9,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_kfLtGgD.png,5.37,287,Vitória,W. Leonardo,8.0,2.77,True,3,,wagner-leonardo,104994,,3.0,3.0,1.0,1.0,2.0,,,,1.0,2.0,,,,,,,,,
397,0.05,8,7,João Marcelo Messias Ferreira,João Marcelo,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_s2GXfyO.png,4.58,283,Cruzeiro,J. Marcelo,4.8,3.62,True,3,,joao-marcelo,105047,1.0,10.0,5.0,1.0,5.0,,1.0,2.0,1.0,,1.0,,,,,,,,,
398,0.0,7,6,Bento Matheus Krepski,Bento,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_CEULB4Y.png,10.15,293,Athlético-PR,Bento,0.0,6.29,False,1,,bento,105208,1.0,,,,,,,4.0,,,,23.0,4.0,,1.0,1.0,,,,
399,0.0,4,6,Nahuel Adolfo Ferraresi Hernández,Ferraresi,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_of5ELHS.png,5.97,276,São Paulo,Ferraresi,0.0,4.47,False,3,,ferraresi,105300,,4.0,4.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,
400,-0.63,7,7,Gabriel Lheman Xavier - Lhman,Gabriel Xavier,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_7TSdotN.png,5.62,265,Bahia,G. Xavier,2.0,3.7,True,3,,gabriel-xavier,105373,2.0,8.0,10.0,3.0,3.0,,,3.0,,,2.0,,,,,,,,,
401,0.0,1,6,Matheus Lima Beltrão Oliveira Valin,Matheus Bidu,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1Zas2lO.png,6.45,264,Corinthians,M. Bidu,0.0,9.0,False,2,,matheus-bidu,105531,,2.0,2.0,,2.0,,,1.0,,,1.0,,,,,,,,,
402,0.57,5,6,Rikelme Hernandes Amorim Rocha,Rikelme,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_GWnqoHo.png,4.81,1371,Cuiabá,Rikelme,4.7,2.38,True,2,,rikelme,105547,,5.0,4.0,,2.0,,1.0,1.0,,,1.0,,,,,,,,,
403,-0.56,7,7,Juan Martín Lucero,Lucero,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_W3SXUOe.png,7.58,356,Fortaleza,Lucero,0.4,1.86,True,5,,lucero,105568,2.0,1.0,6.0,3.0,6.0,1.0,2.0,,,,2.0,,,,,,,,,
404,0.0,8,2,Lucas Piton Crivellaro,Lucas Piton,9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_hcvXauo.png,5.25,267,Vasco,L. Piton,0.0,2.26,False,2,,lucas-piton,105584,2.0,16.0,11.0,4.0,2.0,,,,,,,,,,,,,,,
405,0.0,3,6,Roni Medeiros de Moura,Roni,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_jbubVwk.png,2.62,373,Atlético-GO,Roni,0.0,0.4,False,4,,roni,105585,2.0,3.0,3.0,,1.0,,,,,,,,,,,,,,,
406,0.0,5,5,Maurício Magalhães Prado,Maurício,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mH51PBM.png,6.27,285,Internacional,Maurício,0.0,2.56,False,4,,mauricio,105647,1.0,6.0,4.0,3.0,6.0,,,,,,2.0,,,,,,,,,
407,0.97,7,7,Wesley Ribeiro Silva,Wesley,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_X6kjIiZ.png,11.79,285,Internacional,Wesley,9.7,8.47,True,5,,wesley,105811,2.0,11.0,16.0,10.0,23.0,3.0,2.0,,1.0,,3.0,,,,,,,1.0,,
408,0.0,0,6,Lucas Belezi Barbosa,Belezi,9,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_G0fv4ti.png,2.0,293,Athlético-PR,Belezi,0.0,0.0,False,3,,belezi,105844,,,,,,,,,,,,,,,,,,,,
409,-0.4,1,6,Matheus de Araújo Andrade,Matheus Araújo,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_bzn3fop.png,3.6,264,Corinthians,M. Araújo,0.0,0.0,True,4,,matheus-araujo,105845,,,,,,,,,,,,,,,,,,,,
410,1.55,5,6,José Gabriel dos Santos Silva,Zé Gabriel,9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JGhasXI.png,4.16,267,Vasco,Z. Gabriel,9.8,2.12,True,4,,ze-gabriel,105902,2.0,8.0,7.0,3.0,3.0,,,,,,1.0,,,,,,,,,
411,0.0,2,6,Rômulo Zanre Zwarg,Rômulo,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_lQJeqYA.png,3.73,285,Internacional,Rômulo,0.0,2.7,False,4,,romulo,105911,1.0,5.0,2.0,,2.0,,,,,,,,,,,,,,,
412,0.0,5,6,Sergio Ramón Rochet Álvarez,Rochet,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1KgmN5n.png,6.62,285,Internacional,Rochet,0.0,4.0,False,1,,rochet,105949,1.0,,,,4.0,,,2.0,,,,12.0,3.0,,,,,,,
413,0.0,1,7,Ewerthon Diógenes da Silva,Ewerthon,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cNnjyZe.png,3.98,286,Juventude,Ewerthon,0.0,3.3,False,2,,ewerthon,106082,,2.0,1.0,,,,,,,,1.0,,,,,,,,,
414,0.38,5,7,Thiago Carpini Barbosa,Thiago Carpini,9,https://s.sde.globo.com/media/person_role/2024/05/14/photo_FORMATO_IgX32oN.png,7.78,287,Vitória,T. Carpini,6.65,3.85,True,6,,thiago-carpini,106147,,,,,,,,,,,,,,,,,,,1.0,
415,0.0,2,6,Lucas Alexandre Galdino de Azevedo,Lucão,9,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wvc5kfv.png,3.08,280,Bragantino,Lucão,0.0,1.5,False,1,,lucao,106160,,,,,,,,,,,,5.0,2.0,,,,,,,
416,0.0,3,6,Bruno Gomes da Silva Clevelário,Bruno Gomes,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sq3mb5j.png,2.3,285,Internacional,B. Gomes,0.0,-0.4,False,4,,bruno-gomes,106202,1.0,,4.0,,2.0,,,,,,,,,,,,,,,
417,0.0,0,6,Leonardo Javier Realpe Montaño,Realpe,9,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_csUs5UL.png,4.0,280,Bragantino,Realpe,0.0,0.0,False,3,,realpe,106299,,,,,,,,,,,,,,,,,,,,
418,2.0,8,7,Caio Alexandre Souza e Silva,Caio Alexandre,9,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,7.14,265,Bahia,C. Alexandre,11.3,3.25,True,4,,caio-alexandre,106323,1.0,11.0,8.0,,14.0,1.0,,,,,1.0,,,,,,,,,
419,1.92,1,6,Wesley David de Oliveira Andrade,Wesley Gasolina,9,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,3.92,283,Cruzeiro,W. Gasolina,5.5,5.5,True,2,,wesley-gasolina,106327,,,,,1.0,,,1.0,,,,,,,,,,,,
420,0.0,0,6,Jhonata Robert Alves da Silva,Jhonata Robert,9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_N5NG9cx.png,2.0,284,Grêmio,J. Robert,0.0,0.0,False,5,,jhonata-robert,106371,,,,,,,,,,,,,,,,,,,,
421,-0.18,6,7,Eduardo Gonzaga Mendes Santos,Eduardo Santos,9,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,3.66,280,Bragantino,E. Santos,0.0,2.0,True,3,,eduardo-santos,106434,1.0,5.0,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,
422,0.0,1,6,Lucas Hernán Villalba,Villalba,9,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,4.51,283,Cruzeiro,Villalba,0.0,0.0,False,3,,villalba,106593,,,,,,,,,,,,,,,,,,,,
423,-0.24,7,7,Rodrigo Nestor Bertalia,Rodrigo Nestor,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,4.71,276,São Paulo,R. Nestor,0.2,1.8,True,4,,rodrigo-nestor,106822,2.0,3.0,5.0,1.0,4.0,,1.0,,1.0,,4.0,,,,,,,,,
424,-0.03,7,7,Welington Damascena Santos,Welington,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,9.27,276,São Paulo,Welington,5.8,7.15,True,2,,welington,106824,,16.0,5.0,2.0,9.0,,,4.0,1.0,,1.0,,,,,,,,,
425,0.0,1,6,Patryck Lanza dos Reis,Patryck,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,3.19,276,São Paulo,Patryck,0.0,3.6,False,2,,patryck,106829,,3.0,,,,,,,,,,,,,,,,,,
426,0.0,4,6,Juan Santos da Silva,Juan,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_uPYz8tk.png,3.8,276,São Paulo,Juan,0.0,2.85,False,5,,juan,106831,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,
427,0.0,0,6,Luan Patrick Wiedthauper,Luan Patrick,9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,5.0,293,Athlético-PR,L. Patrick,0.0,0.0,False,3,,luan-patrick,106835,,,,,,,,,,,,,,,,,,,,
428,-0.49,5,6,Clayton Fernandes Silva,Clayton,9,https://s.sde.globo.com/media/person_role/2024/03/12/photo_220x220_tVZpibR.png,3.16,267,Vasco,Clayton,0.0,1.0,True,5,,clayton,106931,,1.0,2.0,4.0,,,,,,,1.0,,,,,,,,,
429,-0.63,3,6,Fernando Augusto Pereira Bueno Júnior,Fernando,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,4.92,293,Athlético-PR,Fernando,0.0,2.53,True,2,,fernando,106950,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,
430,-0.47,8,7,Luciano Batista da Silva Júnior,Luciano Juba,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,5.75,265,Bahia,L. Juba,2.2,3.69,True,2,,luciano-juba,107093,,9.0,1.0,1.0,4.0,,,3.0,,,1.0,,,,,,,,,
431,0.0,7,6,Richard Ríos Montoya,Richard Ríos,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,7.37,275,Palmeiras,R. Ríos,0.0,3.83,False,4,,richard-rios,107111,1.0,11.0,8.0,2.0,9.0,1.0,1.0,,,,,,,1.0,,,,,,
432,0.0,6,5,Jefferson Ruan Pereira dos Santos,Jeffinho,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,6.73,263,Botafogo,Jeffinho,0.0,3.92,False,5,,jeffinho,107170,2.0,3.0,7.0,4.0,6.0,1.0,,,1.0,,4.0,,,,,,,,,
433,0.0,2,6,Patrick de Paula Carreiro,Patrick de Paula,9,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_tS5MIor.png,2.01,263,Botafogo,P. Paula,0.0,-0.4,False,4,,patrick-de-paula,107172,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
434,-0.23,7,6,Michel Daryl Araújo Villar,Michel Araújo,9,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,4.25,276,São Paulo,M. Araújo,0.9,1.54,True,4,,michel-araujo,107173,3.0,3.0,7.0,3.0,5.0,,,,1.0,,2.0,,,,,,,,,
435,0.0,0,7,Matheus Planelles Donelli,Matheus Donelli,9,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,2.0,264,Corinthians,M. Donelli,0.0,0.0,False,1,,matheus-donelli,107179,,,,,,,,,,,,,,,,,,,,
436,0.36,2,7,Leonardo Matias Baiersdorf Linck,Léo Linck,9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,4.22,293,Athlético-PR,L. Linck,3.0,3.0,True,1,,leo-linck,107183,1.0,,,,,,,,,,,9.0,2.0,,,,,,,
437,0.0,0,6,Leonardo Ataíde de Oliveira Siqueira,Leonardo Ataíde,9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,2.0,293,Athlético-PR,L. Ataíde,0.0,0.0,False,2,,leonardo-ataide,107191,,,,,,,,,,,,,,,,,,,,
438,-0.51,4,7,Max Alves da Silva,Max,9,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,2.05,1371,Cuiabá,Max,-0.5,1.13,True,4,,max,107203,1.0,1.0,2.0,4.0,1.0,,,,,,1.0,,,,,,,,,
