,atletas.preco_num,atletas.clube.id.full.name,atletas.jogos_num,atletas.media_num,atletas.variacao_num,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.atleta_id,atletas.apelido,atletas.nome,atletas.clube_id,atletas.status_id,atletas.pontos_num,atletas.foto,atletas.posicao_id,atletas.apelido_abreviado,atletas.rodada_id,atletas.slug,A,CA,DS,FC,FD,FF,FS,FT,G,I,DE,GS,SG,PS,V,CV,DP,PC,PP,GC
346,3.81,Grêmio,2,2.4,0.0,,False,101820,Mayk,Mayksilvan da Silva Ferreira,284,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_i2B5PuQ.png,2,Mayk,16,mayk,,,4.0,,,,,,,,,,,,,,,,,
347,8.85,Bragantino,14,4.28,0.0,,False,101960,Vitinho,Vitor Hugo Naum dos Santos,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_fcyTaPY.png,5,Vitinho,16,vitinho,2.0,4.0,16.0,18.0,7.0,6.0,10.0,2.0,2.0,1.0,,,,,,,,,,
348,3.55,Fortaleza,12,2.21,-0.75,,True,101995,Brítez,Emanuel Fermín Brítez,356,7,2.4,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HXZBgqO.png,3,Brítez,16,britez,,5.0,12.0,8.0,1.0,5.0,5.0,,,2.0,,,3.0,,,1.0,,,,
349,11.24,Palmeiras,15,6.41,-0.38,,True,102130,Piquerez,Joaquín Piquerez Moreira,275,7,2.7,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_loXGEPe.png,2,Piquerez,16,piquerez,,2.0,20.0,10.0,4.0,15.0,19.0,,2.0,,,,7.0,,,,,,,
350,1.0,Fluminense,0,0.0,0.0,,False,102137,Vitor Eudes,Vitor Eudes de Souza Costa,266,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_SYE5Cts.png,1,V. Eudes,16,vitor-eudes,,,,,,,,,,,,,,,,,,,,
351,6.49,Botafogo,13,2.99,0.92,,True,102253,Lucas Halter,Lucas Halter,263,2,5.5,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SVv6kJE.png,3,L. Halter,16,lucas-halter,,2.0,9.0,14.0,1.0,5.0,4.0,,1.0,,,,4.0,,,,,1.0,,
352,4.64,Palmeiras,6,2.17,-0.94,,True,102318,Caio Paulista,Caio Fernando de Oliveira,275,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_nZ3jBWs.png,2,C. Paulista,16,caio-paulista,,1.0,2.0,2.0,1.0,,2.0,,,,,,2.0,,,,,,,
353,8.02,Corinthians,13,3.56,-0.26,,True,102340,Cacá,Carlos de Menezes Júnior,264,7,2.1,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO.png,3,Cacá,16,caca,1.0,2.0,12.0,13.0,2.0,8.0,10.0,,2.0,,,,2.0,,,,,1.0,,2.0
354,3.0,Atlético-GO,0,0.0,0.0,,False,102352,Araos,Ángelo Giovanni Araos Llanos,373,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_nBCEEhL.png,4,Araos,16,araos,,,,,,,,,,,,,,,,,,,,
355,7.64,Athlético-PR,11,4.95,0.0,,False,102561,Mastriani,Gonzalo Mathías Mastriani Borges,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JrvZkOm.png,5,Mastriani,16,mastriani,,,8.0,8.0,3.0,5.0,4.0,2.0,4.0,3.0,,,,,,,,,,
356,9.54,Bragantino,10,7.11,0.0,,False,102598,Helinho,Hélio Júnio Nunes de Castro,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HKFN5Du.png,5,Helinho,16,helinho,2.0,3.0,9.0,10.0,3.0,9.0,11.0,,5.0,,,,,,,,,,,
357,1.31,Juventude,3,-0.1,0.0,,False,102599,Thiaguinho,Thiago Beserra dos Santos Conti,286,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_S4nmFGH.png,4,Thiaguinho,16,thiaguinho,,,1.0,5.0,,,2.0,,,,,,,,,,,1.0,,
358,5.07,Athlético-PR,15,3.58,-1.48,,True,102796,Julimar,Julimar Silva Oliveira Júnior,293,6,1.9,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_do5hHhP.png,5,Julimar,16,julimar,1.0,1.0,15.0,14.0,8.0,10.0,5.0,,2.0,3.0,,,,,,,,,,
359,4.06,Fluminense,7,0.97,0.0,,False,102878,Terans,Miguel David Terans Pérez,266,5,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_hfdtfwn.png,4,Terans,16,terans,,1.0,3.0,5.0,2.0,1.0,5.0,,,,,,,,,,,,,
360,4.7,Cruzeiro,15,3.73,0.39,,True,102906,Anderson,Anderson Silva da Paixão,283,6,8.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pMtI9RP.png,1,Anderson,16,anderson,,1.0,,,,,2.0,,,,43.0,17.0,6.0,,,,,,,
361,3.0,Criciúma,0,0.0,0.0,,False,102907,Matheus Teixeira,Matheus Henrique Teixeira,288,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_udwUldz.png,1,M. Teixeira,16,matheus-teixeira,,,,,,,,,,,,,,,,,,,,
362,2.77,Vitória,12,1.15,0.02,,True,102909,Luan Vinícius,Luan Vinícius da Silva Santos,287,7,1.1,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Zd7I4CW.png,4,L. Vinícius,16,luan-vinicius,,2.0,7.0,11.0,1.0,3.0,8.0,1.0,,,,,,,,,,,,
363,10.2,Athlético-PR,6,5.48,0.0,,False,102928,Canobbio,Agustín Canobbio Graviz,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xvi8r6q.png,5,Canobbio,16,canobbio,1.0,,7.0,6.0,1.0,6.0,5.0,,2.0,2.0,,,,,,1.0,,,,
364,3.33,Bragantino,8,1.49,0.0,,False,103014,Laquintana,Ignacio Jesús Laquintana Marsico - Nacho,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_lsx86RT.png,5,Laquintana,16,laquintana,,1.0,2.0,2.0,1.0,,4.0,,1.0,1.0,,,,,,,,,,
365,6.1,Bragantino,14,3.82,0.0,,False,103295,Eric Ramires,Eric dos Santos Rodrigues,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_3VHcc20.png,4,E. Ramires,16,eric-ramires,2.0,3.0,11.0,14.0,4.0,9.0,13.0,1.0,2.0,,,,,,,,,,,
366,5.41,Cuiabá,10,3.92,0.0,,False,103347,Matheus Alexandre,Matheus Alexandre Anastácio de Souza,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_V7nD4iR.png,2,M. Alexandre,16,matheus-alexandre,,2.0,21.0,11.0,1.0,2.0,3.0,,,,,,3.0,,,,,,,
367,6.22,Fortaleza,4,3.3,0.0,,False,103388,Emmanuel Martínez,Leandro Emmanuel Martínez,356,6,0.0,https://s.sde.globo.com/media/person_role/2024/06/14/photo_FORMATO.png,4,E. Martínez,16,emmanuel-martinez,,2.0,5.0,4.0,1.0,4.0,6.0,1.0,,,,,,,,,,,,
368,8.0,Cruzeiro,0,0.0,0.0,,False,103445,Kaio Jorge,Kaio Jorge Pinto Ramos,283,6,0.0,https://s.sde.globo.com/media/person_role/2024/06/11/photo_220x220_GXGWlqW.png,5,K. Jorge,16,kaio-jorge,,,,,,,,,,,,,,,,,,,,
369,3.16,Corinthians,4,0.05,0.0,,False,103575,Caetano,João Victor Andrade Caetano,264,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fyit2aL.png,3,Caetano,16,caetano,,,3.0,3.0,,,1.0,,,,,,,,,1.0,,,,
370,2.0,Cruzeiro,0,0.0,0.0,,False,103576,Rafael Bilu,Rafael Bilu Mudesto,283,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_rDWVVAO.png,5,R. Bilu,16,rafael-bilu,,,,,,,,,,,,,,,,,,,,
371,6.59,Athlético-PR,15,3.99,0.0,,False,103684,Kaíque Rocha,Kaíque Rocha Lima,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1ebxa2m.png,3,K. Rocha,16,kaique-rocha,1.0,1.0,21.0,7.0,1.0,4.0,7.0,,,,,,5.0,,,,,,,
372,2.25,Bragantino,13,1.03,0.0,,False,103695,Jadsom Silva,Jadsom Meemyas de Oliveira da Silva,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_4l6blnt.png,4,J. Silva,16,jadsom-silva,,2.0,16.0,14.0,,3.0,2.0,,,,,,,,,1.0,,,,
373,4.76,Cruzeiro,14,3.3,-1.55,,True,103764,Gabriel Veron,Gabriel Veron Fonseca de Souza,283,6,2.1,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Kh2CeQC.png,5,G. Veron,16,gabriel-veron,1.0,1.0,11.0,6.0,2.0,5.0,1.0,,3.0,1.0,,,,,,,,,,
374,5.11,Palmeiras,14,2.37,-0.12,,True,103767,Gabriel Menino,Gabriel Vinícius Menino,275,2,2.6,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_yzWSMvb.png,4,G. Menino,16,gabriel-menino,,4.0,18.0,20.0,5.0,10.0,16.0,,,4.0,,,,,,,,,,
375,3.05,Criciúma,8,2.18,0.0,,False,103987,Higor Meritão,Higor Matheus Meritão,288,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_5y8FTJb.png,4,H. Meritão,16,higor-meritao,,2.0,7.0,8.0,2.0,2.0,3.0,,1.0,1.0,,,,,,,,,,
376,5.0,São Paulo,0,0.0,0.0,,False,104075,Sabino,José Sabino Chagas Monteiro,276,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/15/photo_220x220_8aL4XNH.png,3,Sabino,16,sabino,,,,,,,,,,,,,,,,,,,,
377,4.44,Atlético-MG,10,1.79,0.24,,True,104085,Bruno Fuchs,Bruno de Lara Fuchs,282,7,2.4,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_6xGko1v.png,3,B. Fuchs,16,bruno-fuchs,,3.0,16.0,11.0,,,6.0,,,,,,1.0,,,1.0,,,,
378,3.42,Vitória,15,2.07,0.14,,True,104118,Lucas Arcanjo,Lucas Willians Assis Arcanjo,287,7,2.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_0iYWFXU.png,1,L. Arcanjo,16,lucas-arcanjo,,1.0,,,,,4.0,,,,50.0,25.0,1.0,,,,,,,
379,3.0,Corinthians,0,0.0,0.0,,False,104153,Ruan,Ruan de Oliveira Ferreira,264,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_EP2XIGK.png,4,Ruan,16,ruan,,,,,,,,,,,,,,,,,,,,
380,2.0,Botafogo,0,0.0,0.0,,False,104191,Raul,Raul Jonas Steffens,263,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_ahcx1NO.png,1,Raul,16,raul,,,,,,,,,,,,,,,,,,,,
381,2.0,Juventude,0,0.0,0.0,,False,104204,Edson Carioca,Edson Guilherme Mendes dos Santos,286,5,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Xv4P6TP.png,5,E. Carioca,16,edson-carioca,,,,,,,,,,,,,,,,,,,,
382,4.21,Vasco,8,1.25,0.0,,False,104250,João Victor,João Victor da Silva Marcelino,267,5,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_or4O39H.png,3,J. Victor,16,joao-victor,,2.0,10.0,7.0,,2.0,7.0,,,,,,,,,1.0,,,,
383,5.14,Atlético-GO,12,3.37,0.79,,True,104253,Adriano Martins,Adriano Martins da Fonseca,373,7,6.8,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JuPF2jd.png,3,A. Martins,16,adriano-martins,,3.0,25.0,13.0,3.0,3.0,3.0,,,2.0,,,2.0,,,,,,,
384,8.83,Juventude,12,5.44,0.0,,False,104257,João Lucas,João Lucas de Almeida Carvalho,286,7,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Ey1s4jw.png,2,J. Lucas,16,joao-lucas,2.0,1.0,21.0,15.0,1.0,5.0,15.0,,1.0,,,,3.0,,,,,,,
385,3.5,Fluminense,2,1.75,0.0,,False,104276,Calegari,Lucas Felipe Calegari,266,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_YfMFo2m.png,2,Calegari,16,calegari,,,3.0,2.0,,,3.0,,,,,,,,,,,1.0,,
386,3.83,Vitória,5,2.3,0.0,,False,104330,Dudu,Eduardo Marcelo Rodrigues Nunes,287,6,0.0,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_6VpYPLs.png,4,Dudu,16,dudu,,3.0,14.0,6.0,,,5.0,,,,,,,,,1.0,,,,
387,4.99,Atlético-MG,6,3.25,0.16,,True,104383,Matheus Mendes,Matheus Mendes Werneck de Oliveira,282,7,2.5,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,1,M. Mendes,16,matheus-mendes,,,,,,,3.0,,,,25.0,14.0,,,,,1.0,,,
388,7.64,Internacional,8,5.94,0.0,,False,104385,Igor Gomes,Igor Gomes Silva,285,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mxuErJK.png,3,I. Gomes,16,igor-gomes,1.0,1.0,7.0,5.0,,2.0,4.0,,1.0,,,,5.0,,,,,,,
389,5.84,Athlético-PR,12,2.77,0.92,,True,104502,Christian,Christian Roberto Alves Cardoso,293,6,6.2,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_4ASqaCm.png,4,Christian,16,christian,,2.0,15.0,24.0,3.0,4.0,20.0,,1.0,3.0,,,,,,,,,,
390,4.0,Botafogo,0,0.0,0.0,,False,104528,Igor Jesus,Igor Jesus Maciel da Cruz,263,6,0.0,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_Scq0Epj.png,5,I. Jesus,16,igor-jesus,,,,,,,,,,,,,,,,,,,,
391,0.85,Bragantino,0,0.0,0.0,,False,104588,Fabrício,Fabrício Oliveira de Souza,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_vCy6pfa.png,1,Fabrício,16,fabricio,,,,,,,,,,,,,,,,,,,,
392,3.81,Fortaleza,7,1.1,-0.57,,True,104666,Moisés,Moisés Vieira da Veiga,356,5,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_bUKbhSF.png,5,Moisés,16,moises,,,,,4.0,3.0,1.0,,,,,,,,,,,,,
393,3.26,Criciúma,8,2.5,0.43,,True,104693,Newton,Newton Araújo da Costa Júnior,288,6,2.8,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_TFHsgGX.png,4,Newton,16,newton,,2.0,9.0,11.0,2.0,2.0,5.0,,1.0,,,,,,,,,,,
394,8.89,Fortaleza,15,5.03,-0.42,,True,104754,Juan Vojvoda,Juan Pablo Vojvoda Rizzo,356,7,4.59,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,6,J. Vojvoda,16,juan-vojvoda,,,,,,,,,,,,,,,7.0,,,,,
395,6.71,Athlético-PR,13,3.37,0.09,,True,104759,Leo Godoy,Leonardo Ezequiel Godoy,293,6,1.4,https://s.sde.globo.com/media/person_role/2024/01/19/photo_FORMATO.png,2,L. Godoy,16,leo-godoy,1.0,2.0,7.0,20.0,,3.0,6.0,,1.0,1.0,,,5.0,,,,,,,
396,5.0,Bahia,0,0.0,0.0,,False,104783,Acevedo,Nicolás Brian Acevedo Tabárez,265,5,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_426fnSQ.png,4,Acevedo,16,acevedo,,,,,,,,,,,,,,,,,,,,
397,5.01,Vitória,14,2.89,0.14,,True,104994,Wagner Leonardo,Wagner Leonardo Calvelo de Souza,287,7,3.8,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_kfLtGgD.png,3,W. Leonardo,16,wagner-leonardo,,1.0,12.0,6.0,5.0,3.0,5.0,,2.0,,,,1.0,,,1.0,,,,
398,5.27,Cruzeiro,14,3.71,0.77,,True,105047,João Marcelo,João Marcelo Messias Ferreira,283,6,6.7,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_s2GXfyO.png,3,J. Marcelo,16,joao-marcelo,1.0,3.0,16.0,9.0,2.0,3.0,7.0,,,1.0,,,5.0,,,,,,,
399,10.15,Athlético-PR,7,6.29,0.0,,False,105208,Bento,Bento Matheus Krepski,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_CEULB4Y.png,1,Bento,16,bento,,1.0,,,,,,,,,23.0,4.0,4.0,,,,1.0,1.0,,
400,5.97,São Paulo,4,4.47,0.0,,False,105300,Ferraresi,Nahuel Adolfo Ferraresi Hernández,276,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_of5ELHS.png,3,Ferraresi,16,ferraresi,,,4.0,4.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,
401,5.45,Bahia,14,3.27,0.02,,True,105373,Gabriel Xavier,Gabriel Lheman Xavier - Lhman,265,6,1.8,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_7TSdotN.png,3,G. Xavier,16,gabriel-xavier,,2.0,20.0,21.0,4.0,4.0,4.0,,,,,,4.0,,,,,,,
402,7.16,Corinthians,6,4.57,0.82,,True,105531,Matheus Bidu,Matheus Lima Beltrão Oliveira Valin,264,2,5.5,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1Zas2lO.png,2,M. Bidu,16,matheus-bidu,,,6.0,4.0,1.0,4.0,8.0,,1.0,,,,1.0,,,,,,,
403,5.46,Cuiabá,8,3.68,0.0,,False,105547,Rikelme,Rikelme Hernandes Amorim Rocha,1371,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_GWnqoHo.png,2,Rikelme,16,rikelme,,,10.0,5.0,1.0,1.0,4.0,,,1.0,,,3.0,,,,,,,
404,10.79,Fortaleza,13,5.73,0.05,,True,105568,Lucero,Juan Martín Lucero,356,7,11.4,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_W3SXUOe.png,5,Lucero,16,lucero,,4.0,4.0,17.0,8.0,10.0,11.0,,7.0,3.0,,,,,,,,,,
405,8.78,Vasco,13,4.95,1.74,,True,105584,Lucas Piton,Lucas Piton Crivellaro,267,7,17.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_hcvXauo.png,2,L. Piton,16,lucas-piton,3.0,3.0,26.0,16.0,,5.0,8.0,,1.0,,,,2.0,,,,,,,
406,3.14,Atlético-GO,8,1.77,0.25,,True,105585,Roni,Roni Medeiros de Moura,373,6,2.6,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_jbubVwk.png,4,Roni,16,roni,,2.0,10.0,7.0,2.0,3.0,3.0,,,,,,,,,,,,,
407,6.27,Palmeiras,5,2.56,0.0,,False,105647,Maurício,Maurício Magalhães Prado,275,6,0.0,https://s.sde.globo.com/media/person_role/2024/06/28/photo_FORMATO_8WcVxWa.png,4,Maurício,16,mauricio,,1.0,6.0,4.0,2.0,3.0,6.0,,,,,,,,,,,,,
408,10.55,Internacional,11,7.33,0.0,,False,105811,Wesley,Wesley Ribeiro Silva,285,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_X6kjIiZ.png,5,Wesley,16,wesley,1.0,4.0,14.0,22.0,6.0,12.0,32.0,1.0,4.0,5.0,,,,2.0,,,,,,
409,2.0,Athlético-PR,0,0.0,0.0,,False,105844,Belezi,Lucas Belezi Barbosa,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_G0fv4ti.png,3,Belezi,16,belezi,,,,,,,,,,,,,,,,,,,,
410,2.76,Corinthians,4,0.43,-0.24,,True,105845,Matheus Araújo,Matheus de Araújo Andrade,264,6,0.5,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_bzn3fop.png,4,M. Araújo,16,matheus-araujo,,,1.0,,,,1.0,,,,,,,,,,,,,
411,2.74,Vasco,11,1.28,0.23,,True,105902,Zé Gabriel,José Gabriel dos Santos Silva,267,6,1.7,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JGhasXI.png,4,Z. Gabriel,16,ze-gabriel,,3.0,11.0,13.0,2.0,3.0,6.0,,,,,,,,,,,,,
412,3.78,Internacional,7,2.27,0.0,,False,105911,Rômulo,Rômulo Zanre Zwarg,285,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_lQJeqYA.png,4,Rômulo,16,romulo,,1.0,13.0,14.0,1.0,1.0,7.0,,,,,,,,,,,,,
413,6.62,Internacional,5,4.0,0.0,,False,105949,Rochet,Sergio Ramón Rochet Álvarez,285,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1KgmN5n.png,1,Rochet,16,rochet,,1.0,,,,,4.0,,,,12.0,3.0,2.0,,,,,,,
414,6.38,Juventude,6,5.0,0.0,,False,106082,Ewerthon,Ewerthon Diógenes da Silva,286,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cNnjyZe.png,2,Ewerthon,16,ewerthon,1.0,,3.0,1.0,2.0,6.0,3.0,,1.0,,,,1.0,,,,,,,
415,7.78,Vitória,12,4.41,-0.18,,True,106147,Thiago Carpini,Thiago Carpini Barbosa,287,7,3.72,https://s.sde.globo.com/media/person_role/2024/05/14/photo_FORMATO_IgX32oN.png,6,T. Carpini,16,thiago-carpini,,,,,,,,,,,,,,,4.0,,,,,
416,3.01,Bragantino,3,1.33,0.0,,False,106160,Lucão,Lucas Alexandre Galdino de Azevedo,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wvc5kfv.png,1,Lucão,16,lucao,,,,,,,,,,,8.0,4.0,,,,,,,,
417,4.35,Internacional,6,2.32,0.0,,False,106202,Bruno Gomes,Bruno Gomes da Silva Clevelário,285,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sq3mb5j.png,4,B. Gomes,16,bruno-gomes,1.0,1.0,4.0,4.0,1.0,2.0,7.0,,,,,,,,,,,,,
418,4.0,Bragantino,0,0.0,0.0,,False,106299,Realpe,Leonardo Javier Realpe Montaño,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_csUs5UL.png,3,Realpe,16,realpe,,,,,,,,,,,,,,,,,,,,
419,5.11,Bahia,15,2.35,-0.18,,True,106323,Caio Alexandre,Caio Alexandre Souza e Silva,265,6,0.0,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,4,C. Alexandre,16,caio-alexandre,,1.0,14.0,13.0,1.0,1.0,27.0,,1.0,2.0,,,,,,,,,,
420,3.92,Cruzeiro,1,5.5,0.0,,False,106327,Wesley Gasolina,Wesley David de Oliveira Andrade,283,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,2,W. Gasolina,16,wesley-gasolina,,,,,,,1.0,,,,,,1.0,,,,,,,
421,2.0,Grêmio,0,0.0,0.0,,False,106371,Jhonata Robert,Jhonata Robert Alves da Silva,284,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_N5NG9cx.png,5,J. Robert,16,jhonata-robert,,,,,,,,,,,,,,,,,,,,
422,3.3,Bragantino,9,1.53,0.0,,False,106434,Eduardo Santos,Eduardo Gonzaga Mendes Santos,280,6,0.0,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,3,E. Santos,16,eduardo-santos,,1.0,6.0,2.0,,2.0,3.0,,,,,,1.0,,,,,,,
423,5.35,Cruzeiro,7,2.86,0.55,,True,106593,Villalba,Lucas Hernán Villalba,283,6,6.2,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,3,Villalba,16,villalba,,,1.0,4.0,,,,,,,,,4.0,,,,,,,
424,5.0,Botafogo,0,0.0,0.0,,False,106704,Carlos Alberto,Carlos Alberto Gomes da Silva Filho,263,6,0.0,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_DgukYrK.png,5,C. Alberto,16,carlos-alberto,,,,,,,,,,,,,,,,,,,,
425,4.36,São Paulo,12,1.75,-0.24,,True,106822,Rodrigo Nestor,Rodrigo Nestor Bertalia,276,6,-0.3,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,4,R. Nestor,16,rodrigo-nestor,2.0,2.0,3.0,7.0,6.0,2.0,4.0,,,2.0,,,,1.0,,,,,,
426,7.43,São Paulo,14,4.45,-0.83,,True,106824,Welington,Welington Damascena Santos,276,7,0.2,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,2,Welington,16,welington,1.0,2.0,22.0,12.0,1.0,4.0,14.0,,,,,,5.0,,,,,,,
427,2.2,São Paulo,4,0.82,0.0,,False,106829,Patryck,Patryck Lanza dos Reis,276,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,2,Patryck,16,patryck,,1.0,3.0,1.0,,,2.0,,,,,,,,,,,,,
428,3.27,São Paulo,8,1.67,0.0,,False,106831,Juan,Juan Santos da Silva,276,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_uPYz8tk.png,5,Juan,16,juan,1.0,,3.0,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
429,5.0,Athlético-PR,0,0.0,0.0,,False,106835,Luan Patrick,Luan Patrick Wiedthauper,293,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,3,L. Patrick,16,luan-patrick,,,,,,,,,,,,,,,,,,,,
430,3.15,Vasco,6,0.95,0.0,,False,106931,Clayton,Clayton Fernandes Silva,267,6,0.0,https://s.sde.globo.com/media/person_role/2024/03/12/photo_220x220_tVZpibR.png,5,Clayton,16,clayton,,,2.0,7.0,1.0,5.0,1.0,,,3.0,,,,,,,,,,
431,5.74,Athlético-PR,5,3.22,0.87,,True,106950,Fernando,Fernando Augusto Pereira Bueno Júnior,293,6,6.6,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,2,Fernando,16,fernando,1.0,1.0,5.0,4.0,,1.0,3.0,,,,,,1.0,,,,,,,
432,6.63,Bahia,15,3.56,1.2,,True,107093,Luciano Juba,Luciano Batista da Silva Júnior,265,6,9.2,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,2,L. Juba,16,luciano-juba,1.0,,12.0,2.0,2.0,1.0,7.0,,1.0,,,,4.0,,,,,,,
433,7.37,Palmeiras,7,3.83,0.0,,False,107111,Richard Ríos,Richard Ríos Montoya,275,2,0.0,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,4,R. Ríos,16,richard-rios,,1.0,11.0,8.0,,2.0,9.0,1.0,1.0,1.0,,,,,,,,,,
