,atletas.rodada_id,atletas.slug,atletas.clube_id,atletas.status_id,atletas.apelido_abreviado,atletas.apelido,atletas.foto,atletas.entrou_em_campo,atletas.preco_num,atletas.minimo_para_valorizar,atletas.media_num,atletas.variacao_num,atletas.nome,atletas.jogos_num,atletas.clube.id.full.name,atletas.posicao_id,atletas.atleta_id,atletas.pontos_num,A,CA,DS,FC,FD,FF,FS,G,I,SG,FT,DE,GS,DP,PC,PS,PP,V,GC,CV
354,6,caca,264,7,Cacá,Cacá,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO.png,True,10.45,,6.77,-1.72,Carlos de Menezes Júnior,3,Corinthians,3,102340,1.9,,,,5.0,1.0,2.0,2.0,1.0,,2.0,,,,,,,,,,
355,6,araos,373,6,Araos,Araos,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_nBCEEhL.png,False,3.0,,0.0,0.0,Ángelo Giovanni Araos Llanos,0,Atlético-GO,4,102352,0.0,,,,,,,,,,,,,,,,,,,,
356,6,mastriani,293,6,Mastriani,Mastriani,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JrvZkOm.png,False,6.65,,2.86,0.0,Gonzalo Mathías Mastriani Borges,5,Athlético-PR,5,102561,0.0,,,3.0,1.0,,2.0,3.0,1.0,1.0,,,,,,,,,,,
357,6,helinho,280,7,Helinho,Helinho,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HKFN5Du.png,True,5.97,,2.3,0.49,Hélio Júnio Nunes de Castro,2,Bragantino,5,102598,3.4,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
358,6,thiaguinho,286,6,Thiaguinho,Thiaguinho,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_S4nmFGH.png,False,1.95,,0.7,0.0,Thiago Beserra dos Santos Conti,2,Juventude,4,102599,0.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
359,6,julimar,293,6,Julimar,Julimar,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_do5hHhP.png,True,4.84,,3.4,-0.21,Julimar Silva Oliveira Júnior,6,Athlético-PR,5,102796,2.1,1.0,1.0,7.0,7.0,5.0,4.0,2.0,,1.0,,,,,,,,,,,
360,6,terans,266,6,Terans,Terans,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_hfdtfwn.png,True,4.75,,0.23,-0.32,Miguel David Terans Pérez,3,Fluminense,4,102878,0.5,,,,1.0,,,2.0,,,,,,,,,,,,,
361,6,anderson,283,7,Anderson,Anderson,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pMtI9RP.png,True,3.28,,2.2,2.09,Anderson Silva da Paixão,5,Cruzeiro,1,102906,10.0,,,,,,,,,,1.0,,13.0,7.0,,,,,,,
362,6,matheus-teixeira,288,6,M. Teixeira,Matheus Teixeira,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_udwUldz.png,False,3.0,,0.0,0.0,Matheus Henrique Teixeira,0,Criciúma,1,102907,0.0,,,,,,,,,,,,,,,,,,,,
363,6,luan-vinicius,287,7,L. Vinícius,Luan Vinícius,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Zd7I4CW.png,True,3.05,,-0.2,-0.39,Luan Vinícius da Silva Santos,3,Vitória,4,102909,-0.6,,,,2.0,,,,,,,,,,,,,,,,
364,6,canobbio,293,6,Canobbio,Canobbio,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_xvi8r6q.png,True,10.74,,6.44,-1.38,Agustín Canobbio Graviz,5,Athlético-PR,5,102928,0.4,1.0,,7.0,6.0,1.0,5.0,5.0,2.0,1.0,,,,,,,,,,,1.0
365,6,escobar,356,6,Escobar,Escobar,https://s.sde.globo.com/media/person_role/2024/05/06/photo_FORMATO_hrqiksv.png,False,3.0,,0.0,0.0,Gonzalo Daniel Escobar,0,Fortaleza,2,102975,0.0,,,,,,,,,,,,,,,,,,,,
366,6,laquintana,280,6,Laquintana,Laquintana,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_lsx86RT.png,False,4.23,,3.05,0.0,Ignacio Jesús Laquintana Marsico - Nacho,4,Bragantino,5,103014,0.0,,,2.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,
367,6,mateus-goncalves,287,6,M. Gonçalves,Mateus Gonçalves,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ASVHNr0.png,False,2.83,,1.3,0.0,Mateus Gonçalves Martins,4,Vitória,5,103076,0.0,,,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,
368,6,candelo,288,6,Candelo,Candelo,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_u2OAUgL.png,False,2.72,,1.2,0.0,Yerson Candelo Miranda,2,Criciúma,4,103195,0.0,,,2.0,,,,,,,,,,,,,,,,,
369,6,eric-ramires,280,6,E. Ramires,Eric Ramires,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_3VHcc20.png,True,5.96,,3.77,-0.76,Eric dos Santos Rodrigues,6,Bragantino,4,103295,1.2,1.0,1.0,7.0,7.0,3.0,4.0,5.0,,,,1.0,,,,,,,,,
370,6,matheus-alexandre,1371,6,M. Alexandre,Matheus Alexandre,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_V7nD4iR.png,False,4.14,,1.5,0.0,Matheus Alexandre Anastácio de Souza,3,Cuiabá,2,103347,0.0,,2.0,6.0,5.0,,1.0,,,,,,,,,,,,,,
371,6,emmanuel-martinez,356,6,E. Martínez,Emmanuel Martínez,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_FP6SoEK.png,False,6.0,,0.0,0.0,Leandro Emmanuel Martínez,0,Fortaleza,4,103388,0.0,,,,,,,,,,,,,,,,,,,,
372,6,caetano,264,6,Caetano,Caetano,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fyit2aL.png,False,5.0,,0.0,0.0,João Victor Andrade Caetano,0,Corinthians,3,103575,0.0,,,,,,,,,,,,,,,,,,,,
373,6,rafael-bilu,283,6,R. Bilu,Rafael Bilu,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_rDWVVAO.png,False,2.0,,0.0,0.0,Rafael Bilu Mudesto,0,Cruzeiro,5,103576,0.0,,,,,,,,,,,,,,,,,,,,
374,6,kaique-rocha,293,7,K. Rocha,Kaíque Rocha,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1ebxa2m.png,True,8.32,,6.62,-0.29,Kaíque Rocha Lima,6,Athlético-PR,3,103684,5.9,,,14.0,4.0,,2.0,5.0,,,4.0,,,,,,,,,,
375,6,jadsom-silva,280,7,J. Silva,Jadsom Silva,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_4l6blnt.png,True,2.8,,1.22,0.24,Jadsom Meemyas de Oliveira da Silva,6,Bragantino,4,103695,1.9,,2.0,8.0,8.0,,2.0,1.0,,,,,,,,,,,,,
376,6,gabriel-veron,283,6,G. Veron,Gabriel Veron,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Kh2CeQC.png,True,3.5,,0.43,-0.3,Gabriel Veron Fonseca de Souza,4,Cruzeiro,5,103764,0.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
377,6,gabriel-menino,275,7,G. Menino,Gabriel Menino,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_yzWSMvb.png,True,5.51,,2.7,-0.36,Gabriel Vinícius Menino,5,Palmeiras,4,103767,2.0,,2.0,10.0,9.0,,4.0,6.0,,,,,,,,,,,,,
378,6,higor-meritao,288,6,H. Meritão,Higor Meritão,https://s.sde.globo.com/media/person_role/2024/03/25/photo_FORMATO_5y8FTJb.png,False,4.39,,4.37,0.0,Higor Matheus Meritão,3,Criciúma,4,103987,0.0,,1.0,4.0,4.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,
379,6,sabino,276,6,Sabino,Sabino,https://s.sde.globo.com/media/person_role/2024/03/15/photo_220x220_8aL4XNH.png,False,5.0,,0.0,0.0,José Sabino Chagas Monteiro,0,São Paulo,3,104075,0.0,,,,,,,,,,,,,,,,,,,,
380,6,carlos-miguel,264,7,C. Miguel,Carlos Miguel,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_2FClDmd.png,True,7.69,,6.5,-0.25,Carlos Miguel dos Santos Pereira,3,Corinthians,1,104084,5.0,,1.0,,,,,1.0,,,2.0,,11.0,2.0,,,,,,,
381,6,bruno-fuchs,282,6,B. Fuchs,Bruno Fuchs,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_6xGko1v.png,False,5.91,,2.8,0.0,Bruno de Lara Fuchs,1,Atlético-MG,3,104085,0.0,,,1.0,3.0,,,1.0,,,1.0,,,,,,,,,,1.0
382,6,lucas-arcanjo,287,7,L. Arcanjo,Lucas Arcanjo,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_0iYWFXU.png,True,3.43,,1.7,0.63,Lucas Willians Assis Arcanjo,5,Vitória,1,104118,4.0,,,,,,,1.0,,,,,19.0,11.0,,,,,,,
383,6,ruan,264,6,Ruan,Ruan,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_EP2XIGK.png,False,3.0,,0.0,0.0,Ruan de Oliveira Ferreira,0,Corinthians,4,104153,0.0,,,,,,,,,,,,,,,,,,,,
384,6,raul,263,6,Raul,Raul,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_ahcx1NO.png,False,2.0,,0.0,0.0,Raul Jonas Steffens,0,Botafogo,1,104191,0.0,,,,,,,,,,,,,,,,,,,,
385,6,edson-carioca,286,5,E. Carioca,Edson Carioca,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Xv4P6TP.png,False,2.0,,0.0,0.0,Edson Guilherme Mendes dos Santos,0,Juventude,5,104204,0.0,,,,,,,,,,,,,,,,,,,,
386,6,joao-victor,267,7,J. Victor,João Victor,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_or4O39H.png,True,5.98,,2.33,0.47,João Victor da Silva Marcelino,4,Vasco,3,104250,4.8,,1.0,7.0,3.0,,1.0,4.0,,,,,,,,,,,,,
387,6,adriano-martins,373,7,A. Martins,Adriano Martins,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JuPF2jd.png,True,3.24,,0.73,0.02,Adriano Martins da Fonseca,3,Atlético-GO,3,104253,1.2,,1.0,3.0,3.0,,,1.0,,,,,,,,,,,,,
388,6,joao-lucas,286,6,J. Lucas,João Lucas,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Ey1s4jw.png,False,5.37,,4.45,0.0,João Lucas de Almeida Carvalho,4,Juventude,2,104257,0.0,,1.0,9.0,5.0,1.0,1.0,5.0,,,1.0,,,,,,,,,,
389,6,calegari,266,6,Calegari,Calegari,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_YfMFo2m.png,False,3.0,,0.0,0.0,Lucas Felipe Calegari,0,Fluminense,2,104276,0.0,,,,,,,,,,,,,,,,,,,,
390,6,dudu,287,7,Dudu,Dudu,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_6VpYPLs.png,True,5.21,,4.4,-0.37,Eduardo Marcelo Rodrigues Nunes,3,Vitória,4,104330,2.7,,2.0,12.0,4.0,,,4.0,,,,,,,,,,,,,
391,6,matheus-mendes,282,6,M. Mendes,Matheus Mendes,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_xQ2S67t.png,False,3.0,,0.0,0.0,Matheus Mendes Werneck de Oliveira,0,Atlético-MG,1,104383,0.0,,,,,,,,,,,,,,,,,,,,
392,6,igor-gomes,285,6,I. Gomes,Igor Gomes,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mxuErJK.png,False,4.85,,5.0,0.0,Igor Gomes Silva,1,Internacional,3,104385,0.0,,,,,,,,,,1.0,,,,,,,,,,
393,6,christian,293,6,Christian,Christian,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_4ASqaCm.png,False,6.21,,2.2,0.0,Christian Roberto Alves Cardoso,2,Athlético-PR,4,104502,0.0,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,
394,6,fabricio,280,6,Fabrício,Fabrício,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_vCy6pfa.png,False,0.85,,0.0,0.0,Fabrício Oliveira de Souza,0,Bragantino,1,104588,0.0,,,,,,,,,,,,,,,,,,,,
395,6,moises,356,6,Moisés,Moisés,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_bUKbhSF.png,True,4.02,,0.9,-0.33,Moisés Vieira da Veiga,5,Fortaleza,5,104666,0.8,,,,,2.0,2.0,1.0,,,,,,,,,,,,,
396,6,newton,288,6,Newton,Newton,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_TFHsgGX.png,False,1.42,,1.7,0.0,Newton Araújo da Costa Júnior,1,Criciúma,4,104693,0.0,,,1.0,,,,1.0,,,,,,,,,,,,,
397,6,juan-vojvoda,356,7,J. Vojvoda,Juan Vojvoda,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_UIx1Yzg.png,True,8.54,,4.31,-0.35,Juan Pablo Vojvoda Rizzo,5,Fortaleza,6,104754,3.94,,,,,,,,,,,,,,,,,,1.0,,
398,6,leo-godoy,293,7,L. Godoy,Leo Godoy,https://s.sde.globo.com/media/person_role/2024/01/19/photo_FORMATO.png,True,7.63,,4.38,-0.2,Leonardo Ezequiel Godoy,6,Athlético-PR,2,104759,3.1,,2.0,2.0,11.0,,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,
399,6,acevedo,265,5,Acevedo,Acevedo,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_426fnSQ.png,False,5.0,,0.0,0.0,Nicolás Brian Acevedo Tabárez,0,Bahia,4,104783,0.0,,,,,,,,,,,,,,,,,,,,
400,6,wagner-leonardo,287,3,W. Leonardo,Wagner Leonardo,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_kfLtGgD.png,False,4.24,,2.4,0.0,Wagner Leonardo Calvelo de Souza,4,Vitória,3,104994,0.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0
401,6,joao-marcelo,283,7,J. Marcelo,João Marcelo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_s2GXfyO.png,True,4.87,,3.4,2.19,João Marcelo Messias Ferreira,5,Cruzeiro,3,105047,11.2,1.0,1.0,5.0,1.0,,1.0,3.0,,,1.0,,,,,,,,,,
402,6,bento,293,7,Bento,Bento,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_CEULB4Y.png,True,12.02,,7.0,2.01,Bento Matheus Krepski,6,Athlético-PR,1,105208,15.0,,1.0,,,,,,,,4.0,,20.0,3.0,1.0,1.0,,,,,
403,6,ferraresi,276,6,Ferraresi,Ferraresi,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_of5ELHS.png,False,5.5,,3.8,0.0,Nahuel Adolfo Ferraresi Hernández,3,São Paulo,3,105300,0.0,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
404,6,gabriel-xavier,265,7,G. Xavier,Gabriel Xavier,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_7TSdotN.png,True,6.92,,4.77,1.89,Gabriel Lheman Xavier - Lhman,4,Bahia,3,105373,10.3,,1.0,7.0,7.0,1.0,2.0,2.0,,,2.0,,,,,,,,,,
405,6,matheus-bidu,264,6,M. Bidu,Matheus Bidu,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_1Zas2lO.png,False,6.45,,9.0,0.0,Matheus Lima Beltrão Oliveira Valin,1,Corinthians,2,105531,0.0,,,2.0,2.0,1.0,,2.0,,,1.0,,,,,,,,,,
406,6,rikelme,1371,6,Rikelme,Rikelme,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_GWnqoHo.png,False,4.24,,1.8,0.0,Rikelme Hernandes Amorim Rocha,4,Cuiabá,2,105547,0.0,,,5.0,3.0,1.0,,2.0,,1.0,,,,,,,,,,,
407,6,lucero,356,6,Lucero,Lucero,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_W3SXUOe.png,True,9.28,,2.45,-0.97,Juan Martín Lucero,4,Fortaleza,5,105568,0.6,,2.0,1.0,5.0,1.0,,6.0,1.0,1.0,,,,,,,,,,,
408,6,lucas-piton,267,7,L. Piton,Lucas Piton,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_hcvXauo.png,True,6.28,,2.83,0.84,Lucas Piton Crivellaro,6,Vasco,2,105584,5.7,,2.0,14.0,5.0,,4.0,1.0,,,,,,,,,,,,,
409,6,roni,373,6,Roni,Roni,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_jbubVwk.png,False,2.68,,0.35,0.0,Roni Medeiros de Moura,2,Atlético-GO,4,105585,0.0,,2.0,3.0,3.0,,,,,,,,,,,,,,,,
410,6,mauricio,285,6,Maurício,Maurício,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mH51PBM.png,False,6.94,,2.9,0.0,Maurício Magalhães Prado,4,Internacional,4,105647,0.0,,1.0,5.0,4.0,2.0,3.0,6.0,,,,,,,,,,,,,
411,6,wesley,285,6,Wesley,Wesley,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_X6kjIiZ.png,False,12.14,,10.42,0.0,Wesley Ribeiro Silva,4,Internacional,5,105811,0.0,1.0,2.0,8.0,9.0,2.0,5.0,17.0,2.0,1.0,,,,,,,1.0,,,,
412,6,belezi,293,6,Belezi,Belezi,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_G0fv4ti.png,False,2.0,,0.0,0.0,Lucas Belezi Barbosa,0,Athlético-PR,3,105844,0.0,,,,,,,,,,,,,,,,,,,,
413,6,matheus-araujo,264,5,M. Araújo,Matheus Araújo,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_bzn3fop.png,False,4.0,,0.0,0.0,Matheus de Araújo Andrade,0,Corinthians,4,105845,0.0,,,,,,,,,,,,,,,,,,,,
414,6,ze-gabriel,267,6,Z. Gabriel,Zé Gabriel,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JGhasXI.png,False,2.35,,-0.7,0.0,José Gabriel dos Santos Silva,2,Vasco,4,105902,0.0,,1.0,,4.0,,1.0,,,,,,,,,,,,,,
415,6,romulo,285,6,Rômulo,Rômulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_lQJeqYA.png,False,3.73,,2.7,0.0,Rômulo Zanre Zwarg,2,Internacional,4,105911,0.0,,1.0,5.0,2.0,,,2.0,,,,,,,,,,,,,
416,6,rochet,285,6,Rochet,Rochet,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1KgmN5n.png,False,5.37,,3.13,0.0,Sergio Ramón Rochet Álvarez,4,Internacional,1,105949,0.0,,,,,,,3.0,,,1.0,,9.0,3.0,,,,,,,
417,6,ewerthon,286,6,Ewerthon,Ewerthon,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cNnjyZe.png,False,3.0,,0.0,0.0,Ewerthon Diógenes da Silva,0,Juventude,2,106082,0.0,,,,,,,,,,,,,,,,,,,,
418,6,breno,263,6,Breno,Breno,https://s.sde.globo.com/media/person_role/2024/01/12/photo_220x220.png,False,2.0,,0.0,0.0,Breno Washington Rodrigues da Silva,0,Botafogo,4,106083,0.0,,,,,,,,,,,,,,,,,,,,
419,6,lucao,280,6,Lucão,Lucão,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wvc5kfv.png,False,3.08,,1.5,0.0,Lucas Alexandre Galdino de Azevedo,2,Bragantino,1,106160,0.0,,,,,,,,,,,,5.0,2.0,,,,,,,
420,6,bruno-gomes,285,6,B. Gomes,Bruno Gomes,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sq3mb5j.png,False,2.69,,-0.1,0.0,Bruno Gomes da Silva Clevelário,2,Internacional,4,106202,0.0,,,,4.0,,,2.0,,,,,,,,,,,,,
421,6,realpe,280,6,Realpe,Realpe,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_csUs5UL.png,False,4.0,,0.0,0.0,Leonardo Javier Realpe Montaño,0,Bragantino,3,106299,0.0,,,,,,,,,,,,,,,,,,,,
422,6,caio-alexandre,265,7,C. Alexandre,Caio Alexandre,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,True,5.68,,2.08,0.0,Caio Alexandre Souza e Silva,5,Bahia,4,106323,2.9,,,5.0,1.0,1.0,,7.0,,,,,,,,,,,,,
423,6,wesley-gasolina,283,6,W. Gasolina,Wesley Gasolina,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,False,2.0,,0.0,0.0,Wesley David de Oliveira Andrade,0,Cruzeiro,2,106327,0.0,,,,,,,,,,,,,,,,,,,,
424,6,jhonata-robert,284,6,J. Robert,Jhonata Robert,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_N5NG9cx.png,False,2.0,,0.0,0.0,Jhonata Robert Alves da Silva,0,Grêmio,5,106371,0.0,,,,,,,,,,,,,,,,,,,,
425,6,eduardo-santos,280,7,E. Santos,Eduardo Santos,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,True,3.86,,1.7,-0.16,Eduardo Gonzaga Mendes Santos,3,Bragantino,3,106434,1.5,,,3.0,1.0,,1.0,2.0,,,,,,,,,,,,,
426,6,villalba,283,6,Villalba,Villalba,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,False,5.0,,0.0,0.0,Lucas Hernán Villalba,0,Cruzeiro,3,106593,0.0,,,,,,,,,,,,,,,,,,,,
427,6,rodrigo-nestor,276,7,R. Nestor,Rodrigo Nestor,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,True,5.88,,2.62,-0.1,Rodrigo Nestor Bertalia,4,São Paulo,4,106822,2.7,1.0,2.0,3.0,2.0,3.0,,2.0,,1.0,,,,,,,,,,,
428,6,welington,276,6,Welington,Welington,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,True,7.41,,6.2,-1.63,Welington Damascena Santos,4,São Paulo,2,106824,0.0,,,10.0,1.0,,2.0,3.0,,,2.0,,,,,,,,,,
429,6,patryck,276,7,Patryck,Patryck,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,True,3.19,,3.6,1.19,Patryck Lanza dos Reis,1,São Paulo,2,106829,3.6,,,3.0,,,,,,,,,,,,,,,,,
430,6,juan,276,7,Juan,Juan,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_uPYz8tk.png,True,4.32,,3.6,1.95,Juan Santos da Silva,2,São Paulo,5,106831,7.2,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
431,6,luan-patrick,293,6,L. Patrick,Luan Patrick,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,False,5.0,,0.0,0.0,Luan Patrick Wiedthauper,0,Athlético-PR,3,106835,0.0,,,,,,,,,,,,,,,,,,,,
432,6,clayton,267,6,Clayton,Clayton,https://s.sde.globo.com/media/person_role/2024/03/12/photo_220x220_tVZpibR.png,False,3.65,,1.25,0.0,Clayton Fernandes Silva,4,Vasco,5,106931,0.0,,,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,
433,6,fernando,293,6,Fernando,Fernando,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,True,5.76,,5.6,1.76,Fernando Augusto Pereira Bueno Júnior,1,Athlético-PR,2,106950,5.6,,,1.0,2.0,,,,,,1.0,,,,,,,,,,
434,6,luciano-juba,265,7,L. Juba,Luciano Juba,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,True,6.24,,4.02,0.66,Luciano Batista da Silva Júnior,5,Bahia,2,107093,6.2,,,8.0,,,,1.0,,,2.0,,,,,,,,,,
435,6,richard-rios,275,6,R. Ríos,Richard Ríos,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,True,7.13,,3.7,0.11,Richard Ríos Montoya,6,Palmeiras,4,107111,2.9,,1.0,8.0,8.0,,2.0,7.0,1.0,1.0,,1.0,,,,,,,,,
436,6,jeffinho,263,7,Jeffinho,Jeffinho,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,True,6.73,,3.92,-0.25,Jefferson Ruan Pereira dos Santos,6,Botafogo,5,107170,4.6,1.0,2.0,3.0,7.0,4.0,4.0,6.0,1.0,,,,,,,,,,,,
437,6,patrick-de-paula,263,6,P. Paula,Patrick de Paula,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_tS5MIor.png,False,2.2,,-0.5,0.0,Patrick de Paula Carreiro,1,Botafogo,4,107172,0.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
438,6,michel-araujo,276,3,M. Araújo,Michel Araújo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,False,4.76,,1.64,0.0,Michel Daryl Araújo Villar,5,São Paulo,4,107173,0.0,1.0,3.0,2.0,6.0,1.0,3.0,4.0,,,,,,,,,,,,,
439,6,matheus-donelli,264,6,M. Donelli,Matheus Donelli,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,False,2.0,,0.0,0.0,Matheus Planelles Donelli,0,Corinthians,1,107179,0.0,,,,,,,,,,,,,,,,,,,,
440,6,leo-linck,293,6,L. Linck,Léo Linck,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,False,3.0,,0.0,0.0,Leonardo Matias Baiersdorf Linck,0,Athlético-PR,1,107183,0.0,,,,,,,,,,,,,,,,,,,,
441,6,leonardo-ataide,293,6,L. Ataíde,Leonardo Ataíde,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,False,2.0,,0.0,0.0,Leonardo Ataíde de Oliveira Siqueira,0,Athlético-PR,2,107191,0.0,,,,,,,,,,,,,,,,,,,,
442,6,max,1371,5,Max,Max,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,False,2.07,,1.2,0.0,Max Alves da Silva,1,Cuiabá,4,107203,0.0,,,1.0,,,,,,,,,,,,,,,,,
443,6,gustavo-garcia,275,6,G. Garcia,Gustavo Garcia,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jWfyxOy.png,False,3.0,,0.0,0.0,Gustavo Garcia dos Santos,0,Palmeiras,2,107225,0.0,,,,,,,,,,,,,,,,,,,,
444,6,vanderlan,275,6,Vanderlan,Vanderlan,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,False,6.88,,6.15,0.0,Vanderlan Barbosa da Silva,2,Palmeiras,2,107236,0.0,,,2.0,3.0,,1.0,,,,2.0,,,,,,,,,,
445,6,marcelinho,286,6,Marcelinho,Marcelinho,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,False,3.57,,2.55,0.0,Marcelo José de Lima Filho,4,Juventude,5,107238,0.0,1.0,,,1.0,1.0,3.0,4.0,,1.0,,,,,,,,,,,
