,atletas.clube.id.full.name,atletas.clube_id,atletas.pontos_num,atletas.apelido_abreviado,atletas.apelido,atletas.atleta_id,atletas.foto,atletas.nome,atletas.status_id,atletas.slug,atletas.rodada_id,atletas.posicao_id,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.jogos_num,atletas.media_num,atletas.preco_num,atletas.variacao_num,A,CA,DS,FC,FD,FF,FS,FT,G,I,PS,SG,V,PC,CV,DE,GS,PP,GC,DP
412,Vitória,287,1.2,Edu,Edu,105842,https://s.sde.globo.com/media/person_role/2024/08/23/photo_FORMATO_XVH1nU3.png,Lucas Eduardo Ribeiro de Souza,6,edu,35,3,,True,9,1.94,3.76,-0.08,,1.0,7.0,3.0,,,2.0,,,,,2.0,,,,,,,,
413,Athlético-PR,293,0.0,Belezi,Belezi,105844,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_G0fv4ti.png,Lucas Belezi Barbosa,7,belezi,35,3,,True,4,2.38,3.08,-0.79,,2.0,5.0,5.0,1.0,1.0,,,,,,1.0,,,,,,,,
414,Corinthians,264,0.0,M. Araújo,Matheus Araújo,105845,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_bzn3fop.png,Matheus de Araújo Andrade,6,matheus-araujo,35,4,,False,4,0.43,2.76,0.0,,,1.0,,,,1.0,,,,,,,,,,,,,
415,Internacional,285,3.5,Rômulo,Rômulo,105911,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_lQJeqYA.png,Rômulo Zanre Zwarg,7,romulo,35,4,,True,22,2.23,3.92,0.25,,2.0,36.0,31.0,2.0,5.0,15.0,1.0,,,,,,,,,,,,
416,Internacional,285,-1.0,Rochet,Rochet,105949,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1KgmN5n.png,Sergio Ramón Rochet Álvarez,7,rochet,35,1,,True,21,3.57,5.41,-0.81,,3.0,,,,,6.0,,,,,7.0,,,,56.0,16.0,,,
417,Juventude,286,3.7,Ewerthon,Ewerthon,106082,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_cNnjyZe.png,Ewerthon Diógenes da Silva,6,ewerthon,35,2,,True,19,3.33,5.65,-0.42,2.0,1.0,16.0,4.0,5.0,10.0,9.0,,1.0,1.0,,2.0,,,,,,,,
418,Vitória,287,3.73,T. Carpini,Thiago Carpini,106147,https://s.sde.globo.com/media/person_role/2024/05/14/photo_FORMATO_IgX32oN.png,Thiago Carpini Barbosa,7,thiago-carpini,35,6,,True,31,4.7,7.93,-0.47,,,,,,,,,,,,,12.0,,,,,,,
419,Bragantino,280,0.0,Lucão,Lucão,106160,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wvc5kfv.png,Lucas Alexandre Galdino de Azevedo,6,lucao,35,1,,False,8,2.13,3.36,0.0,,1.0,,,,,,,,,,1.0,,,,22.0,9.0,,,
420,Internacional,285,9.6,B. Gomes,Bruno Gomes,106202,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sq3mb5j.png,Bruno Gomes da Silva Clevelário,7,bruno-gomes,35,4,,True,21,3.45,5.3,0.98,2.0,1.0,34.0,21.0,2.0,6.0,25.0,,1.0,,1.0,,,,,,,,,
421,São Paulo,276,1.7,M. Antônio,Marcos Antônio,106294,https://s.sde.globo.com/media/person_role/2024/07/23/photo_FORMATO_1CIojRS.png,Marcos Antônio Silva Santos,7,marcos-antonio,35,4,,True,11,0.87,3.64,-0.01,,1.0,7.0,12.0,,1.0,10.0,,,,,,,,,,,,,
422,Bahia,265,1.4,C. Alexandre,Caio Alexandre,106323,https://s.sde.globo.com/media/person_role/2024/02/15/photo_FORMATO_jiBs4Bk.png,Caio Alexandre Souza e Silva,7,caio-alexandre,35,4,,True,31,1.95,4.72,-0.02,,5.0,33.0,47.0,2.0,8.0,44.0,1.0,1.0,2.0,,,,1.0,,,,,,
423,Cruzeiro,283,0.0,W. Gasolina,Wesley Gasolina,106327,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_p7fftOF.png,Wesley David de Oliveira Andrade,6,wesley-gasolina,35,2,,False,4,2.4,3.54,0.0,,,2.0,2.0,,1.0,4.0,,,,,1.0,,,,,,,,
424,Criciúma,288,0.0,J. Robert,Jhonata Robert,106371,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_V4UkXLF.png,Jhonata Robert Alves da Silva,5,jhonata-robert,35,5,,False,3,2.3,3.06,0.0,,,2.0,,1.0,1.0,5.0,,,,,,,,,,,,,
425,Bragantino,280,0.9,E. Santos,Eduardo Santos,106434,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wPSGjby.png,Eduardo Gonzaga Mendes Santos,7,eduardo-santos,35,3,,True,21,3.08,4.4,0.13,,4.0,22.0,6.0,1.0,6.0,10.0,,1.0,,,5.0,,,,,,,,
426,Cruzeiro,283,2.4,Villalba,Villalba,106593,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_mqCHNug.png,Lucas Hernán Villalba,7,villalba,35,3,,True,20,2.96,5.13,0.12,,2.0,16.0,15.0,2.0,1.0,6.0,,,1.0,,8.0,,,,,,,,
427,Botafogo,263,0.0,C. Alberto,Carlos Alberto,106704,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_DgukYrK.png,Carlos Alberto Gomes da Silva Filho,6,carlos-alberto,35,5,,False,7,2.66,5.14,0.0,,,5.0,3.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,
428,São Paulo,276,0.0,R. Nestor,Rodrigo Nestor,106822,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_LPbAkh9.png,Rodrigo Nestor Bertalia,6,rodrigo-nestor,35,4,,False,23,1.1,3.55,0.0,2.0,3.0,6.0,12.0,8.0,4.0,8.0,,,4.0,1.0,,,,1.0,,,,,
429,São Paulo,276,0.0,Welington,Welington,106824,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Z3aNUXx.png,Welington Damascena Santos,6,welington,35,2,,False,22,4.18,7.73,0.0,1.0,6.0,34.0,22.0,2.0,6.0,25.0,,,,,8.0,,1.0,,,,,,
430,São Paulo,276,-0.3,Patryck,Patryck,106829,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_mCvHWjt.png,Patryck Lanza dos Reis,6,patryck,35,2,,True,9,2.59,3.24,-0.36,,1.0,11.0,7.0,,1.0,5.0,,,1.0,,2.0,,,,,,,,
431,Athlético-PR,293,0.0,L. Patrick,Luan Patrick,106835,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_AUtEehU.png,Luan Patrick Wiedthauper,6,luan-patrick,35,3,,False,0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,
432,Athlético-PR,293,-1.1,Fernando,Fernando,106950,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_qx7ZU51.png,Fernando Augusto Pereira Bueno Júnior,6,fernando,35,2,,True,13,2.08,4.09,-0.83,1.0,3.0,10.0,12.0,,1.0,8.0,,,1.0,,3.0,,,1.0,,,,,
433,Vitória,287,0.0,Y. Sena,Yuri Sena,107075,https://s.sde.globo.com/media/person_role/2024/09/21/photo_FORMATO.png,Yuri Sena dos Reis Batista,6,yuri-sena,35,1,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
434,Vitória,287,0.0,G. Santiago,Gabriel Santiago,107078,https://s.sde.globo.com/media/person_role/2024/09/06/photo_220x220_qdw6hw3.png,Gabriel Santiago Oliveira,6,gabriel-santiago,35,4,,False,0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,
435,Bahia,265,0.8,L. Juba,Luciano Juba,107093,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_rR1yZyw.png,Luciano Batista da Silva Júnior,7,luciano-juba,35,2,,True,32,4.07,6.09,0.11,1.0,2.0,36.0,6.0,5.0,6.0,12.0,,3.0,1.0,,9.0,,,,,,,,
436,Palmeiras,275,5.9,R. Ríos,Richard Ríos,107111,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_PkMn7XO.png,Richard Ríos Montoya,6,richard-rios,35,4,,True,20,4.34,7.76,0.68,3.0,5.0,32.0,35.0,3.0,12.0,28.0,2.0,2.0,1.0,,,,,,,,,,
437,Botafogo,263,0.0,Jeffinho,Jeffinho,107170,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_jfNtXEg.png,Jefferson Ruan Pereira dos Santos,6,jeffinho,35,5,,False,7,3.65,6.22,0.0,1.0,2.0,4.0,7.0,4.0,5.0,6.0,,1.0,,,,,,,,,,,
438,Criciúma,288,0.2,P. Paula,Patrick de Paula,107172,https://s.sde.globo.com/media/person_role/2024/08/22/photo_FORMATO_V6Ybl3p.png,Patrick de Paula Carreiro,6,patrick-de-paula,35,4,,True,8,1.8,2.38,-0.89,,2.0,9.0,5.0,2.0,4.0,3.0,,,,,,,,,,,,,
439,São Paulo,276,0.5,M. Araújo,Michel Araújo,107173,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_498ez5E.png,Michel Daryl Araújo Villar,6,michel-araujo,35,4,,True,19,1.76,3.91,-0.39,1.0,4.0,19.0,15.0,3.0,4.0,15.0,,,,,,,,,,,,,
440,Internacional,285,4.0,B. Tabata,Bruno Tabata,107174,https://s.sde.globo.com/media/person_role/2024/08/11/photo_FORMATO_QXYKRgQ.png,Bruno Vinícius Souza Ramos,7,bruno-tabata,35,4,,True,9,4.35,6.75,0.26,2.0,,9.0,4.0,5.0,2.0,8.0,,1.0,1.0,,,,,,,,,,
441,Corinthians,264,0.0,M. Donelli,Matheus Donelli,107179,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_9utJF4u.png,Matheus Planelles Donelli,6,matheus-donelli,35,1,,False,7,3.43,4.59,0.0,,,,,,,,,,,,,,,,29.0,12.0,,,1.0
442,Athlético-PR,293,0.0,L. Linck,Léo Linck,107183,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bL4Rm1s.png,Leonardo Matias Baiersdorf Linck,6,leo-linck,35,1,,False,14,2.03,3.63,0.0,,1.0,,,,,1.0,,,,,1.0,,,1.0,48.0,21.0,,,
443,Athlético-PR,293,0.0,L. Ataíde,Leonardo Ataíde,107191,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_4kdpe6Z.png,Leonardo Ataíde de Oliveira Siqueira,6,leonardo-ataide,35,2,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
444,Cuiabá,1371,0.0,Max,Max,107203,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_tZvTg6Z.png,Max Alves da Silva,6,max,35,4,,False,17,1.75,2.86,0.0,,2.0,10.0,5.0,4.0,11.0,9.0,1.0,,,,,,,,,,,,
445,Fortaleza,356,0.0,Magrão,Magrão,107221,https://s.sde.globo.com/media/person_role/2024/08/07/photo_220x220_H5QTCcN.png,Audenirton Soares da Silva,6,magrao,35,1,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
446,Palmeiras,275,5.0,Vanderlan,Vanderlan,107236,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_JhaBedf.png,Vanderlan Barbosa da Silva,6,vanderlan,35,2,,True,23,3.98,6.93,0.14,3.0,,19.0,16.0,,3.0,4.0,,,,,11.0,,1.0,,,,,,
447,Juventude,286,0.0,Marcelinho,Marcelinho,107238,https://s.sde.globo.com/media/person_role/2024/04/26/photo_FORMATO_1GgfZEe.png,Marcelo José de Lima Filho,6,marcelinho,35,5,,False,20,3.22,4.36,0.0,3.0,2.0,7.0,6.0,7.0,9.0,27.0,,2.0,5.0,,,,,,,,,,
448,Athlético-PR,293,0.0,Z. Vitor,Zé Vitor,107256,https://s.sde.globo.com/media/person_role/2024/04/13/photo_220x220_dAbIrS8.png,Jose Vitor Silva Neves,6,ze-vitor,35,4,,False,9,0.35,1.52,0.0,,2.0,3.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,
449,Atlético-GO,373,0.0,Thayllon,Thayllon,107664,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_UGtlqUd.png,Thayllon Lopes Medeiros,6,thayllon,35,5,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
450,Internacional,285,0.0,Nathan,Nathan,107676,https://s.sde.globo.com/media/person_role/2024/08/27/photo_FORMATO_pKQqZoC.png,Nathan Santos de Araújo,6,nathan,35,2,,False,1,-0.3,2.55,0.0,,,,1.0,,,,,,,,,,,,,,,,
451,Criciúma,288,0.0,E. Melo,Eduardo Melo,107700,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_9c3cd5s.png,Eduardo de Queiroz Melo,6,eduardo-melo,35,5,,False,0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,
452,Atlético-GO,373,0.0,E. Júnior,Emerson Júnior,107740,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,Emerson Fabiano Kerber Júnior,6,emerson-junior,35,1,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
453,Athlético-PR,293,0.0,Praxedes,Praxedes,107744,https://s.sde.globo.com/media/person_role/2024/08/24/photo_FORMATO_Jq0f2vP.png,Bruno Conceição Praxedes,6,praxedes,35,4,,False,12,1.16,2.86,0.0,,2.0,10.0,12.0,2.0,2.0,7.0,,,,,,,,,,,,,
454,Bahia,265,1.0,Adriel,Adriel,107748,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,Adriel Vasconcelos Ramos,7,adriel,35,1,,True,2,-0.5,2.81,0.01,,,,,,,,,,,,,,,,2.0,3.0,,,
455,Juventude,286,4.36,F. Matias,Fábio Matias,107771,https://s.sde.globo.com/media/person_role/2024/10/30/photo_FORMATO_HxiWyPj.png,Fábio Henrique Matias,6,fabio-matias,35,6,,True,4,4.31,7.18,0.1,,,,,,,,,,,,,1.0,,,,,,,
456,Cruzeiro,283,0.0,F. Henrique,Fernando Henrique,107800,https://s.sde.globo.com/media/person_role/2023/03/01/photo_220x220_7OiYeRo.png,Fernando Henrique do Nascimento Pereira,6,fernando-henrique,35,4,,False,0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,
457,Grêmio,284,0.0,Natã,Natã,107801,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,Natã Felipe de Amorim Santos,6,nata,35,3,,False,11,3.09,4.06,0.0,,1.0,7.0,2.0,1.0,,2.0,,,,,5.0,,,,,,,,
458,Vitória,287,0.0,Fintelman,Fintelman,107859,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,Alexandre Fintelman de Mello Ribeiro da Silva,6,fintelman,35,1,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
459,São Paulo,276,0.0,Bobadilla,Bobadilla,107873,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,Damián Josué Bobadilla Benítez,6,bobadilla,35,4,,False,17,2.35,3.99,0.0,,3.0,24.0,24.0,1.0,6.0,2.0,2.0,1.0,,,,,,,,,,,
460,Corinthians,264,0.0,Hugo,Hugo,107908,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,Hugo Ferreira de Farias,6,hugo,35,2,,False,24,4.32,7.71,0.0,4.0,3.0,41.0,38.0,1.0,9.0,11.0,2.0,,1.0,,6.0,,1.0,,,,,,
461,Atlético-MG,282,0.3,F. Vera,Fausto Vera,107950,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_Nu8Wc03.png,Fausto Mariano Vera,6,fausto-vera,35,4,,True,21,3.34,4.75,-0.04,,,27.0,24.0,8.0,17.0,11.0,1.0,2.0,,,,,,,,,,1.0,
462,Cuiabá,1371,0.4,I. Pitta,Isidro Pitta,108133,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,Isidro Miguel Pitta Saldívar,7,isidro-pitta,35,5,,True,29,2.55,4.51,-0.08,,4.0,6.0,26.0,16.0,20.0,26.0,1.0,4.0,24.0,2.0,,,,,,,1.0,,
463,Botafogo,263,3.7,Almada,Almada,108358,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_Hm0Qmc9.png,Thiago Ezequiel Almada,6,almada,35,4,,True,14,2.83,6.97,-0.23,,,9.0,4.0,8.0,11.0,15.0,,1.0,,,,,,,,,1.0,,
464,Grêmio,284,1.7,Aravena,Aravena,108548,https://s.sde.globo.com/media/person_role/2024/08/21/photo_FORMATO_fKAXShu.png,Alexander Ernesto Aravena Guzmán,7,aravena,35,5,,True,10,2.84,3.64,-0.58,2.0,,,1.0,4.0,2.0,9.0,,1.0,2.0,,,,,,,,,,
465,Athlético-PR,293,0.0,Arriagada,Arriagada,108624,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,Luciano Daniel Arriagada García,6,arriagada,35,5,,False,0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,
466,Flamengo,262,2.0,Alcaraz,Alcaraz,108670,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_mwFvf2J.png,Carlos Jonás Alcaráz,6,alcaraz,35,4,,True,9,4.26,7.73,-0.05,1.0,1.0,11.0,8.0,4.0,6.0,6.0,2.0,1.0,1.0,,,,,1.0,,,,,
467,Juventude,286,0.0,David,David,108752,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_ASdR4hr.png,David da Hora da Conceição,6,david,35,5,,False,2,0.85,2.84,0.0,,,1.0,,,,1.0,,,,,,,,,,,,,
468,Flamengo,262,2.1,Plata,Plata,109096,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_vozSOzp.png,Gonzalo Jordy Plata Jiménez,7,plata,35,5,,True,7,1.65,4.72,0.36,,1.0,3.0,9.0,,3.0,3.0,,1.0,3.0,,,,,,,,,,
469,Botafogo,263,0.0,M. Nascimento,Matheus Nascimento,109114,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,Matheus Nascimento de Paula,6,matheus-nascimento,35,5,,False,1,1.7,2.16,0.0,,,1.0,,,,1.0,,,,,,,,,,,,,
470,Botafogo,263,0.0,L. Henrique,Luiz Henrique,109282,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,Luiz Henrique André Rosa da Silva,6,luiz-henrique,35,5,,False,32,5.77,10.48,0.0,3.0,4.0,50.0,31.0,14.0,24.0,63.0,,7.0,9.0,3.0,,,,1.0,,,,,
471,Fortaleza,356,0.4,Calebe,Calebe,109461,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,Calebe Gonçalves Ferreira da Silva,6,calebe,35,4,,True,5,0.2,3.79,-0.46,,1.0,1.0,3.0,,1.0,2.0,,,1.0,,,,,,,,,,
472,Fluminense,266,2.2,Martinelli,Martinelli,109573,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,Matheus Martinelli Lima,7,martinelli,35,4,,True,26,2.73,5.27,-1.11,2.0,6.0,38.0,33.0,1.0,3.0,21.0,,2.0,,1.0,,,,,,,,,
473,Botafogo,263,0.0,Hugo,Hugo,109668,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,Hugo Gonçalves Ferreira Neto,6,hugo,35,2,,False,9,4.55,7.47,0.0,1.0,,12.0,6.0,,1.0,7.0,,,,,4.0,,1.0,,,,,,
474,Grêmio,284,0.0,Monsalve,Monsalve,109966,https://s.sde.globo.com/media/person_role/2024/08/05/photo_FORMATO_HikzJDy.png,Miguel Ángel Monsalve Gonzáles - González,6,monsalve,35,4,,True,12,4.37,7.21,-0.59,1.0,,8.0,11.0,2.0,6.0,20.0,1.0,3.0,,,,,,1.0,,,,,
475,Bragantino,280,0.0,J. Neto,João Neto,110062,https://s.sde.globo.com/media/person_role/2024/09/02/photo_220x220_sgZqIl3.png,João Roberto Rota Neto,6,joao-neto,35,4,,False,0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,
476,Palmeiras,275,0.0,Lázaro,Lázaro,110193,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,Lázaro Vinicius Marques,6,lazaro,35,5,,False,17,2.93,5.02,0.0,,,4.0,9.0,10.0,13.0,13.0,1.0,2.0,1.0,,,,,,,,,,
477,Fortaleza,356,0.0,Jhonatan,Jhonatan,110208,,Jhonatan Paulo da Silva,6,jhonatan,35,3,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
478,Corinthians,264,0.0,Palacios,Palacios,110260,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,Diego José Palacios Espinoza,5,palacios,35,2,,False,0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,
479,Corinthians,264,0.0,J. Martínez,José Martínez,110311,https://s.sde.globo.com/media/person_role/2024/08/26/photo_220x220_jzQXggE.png,José Andrés Martínez Torres,2,jose-martinez,35,4,,False,8,2.2,4.28,0.0,,4.0,18.0,11.0,,1.0,7.0,,,,,,,1.0,,,,,,
480,Internacional,285,2.3,Bernabéi,Bernabéi,110426,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,Alexandro Ezequiel Bernabéi,7,bernabei,35,2,,True,14,7.24,8.03,-0.66,2.0,2.0,31.0,27.0,4.0,5.0,15.0,1.0,3.0,1.0,1.0,4.0,,,,,,,,
481,Palmeiras,275,8.28,A. Ferreira,Abel Ferreira,110506,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,Abel Fernando Moreira Ferreira,6,abel-ferreira,35,6,,True,34,6.3,11.91,0.57,,,,,,,,,,,,,20.0,,,,,,,
482,Internacional,285,0.0,Aguirre,Aguirre,110510,https://s.sde.globo.com/media/person_role/2024/09/07/photo_FORMATO_JMSY4Ia.png,Braian Aguirre Nahuel,6,aguirre,35,2,,False,1,8.4,7.66,0.0,,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,
483,Palmeiras,275,0.0,Mateus,Mateus,110624,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,Mateus Oliveira Mendes,6,mateus,35,1,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
484,Fortaleza,356,0.0,Machuca,Machuca,110667,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,Imanol Machuca,6,machuca,35,5,,False,13,1.53,3.62,0.0,1.0,,1.0,4.0,2.0,2.0,6.0,,1.0,,,,,,,,,,,
485,Athlético-PR,293,3.6,Esquivel,Esquivel,110668,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,Lucas Ángel Esquivel,7,esquivel,35,2,,True,29,4.63,8.01,-0.75,4.0,3.0,56.0,31.0,5.0,7.0,22.0,,,1.0,,8.0,,,1.0,,,,,
486,Athlético-PR,293,4.5,Mycael,Mycael,110698,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,Mycael Pontes Moreira,7,mycael,35,1,,True,14,2.97,4.05,-0.52,,1.0,,,,,1.0,,,,,3.0,,,1.0,43.0,16.0,,,
487,Atlético-GO,373,0.0,P. Rangel,Pedro Rangel,110708,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,Pedro Felipe de Faria Rangel,6,pedro-rangel,35,1,,False,6,2.37,3.93,0.0,,3.0,1.0,,,,,,,,,1.0,,,,22.0,12.0,,,
488,Bragantino,280,0.0,A. Hurtado,Andrés Hurtado,110715,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,José Andrés Hurtado Cheme,7,andres-hurtado,35,2,,False,13,2.83,4.46,0.0,,2.0,12.0,14.0,2.0,4.0,6.0,,,1.0,,4.0,,,,,,,,
489,Atlético-MG,282,0.0,Rubens,Rubens,110727,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Dq6NxJq.png,Rubens Antônio Dias,6,rubens,35,2,,False,13,4.93,6.49,0.0,1.0,2.0,33.0,11.0,,8.0,10.0,1.0,,6.0,,3.0,,1.0,1.0,,,,,
490,Fluminense,266,0.0,J. Kennedy,John Kennedy,110759,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,John Kennedy Batista de Souza,6,john-kennedy,35,5,,False,18,0.98,4.14,0.0,,,4.0,12.0,4.0,5.0,16.0,,,3.0,,,,,,,,,,
491,Bahia,265,8.5,Biel,Biel,110760,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,Gabriel Teixeira Aragão,6,biel,35,5,,True,21,4.6,9.17,1.13,4.0,3.0,11.0,7.0,5.0,9.0,19.0,2.0,5.0,3.0,,,,,,,,,,
492,Bragantino,280,0.0,G. Lopes,Guilherme Lopes,110909,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,Guilherme Lopes de Almeida,6,guilherme-lopes,35,2,,False,11,2.93,4.12,0.0,1.0,1.0,13.0,6.0,,3.0,4.0,,,1.0,,2.0,,,,,,,,
493,Vitória,287,0.8,L. Naldi,Léo Naldi,111005,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,Leonardo Naldi de Matos,6,leo-naldi,35,4,,True,19,2.05,4.02,0.09,,6.0,32.0,21.0,2.0,4.0,15.0,,,,,,,,,,,,,
494,Palmeiras,275,0.0,Rômulo,Rômulo,111166,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,Rômulo Azevedo Simão,6,romulo,35,4,,False,9,1.02,3.57,0.0,,,5.0,4.0,,3.0,4.0,,,,,,,,,,,,,
495,Atlético-GO,373,0.0,A. Vinicius,Alix Vinicius,111246,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,Alix Vinicius de Souza Sampaio,7,alix-vinicius,35,3,,True,21,1.7,2.11,-0.13,,2.0,20.0,20.0,3.0,6.0,7.0,,,2.0,,4.0,,,2.0,,,,2.0,
496,Grêmio,284,0.0,G. Martins,Gustavo Martins,111309,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,Gustavo Martins de Souza Santos,6,gustavo-martins,35,3,,False,18,2.87,5.29,0.0,,1.0,13.0,16.0,2.0,2.0,6.0,,2.0,1.0,,5.0,,,1.0,,,,1.0,
497,Juventude,286,0.0,K. Gomes,Kelvi Gomes,111332,https://s.sde.globo.com/media/person_role/2024/08/11/photo_FORMATO.png,Kelvi Chiesa Gomes,6,kelvi-gomes,35,4,,False,0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
498,Cruzeiro,283,0.0,Weverton,Weverton,111392,,Weverton Silva de Andrade,6,weverton,35,3,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
499,Juventude,286,0.5,L. Mandaca,Luis Mandaca,111407,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,Luis Gustavo da Silva Machado Duarte,6,luis-mandaca,35,4,,True,26,2.93,3.96,-1.49,1.0,5.0,18.0,20.0,9.0,11.0,15.0,1.0,4.0,2.0,,,,1.0,,,,,,
500,Internacional,285,0.0,V. Gabriel,Victor Gabriel,111466,https://s.sde.globo.com/media/person_role/2024/09/29/photo_FORMATO_vkbd91B.png,Victor Gabriel da Conceição Ribeiro,6,victor-gabriel,35,3,,False,0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
