,atletas.clube.id.full.name,atletas.posicao_id,atletas.minimo_para_valorizar,atletas.status_id,atletas.apelido,atletas.entrou_em_campo,atletas.foto,atletas.apelido_abreviado,atletas.variacao_num,atletas.media_num,atletas.atleta_id,atletas.slug,atletas.nome,atletas.clube_id,atletas.preco_num,atletas.rodada_id,atletas.jogos_num,atletas.pontos_num,A,CA,CV,DS,FC,FD,FF,FS,FT,G,I,PC,SG,DE,GS,V,PS,GC,PP,DP
596,Cuiabá,5,,6,Gabryel Freitas,False,https://s.sde.globo.com/media/person_role/2023/03/06/photo_220x220_2WJ0Lb4.png,G. Freitas,0.0,0.0,121263,gabryel-freitas,Gabryel Vinícius Araújo Freitas,1371,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
597,Atlético-GO,5,,6,Eli Júnior,False,https://s.sde.globo.com/media/person_role/2024/08/11/photo_220x220_ZPyikzh.png,E. Júnior,0.0,1.2,121331,eli-junior,Eli Silvano Kovalik Júnior,373,1.35,31,1,0.0,,,,,,1.0,,,,,,,,,,,,,,
598,Juventude,2,,6,Da Rocha,False,,D. Rocha,0.0,0.0,121397,da-rocha,Cauê Pereira da Rocha,286,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
599,Cruzeiro,2,,6,Dorival,False,https://s.sde.globo.com/media/person_role/2024/08/30/photo_220x220_VH8v9YX.png,Dorival,0.0,0.0,121636,dorival,Dorival Silva de Oliveira,283,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
600,Cuiabá,4,,6,Guilherme Madruga,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,G. Madruga,0.0,-0.25,121762,guilherme-madruga,Guilherme Miranda Madruga Gomes,1371,1.98,31,4,0.0,,1.0,,,4.0,1.0,,,,,,,,,,,,,,
601,Grêmio,5,,5,André,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,André,0.0,0.0,121792,andre,André Henrique da Silva Martins,284,4.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
602,Corinthians,4,,6,Kayke,False,,Kayke,0.0,0.0,121824,kayke,Kayke Ferrari Guimarães,264,0.79,31,2,0.0,,,,,,,,,,,,,,,,,,,,
603,Botafogo,4,,6,Kauê,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,Kauê,0.0,1.32,121827,kaue,Kauê Rodrigues Pessanha,263,1.93,31,8,0.0,,,,1.0,4.0,,2.0,2.0,,1.0,,,,,,,,,,
604,Vitória,5,,6,Janderson,False,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,Janderson,0.0,2.26,121830,janderson,Janderson de Carvalho Costa,287,3.95,31,20,0.0,1.0,6.0,,19.0,18.0,4.0,11.0,15.0,,1.0,4.0,,,,,,,,,
605,Bahia,5,,6,Kennedy,False,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,Kennedy,0.0,0.0,122301,kennedy,Kennedy Anderson Gomes Ferreira,265,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
606,Atlético-GO,3,,6,Mateus Macedo,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,M. Macedo,0.0,0.0,122317,mateus-macedo,Matheus Macedo dos Santos,373,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
607,Flamengo,1,,6,Dyogo Alves,False,,D. Alves,0.0,0.0,122318,dyogo-alves,Francisco Dyogo Bento Alves,262,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
608,Flamengo,1,,6,Caio Barone,False,,C. Barone,0.0,0.0,122319,caio-barone,Caio Albado Barone,262,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
609,Flamengo,2,,6,Daniel Sales,False,,D. Sales,0.0,0.0,122320,daniel-sales,Daniel dos Santos Sales,262,0.88,31,1,0.0,,,,,,,,,,,,,,,,,,,,
610,Flamengo,4,,7,Lorran,False,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_hV943L9.png,Lorran,0.0,2.47,122321,lorran,Lorran Lucas Pereira de Sousa,262,3.77,31,17,0.0,1.0,,,13.0,11.0,7.0,7.0,6.0,,1.0,2.0,,,,,,,,,
611,Vasco,3,,6,Lyncon,False,https://s.sde.globo.com/media/person_role/2024/07/07/photo_FORMATO_Dm2djjq.png,Lyncon,0.0,8.0,122378,lyncon,Lyncon Correa Gonçalves,267,3.97,31,1,0.0,,,,,,,,,,1.0,,,,,,,,,,
612,Vasco,4,,6,Lucas Eduardo,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1YblXkK.png,L. Eduardo,0.0,0.0,122379,lucas-eduardo,Lucas Eduardo de Souza Oliveira,267,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
613,Bragantino,4,,6,Gustavinho,True,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,Gustavinho,-0.12,1.99,122394,gustavinho,Gustavo Ribeiro Neves,280,3.18,31,21,0.5,3.0,,,11.0,11.0,2.0,4.0,7.0,,1.0,,,,,,,,,,
614,Corinthians,4,,5,Ryan,False,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_r9tm9Th.png,Ryan,0.0,2.06,122396,ryan,Ryan Gustavo de Lima,264,2.44,31,11,0.0,,2.0,,19.0,15.0,2.0,2.0,5.0,,,,,,,,,,,,
615,Vitória,4,,6,Pablo Baianinho,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,P. Baianinho,0.0,-0.15,122413,pablo-baianinho,Pablo Santos de Alcântara,287,0.69,31,2,0.0,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,
616,Internacional,5,,6,Lucca,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,Lucca,0.0,0.66,122420,lucca,Lucca Holanda Sampaio Tavares,285,1.79,31,8,0.0,,,,2.0,7.0,,2.0,7.0,,,1.0,,,,,,,,,
617,Fluminense,5,,6,Isaac,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,Isaac,0.0,1.06,122439,isaac,Isaac Rodrigues de Lima,266,2.0,31,5,0.0,,,,3.0,1.0,,,4.0,,,,,,,,,,,,
618,Vasco,5,,6,Rayan,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,Rayan,0.38,1.74,122486,rayan,Rayan Vitor Simplício Rocha,267,3.33,31,20,3.6,,2.0,,8.0,7.0,4.0,10.0,15.0,,1.0,,,,,,,1.0,,,
619,Vasco,5,,6,GB,False,,GB,0.0,6.55,122487,gb,Gabriel Souza da Silva,267,4.64,31,2,0.0,,1.0,,3.0,2.0,,2.0,3.0,,1.0,,,,,,,,,,
620,Vasco,5,,7,Emerson Rodríguez,True,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_K1FY4p0.png,E. Rodríguez,1.37,2.96,122525,emerson-rodriguez,Emerson Rivaldo Rodríguez Valois,267,5.19,31,11,9.7,,1.0,,8.0,4.0,3.0,5.0,4.0,,2.0,4.0,,,,,,,,,
621,Flamengo,4,,6,Wallace Yan,False,,W. Yan,0.0,0.8,122573,wallace-yan,Wallace Yan de Souza Barreto,262,1.18,31,1,0.0,,,,,,,1.0,,,,,,,,,,,,,
622,Flamengo,1,,6,Lucas Furtado,False,,L. Furtado,0.0,0.0,122575,lucas-furtado,Lucas Furtado dos Santos,262,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
623,Fortaleza,4,,6,Amorim,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_tKEntj2.png,Amorim,0.0,0.0,122598,amorim,Alexsandro Amorim de Freitas Filho,356,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
624,São Paulo,3,,6,Matheus Belém,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,M. Belém,0.0,0.0,122602,matheus-belem,Matheus José Belém de Souza,276,2.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
625,Cruzeiro,4,,6,Japa,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,Japa,0.0,0.5,122660,japa,João Wellington Gadelha Melo de Oliveira,283,1.55,31,6,0.0,,,,3.0,2.0,,,,,,,,,,,,,,,
626,Bragantino,3,,6,Lucas Cunha,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,L. Cunha,0.0,0.92,122755,lucas-cunha,Lucas de Souza Cunha,280,3.17,31,8,0.0,,2.0,1.0,5.0,3.0,,1.0,3.0,,,,,1.0,,,,,,,
627,Cuiabá,5,,6,Jadson,False,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_FIHzuX5.png,Jadson,0.0,1.2,122797,jadson,Jadson Alves de Lima,1371,1.36,31,1,0.0,,,,,,1.0,,,,,,,,,,,,,,
628,Atlético-GO,2,,6,Gustavo Daniel,False,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,G. Daniel,0.0,0.0,122819,gustavo-daniel,Gustavo Daniel da Silva Gonçalves,373,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
629,Juventude,3,,6,Abner,False,,Abner,0.0,0.13,122861,abner,Abner Salles da Silva,286,0.75,31,3,0.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
630,Palmeiras,4,,6,Patrick,False,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_JpQIiS0.png,Patrick,0.0,0.0,122990,patrick,Patrick Roberto da Silva Campos,275,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
631,Bahia,5,,6,Tiago,False,,Tiago,0.0,-0.3,123004,tiago,Tiago Souza de Jesus Carvalho,265,1.7,31,1,0.0,,,,,1.0,,,,,,,,,,,,,,,
632,Bahia,4,,6,Sidney,False,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,Sidney,0.0,0.0,123005,sidney,Sidney de Carvalho Duarte,265,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
633,Grêmio,5,,6,Zinho,False,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,Zinho,0.0,0.0,123153,zinho,Luis Henrique Hoffmann,284,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
634,Atlético-MG,5,,5,Cadu,False,https://s.sde.globo.com/media/person_role/2024/03/06/photo_FORMATO_zH8hlaB.png,Cadu,0.0,3.37,123359,cadu,Carlos Eduardo Amaral Pereira de Castro,282,4.01,31,20,0.0,,1.0,,22.0,26.0,4.0,3.0,26.0,2.0,3.0,5.0,,,,,,,,,
635,Bahia,4,,7,Cauly,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,Cauly,0.09,2.6,123360,cauly,Cauly Oliveira Souza,265,5.72,31,29,0.5,4.0,1.0,,8.0,19.0,6.0,14.0,25.0,2.0,2.0,4.0,,,,,,,,,
636,Bahia,4,,6,Roger,False,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,Roger,0.0,0.0,123494,roger,Roger Gabriel Farias de Jesus,265,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
637,Bahia,4,,6,Jota,False,,Jota,0.0,0.0,123497,jota,João Victor Broad Moreira Guimarães,265,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
638,Grêmio,2,,6,Zé Guilherme,False,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,Z. Guilherme,0.0,2.77,123717,ze-guilherme,José Guilherme de Lima Costa,284,3.3,31,6,0.0,,,,8.0,4.0,1.0,,4.0,,,,,1.0,,,,,,,
639,Bahia,5,,7,Luciano Rodríguez,True,https://s.sde.globo.com/media/person_role/2024/08/08/photo_FORMATO_JO2CdTv.png,L. Rodríguez,0.87,3.84,123795,luciano-rodriguez,Luciano Rodríguez Rosales,265,7.53,31,12,12.3,,,,5.0,3.0,4.0,6.0,15.0,,3.0,1.0,,,,,,,,,
640,Atlético-MG,5,,7,Palacios,False,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,Palacios,0.0,4.17,123873,palacios,Brahian Palacios Alzate,282,5.93,31,16,0.0,3.0,3.0,,15.0,11.0,11.0,7.0,7.0,,2.0,3.0,,,,,,2.0,,,
641,Flamengo,2,,6,Ainoã,False,,Ainoã,0.0,0.0,123958,ainoa,Ainoã Ricardo Silva Oliveira,262,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
642,Vitória,5,,6,Fábio,False,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,Fábio,0.0,0.17,123960,fabio,Fábio Soares dos Santos,287,1.55,31,3,0.0,,,,,,,,1.0,,,,,,,,,,,,
643,Bragantino,4,,6,Riquelme,False,,Riquelme,0.0,0.5,123961,riquelme,Riquelme Reis de Almeida de Jesus dos Santos,280,1.08,31,1,0.0,,,,,,,,1.0,,,,,,,,,,,,
644,Bragantino,5,,7,Henry Mosquera,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,H. Mosquera,0.0,1.92,124239,henry-mosquera,Henry David Mosquera Sánchez,280,3.6,31,26,0.0,1.0,4.0,,16.0,25.0,11.0,10.0,27.0,1.0,,7.0,,,,,,,,,
645,Internacional,1,,6,Kauan,False,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_AOu7Nff.png,Kauan,0.0,0.0,124264,kauan,Kauan Jesus Santos Oliveira,285,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
646,Internacional,3,,6,Evertow,False,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_YgddPlw.png,Evertow,0.0,0.0,124266,evertow,Evertow Vaz Pereira da Silva,285,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
647,Internacional,4,,6,Gustavo Prado,True,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,G. Prado,-0.02,1.16,124271,gustavo-prado,Gustavo Prado Alves,285,1.73,31,22,0.0,1.0,1.0,,10.0,9.0,5.0,4.0,6.0,,,2.0,,,,,,,,,
648,Internacional,4,,7,Gabriel Carvalho,True,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,G. Carvalho,0.16,4.4,124275,gabriel-carvalho,Gabriel Carvalho Teixeira,285,5.76,31,12,2.6,2.0,2.0,,18.0,11.0,7.0,7.0,9.0,,1.0,,,,,,,,,,
649,Internacional,5,,6,Ricardo Mathias,False,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,R. Mathias,0.0,3.7,124280,ricardo-mathias,Ricardo Mathias da Silva,285,4.21,31,3,0.0,,1.0,,1.0,1.0,,4.0,,,1.0,,,,,,,,,,
650,Cruzeiro,1,,6,Léo Aragão,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,L. Aragão,0.0,0.0,124369,leo-aragao,Leonardo de Aragão Carvalho,283,2.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
651,Botafogo,2,,6,Mateo Ponte,True,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,M. Ponte,0.24,5.63,124481,mateo-ponte,Mateo Ponte Costa,263,7.98,31,14,6.2,,3.0,,28.0,21.0,,4.0,5.0,,3.0,2.0,,5.0,,,,,,,
652,Atlético-GO,2,,6,Haller,False,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_5U0etRx.png,Haller,0.0,5.9,124487,haller,Rafael Germán Haller Piloni,373,4.88,31,1,0.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,
653,Palmeiras,2,,6,Giay,True,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_cssYjfO.png,Giay,-0.7,5.37,124526,giay,Agustín Giay,275,8.1,31,8,2.0,,1.0,,18.0,10.0,2.0,3.0,11.0,,,,,3.0,,,,,,,
654,Vitória,3,,6,Roque Júnior,False,https://s.sde.globo.com/media/person_role/2024/07/19/photo_FORMATO_h1raV1Z.png,R. Júnior,0.0,0.0,124663,roque-junior,Roque Santos de Jesus Júnior,287,2.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
655,São Paulo,4,,6,Felipe Negrucci,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,F. Negrucci,0.0,0.0,124674,felipe-negrucci,Felipe Negrucci Berdague,276,2.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
656,Atlético-MG,4,,2,Paulo Vitor,True,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,P. Vitor,0.67,0.95,124690,paulo-vitor,Paulo Vitor Monteiro,282,1.77,31,9,4.5,,2.0,,9.0,9.0,,,5.0,,,,,,,,,,,,
657,São Paulo,1,,6,Leandro,False,,Leandro,0.0,0.0,124701,leandro,Leandro Mathias Silva Bueno,276,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
658,Fluminense,2,,6,Esquerdinha,False,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,Esquerdinha,0.0,3.28,124728,esquerdinha,João Henrique Mendes da Silva,266,3.39,31,5,0.0,1.0,,,1.0,1.0,,,1.0,,,,,2.0,,,,,,,
659,Grêmio,5,,6,Nathan Fernandes,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,N. Fernandes,0.0,0.8,124757,nathan-fernandes,Nathan Ribeiro Fernandes,284,2.27,31,17,0.0,,3.0,1.0,8.0,9.0,2.0,5.0,13.0,,,1.0,,,,,,,,,
660,Fluminense,5,,6,Kauã Elias,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,K. Elias,0.05,3.46,124821,kaua-elias,Kauã Elias Nogueira,266,4.19,31,22,5.6,2.0,2.0,,7.0,12.0,10.0,10.0,8.0,,5.0,3.0,,,,,,,,,
661,Cruzeiro,3,,6,Jonathan Jesus,True,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_gDnfcOD.png,J. Jesus,-0.39,3.55,124912,jonathan-jesus,Jonathan de Jesus Alves,283,4.56,31,2,0.9,,,,2.0,1.0,,,,,,,,1.0,,,,,,,
662,Corinthians,3,,6,Renato,False,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_kkl0avZ.png,Renato,0.0,0.0,124918,renato,Renato Santos da Cruz,264,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
663,Grêmio,2,,6,Wesley Costa,False,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,W. Costa,0.0,0.0,125000,wesley-costa,Wesley Costa da Silva,284,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
664,Grêmio,3,,6,Viery,False,,Viery,0.0,0.0,125467,viery,Viery Fernandes Santos Lopes,284,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
665,Atlético-MG,4,,2,Alisson,True,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,Alisson,-0.4,2.75,125469,alisson,Alisson Santana Lopes da Fonseca,282,4.33,31,13,2.0,,1.0,,11.0,14.0,5.0,11.0,20.0,1.0,,1.0,,,,,,,,,
666,Criciúma,5,,6,Serginho,True,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_ouzG8H9.png,Serginho,-0.27,0.77,125471,serginho,Sérgio Antonio de Luiz Junior,288,2.54,31,4,0.0,,1.0,,2.0,3.0,1.0,,3.0,,,1.0,,,,,,,,,
667,Athlético-PR,4,,6,Dudu,False,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,Dudu,0.0,0.0,125746,dudu,Eduardo Kogitzki Anastacio,293,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
668,Fluminense,2,,6,Rafael Monteiro,False,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,R. Monteiro,0.0,0.0,125804,rafael-monteiro,Rafael Monteiro Reis,266,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
669,Athlético-PR,4,,6,Zapelli,True,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,Zapelli,0.11,2.38,125926,zapelli,Bruno Zapelli,293,4.4,31,26,0.9,3.0,3.0,,20.0,16.0,10.0,6.0,16.0,2.0,,1.0,,,,,,,,,
670,Vasco,4,,6,Paulinho,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,Paulinho,0.0,0.0,126182,paulinho,Paulo Lucas Santos de Paula,267,6.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
671,Cuiabá,5,,6,Derik Lacerda,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,D. Lacerda,0.0,2.57,126216,derik-lacerda,Derik Gean Severino Lacerda,1371,3.94,31,17,0.0,,5.0,,13.0,13.0,2.0,7.0,26.0,,2.0,2.0,,,,,,,,,
672,Fluminense,2,,6,Justen,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,Justen,0.0,0.0,126387,justen,Lucas da Silva Justen,266,3.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
673,Cruzeiro,5,,7,Barreal,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,Barreal,0.0,3.68,126471,barreal,Álvaro Martín Barreal,283,5.09,31,22,0.0,4.0,4.0,,23.0,19.0,7.0,9.0,17.0,1.0,2.0,,,,,,,,,,
674,Corinthians,4,,3,Igor Coronado,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,I. Coronado,0.32,3.09,126900,igor-coronado,Igor Caique Coronado,264,6.27,31,26,2.4,2.0,6.0,,31.0,23.0,5.0,18.0,29.0,1.0,1.0,,,,,,,,,,
675,Botafogo,6,,7,Artur Jorge,True,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,A. Jorge,0.61,5.91,127273,artur-jorge,Artur Jorge Torres Gomes Araújo Amorim,263,9.47,31,31,7.62,,,,,,,,,,,,,,,,19.0,,,,
676,Fluminense,5,,6,Matheus Reis,False,,M. Reis,0.0,0.0,127969,matheus-reis,Matheus dos Reis Francisco,266,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
677,Atlético-GO,4,,6,Randerson,False,,Randerson,0.0,0.45,128099,randerson,Randerson de Sousa Almeida,373,1.83,31,2,0.0,,,,1.0,1.0,,,,,,,,,,,,,,,
678,Athlético-PR,3,,6,Marcão,False,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,Marcão,0.0,0.0,128429,marcao,Marcos André Paulino Maia,293,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
679,Athlético-PR,4,,7,João Cruz,True,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,J. Cruz,-0.33,2.7,128431,joao-cruz,João Victor Machado Cruz,293,3.27,31,11,0.0,1.0,2.0,,7.0,9.0,1.0,9.0,3.0,1.0,1.0,,,,,,,,,,
680,Flamengo,4,,6,Rayan Lucas,False,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,R. Lucas,0.0,0.0,128590,rayan-lucas,Rayan Lucas Marques de Souza,262,3.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
681,São Paulo,5,,6,William Gomes,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,W. Gomes,0.0,4.75,128668,william-gomes,William Gomes Carvalho Santos,276,4.89,31,7,0.0,,2.0,,5.0,4.0,6.0,5.0,1.0,1.0,2.0,2.0,,,,,,,,,
682,Cuiabá,4,,6,Luiz Felipe,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,L. Felipe,0.0,0.0,128669,luiz-felipe,Luiz Felipe Mathias Silva,1371,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
683,São Paulo,5,,6,Talles Wander,False,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,T. Wander,0.0,0.0,128769,talles-wander,Talles Wander Santos Ribeiro,276,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
684,Palmeiras,5,,7,Estêvão,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,Estêvão,-0.27,8.04,128915,estevao,Estêvão Willian Almeida de Oliveira Gonçalves,275,9.63,31,25,11.6,8.0,2.0,,25.0,22.0,19.0,18.0,22.0,1.0,11.0,6.0,,,,,,1.0,,,
685,Vasco,5,,6,Maxsuell Alegria,True,https://s.sde.globo.com/media/person_role/2024/10/28/photo_FORMATO_7nSqYNl.png,M. Alegria,0.36,1.2,129233,maxsuell-alegria,Maxsuel Alexandre Alves Soares,267,1.36,31,1,1.2,,,,1.0,,,,,,,,,,,,,,,,
686,Cuiabá,4,,6,David,False,,David,0.0,0.0,129316,david,David Miguel de Souza Arcanjo,1371,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
687,Cuiabá,2,,6,Hernandes,False,,Hernandes,0.0,0.0,129319,hernandes,Hernandes Fagundes de Alencar,1371,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
688,Bahia,4,,6,Wendel,False,,Wendel,0.0,0.0,129661,wendel,Wendel Silva Passos,265,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
689,Bahia,5,,6,Ruan Pablo,False,,R. Pablo,0.0,-0.1,129663,ruan-pablo,Ruan Pablo Barbosa Sousa,265,0.87,31,1,0.0,,,,,,,,,,,1.0,,,,,,,,,
690,Vasco,1,,6,Pablo,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,Pablo,0.0,0.0,129665,pablo,Pablo de Paula Cardoso,267,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
691,Vasco,4,,6,JP,False,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,JP,0.0,2.32,129666,jp,João Pedro Murilo de Paula Morais,267,2.99,31,10,0.0,1.0,,,12.0,7.0,2.0,2.0,4.0,,,1.0,,,,,,,,,
692,Botafogo,1,,6,Lucas Barreto,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,L. Barreto,0.0,0.0,129697,lucas-barreto,Lucas Fonseca Gomes Barreto,263,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
693,Atlético-GO,1,,6,Eduardo,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,Eduardo,0.0,0.0,129761,eduardo,Eduardo Batista dos Santos,373,1.0,31,0,0.0,,,,,,,,,,,,,,,,,,,,
694,Atlético-GO,5,,6,Max,False,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,Max,0.0,0.56,129766,max,Maswel Ananias Silva,373,1.54,31,13,0.0,,3.0,,4.0,6.0,3.0,,6.0,,,2.0,,,,,,1.0,,,
