,atletas.pontos_num,atletas.status_id,atletas.apelido_abreviado,atletas.preco_num,atletas.variacao_num,atletas.media_num,atletas.nome,atletas.slug,atletas.foto,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.minimo_para_valorizar,atletas.clube_id,atletas.rodada_id,atletas.posicao_id,atletas.apelido,atletas.jogos_num,atletas.atleta_id,CA,DE,DS,FS,GS,SG,FC,FD,FF,A,CV,FT,G,I,PC,V,PP,PS,DP,GC
516,0.0,6,Adriano,1.0,0.0,0.0,Adriano Silveira Borges Filho,adriano,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,False,Criciúma,,288,28,5,Adriano,0,112020,,,,,,,,,,,,,,,,,,,,
517,0.0,6,P. Victor,3.0,0.0,0.0,Paulo Victor de Almeida Barbosa,paulo-victor,https://s.sde.globo.com/media/person_role/2024/08/29/photo_FORMATO.png,False,Internacional,,285,28,2,Paulo Victor,0,112141,,,,,,,,,,,,,,,,,,,,
518,0.0,6,G. Grando,4.0,0.0,0.0,Gabriel Hamester Grando,gabriel-grando,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,False,Cruzeiro,,283,28,1,Gabriel Grando,0,112616,,,,,,,,,,,,,,,,,,,,
519,0.0,6,K. Bruno,7.23,0.0,5.04,Kaiki Bruno da Silva,kaiki-bruno,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,False,Cruzeiro,,283,28,2,Kaiki Bruno,12,112709,2.0,,23.0,17.0,,5.0,13.0,1.0,5.0,,,,,,,,,,,
520,5.0,7,A. Moreno,5.83,0.43,3.15,Aníbal Ismael Moreno,anibal-moreno,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,True,Palmeiras,,275,28,4,Aníbal Moreno,25,112869,5.0,,43.0,23.0,,,20.0,4.0,11.0,1.0,,,1.0,1.0,,,,,,
521,0.0,7,L. Barbosa,8.04,0.0,4.48,Lucas Henrique Barbosa,lucas-barbosa,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,False,Juventude,,286,28,5,Lucas Barbosa,20,112886,7.0,,42.0,26.0,,,39.0,5.0,17.0,1.0,1.0,,3.0,4.0,,,,,,
522,1.7,7,Sforza,3.75,0.08,1.91,Juan Sebastián Sforza,sforza,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,True,Vasco,,267,28,4,Sforza,21,112906,3.0,,20.0,17.0,,,16.0,1.0,4.0,,,1.0,1.0,,,,,,,
523,1.4,6,Peralta,3.86,-0.34,1.8,Fabrizio José Peralta Ramírez,peralta,,True,Cruzeiro,,283,28,4,Peralta,3,112985,1.0,,4.0,,,,4.0,1.0,2.0,,,,,,,,,,,
524,0.0,6,L. Wingert,3.0,0.0,0.0,Lucas Leandro Wingert,lucas-wingert,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,False,Juventude,,286,28,1,Lucas Wingert,0,113014,,,,,,,,,,,,,,,,,,,,
525,2.2,6,K. Andrade,5.64,-0.08,3.1,Kervin Mario Andrade Navarro,kervin-andrade,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,True,Fortaleza,,356,28,4,Kervin Andrade,9,113073,2.0,,8.0,7.0,,,6.0,2.0,4.0,1.0,,,1.0,,,,,,,
526,8.1,6,Mancuso,8.12,1.5,6.53,Eros Nazareno Mancuso,mancuso,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_uJ8Vv8I.png,True,Fortaleza,,356,28,2,Mancuso,3,113078,,,8.0,2.0,,1.0,6.0,,1.0,1.0,,,,,,,,,,
527,4.6,7,F. López,7.55,-0.69,5.16,José Manuel Alberto López,flaco-lopez,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,True,Palmeiras,,275,28,5,Flaco López,25,113103,7.0,,12.0,22.0,,,31.0,11.0,19.0,3.0,,2.0,9.0,15.0,,,,,,
528,0.0,6,N. Mendes,5.28,0.0,2.72,Nathan Gabriel de Souza Mendes,nathan-mendes,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,False,Bragantino,,280,28,2,Nathan Mendes,14,113157,5.0,,19.0,11.0,,2.0,12.0,3.0,,1.0,,,,1.0,,,,,,
529,0.5,6,Marquinhos,7.0,-0.34,3.92,Marcus Vinícius Oliveira Alencar,marquinhos,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,True,Fluminense,,266,28,5,Marquinhos,15,113158,2.0,,20.0,29.0,,,15.0,6.0,7.0,1.0,,3.0,,1.0,,,,,,
530,0.0,6,Michel,2.0,0.0,0.0,Michel Augusto Modesto Rafael dos Santos,michel,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,False,Palmeiras,,275,28,3,Michel,0,113159,,,,,,,,,,,,,,,,,,,,
531,0.0,5,P. Maia,6.49,0.0,2.73,Pablo Gonçalves Maia Fortunato,pablo-maia,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,False,São Paulo,,276,28,4,Pablo Maia,3,113359,,,4.0,4.0,,,6.0,,4.0,,,,,,,,,,,
532,1.3,7,Lacava,3.48,-0.13,1.25,Matías Rafael Lacava González,lacava,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_ZNed6IC.png,True,Atlético-GO,,373,28,5,Lacava,4,113434,,,2.0,1.0,,,5.0,1.0,3.0,,,,,,,,,,,
533,0.0,6,D. Queiroz,5.31,0.0,2.31,Eduardo Santos Queiroz,du-queiroz,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,False,Grêmio,,284,28,4,Du Queiroz,14,113687,2.0,,24.0,1.0,,,6.0,3.0,4.0,,,,,,,,,,,
534,3.1,7,D. Mendes,3.73,-0.02,2.93,Douglas Mendes Moreira,douglas-mendes,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,True,Bragantino,,280,28,3,Douglas Mendes,14,114311,2.0,,14.0,2.0,,2.0,19.0,,6.0,,,,2.0,,,,,,,
535,1.6,6,Gamarra,6.02,-0.31,3.2,Mateo Gamarra González,gamarra,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,True,Athlético-PR,,293,28,3,Gamarra,14,114334,7.0,,18.0,7.0,,3.0,14.0,6.0,7.0,,,1.0,,,,,,,,
536,0.0,6,J. Tavares,2.48,0.0,2.67,Juan Pablo Vilela Tavares,juan-tavares,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,False,Cuiabá,,1371,28,2,Juan Tavares,3,114497,1.0,,8.0,,,,4.0,,2.0,,,,,,1.0,,,,,
537,0.0,6,Cleiton,2.2,0.0,1.1,Cleiton Santana dos Santos,cleiton,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,False,Flamengo,,262,28,3,Cleiton,2,114790,,,1.0,,,,2.0,,2.0,,,,,,,,,,,
538,1.0,6,L. Freitas,2.44,-0.15,1.94,Lucas de Freitas Molarinho Chagas,lucas-freitas,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,True,Juventude,,286,28,3,Lucas Freitas,8,115141,,,7.0,4.0,,2.0,7.0,,3.0,,1.0,,,1.0,2.0,,,,,
539,0.0,6,C. Matheus,2.0,0.0,0.0,Caio Matheus da Silva,caio-matheus,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,False,São Paulo,,276,28,5,Caio Matheus,0,115227,,,,,,,,,,,,,,,,,,,,
540,16.4,6,Wesley,7.15,2.3,4.07,Wesley Vinícius França Lima,wesley,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,True,Flamengo,,262,28,2,Wesley,22,115239,1.0,,42.0,31.0,,3.0,26.0,3.0,5.0,2.0,,1.0,,2.0,,,,,,1.0
541,0.0,6,Naves,6.7,0.0,3.94,Kaiky Marques Naves,naves,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,False,Palmeiras,,275,28,3,Naves,10,115246,1.0,,16.0,1.0,,5.0,17.0,,1.0,,,,,,,,,,,
542,3.2,3,J. Jhon,6.0,0.19,4.05,Jhonatan dos Santos Rosa,jhon-jhon,https://s.sde.globo.com/media/person_role/2024/07/15/photo_FORMATO_LO4nXCP.png,True,Bragantino,,280,28,4,Jhon Jhon,11,115248,2.0,,21.0,3.0,,,7.0,2.0,3.0,1.0,,1.0,1.0,,,,,1.0,,
543,0.0,6,Rômulo,2.28,0.0,2.36,Rômulo Helberte Pereira Junior,romulo,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,False,Atlético-MG,,282,28,3,Rômulo,8,115268,2.0,,13.0,1.0,,,9.0,,3.0,,1.0,,1.0,,,,,,,
544,0.0,6,Emersonn,2.38,0.0,2.35,Emersonn Correia da Silva,emersonn,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_8cy9qvA.png,False,Athlético-PR,,293,28,5,Emersonn,4,115273,,,5.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,
545,0.0,6,Y. Souto,3.69,0.0,3.33,Yan da Cruz Souto,yan-souto,https://s.sde.globo.com/media/person_role/2024/07/21/photo_FORMATO_4OIbgLq.png,False,Juventude,,286,28,3,Yan Souto,4,115511,,,3.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,
546,0.0,6,Iarley,1.0,0.0,0.0,Iarley Gilberto de Barros Leal,iarley,,False,Fortaleza,,356,28,5,Iarley,0,115524,,,,,,,,,,,,,,,,,,,,
547,0.0,6,M. Victor,2.58,0.0,-1.0,Marcos Victor Ferreira da Silva,marcos-victor,https://s.sde.globo.com/media/person_role/2024/09/03/photo_FORMATO_aXHJ3Hz.png,False,Athlético-PR,,293,28,3,Marcos Victor,0,115537,1.0,,,,,,,,,,,,,,,,,,,
548,0.0,6,M. Paulo,1.0,0.0,0.0,Marcos Paulo Lima Batista Silva,marcos-paulo,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_OfzIXTE.png,False,Bragantino,,280,28,2,Marcos Paulo,0,115594,,,,,,,,,,,,,,,,,,,,
549,0.0,6,Mila,3.0,0.0,0.0,Lucas Eduardo Müller - Milla,mila,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,False,Grêmio,,284,28,4,Mila,0,115671,,,,,,,,,,,,,,,,,,,,
550,0.0,6,Hiago,1.0,0.0,0.0,Hiago Accinelli da Roza,hiago,,False,Criciúma,,288,28,2,Hiago,0,115672,,,,,,,,,,,,,,,,,,,,
551,0.0,6,G. Delfim,2.0,0.0,0.0,Gabriel Delfim Ferreira,gabriel-delfim,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,False,Atlético-MG,,282,28,1,Gabriel Delfim,0,115674,,,,,,,,,,,,,,,,,,,,
552,0.0,6,E. Araújo,3.39,0.0,2.26,Everton Gustavo Fernandes Araújo,evertton-araujo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,False,Flamengo,,262,28,4,Evertton Araújo,8,115914,1.0,,5.0,5.0,,,2.0,2.0,1.0,,,,1.0,,,,,,,
553,0.0,5,Lelê,4.0,0.0,0.0,Leanderson da Silva Genésio,lele,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,False,Fluminense,,266,28,5,Lelê,0,115915,,,,,,,,,,,,,,,,,,,,
554,0.4,3,Denilson,2.69,0.05,1.82,Denilson Alves Borges,denilson,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,True,Cuiabá,,1371,28,4,Denilson,20,115986,5.0,,19.0,17.0,,,20.0,5.0,8.0,1.0,,,,,1.0,,,,,
555,2.2,6,M. Gonçalves,4.38,-1.1,2.73,Matheus Gonçalves Martins,matheus-goncalves,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,True,Flamengo,,262,28,4,Matheus Gonçalves,8,116012,1.0,,8.0,4.0,,,9.0,3.0,3.0,,,,1.0,,,,,,,
556,-0.1,6,Z. Hugo,3.7,-0.16,2.34,José Hugo Sousa dos Santos,ze-hugo,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,True,Vitória,,287,28,5,Zé Hugo,20,116056,2.0,,11.0,12.0,,,11.0,3.0,3.0,2.0,,3.0,1.0,1.0,,,,,,
557,0.0,5,Cuiabano,9.26,0.0,6.97,Luís Eduardo Soares da Silva,cuiabano,https://s.sde.globo.com/media/person_role/2024/06/11/photo_FORMATO_EU50mMf.png,False,Botafogo,,263,28,2,Cuiabano,19,116065,4.0,,33.0,27.0,,6.0,29.0,6.0,7.0,3.0,,1.0,4.0,,1.0,,,,,
558,0.0,6,T. Beltrame,1.0,0.0,0.0,Thiago Beltrame Stallbaum,thiago-beltrame,,False,Grêmio,,284,28,1,Thiago Beltrame,0,116067,,,,,,,,,,,,,,,,,,,,
559,0.0,6,J. Moreira,6.84,0.0,5.53,João Moreira Sanmartin Souza,joao-moreira,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,False,São Paulo,,276,28,2,João Moreira,3,116137,,,4.0,3.0,,2.0,3.0,1.0,,,,,,,,,,,,
560,8.0,7,Hércules,5.38,1.08,2.46,Hércules Pereira do Nascimento,hercules,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,True,Fortaleza,,356,28,4,Hércules,21,116447,5.0,,29.0,7.0,,,30.0,2.0,5.0,1.0,2.0,2.0,2.0,,,,,,,
561,0.0,6,D. Yorio,3.71,-0.08,2.26,Lucas Gabriel Di Yorio,di-yorio,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,True,Athlético-PR,,293,28,5,Di Yorio,16,116655,1.0,,3.0,8.0,,,10.0,4.0,5.0,,,,3.0,2.0,,,,,,
562,0.0,6,K. Moroso,1.0,0.0,0.0,Kauã Inacio Moroso,kaua-moroso,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,False,Criciúma,,288,28,1,Kauã Moroso,0,116937,,,,,,,,,,,,,,,,,,,,
563,0.0,6,G. Silva,1.0,0.0,0.0,Guilherme Silva,guilherme-silva,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,False,Criciúma,,288,28,2,Guilherme Silva,0,116939,,,,,,,,,,,,,,,,,,,,
564,0.0,6,Popó,0.66,0.0,-0.3,Werik Silva Pinto,popo,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_KbhAMte.png,False,Criciúma,,288,28,5,Popó,6,116994,,,1.0,1.0,,,4.0,,1.0,,1.0,,,1.0,,,,,,
565,0.0,6,Gabriel,1.83,0.0,1.3,Gabriel Knesowitsch,gabriel,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,False,Cuiabá,,1371,28,3,Gabriel,3,117061,,,2.0,3.0,,,,,,,,,,,,,,,,
566,0.0,6,T. Borbas,3.63,0.0,0.94,Thiago Nicolás Borbas Silva,thiago-borbas,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,False,Bragantino,,280,28,5,Thiago Borbas,19,117314,3.0,,5.0,9.0,,,20.0,6.0,2.0,,,,1.0,1.0,,,,,,
567,0.0,6,G. Souza,1.0,0.0,0.0,Gabriel Gonçalves de Souza,gabriel-souza,,False,Bahia,,265,28,1,Gabriel Souza,0,117339,,,,,,,,,,,,,,,,,,,,
568,0.0,6,Kawan,1.0,0.0,0.0,Kawan Thomaz Reis de Moraes,kawan,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,False,Botafogo,,263,28,3,Kawan,0,117343,,,,,,,,,,,,,,,,,,,,
569,0.0,6,Jhosefer,1.0,0.0,0.0,Jhosefer Raphael Januário,jhosefer,,False,Cruzeiro,,283,28,5,Jhosefer,0,117350,,,,,,,,,,,,,,,,,,,,
570,0.0,6,Otávio,1.0,0.0,0.0,Otávio Eleodoro Rezende Costa,otavio,,False,Cruzeiro,,283,28,1,Otávio,0,117404,,,,,,,,,,,,,,,,,,,,
571,0.0,6,L. Maná,1.11,0.0,0.24,Leonardo Mana Hernandes,leo-mana,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,False,Corinthians,,264,28,2,Léo Maná,5,117459,1.0,,3.0,1.0,,,3.0,,,,,,,,1.0,,,,,
572,0.0,6,Galoppo,3.98,0.0,1.31,Giuliano Galoppo,galoppo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,False,São Paulo,,276,28,4,Galoppo,12,117579,2.0,,7.0,6.0,,,8.0,4.0,5.0,,,,,,,,,,,
573,2.2,7,A. Cruz,2.72,0.1,1.6,Alejo Cruz Techera,alejo-cruz,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,True,Atlético-GO,,373,28,5,Alejo Cruz,24,117622,3.0,,18.0,21.0,,,12.0,4.0,4.0,1.0,,,,1.0,,,,,,
574,1.8,7,Garro,8.77,-1.79,6.47,Rodrigo Garro,garro,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,True,Corinthians,,264,28,4,Garro,26,117632,8.0,,33.0,89.0,,,30.0,18.0,16.0,5.0,,1.0,5.0,3.0,1.0,,,,,
575,4.45,7,P. Caixinha,8.52,0.41,4.57,Pedro Miguel Faria Caixinha,pedro-caixinha,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,True,Bragantino,,280,28,6,Pedro Caixinha,25,117711,,,,,,,,,,,,,,,,8.0,,,,
576,0.0,6,Young,0.64,0.0,-1.0,Young Navarro Moraes,young,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,False,São Paulo,,276,28,1,Young,0,117818,1.0,,,,,,,,,,,,,,,,,,,
577,0.0,5,Vitinho,2.44,0.0,1.42,Vitor Hugo Amorim de Assis,vitinho,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,False,Cruzeiro,,283,28,4,Vitinho,17,117842,1.0,,5.0,6.0,,,3.0,1.0,6.0,,,1.0,1.0,1.0,,,,,,
578,0.0,6,Giovane,2.89,0.0,2.22,Giovane Santana do Nascimento,giovane,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,False,Corinthians,,264,28,5,Giovane,11,117849,1.0,,,6.0,,,6.0,4.0,7.0,,,2.0,1.0,2.0,,,,,,
579,3.3,7,B. Bidon,3.56,0.08,2.31,Breno de Souza Bidon,breno-bidon,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,True,Corinthians,,264,28,4,Breno Bidon,19,117910,4.0,,26.0,25.0,,,20.0,6.0,4.0,,,,,1.0,,,,,,
580,0.0,6,Iago,1.0,0.0,0.0,Iago Teodoro da Silva Nogueira,iago,,False,Flamengo,,262,28,3,Iago,0,118090,,,,,,,,,,,,,,,,,,,,
581,0.0,6,N. Camargo,3.0,0.0,0.0,Nathan Camargo dos Santos,nathan-camargo,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,False,Bragantino,,280,28,4,Nathan Camargo,0,118175,,,,,,,,,,,,,,,,,,,,
582,0.0,6,Ronald,1.79,-0.09,0.11,Ronald Cardoso Falkoski,ronald,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,True,Grêmio,,284,28,4,Ronald,8,118238,,,1.0,,,,1.0,,,,,,,,,,,,,
583,0.0,6,Pedrão,2.0,0.0,0.0,Pedro Henrique Franklim da Silva,pedrao,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,False,Cruzeiro,,283,28,3,Pedrão,0,118293,,,,,,,,,,,,,,,,,,,,
584,0.0,6,Eliédson,2.13,0.0,-0.15,Eliédson Pereira de Souza,eliedson,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,False,Criciúma,,288,28,4,Eliédson,2,118305,,,,,,,1.0,,,,,,,,,,,,,
585,2.65,7,B. Franco,6.65,-0.34,3.6,Bernardo Franco Junior,bernardo-franco,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_87JlQEr.png,True,Cuiabá,,1371,28,6,Bernardo Franco,4,118368,,,,,,,,,,,,,,,,1.0,,,,
586,0.0,6,Jackson,1.0,0.0,0.0,Jackson Henrique Marcelino Crispim,jackson,,False,Criciúma,,288,28,3,Jackson,0,118490,,,,,,,,,,,,,,,,,,,,
587,0.0,6,Z. Welinton,1.0,0.0,0.0,José Welinton Campos Menezes,ze-welinton,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,False,Flamengo,,262,28,2,Zé Welinton,0,118501,,,,,,,,,,,,,,,,,,,,
588,0.0,6,Rodriguinho,3.28,0.0,2.77,Rodrigo Huendra Almeida Mendonça,rodriguinho,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,False,São Paulo,,276,28,4,Rodriguinho,3,118563,,,4.0,2.0,,,1.0,1.0,2.0,,,,,,,,,,,
589,0.5,6,Eliel,3.81,-0.11,1.95,Eliel Chrytian Pereira Silva,eliel,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,True,Cuiabá,,1371,28,5,Eliel,13,118745,1.0,,6.0,13.0,,,3.0,2.0,4.0,,,,1.0,1.0,,,,,,
590,0.3,3,M. Carvalho,5.48,-0.15,3.47,Mateus Carvalho dos Santos,mateus-carvalho,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,True,Vasco,,267,28,4,Mateus Carvalho,23,118752,8.0,,50.0,23.0,,,30.0,4.0,3.0,1.0,1.0,,2.0,2.0,,,,,,
591,2.9,7,L. Díaz,5.47,0.35,2.27,Lautaro Ariel Díaz,lautaro-diaz,https://s.sde.globo.com/media/person_role/2024/07/01/photo_220x220_UT1KNbY.png,True,Cruzeiro,,283,28,5,Lautaro Díaz,9,118775,1.0,,8.0,3.0,,,8.0,2.0,3.0,,,,1.0,1.0,,,,,,
592,0.0,6,V. Hugo,1.78,-0.22,0.0,Victor Hugo Ramos de Souza,victor-hugo,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_8JgPovx.png,True,Fluminense,,266,28,4,Victor Hugo,1,118802,,,,,,,,,,,,,,,,,,,,
593,3.87,7,L. González,8.99,0.57,3.87,Luis Oscar González,lucho-gonzalez,https://s.sde.globo.com/media/person_role/2024/09/24/photo_FORMATO_NPW1OXm.png,True,Athlético-PR,,293,28,6,Lucho González,1,120397,,,,,,,,,,,,,,,,,,,,
594,0.0,6,L. Derik,2.0,0.0,0.0,Leonardo Derik Dias Gonçalves,leo-derik,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EwfDXbc.png,False,Athlético-PR,,293,28,2,Léo Derik,0,120433,,,,,,,,,,,,,,,,,,,,
595,-0.3,6,A. Sousa,1.18,-0.15,-0.37,Arthur Sousa Araújo,arthur-sousa,https://s.sde.globo.com/media/person_role/2024/09/02/photo_FORMATO_BnMztX7.png,True,Bragantino,,280,28,5,Arthur Sousa,3,120856,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
596,0.0,6,Dija,1.0,0.0,0.0,Diego Kauan Silva Santos,dija,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,False,Bragantino,,280,28,2,Dija,0,121220,,,,,,,,,,,,,,,,,,,,
597,0.0,6,Kauan,1.87,0.0,0.73,Kauan Rodrigues da Silva,kauan,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,False,Fortaleza,,356,28,4,Kauan,3,121237,,,1.0,2.0,,,,,,,,,,,,,,,,
598,0.0,6,G. Freitas,1.0,0.0,0.0,Gabryel Vinícius Araújo Freitas,gabryel-freitas,https://s.sde.globo.com/media/person_role/2023/03/06/photo_220x220_2WJ0Lb4.png,False,Cuiabá,,1371,28,5,Gabryel Freitas,0,121263,,,,,,,,,,,,,,,,,,,,
599,0.0,6,E. Júnior,1.35,0.0,1.2,Eli Silvano Kovalik Júnior,eli-junior,https://s.sde.globo.com/media/person_role/2024/08/11/photo_220x220_ZPyikzh.png,False,Atlético-GO,,373,28,5,Eli Júnior,1,121331,,,,,,,,1.0,,,,,,,,,,,,
600,0.0,6,D. Rocha,1.0,0.0,0.0,Cauê Pereira da Rocha,da-rocha,,False,Juventude,,286,28,2,Da Rocha,0,121397,,,,,,,,,,,,,,,,,,,,
601,0.0,6,Dorival,1.0,0.0,0.0,Dorival Silva de Oliveira,dorival,https://s.sde.globo.com/media/person_role/2024/08/30/photo_220x220_VH8v9YX.png,False,Cruzeiro,,283,28,2,Dorival,0,121636,,,,,,,,,,,,,,,,,,,,
602,0.0,6,G. Madruga,1.98,0.0,-0.25,Guilherme Miranda Madruga Gomes,guilherme-madruga,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,False,Cuiabá,,1371,28,4,Guilherme Madruga,4,121762,1.0,,,,,,4.0,1.0,,,,,,,,,,,,
603,0.0,5,André,4.0,0.0,0.0,André Henrique da Silva Martins,andre,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,False,Grêmio,,284,28,5,André,0,121792,,,,,,,,,,,,,,,,,,,,
604,0.0,6,Kayke,0.79,0.0,0.0,Kayke Ferrari Guimarães,kayke,,False,Corinthians,,264,28,4,Kayke,2,121824,,,,,,,,,,,,,,,,,,,,
605,0.0,6,Kauê,1.93,0.0,1.32,Kauê Rodrigues Pessanha,kaue,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,False,Botafogo,,263,28,4,Kauê,8,121827,,,1.0,2.0,,,4.0,,2.0,,,,1.0,,,,,,,
606,0.0,6,Janderson,3.76,0.0,2.32,Janderson de Carvalho Costa,janderson,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,False,Vitória,,287,28,5,Janderson,18,121830,6.0,,16.0,15.0,,,18.0,4.0,11.0,1.0,,,1.0,2.0,,,,,,
607,0.0,6,Kennedy,1.0,0.0,0.0,Kennedy Anderson Gomes Ferreira,kennedy,https://s.sde.globo.com/media/person_role/2023/02/27/photo_FORMATO_nXCTAYa.png,False,Bahia,,265,28,5,Kennedy,0,122301,,,,,,,,,,,,,,,,,,,,
608,0.0,6,M. Macedo,1.0,0.0,0.0,Matheus Macedo dos Santos,mateus-macedo,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_3LMCTRH.png,False,Atlético-GO,,373,28,3,Mateus Macedo,0,122317,,,,,,,,,,,,,,,,,,,,
609,0.0,6,D. Alves,1.0,0.0,0.0,Francisco Dyogo Bento Alves,dyogo-alves,,False,Flamengo,,262,28,1,Dyogo Alves,0,122318,,,,,,,,,,,,,,,,,,,,
610,0.0,6,C. Barone,1.0,0.0,0.0,Caio Albado Barone,caio-barone,,False,Flamengo,,262,28,1,Caio Barone,0,122319,,,,,,,,,,,,,,,,,,,,
