,atletas.atleta_id,atletas.clube.id.full.name,atletas.foto,atletas.variacao_num,atletas.apelido,atletas.apelido_abreviado,atletas.media_num,atletas.jogos_num,atletas.entrou_em_campo,atletas.clube_id,atletas.nome,atletas.rodada_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.status_id,atletas.posicao_id,atletas.slug,atletas.pontos_num,DE,GS,A,CA,DS,FC,FD,FF,FS,G,I,SG,DP,PC,FT,PP,PS,CV,V,GC
448,107740,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO.png,0.0,Emerson Júnior,E. Júnior,0.0,0,False,373,Emerson Fabiano Kerber Júnior,7,2.0,,6,1,emerson-junior,0.0,,,,,,,,,,,,,,,,,,,,
449,107744,Vasco,https://s.sde.globo.com/media/person_role/2023/07/26/photo_FORMATO_kPHzPIn.png,-0.67,Praxedes,Praxedes,-0.55,2,True,267,Bruno Conceição Praxedes,7,3.63,,6,4,praxedes,-0.6,,,,1.0,,2.0,,,1.0,,,,,,,,,,,
450,107748,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_0qGGyWx.png,0.0,Adriel,Adriel,0.0,0,False,265,Adriel Vasconcelos Ramos,7,4.0,,6,1,adriel,0.0,,,,,,,,,,,,,,,,,,,,
451,107798,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_TXZoPOk.png,-0.29,Rildo,Rildo,0.4,3,True,286,Rildo Gonçalves de Amorim Filho,7,1.58,,6,5,rildo,-0.3,,,,,,2.0,,1.0,2.0,,,,,,,,,,,
452,107801,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_Kjugdhc.png,0.1,Natã,Natã,4.53,3,True,284,Natã Felipe de Amorim Santos,7,4.14,,6,3,nata,3.6,,,,,3.0,,,,,,,2.0,,,,,,,,
453,107809,Internacional,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_wwiHUgs.png,0.0,Matheus Dias,M. Dias,-0.3,1,False,285,Matheus dos Santos Dias,7,1.54,,6,4,matheus-dias,0.0,,,,,,1.0,,,,,,,,,,,,,,
454,107859,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_C8LyEyp.png,0.0,Fintelman,Fintelman,0.0,0,False,287,Alexandre Fintelman de Mello Ribeiro da Silva,7,2.0,,6,1,fintelman,0.0,,,,,,,,,,,,,,,,,,,,
455,107873,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_BoNwEka.png,-1.39,Bobadilla,Bobadilla,2.88,5,True,276,Damián Josué Bobadilla Benítez,7,4.46,,6,4,bobadilla,1.2,,,,1.0,7.0,6.0,,1.0,,1.0,,,,,,,,,,
456,107908,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_h4IhTE1.png,0.45,Hugo,Hugo,5.6,7,True,264,Hugo Ferreira de Farias,7,7.9,,7,2,hugo,4.9,,,1.0,1.0,12.0,10.0,1.0,4.0,3.0,,1.0,3.0,,,1.0,,,,,
457,107950,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_qmsceut.png,0.8,Fausto Vera,F. Vera,2.02,5,True,264,Fausto Mariano Vera,7,4.68,,6,4,fausto-vera,5.2,,,,,2.0,2.0,3.0,4.0,3.0,,,,,,,,,,,
458,108133,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_VmtW8Bv.png,-0.5,Isidro Pitta,I. Pitta,0.88,5,True,1371,Isidro Miguel Pitta Saldívar,7,3.47,,7,5,isidro-pitta,0.4,,,,,1.0,3.0,1.0,3.0,2.0,,5.0,,,,,,,,,
459,108352,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/03/22/photo_FORMATO_FfX4EYz.png,0.0,Gabriel Barros,G. Barros,-0.05,2,False,373,Gabriel de Sousa Barros,7,2.17,,6,5,gabriel-barros,0.0,,,,,3.0,4.0,,,1.0,,,,,,,,,1.0,,
460,108624,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_9Gl7lZe.png,0.0,Arriagada,Arriagada,0.0,0,False,293,Luciano Daniel Arriagada García,7,3.0,,6,5,arriagada,0.0,,,,,,,,,,,,,,,,,,,,
461,109114,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_g47taLF.png,0.0,Matheus Nascimento,M. Nascimento,1.7,1,False,263,Matheus Nascimento de Paula,7,2.16,,5,5,matheus-nascimento,0.0,,,,,1.0,,,,1.0,,,,,,,,,,,
462,109282,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_f3wPomL.png,0.08,Luiz Henrique,L. Henrique,4.08,6,True,263,Luiz Henrique André Rosa da Silva,7,11.15,,7,5,luiz-henrique,3.7,,,1.0,2.0,7.0,5.0,,4.0,7.0,1.0,1.0,,,,,,,,,
463,109389,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_6EPA4gp.png,0.0,Raul Gustavo,R. Gustavo,1.2,1,False,264,Raul Gustavo Pereira Bicalho,7,3.64,,6,3,raul-gustavo,0.0,,,,,1.0,,,,,,,,,,,,,,,
464,109461,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_zjAtk2u.png,0.0,Calebe,Calebe,0.0,0,False,356,Calebe Gonçalves Ferreira da Silva,7,7.0,,6,4,calebe,0.0,,,,,,,,,,,,,,,,,,,,
465,109573,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_DxKpmdn.png,-0.11,Martinelli,Martinelli,3.15,6,True,266,Matheus Martinelli Lima,7,6.01,,7,4,martinelli,1.9,,,,1.0,7.0,6.0,,1.0,7.0,1.0,,,,,,,1.0,,,
466,109668,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_SUeVFmE.png,0.59,Hugo,Hugo,5.07,6,True,263,Hugo Gonçalves Ferreira Neto,7,7.61,,6,2,hugo,5.0,,,1.0,,8.0,5.0,,1.0,5.0,,,3.0,,1.0,,,,,,
467,110193,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/07/photo_FORMATO.png,2.26,Lázaro,Lázaro,4.4,7,True,275,Lázaro Vinicius Marques,7,7.04,,7,5,lazaro,13.1,,,,,3.0,3.0,2.0,4.0,7.0,2.0,,,,,1.0,,,,,
468,110208,Fortaleza,,0.0,Jhonatan,Jhonatan,0.0,0,False,356,Jhonatan Paulo da Silva,7,1.0,,6,3,jhonatan,0.0,,,,,,,,,,,,,,,,,,,,
469,110251,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_YcSgOGr.png,0.0,Gabriel Pereira,G. Pereira,0.0,0,False,293,Gabriel Roberto Pereira,7,1.0,,6,1,gabriel-pereira,0.0,,,,,,,,,,,,,,,,,,,,
470,110260,Corinthians,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ykV382s.png,0.0,Palacios,Palacios,0.0,0,False,264,Diego José Palacios Espinoza,7,5.0,,5,2,palacios,0.0,,,,,,,,,,,,,,,,,,,,
471,110426,Internacional,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_muBtltt.png,0.0,Bernabéi,Bernabéi,0.0,0,False,285,Alexandro Ezequiel Bernabei,7,4.0,,6,2,bernabei,0.0,,,,,,,,,,,,,,,,,,,,
472,110506,Palmeiras,https://s.sde.globo.com/media/person_role/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,0.39,Abel Ferreira,A. Ferreira,5.48,7,True,275,Abel Fernando Moreira Ferreira,7,11.48,,7,6,abel-ferreira,6.43,,,,,,,,,,,,,,,,,,,3.0,
473,110512,Grêmio,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_XvOUlVF.png,0.0,Lucas Besozzi,L. Besozzi,0.0,0,False,284,Lucas Agustín Besozzi,7,3.0,,6,5,lucas-besozzi,0.0,,,,,,,,,,,,,,,,,,,,
474,110587,Bragantino,https://s.sde.globo.com/media/person_role/2022/11/02/photo_FORMATO.png,0.0,Caetano,Caetano,0.0,0,False,280,Gabriel Caetano Godoy de Andrade,7,2.0,,6,4,caetano,0.0,,,,,,,,,,,,,,,,,,,,
475,110624,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Jhyg9Yk.png,0.0,Mateus,Mateus,0.0,0,False,275,Mateus Oliveira Mendes,7,2.0,,6,1,mateus,0.0,,,,,,,,,,,,,,,,,,,,
476,110667,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_aKgahZX.png,0.88,Machuca,Machuca,2.32,6,True,356,Imanol Machuca,7,4.73,,6,5,machuca,5.2,,,1.0,,,3.0,,1.0,2.0,1.0,,,,,,,,,,
477,110668,Athlético-PR,https://s.sde.globo.com/media/person_role/2023/05/31/photo_FORMATO_DlnAHYU.png,0.0,Esquivel,Esquivel,6.45,6,False,293,Lucas Ángel Esquivel,7,8.69,,7,2,esquivel,0.0,,,2.0,1.0,9.0,9.0,,2.0,6.0,,,4.0,,,,,,1.0,,
478,110698,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_1naIetc.png,0.0,Mycael,Mycael,0.0,0,False,293,Mycael Pontes Moreira,7,2.0,,6,1,mycael,0.0,,,,,,,,,,,,,,,,,,,,
479,110708,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_HAuwqG4.png,0.0,Pedro Rangel,P. Rangel,0.0,0,False,373,Pedro Felipe de Faria Rangel,7,2.0,,6,1,pedro-rangel,0.0,,,,,,,,,,,,,,,,,,,,
480,110715,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_VE4habv.png,0.0,Andrés Hurtado,A. Hurtado,4.0,3,False,280,José Andrés Hurtado Cheme,7,5.63,,5,2,andres-hurtado,0.0,,,,,4.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,
481,110727,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_mGd1yDc.png,0.0,Rubens,Rubens,1.2,1,False,282,Rubens Antônio Dias,7,4.36,,5,2,rubens,0.0,,,,,1.0,,,,,,,,,,,,,,,
482,110759,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_XO4700O.png,-0.54,John Kennedy,J. Kennedy,1.48,4,True,266,John Kennedy Batista de Souza,7,6.52,,6,5,john-kennedy,1.8,,,,,1.0,1.0,1.0,3.0,3.0,,1.0,,,,,,,,,
483,110760,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_549ojOA.png,-0.62,Biel,Biel,4.63,6,True,265,Gabriel Teixeira Aragão,7,8.38,,6,5,biel,-0.8,,,1.0,1.0,3.0,5.0,,1.0,4.0,2.0,1.0,,,,1.0,,,,,
484,110909,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_wfa8twq.png,0.0,Guilherme Lopes,G. Lopes,2.25,2,False,280,Guilherme Lopes de Almeida,7,3.4,,6,2,guilherme-lopes,0.0,,,,,2.0,,,2.0,1.0,,,,,,,,,,,
485,111005,Vitória,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_mVG5FsO.png,0.0,Léo Naldi,L. Naldi,1.55,2,False,287,Leonardo Naldi de Matos,7,4.07,,6,4,leo-naldi,0.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
486,111166,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_HI2kx56.png,-0.19,Rômulo,Rômulo,1.95,4,True,275,Rômulo Azevedo Simão,7,5.09,,6,4,romulo,2.4,,,,,4.0,2.0,,2.0,4.0,,,,,,,,,,,
487,111246,Atlético-GO,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_lm7UgU1.png,0.48,Alix Vinicius,A. Vinicius,1.34,5,True,373,Alix Vinicius de Souza Sampaio,7,2.36,,7,3,alix-vinicius,4.7,,,,,2.0,6.0,1.0,3.0,1.0,,,1.0,,,,,,1.0,,
488,111309,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_0UAzL2e.png,-0.86,Gustavo Martins,G. Martins,4.57,4,True,284,Gustavo Martins de Souza Santos,7,6.57,,6,3,gustavo-martins,0.5,,,,,,4.0,,,3.0,1.0,,2.0,,,,,,,,
489,111363,Criciúma,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_LMEmI4h.png,0.0,Eliel,Eliel,0.0,0,False,288,Eliel Felisbino Costa,7,2.0,,6,4,eliel,0.0,,,,,,,,,,,,,,,,,,,,
490,111407,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_ZNLvDib.png,-0.41,Luis Mandaca,L. Mandaca,1.37,4,True,286,Luis Gustavo da Silva Machado Duarte,7,2.72,,6,4,luis-mandaca,0.0,,,,,3.0,1.0,1.0,,2.0,,,,,,,,,,,
491,111518,Criciúma,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_iJzv5fI.png,0.0,Léo Gonçalves,L. Gonçalves,0.0,0,False,288,Leonardo Gonçalves dos Santos,7,3.0,,6,4,leo-goncalves,0.0,,,,,,,,,,,,,,,,,,,,
492,111578,Corinthians,https://s.sde.globo.com/media/person_role/2021/04/27/21a131dcff78d521da3297e98526ce48_FORMATO.png,-0.04,António Oliveira,A. Oliveira,4.83,7,True,264,António José Cardoso de Oliveira,7,9.48,,7,6,antonio-oliveira,3.65,,,,,,,,,,,,,,,,,,,1.0,
493,111682,Vasco,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_FdRiLgH.png,0.0,Adson,Adson,2.2,5,False,267,Adson Ferreira Soares,7,4.97,,6,4,adson,0.0,,,,,6.0,1.0,3.0,,1.0,,,,,,,,,,,
494,111683,Internacional,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IeLrq8d.png,0.0,Anthoni,Anthoni,0.0,0,False,285,Anthoni Spier Souza,7,4.0,,6,1,anthoni,0.0,,,,,,,,,,,,,,,,,,,,
495,111690,Flamengo,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_fcLIvEj.png,0.0,Matheus Cunha,M. Cunha,0.0,0,False,262,Matheus Cunha Queiroz,7,4.0,,6,1,matheus-cunha,0.0,,,,,,,,,,,,,,,,,,,,
496,111713,Botafogo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_FORMATO_BuH7iqi.png,0.0,Lucas Mezenga,L. Mezenga,0.0,0,False,263,Lucas de Souza Mombra Rosa,7,2.0,,6,3,lucas-mezenga,0.0,,,,,,,,,,,,,,,,,,,,
497,111760,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_jLmJElM.png,0.0,Fabinho,Fabinho,0.0,2,False,275,Fábio Silva de Freitas,7,2.14,,6,4,fabinho,0.0,,,,,,,,,,,,,,,,,,,,
498,111766,Vasco,https://s.sde.globo.com/media/person_role/2023/09/01/photo_FORMATO_W0WhUm7.png,0.0,Rodrigo,Rodrigo,0.0,0,False,267,Rodrigo Alves de Holanda Santos,7,2.0,,6,4,rodrigo,0.0,,,,,,,,,,,,,,,,,,,,
499,111839,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,0.0,Felipe Andrade,F. Andrade,1.68,4,False,266,Felipe de Andrade Vieira,7,2.95,,6,3,felipe-andrade,0.0,,,,,5.0,1.0,,,2.0,,,,,,,,,,,
500,111841,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_wVzBSeW.png,0.0,Arthur,Arthur,0.0,0,False,266,Arthur Wenderrosky Sanches - Wenderroscky,7,1.0,,6,4,arthur,0.0,,,,,,,,,,,,,,,,,,,,
501,111891,Corinthians,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_FORMATO.png,0.0,Guilherme Biro,G. Biro,0.25,2,False,264,Guilherme Sucigan Mafra Cunha,7,2.42,,6,4,guilherme-biro,0.0,,,,,,1.0,,1.0,,,,,,,,,,,,
502,111945,Botafogo,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_A2or1Su.png,0.0,Diego Hernández,D. Hernández,1.25,4,False,263,Diego Manuel Hernández González,7,3.68,,6,4,diego-hernandez,0.0,,,1.0,2.0,2.0,6.0,,,3.0,,1.0,,,,,,,,,
503,112017,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,0.65,Felipinho,Felipinho,1.42,4,True,293,Antonio Feliphe Costa Silva,7,2.92,,6,4,felipinho,3.8,,,,1.0,4.0,2.0,,,5.0,,,,,,,,,,,
504,112020,Criciúma,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,0.0,Adriano,Adriano,0.0,0,False,288,Adriano Silveira Borges Filho,7,1.0,,6,5,adriano,0.0,,,,,,,,,,,,,,,,,,,,
505,112616,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,0.0,Gabriel Grando,G. Grando,0.0,0,False,283,Gabriel Hamester Grando,7,4.0,,6,1,gabriel-grando,0.0,,,,,,,,,,,,,,,,,,,,
506,112709,Cruzeiro,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,0.62,Kaiki Bruno,K. Bruno,2.4,1,True,283,Kaiki Bruno da Silva,7,3.62,,7,2,kaiki-bruno,2.4,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,
507,112869,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,1.06,Aníbal Moreno,A. Moreno,2.86,5,True,275,Aníbal Ismael Moreno,7,5.55,,7,4,anibal-moreno,6.9,,,,1.0,11.0,7.0,1.0,2.0,3.0,,1.0,,,,,,,,,
508,112886,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,0.13,Lucas Barbosa,L. Barbosa,8.34,5,True,286,Lucas Henrique Barbosa,7,10.13,,7,5,lucas-barbosa,7.0,,,1.0,1.0,18.0,8.0,1.0,8.0,6.0,1.0,1.0,,,,,,,,,
509,112906,Vasco,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,-0.37,Sforza,Sforza,2.11,7,True,267,Juan Sebastián Sforza,7,4.08,,7,4,sforza,1.4,,,,2.0,9.0,7.0,,2.0,7.0,,,,,,1.0,,,,,
510,112984,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_b5lT2QZ.png,0.0,Werton,Werton,0.0,0,False,262,Werton de Almeida Rêgo,7,2.0,,6,5,werton,0.0,,,,,,,,,,,,,,,,,,,,
511,113014,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,0.0,Lucas Wingert,L. Wingert,0.0,0,False,286,Lucas Leandro Wingert,7,3.0,,6,1,lucas-wingert,0.0,,,,,,,,,,,,,,,,,,,,
512,113073,Fortaleza,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,0.0,Kervin Andrade,K. Andrade,11.3,1,False,356,Kervin Mario Andrade Navarro,7,7.26,,6,4,kervin-andrade,0.0,,,,,3.0,1.0,,,,1.0,,,,,,,,,,
513,113103,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,0.0,Flaco López,F. López,0.5,5,False,275,José Manuel Alberto López,7,4.67,,6,5,flaco-lopez,0.0,,,,3.0,2.0,6.0,1.0,4.0,2.0,,5.0,,,,,,,,,
514,113157,Bragantino,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,0.29,Nathan Mendes,N. Mendes,3.57,4,True,280,Nathan Gabriel de Souza Mendes,7,6.3,,7,2,nathan-mendes,4.9,,,1.0,2.0,2.0,3.0,2.0,,5.0,,1.0,1.0,,,,,,,,
515,113158,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,0.78,Marquinhos,Marquinhos,5.17,6,True,266,Marcus Vinícius Oliveira Alencar,7,8.31,,7,5,marquinhos,6.0,,,1.0,2.0,9.0,10.0,2.0,3.0,19.0,,1.0,,,,2.0,,,,,
516,113159,Palmeiras,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,0.0,Michel,Michel,0.0,0,False,275,Michel Augusto Modesto Rafael dos Santos,7,2.0,,6,3,michel,0.0,,,,,,,,,,,,,,,,,,,,
517,113311,Criciúma,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_vAZLl3s.png,0.0,Baltasar Barcia,B. Barcia,6.2,1,False,288,Mateo Baltasar Barcia Fernández,7,3.68,,6,4,baltasar-barcia,0.0,,,1.0,,1.0,,,,,,,,,,,,,,,
518,113359,São Paulo,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,0.0,Pablo Maia,P. Maia,2.73,3,False,276,Pablo Gonçalves Maia Fortunato,7,6.49,,5,4,pablo-maia,0.0,,,,,4.0,6.0,,4.0,4.0,,,,,,,,,,,
519,113558,Bragantino,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_UGZcauV.png,0.0,Bruninho,Bruninho,4.3,2,False,280,Bruno Gonçalves de Jesus,7,5.31,,6,4,bruninho,0.0,,,1.0,,,,,2.0,4.0,,,,,,,,,,,
520,113687,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,-0.5,Du Queiroz,D. Queiroz,1.92,5,True,284,Eduardo Santos Queiroz,7,4.74,,6,4,du-queiroz,1.1,,,,2.0,10.0,3.0,,,1.0,,,,,,,,,,,
521,114311,Bragantino,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,0.0,Douglas Mendes,D. Mendes,1.67,3,False,280,Douglas Mendes Moreira,7,2.87,,6,3,douglas-mendes,0.0,,,,1.0,,2.0,,2.0,,,,1.0,,,,,,,,
522,114334,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,0.0,Gamarra,Gamarra,6.17,3,False,293,Mateo Gamarra González,7,7.77,,6,3,gamarra,0.0,,,,1.0,4.0,1.0,2.0,2.0,2.0,,,2.0,,,,,,,,
523,114335,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WH7teaH.png,0.0,Jader,Jader,0.0,0,False,293,Jader Barbosa da Silva Gentil,7,3.0,,6,4,jader,0.0,,,,,,,,,,,,,,,,,,,,
524,114497,Cuiabá,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,0.0,Juan Tavares,J. Tavares,0.0,0,False,1371,Juan Pablo Vilela Tavares,7,1.0,,6,2,juan-tavares,0.0,,,,,,,,,,,,,,,,,,,,
525,114790,Flamengo,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,0.0,Cleiton,Cleiton,0.0,0,False,262,Cleiton Santana dos Santos,7,2.0,,6,3,cleiton,0.0,,,,,,,,,,,,,,,,,,,,
526,115061,Fortaleza,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_zPksBsJ.png,0.0,Thauan Lara,T. Lara,0.0,0,False,356,Thauan Lara dos Santos,7,3.0,,6,2,thauan-lara,0.0,,,,,,,,,,,,,,,,,,,,
527,115141,Juventude,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,0.0,Lucas Freitas,L. Freitas,-1.9,1,False,286,Lucas de Freitas Molarinho Chagas,7,0.96,,6,3,lucas-freitas,0.0,,,,,2.0,1.0,,,,,,,,1.0,,,,1.0,,
528,115227,São Paulo,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,0.0,Caio Matheus,C. Matheus,0.0,0,False,276,Caio Matheus da Silva,7,2.0,,6,5,caio-matheus,0.0,,,,,,,,,,,,,,,,,,,,
529,115239,Flamengo,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,0.9,Wesley,Wesley,2.33,3,True,262,Wesley Vinícius França Lima,7,3.85,,7,2,wesley,5.0,,,1.0,,1.0,,,,2.0,,2.0,,,,,,,,,
530,115246,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,0.0,Naves,Naves,5.0,1,False,275,Kaiky Marques Naves,7,5.05,,6,3,naves,0.0,,,,,,,,,,,,1.0,,,,,,,,
531,115248,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_VLklPue.png,0.0,Jhon Jhon,J. Jhon,0.0,0,False,275,Jhonatan dos Santos Rosa,7,4.0,,6,4,jhon-jhon,0.0,,,,,,,,,,,,,,,,,,,,
532,115266,Athlético-PR,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_pf3ihrT.png,0.0,Renan Viana,R. Viana,0.0,0,False,293,Renan Rodrigues Fonseca Viana,7,1.0,,6,5,renan-viana,0.0,,,,,,,,,,,,,,,,,,,,
533,115268,Atlético-MG,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,0.0,Rômulo,Rômulo,1.6,1,False,282,Rômulo Helberte Pereira Junior,7,1.42,,6,3,romulo,0.0,,,,,,,,2.0,,,,,,,,,,,,
534,115537,Bahia,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Cxk2KLL.png,0.0,Marcos Victor,M. Victor,0.0,0,False,265,Marcos Victor Ferreira da Silva,7,3.0,,6,3,marcos-victor,0.0,,,,,,,,,,,,,,,,,,,,
535,115671,Grêmio,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,0.0,Mila,Mila,0.0,0,False,284,Lucas Eduardo Müller - Milla,7,3.0,,6,4,mila,0.0,,,,,,,,,,,,,,,,,,,,
536,115674,Atlético-MG,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,0.0,Gabriel Delfim,G. Delfim,0.0,0,False,282,Gabriel Delfim Ferreira,7,2.0,,6,1,gabriel-delfim,0.0,,,,,,,,,,,,,,,,,,,,
537,115914,Flamengo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,0.0,Evertton Araújo,E. Araújo,0.0,0,False,262,Everton Gustavo Fernandes Araújo,7,2.0,,6,4,evertton-araujo,0.0,,,,,,,,,,,,,,,,,,,,
538,115915,Fluminense,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,0.0,Lelê,Lelê,0.0,0,False,266,Leanderson da Silva Genésio,7,4.0,,5,5,lele,0.0,,,,,,,,,,,,,,,,,,,,
539,115959,Palmeiras,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_dWD6Bmq.png,0.0,Endrick,Endrick,3.02,6,False,275,Endrick Felipe Moreira de Sousa,7,9.4,,6,5,endrick,0.0,,,,3.0,6.0,13.0,2.0,8.0,16.0,,,,,,,,1.0,,,
540,115986,Cuiabá,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,0.01,Denilson,Denilson,-0.47,4,True,1371,Denilson Alves Borges,7,1.75,,7,4,denilson,0.3,,,,3.0,2.0,6.0,,,3.0,,,,,1.0,,,,,,
