,atletas.atleta_id,atletas.apelido,atletas.variacao_num,atletas.jogos_num,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.clube.id.full.name,atletas.pontos_num,atletas.rodada_id,atletas.apelido_abreviado,atletas.status_id,atletas.preco_num,atletas.nome,atletas.media_num,atletas.foto,atletas.posicao_id,atletas.clube_id,atletas.slug,CA,DS,FC,FF,FS,FT,I,A,FD,G,PP,SG,CV,PC,PS,GC,V,DE,GS,DP
272,96673,Gabriel Milito,0.0,32,,False,Atlético-MG,0.0,36,G. Milito,7,8.3,Gabriel Alejandro Milito,4.6,https://s.sde.globo.com/media/person_role/2024/03/24/photo_FORMATO.png,6,282,gabriel-milito,,,,,,,,,,,,,,,,,9.0,,,
273,96725,Saravia,0.0,26,,False,Atlético-MG,0.0,36,Saravia,6,6.77,Renzo Saravia,4.04,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,2,282,saravia,3.0,58.0,35.0,3.0,25.0,1.0,1.0,,2.0,,,6.0,,1.0,,,,,,
274,96793,Camutanga,0.0,4,,False,Vitória,0.0,36,Camutanga,5,2.34,Cleidson Andrade da Souza Silva,0.63,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_dArb0z1.png,3,287,camutanga,1.0,3.0,3.0,2.0,2.0,,,,1.0,,,,1.0,,,,,,,
275,96831,Carlinhos,0.0,13,,False,Flamengo,0.0,36,Carlinhos,6,2.48,Carlos Moisés de Lima,1.57,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_3NTjVXj.png,5,262,carlinhos,2.0,3.0,8.0,5.0,2.0,,4.0,,3.0,2.0,,,1.0,,,,,,,
276,97133,Dudu,0.7,13,,True,Criciúma,9.1,36,Dudu,7,4.42,Luís Eduardo Marques dos Santos,2.44,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_k6f9iFp.png,2,288,dudu,1.0,9.0,7.0,1.0,2.0,,1.0,1.0,2.0,,,3.0,,,,,,,,
277,97145,Villasanti,0.25,21,,True,Grêmio,8.0,36,Villasanti,7,9.42,Mathías Adalberto Villasanti Rolón,4.68,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_hHpUtkJ.png,4,284,villasanti,3.0,61.0,36.0,2.0,25.0,,,1.0,3.0,2.0,,,,,,,,,,
278,97245,Janderson,-0.1,17,,True,Atlético-GO,-0.1,36,Janderson,6,4.01,Janderson Santos de Souza,2.29,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_QgbA4mS.png,5,373,janderson,3.0,11.0,16.0,5.0,21.0,,1.0,,5.0,2.0,,,1.0,,,,,,,
279,97341,Rogério Ceni,0.11,34,,True,Bahia,5.38,36,R. Ceni,6,9.35,Rogério Mücke Ceni,4.94,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,6,265,rogerio-ceni,,,,,,,,,,,,,,,,,13.0,,,
280,97450,Gustavo Mosquito,0.52,21,,True,Vitória,5.0,36,G. Mosquito,7,4.89,Gustavo Henric da Silva,2.57,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_t7r0bPE.png,5,287,gustavo-mosquito,4.0,10.0,12.0,5.0,21.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,
281,97466,Felipe Loureiro,1.0,1,,True,Vasco,4.72,36,F. Loureiro,7,9.39,Felipe Jorge Loureiro,4.72,https://s.sde.globo.com/media/person_role/2024/11/25/photo_FORMATO.png,6,267,felipe-loureiro,,,,,,,,,,,,,,,,,,,,
282,97468,Marçal,0.0,14,,False,Botafogo,0.0,36,Marçal,6,7.42,Fernando Marçal de Oliveira,5.07,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_nKRokLk.png,2,263,marcal,5.0,25.0,20.0,3.0,13.0,,1.0,,1.0,1.0,,7.0,,1.0,,,,,,
283,97520,Shaylon,1.2,32,,True,Atlético-GO,7.8,36,Shaylon,7,5.24,Shaylon Kallyson Cardozo - Cardoso,2.13,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_6COfCnm.png,4,373,shaylon,3.0,17.0,14.0,19.0,5.0,1.0,1.0,2.0,10.0,2.0,1.0,,,,,,,,,
284,97522,Willean Lepo,0.0,25,,False,Vitória,0.0,36,W. Lepo,6,4.78,William Bernardo Willemen - Willeam Lepu,3.06,https://s.sde.globo.com/media/person_role/2024/06/26/photo_FORMATO.png,2,287,willean-lepo,4.0,47.0,17.0,3.0,17.0,,2.0,,3.0,,,3.0,,,,,,,,
285,97642,Félix Torres,0.0,22,,False,Corinthians,0.0,36,F. Torres,5,5.97,Félix Eduardo Torres Caicedo,2.79,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ZA5gyHo.png,3,264,felix-torres,3.0,25.0,25.0,1.0,4.0,1.0,2.0,,1.0,,,7.0,,,,,,,,
286,97653,Murilo,0.0,22,,False,Palmeiras,0.0,36,Murilo,6,9.19,Murilo Cerqueira Paim,3.98,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_YJUCJBH.png,3,275,murilo,4.0,20.0,28.0,8.0,5.0,,1.0,,2.0,1.0,,12.0,1.0,,,,,,,
287,97810,Erick,0.0,18,,False,São Paulo,0.0,36,Erick,6,3.95,Erick de Arruda Serafim,1.95,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_l7c3hxY.png,5,276,erick,3.0,8.0,10.0,5.0,14.0,,,2.0,3.0,1.0,,,,1.0,,,,,,
288,97867,Léo Ortiz,0.89,23,,True,Flamengo,10.6,36,L. Ortiz,7,8.53,Leonardo Rech Ortiz,3.73,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_Nw5qKTd.png,3,262,leo-ortiz,2.0,26.0,11.0,5.0,5.0,1.0,,2.0,2.0,1.0,,6.0,,,,,,,,
289,97868,Iago,0.0,12,,False,Bahia,0.0,36,Iago,5,5.12,Iago Amaral Borduchi,2.8,https://s.sde.globo.com/media/person_role/2024/07/01/photo_220x220_XqRTvwK.png,2,265,iago,,6.0,4.0,2.0,7.0,,,,2.0,,,4.0,,,,,,,,
290,97900,Vitão,-0.25,23,,True,Internacional,0.5,36,Vitão,7,5.1,Vitor Eduardo da Silva Matos,3.18,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cgStWK5.png,3,285,vitao,3.0,19.0,18.0,7.0,7.0,,,,4.0,,,9.0,,,,,,,,
291,97908,Luís Oyama,0.0,14,,False,Juventude,0.0,36,L. Oyama,6,3.95,Luís Felipe Oyama,2.27,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b9ZdFP4.png,4,286,luis-oyama,1.0,10.0,6.0,2.0,5.0,,,,2.0,2.0,,,,,,,,,,
292,98022,Erick,-0.2,30,,True,Athlético-PR,0.0,36,Erick,6,7.04,Erick Luis Conrado de Carvalho,4.14,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_PzrcPox.png,4,293,erick,2.0,59.0,29.0,21.0,23.0,2.0,1.0,1.0,7.0,2.0,,,,,,,,,,
293,98225,Pedro Raul,0.0,19,,False,Corinthians,0.0,36,P. Raul,6,2.61,Pedro Raul Garay da Silva,1.23,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_btuS15d.png,5,264,pedro-raul,2.0,14.0,12.0,4.0,9.0,,2.0,,4.0,,,,,,,,,,,
294,98280,Bastos,0.0,31,,False,Botafogo,0.0,36,Bastos,5,6.32,Bartolomeu Jacinto Quissanga,4.26,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_sq29S9f.png,3,263,bastos,6.0,30.0,33.0,12.0,7.0,,2.0,,1.0,3.0,,15.0,,1.0,,,,,,
295,98484,Kanu,0.06,27,,True,Bahia,0.6,36,Kanu,6,3.11,Victor Hugo Soares dos Santos,1.74,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OKP0vwQ.png,3,265,kanu,12.0,13.0,31.0,,25.0,,,,1.0,,,8.0,,1.0,,,,,,
296,98517,Jean Lucas,0.43,32,,True,Bahia,6.3,36,J. Lucas,6,7.69,Jean Lucas de Souza Oliveira,4.26,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Lb03bwo.png,4,265,jean-lucas,6.0,39.0,43.0,33.0,42.0,,3.0,5.0,17.0,2.0,,,,,,,,,,
297,98619,Kuscevic,-0.55,20,,True,Fortaleza,0.9,36,Kuscevic,7,5.54,Benjamín Kuščević Jaramillo,3.76,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_XpAwacz.png,3,356,kuscevic,4.0,18.0,13.0,4.0,4.0,,2.0,,3.0,2.0,,8.0,1.0,,,,,,,
298,98672,Savarino,0.0,25,,False,Botafogo,0.0,36,Savarino,6,7.59,Jefferson David Savarino Quintero,4.28,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_KxKxL8O.png,5,263,savarino,3.0,2.0,9.0,15.0,6.0,1.0,3.0,6.0,19.0,5.0,,,,,,,,,,
299,98909,Cuello,-0.21,28,,True,Athlético-PR,6.2,36,Cuello,7,6.61,Tomás Esteban Cuello,3.98,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_JnDE8PH.png,5,293,cuello,3.0,26.0,21.0,16.0,30.0,2.0,7.0,4.0,17.0,2.0,,,,,,,,,,
300,98974,Viña,0.0,9,,False,Flamengo,0.0,36,Viña,5,4.63,Matías Nicolás Viña Susperreguy,1.39,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_Y6GueeQ.png,2,262,vina,1.0,5.0,4.0,2.0,2.0,,,,1.0,,,1.0,,,,,,,,
301,98975,Rogel,0.25,9,,True,Internacional,2.0,36,Rogel,7,5.23,Agustín Maximiliano Rogel Paita,3.41,https://s.sde.globo.com/media/person_role/2024/09/10/photo_FORMATO_RuLD9HB.png,3,285,rogel,,5.0,11.0,3.0,4.0,,,1.0,3.0,,,3.0,,,,,,,,
302,99198,Vegetti,1.08,32,,True,Vasco,8.5,36,Vegetti,7,12.0,Pablo Vegetti,5.54,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_fK3iFMZ.png,5,267,vegetti,5.0,16.0,32.0,37.0,66.0,3.0,26.0,2.0,23.0,9.0,2.0,,,,2.0,,,,,
303,99213,Puma Rodríguez,-0.68,20,,True,Vasco,3.4,36,P. Rodríguez,6,4.39,José Luis Rodríguez Bebanz,2.71,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WaoVDSt.png,2,267,puma-rodriguez,1.0,18.0,5.0,9.0,5.0,,1.0,1.0,2.0,1.0,,2.0,,,,,,,,
304,99228,De la Cruz,0.63,14,,True,Flamengo,4.6,36,D. Cruz,3,11.94,Diego Nicolás de la Cruz Arcosa,5.95,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_c5iH0Ku.png,4,262,de-la-cruz,3.0,23.0,19.0,8.0,36.0,1.0,,3.0,5.0,2.0,,,,,,,,,,
305,99234,Gonzalo Freitas,-0.18,12,,True,Atlético-GO,-0.3,36,G. Freitas,6,4.18,Gonzalo Gastón Freitas Silva,1.85,https://s.sde.globo.com/media/person_role/2024/07/29/photo_FORMATO_uebM1kx.png,4,373,gonzalo-freitas,6.0,17.0,16.0,5.0,7.0,,,,6.0,,,,,2.0,,,,,,
306,99267,Pochettino,0.36,28,,True,Fortaleza,3.0,36,Pochettino,7,7.64,Tomás Pochettino,4.11,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_up62cTi.png,4,356,pochettino,4.0,25.0,16.0,10.0,18.0,,4.0,7.0,5.0,5.0,1.0,,,1.0,1.0,,,,,
307,99274,Alexander Barboza,0.0,24,,False,Botafogo,0.0,36,A. Barboza,6,5.79,Alexander Nahuel Barboza Ullúa,4.43,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_9Ge6HYf.png,3,263,alexander-barboza,7.0,31.0,37.0,11.0,4.0,,1.0,1.0,7.0,,,14.0,2.0,1.0,,,,,,
308,99316,Dinenno,0.0,6,,False,Cruzeiro,0.0,36,Dinenno,5,7.98,Juan Ignacio Dinenno de Cara,4.95,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_2S2h9nH.png,5,283,dinenno,1.0,1.0,1.0,1.0,3.0,,1.0,,3.0,3.0,,,,,,,,,,
309,99366,Luis Zubeldía,-0.07,33,,True,São Paulo,3.09,36,L. Zubeldía,7,9.45,Luis Francisco Zubeldía,5.13,https://s.sde.globo.com/media/person_role/2024/08/09/photo_FORMATO_FZ4aNBC.png,6,276,luis-zubeldia,,,,,,,,,,,,,,,,,16.0,,,
310,99387,Robert Rojas,0.0,6,,False,Vasco,0.0,36,R. Rojas,6,2.85,Robert Samuel Rojas Chávez,1.53,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_oeaxG9n.png,3,267,robert-rojas,,4.0,2.0,,,,,,,,,1.0,,,,,,,,
311,99392,Michael,3.06,8,,True,Flamengo,19.5,36,Michael,7,13.1,Michael Richard Delgado de Oliveira,7.12,https://s.sde.globo.com/media/person_role/2024/08/22/photo_FORMATO_iwCejip.png,5,262,michael,,5.0,,4.0,4.0,1.0,1.0,1.0,4.0,4.0,,,,,1.0,,,,,
312,99440,Baralhas,-0.13,30,,True,Atlético-GO,1.5,36,Baralhas,7,6.05,Gabriel Baralhas dos Santos,4.3,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_5FJVKbT.png,4,373,baralhas,8.0,63.0,25.0,16.0,31.0,,2.0,3.0,14.0,1.0,,,,,1.0,,,,,
313,99552,Rossi,-0.45,32,,True,Flamengo,2.5,36,Rossi,7,5.68,Agustín Daniel Rossi,2.89,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_sM4o3AF.png,1,262,rossi,1.0,,,,6.0,,,,,,,7.0,,,,,,77.0,36.0,2.0
314,99623,Guilherme Romão,-0.55,28,,True,Atlético-GO,-0.3,36,G. Romão,7,4.52,Guilherme Kennedy Romão,3.38,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_uJhNaxu.png,2,373,guilherme-romao,5.0,17.0,21.0,15.0,44.0,,4.0,3.0,10.0,1.0,,4.0,1.0,,,,,,,
315,99815,Arias,1.4,21,,True,Fluminense,13.4,36,Arias,7,14.26,Jhon Adolfo Arias Andrade,6.93,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_RYUmTsY.png,4,266,arias,4.0,38.0,24.0,19.0,53.0,1.0,3.0,1.0,15.0,6.0,1.0,,,,,,,,,
316,99818,Paulinho,0.0,23,,False,Atlético-MG,0.0,36,Paulinho,2,12.75,Paulo Henrique Sampaio Filho,4.9,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XppRgGL.png,5,282,paulinho,3.0,21.0,10.0,8.0,15.0,,9.0,1.0,11.0,8.0,,,1.0,,1.0,,,,,
317,99889,Alan Franco,0.12,25,,True,São Paulo,0.8,36,A. Franco,7,5.81,Alan Javier Franco,2.64,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Oa1eUuU.png,3,276,alan-franco,6.0,22.0,18.0,5.0,6.0,,1.0,1.0,,,,9.0,1.0,,,1.0,,,,
318,100076,Carrillo,0.0,10,,False,Juventude,0.0,36,Carrillo,6,4.15,Ronie Edmundo Carrillo Morales,2.3,https://s.sde.globo.com/media/person_role/2024/07/12/photo_FORMATO_lgqGgyh.png,5,286,carrillo,,7.0,6.0,4.0,6.0,,2.0,,2.0,1.0,,,,,,,,,,
319,100079,Zaracho,0.0,16,,False,Atlético-MG,0.0,36,Zaracho,6,6.88,Federico Matías Javier Zaracho,2.81,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,4,282,zaracho,2.0,17.0,12.0,6.0,14.0,,1.0,,2.0,2.0,,,,,,,,,,
320,100084,Igor Gomes,0.0,19,,False,Atlético-MG,0.0,36,I. Gomes,6,5.31,Igor Silveira Gomes,3.03,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,4,282,igor-gomes,6.0,18.0,18.0,5.0,24.0,2.0,,3.0,3.0,1.0,,,,1.0,,,,,,
321,100085,Pedro Augusto,0.0,26,,False,Fortaleza,0.0,36,P. Augusto,5,2.78,Pedro Augusto Borges da Costa,1.47,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_omYwNQA.png,4,356,pedro-augusto,8.0,31.0,29.0,1.0,21.0,,,1.0,2.0,,,,,1.0,,,,,,
322,100652,Yuri Alberto,2.13,27,,True,Corinthians,21.6,36,Y. Alberto,6,11.46,Yuri Alberto Monteiro da Silva,6.94,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wt9arbZ.png,5,264,yuri-alberto,6.0,13.0,29.0,20.0,40.0,2.0,15.0,4.0,21.0,13.0,,,1.0,,,,,,,
323,100742,Matheus Henrique,0.0,15,,False,Cruzeiro,0.0,36,M. Henrique,5,6.49,Matheus Henrique de Souza,3.89,https://s.sde.globo.com/media/person_role/2024/06/25/photo_FORMATO_gfmexdE.png,4,283,matheus-henrique,4.0,22.0,15.0,12.0,20.0,,1.0,,4.0,2.0,,,,,,,,,,
324,100761,Liziero,0.0,9,,False,São Paulo,0.0,36,Liziero,6,4.4,Igor Matheus Liziero Pereira,2.75,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_823HKPQ.png,4,276,liziero,1.0,13.0,9.0,2.0,4.0,,,,1.0,1.0,,,,,,,,,,
325,100830,Brenno,0.0,0,,False,Grêmio,0.0,36,Brenno,6,4.0,Brenno Oliveira Fraga Costa,0.0,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,1,284,brenno,,,,,,,,,,,,,,,,,,,,
326,100842,Ruan,-0.7,7,,True,São Paulo,-3.0,36,Ruan,7,5.48,Ruan Tressoldi Netto,2.01,https://s.sde.globo.com/media/person_role/2024/08/20/photo_FORMATO_S9vlZEa.png,3,276,ruan,1.0,7.0,8.0,2.0,1.0,,,,,,,2.0,,,,1.0,,,,
327,100846,Lucas Esteves,0.78,31,,True,Vitória,7.3,36,L. Esteves,7,5.47,Lucas Esteves de Souza,4.09,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Oqbbci1.png,2,287,lucas-esteves,11.0,43.0,36.0,18.0,24.0,2.0,9.0,4.0,5.0,1.0,,6.0,,,1.0,,,,,
328,100848,Luan Cândido,-0.07,23,,True,Bragantino,0.0,36,L. Cândido,6,4.77,Luan Cândido de Almeida,2.66,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_DTpZOty.png,3,280,luan-candido,4.0,29.0,33.0,12.0,6.0,,2.0,,4.0,1.0,,3.0,,,,,,,,
329,100898,Vitinho,0.0,9,,False,Botafogo,0.0,36,Vitinho,6,8.4,Victor Alexander da Silva,5.83,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_DbahnIn.png,2,263,vitinho,,13.0,6.0,2.0,6.0,1.0,1.0,,1.0,,,6.0,,,,,,,,
330,100969,Ronald Lopes,-0.02,25,,True,Criciúma,3.8,36,R. Lopes,7,4.39,Ronald dos Santos Lopes,2.4,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_Nhk7IV4.png,4,288,ronald-lopes,3.0,37.0,31.0,7.0,20.0,,,2.0,2.0,,,,,,,,,,,
331,100976,Derek,0.99,23,,True,Atlético-GO,8.0,36,Derek,7,4.21,Derek Freitas Ribeiro,1.91,https://s.sde.globo.com/media/person_role/2023/07/21/photo_220x220_Rr5xK7r.png,5,373,derek,2.0,13.0,20.0,9.0,12.0,1.0,1.0,1.0,5.0,2.0,1.0,,1.0,,,,,,,
332,100987,Nonato,-0.17,8,,True,Fluminense,0.0,36,Nonato,6,2.85,Gustavo Nonato Santana,0.7,https://s.sde.globo.com/media/person_role/2024/07/18/photo_FORMATO.png,4,266,nonato,1.0,3.0,1.0,1.0,5.0,,,,,,,,,,,,,,,
333,101002,Júnior Santos,0.0,22,,False,Botafogo,0.0,36,J. Santos,6,7.2,José Antonio dos Santos Júnior,3.73,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_GZeQZHl.png,5,263,junior-santos,2.0,8.0,16.0,15.0,15.0,1.0,19.0,2.0,14.0,4.0,,,,,,,,,,
334,101130,Jamal Lewis,0.0,6,,False,São Paulo,0.0,36,J. Lewis,5,6.12,Jamal Piaras Lewis,2.95,https://s.sde.globo.com/media/person_role/2024/09/02/photo_220x220_bRSIQCY.png,2,276,jamal-lewis,,3.0,3.0,,,,,1.0,,,,2.0,,,,,,,,
335,101290,Ferreira,-0.21,26,,True,São Paulo,1.6,36,Ferreira,7,7.42,Aldemir dos Santos Ferreira,3.63,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_nPg7koa.png,5,276,ferreira,4.0,17.0,15.0,9.0,41.0,,1.0,1.0,7.0,5.0,,,,,1.0,,,,,
336,101314,Ademir,-0.25,27,,True,Bahia,10.3,36,Ademir,6,6.21,Ademir da Silva Santos Júnior,3.63,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_IWREALz.png,5,265,ademir,1.0,28.0,12.0,10.0,20.0,1.0,6.0,3.0,8.0,3.0,,,,,,,,,,
337,101319,Guga,-0.79,8,,True,Fluminense,-0.3,36,Guga,6,4.04,Cláudio Rodrigues Gomes,2.65,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_k1fivRS.png,2,266,guga,3.0,5.0,7.0,1.0,3.0,,,1.0,,,,3.0,1.0,,,,,,,
338,101431,Danilo Boza,0.0,25,,False,Juventude,0.0,36,D. Boza,6,5.55,Danilo Boza Júnior,3.42,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b7q5w0V.png,3,286,danilo-boza,1.0,14.0,3.0,12.0,11.0,2.0,1.0,1.0,5.0,3.0,,3.0,,,,,,,,
339,101573,Pepê,-0.03,22,,True,Grêmio,1.4,36,Pepê,6,4.78,João Pedro Vilardi Pinto,2.56,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_eQw4wlK.png,4,284,pepe,2.0,32.0,20.0,4.0,31.0,,1.0,,2.0,1.0,,,1.0,,,,,,,
340,101574,Hugo Souza,-0.26,20,,True,Corinthians,-1.0,36,H. Souza,6,6.32,Hugo de Souza Nogueira,3.31,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO.png,1,264,hugo-souza,2.0,1.0,,,2.0,,,,,,,5.0,,,,,,64.0,23.0,
341,101594,Hugo Moura,-0.4,27,,True,Vasco,-0.3,36,H. Moura,7,5.2,Hugo Moura Arruda da Silva,3.06,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_jLwJb5G.png,4,267,hugo-moura,7.0,53.0,44.0,13.0,12.0,,,4.0,5.0,,,,1.0,,,,,,,
342,101597,Ramon,-0.26,24,,True,Cuiabá,1.2,36,Ramon,7,5.83,Ramon Ramos Lima,3.99,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_j3eOqDC.png,2,1371,ramon,8.0,37.0,27.0,10.0,18.0,,2.0,1.0,2.0,1.0,,7.0,,,,,,,,
343,101601,Caio Vinícius,0.0,9,,False,Vitória,0.0,36,C. Vinícius,6,2.12,Caio Vinicius da Conceição,0.78,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_fCg7WfQ.png,4,287,caio-vinicius,5.0,9.0,7.0,1.0,5.0,,,,,,,,,,,,,,,
344,101651,Peixoto,0.0,2,,False,Juventude,0.0,36,Peixoto,5,1.94,Daniel Nascimento Peixoto dos Santos,0.55,https://s.sde.globo.com/media/person_role/2024/04/28/photo_220x220_WXuSK4t.png,4,286,peixoto,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
345,101666,Rhaldney,-0.13,28,,True,Atlético-GO,4.7,36,Rhaldney,3,4.14,Rhaldney Norberto Simião Gomes,2.73,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VWBr2KD.png,4,373,rhaldney,8.0,54.0,51.0,5.0,32.0,2.0,,1.0,3.0,,,,,,,,,,,
346,101708,Felipe Jonatan,-0.27,18,,True,Fortaleza,-0.6,36,F. Jonatan,7,5.86,Felipe Jonatan Rocha Andrade,3.69,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_ZDljmkA.png,2,356,felipe-jonatan,,17.0,12.0,4.0,23.0,,,,4.0,,,6.0,,,,,,,,
347,101715,Alerrandro,1.6,31,,True,Vitória,19.9,36,Alerrandro,7,10.76,Alerrandro Barra Mansa Realino de Souza,6.41,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_v6x7rRS.png,5,287,alerrandro,4.0,29.0,23.0,17.0,38.0,,4.0,4.0,16.0,13.0,,,,1.0,,,,,,
348,101726,Railan,-0.77,18,,True,Cuiabá,-0.4,36,Railan,6,4.67,Railan Reis Ferreira - Raylan,3.31,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_glaRaXf.png,2,1371,railan,3.0,18.0,11.0,3.0,11.0,,1.0,3.0,2.0,,,4.0,,1.0,,,,,,
349,101727,Matheuzinho,-0.16,29,,True,Corinthians,0.2,36,Matheuzinho,6,6.42,Matheus França Silva,4.21,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Mq6sxK4.png,2,264,matheuzinho,4.0,53.0,18.0,6.0,17.0,,2.0,1.0,5.0,1.0,,7.0,,,1.0,,,,,
350,101752,Claudinho,0.56,31,,True,Criciúma,0.5,36,Claudinho,6,5.44,Claudio Coelho Salvático,3.76,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_6lSysiX.png,2,288,claudinho,3.0,49.0,13.0,8.0,8.0,1.0,4.0,3.0,3.0,2.0,,4.0,1.0,,,,,,,
351,101768,Jean David,0.0,5,,False,Vasco,0.0,36,J. David,6,4.32,Jean David Meneses Villarroel,1.34,https://s.sde.globo.com/media/person_role/2024/08/27/photo_FORMATO_NK98RBN.png,5,267,jean-david,,3.0,,2.0,3.0,,,,,,,,,,,,,,,
352,101820,Mayk,0.0,5,,False,Grêmio,0.0,36,Mayk,6,3.67,Mayksilvan da Silva Ferreira,2.38,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_i2B5PuQ.png,2,284,mayk,,6.0,1.0,,,,,,,,,1.0,,,,,,,,
353,101960,Vitinho,-0.07,29,,True,Bragantino,0.0,36,Vitinho,7,7.52,Vitor Hugo Naum dos Santos,3.23,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_fcyTaPY.png,5,280,vitinho,6.0,24.0,26.0,22.0,19.0,3.0,3.0,3.0,10.0,2.0,,,,,,,,,,
354,101995,Brítez,0.0,25,,False,Fortaleza,0.0,36,Brítez,6,5.52,Emanuel Fermín Brítez,3.77,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_HXZBgqO.png,3,356,britez,11.0,34.0,24.0,8.0,11.0,,2.0,2.0,2.0,,,10.0,1.0,,,,,,,
355,102130,Piquerez,0.0,16,,False,Palmeiras,0.0,36,Piquerez,6,11.15,Joaquín Piquerez Moreira,6.23,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_loXGEPe.png,2,275,piquerez,2.0,22.0,10.0,15.0,19.0,,,,5.0,2.0,,7.0,,,,,,,,
356,102137,Vitor Eudes,0.0,0,,False,Fluminense,0.0,36,V. Eudes,6,1.0,Vitor Eudes de Souza Costa,0.0,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_SYE5Cts.png,1,266,vitor-eudes,,,,,,,,,,,,,,,,,,,,
