,atletas.foto,atletas.jogos_num,atletas.variacao_num,atletas.entrou_em_campo,atletas.apelido_abreviado,atletas.atleta_id,atletas.minimo_para_valorizar,atletas.apelido,atletas.clube.id.full.name,atletas.status_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.media_num,atletas.pontos_num,atletas.nome,atletas.slug,A,CA,DS,FC,FD,FF,FS,G,I,SG,CV,FT,DE,GS,V,PS,PC,PP,GC,DP
256,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_XhXbbVU.png,15,0.76,True,B. Lopes,93988,,Breno Lopes,Fortaleza,7,20,356,5,8.33,5.46,5.8,Breno Henrique Vasconcelos Lopes,breno-lopes,3.0,3.0,8.0,10.0,10.0,14.0,39.0,2.0,5.0,,,1.0,,,,2.0,,,,
257,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_5TQNQjS.png,17,-0.63,True,J. Victor,94044,,John Victor,Botafogo,7,20,263,1,6.51,4.02,-1.0,John Victor Maciel Furtado,john-victor,,2.0,,1.0,,,3.0,,,7.0,,,49.0,15.0,,,,,,
258,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_sgQrNPa.png,6,0.0,False,M. Fernandes,94067,,Matheus Fernandes,Bragantino,6,20,280,4,8.68,6.52,0.0,Matheus Fernandes Siqueira,matheus-fernandes,1.0,,17.0,6.0,2.0,2.0,7.0,1.0,,,,,,,,,,,,
259,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_CKkxA4v.png,4,0.0,False,F. Vizeu,94138,,Felipe Vizeu,Criciúma,6,20,288,5,2.89,0.65,0.0,Felipe dos Reis Pereira Vizeu do Carmo,felipe-vizeu,,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,
260,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_fb3TwT8.png,2,0.0,False,Maycon,94154,,Maycon,Corinthians,5,20,264,4,4.65,0.2,0.0,Maycon de Andrade Barberan,maycon,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
261,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XOXiO3C.png,17,0.0,False,R. Veiga,94509,,Raphael Veiga,Palmeiras,7,20,275,4,11.09,4.87,0.0,Raphael Cavalcante Veiga,raphael-veiga,3.0,3.0,11.0,11.0,14.0,28.0,26.0,2.0,3.0,,1.0,,,,,,,1.0,,
262,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_xrhSS2w.png,19,1.26,True,Pedro,94583,,Pedro,Flamengo,3,20,262,5,14.35,7.95,11.1,Pedro Guilherme Abreu dos Santos,pedro,5.0,3.0,15.0,13.0,14.0,10.0,21.0,10.0,3.0,,,1.0,,,,1.0,,1.0,,
263,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_PUzvx3f.png,0,0.0,False,J. Méndez,94786,,Jhegson Méndez,São Paulo,6,20,276,4,4.0,0.0,0.0,Jhegson Sebastián Méndez Carabalí,jhegson-mendez,,,,,,,,,,,,,,,,,,,,
264,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_XVs5pqz.png,14,-0.04,True,Battaglia,94845,,Battaglia,Atlético-MG,7,20,282,4,2.31,1.04,0.0,Rodrigo Andrés Battaglia,battaglia,,3.0,17.0,20.0,3.0,2.0,8.0,,,,2.0,,,,,,,,,
265,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Bzva6ru.png,7,0.0,False,L. Fernandes,94931,,Lucas Fernandes,Cuiabá,6,20,1371,4,3.47,0.82,0.0,Lucas Fernandes da Silva,lucas-fernandes,,1.0,1.0,3.0,3.0,1.0,4.0,,,,,,,,,,,,,
266,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_U4Lwrth.png,14,0.0,False,J. Capixaba,94968,,Juninho Capixaba,Bragantino,2,20,280,2,10.84,5.18,0.0,Luis Antônio da Rocha Júnior,juninho-capixaba,,3.0,41.0,18.0,2.0,3.0,24.0,,1.0,3.0,,,,,,,,,,
267,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_vGTDrZr.png,11,-0.15,True,G. Taliari,95131,,Gabriel Taliari,Juventude,6,20,286,5,3.51,2.53,0.0,Gabriel Pereira Taliari,gabriel-taliari,2.0,,3.0,7.0,2.0,1.0,15.0,,3.0,,,2.0,,,,,,,,
268,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_OoYMXid.png,18,-0.14,True,Gregore,95464,,Gregore,Botafogo,7,20,263,4,3.76,1.98,0.9,Gregore de Magalhães da Silva,gregore,1.0,4.0,36.0,51.0,1.0,2.0,6.0,,,,,,,,,1.0,,,,
269,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_DKQOGT2.png,18,-0.17,True,I. Vinícius,95466,,Igor Vinícius,São Paulo,7,20,276,2,5.71,4.07,0.6,Igor Vinícius de Souza,igor-vinicius,2.0,3.0,28.0,13.0,1.0,1.0,27.0,,1.0,5.0,1.0,1.0,,,,,1.0,,1.0,
270,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wftQgQv.png,18,-0.35,True,Raniele,95556,,Raniele,Corinthians,7,20,264,4,6.89,3.94,3.6,Raniele Almeida Melo,raniele,,6.0,46.0,20.0,7.0,6.0,23.0,,1.0,,,1.0,,,,,,,,
271,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_Ho8rTXl.png,16,-0.12,True,L. Kal,95662,,Lucas Kal,Atlético-GO,6,20,373,4,3.24,1.66,0.0,Lucas Kal Schenfeld Progioli,lucas-kal,1.0,1.0,16.0,11.0,2.0,3.0,4.0,,,,,,,,,,,,,
272,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_38OPKZz.png,12,-0.55,True,Trauco,95738,,Trauco,Criciúma,7,20,288,2,3.71,1.81,-0.3,Miguel Ángel Trauco Saavedra,trauco,,1.0,7.0,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,
273,https://s.sde.globo.com/media/person_role/2024/03/07/photo_FORMATO_GTVYOSI.png,7,-0.09,True,T. Figueiredo,95878,,Tobias Figueiredo,Criciúma,2,20,288,3,1.56,0.27,0.0,Tobias Pereira Figueiredo,tobias-figueiredo,,2.0,,3.0,1.0,2.0,4.0,,,,,,,,,,,,,
274,https://s.sde.globo.com/media/person_role/2024/07/26/photo_FORMATO_qeBibe4.png,7,0.39,True,Machado,96089,,Machado,Vitória,6,20,287,4,2.09,0.22,1.7,Luiz Filipe da Rosa Machado - Felipe,machado,,2.0,3.0,7.0,,,4.0,,,,,,,,,,,,,
275,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lwuhu7n.png,10,-0.17,True,Lima,96340,,Lima,Fluminense,6,20,266,4,7.45,3.52,0.5,Vinicius Moreira de Lima,lima,,2.0,10.0,10.0,1.0,5.0,20.0,2.0,,,1.0,,,,,,,,,
276,https://s.sde.globo.com/media/person_role/2024/07/25/photo_FORMATO.png,2,0.18,True,Charles,96342,,Charles,Corinthians,6,20,264,4,5.22,2.1,2.9,Charles Rigon Mattos,charles,,,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,
277,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_tZZNLQo.png,17,1.28,True,M. Pereira,96610,,Matheus Pereira,Cruzeiro,7,20,283,4,11.26,6.66,12.9,Matheus Fellipe Costa Pereira,matheus-pereira,4.0,5.0,8.0,18.0,10.0,17.0,46.0,5.0,5.0,,,2.0,,,,,,,,
278,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_j7yMylW.png,14,0.0,False,Allan,96652,,Allan,Flamengo,7,20,262,4,4.33,1.87,0.0,Allan Rodrigues de Souza,allan,,3.0,22.0,19.0,2.0,2.0,11.0,,,,,,,,,,1.0,,,
279,https://s.sde.globo.com/media/person_role/2024/03/24/photo_FORMATO.png,18,-0.36,True,G. Milito,96673,,Gabriel Milito,Atlético-MG,7,20,282,6,8.78,4.9,5.15,Gabriel Alejandro Milito,gabriel-milito,,,,,,,,,,,,,,,7.0,,,,,
280,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_4JN6eBb.png,10,-2.05,True,Bustos,96678,,Bustos,Internacional,3,20,285,2,7.13,4.88,-1.7,Fabricio Tomás Bustos Sein,bustos,,4.0,18.0,13.0,,4.0,8.0,1.0,1.0,4.0,,,,,,,,,,
281,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_HmHq0Tu.png,14,-1.1,True,Saravia,96725,,Saravia,Atlético-MG,6,20,282,2,6.65,3.99,-0.3,Renzo Saravia,saravia,,2.0,30.0,28.0,1.0,2.0,17.0,,1.0,4.0,,,,,,,1.0,,,
282,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_dArb0z1.png,4,0.0,False,Camutanga,96793,,Camutanga,Vitória,5,20,287,3,2.34,0.63,0.0,Cleidson Andrade da Souza Silva,camutanga,,1.0,3.0,3.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,
283,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_3NTjVXj.png,8,-0.85,True,Carlinhos,96831,,Carlinhos,Flamengo,6,20,262,5,3.37,2.45,1.2,Carlos Moisés de Lima,carlinhos,,,,3.0,2.0,3.0,,2.0,3.0,,,,,,,,,,,
284,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_0C3TGei.png,15,-0.22,True,A. Gomes,96966,,Arthur Gomes,Cruzeiro,6,20,283,5,5.3,3.18,0.5,Arthur Gomes Lourenço,arthur-gomes,1.0,1.0,11.0,16.0,9.0,5.0,11.0,2.0,11.0,,,,,,,,,,,
285,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_1seH9AO.png,9,-0.36,True,Y. González,97080,,Yony González,Atlético-GO,6,20,373,5,2.83,1.15,0.0,Jony Alexander González Copete,yony-gonzalez,,,3.0,6.0,2.0,2.0,9.0,,,,,,,,,,,,,
286,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_VyiA44m.png,1,0.0,False,Dudu,97133,,Dudu,Fortaleza,6,20,356,2,3.81,0.5,0.0,Luís Eduardo Marques dos Santos,dudu,,,,,,,1.0,,,,,,,,,,,,,
287,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_hHpUtkJ.png,11,-1.82,True,Villasanti,97145,,Villasanti,Grêmio,7,20,284,4,9.17,4.97,3.1,Mathías Adalberto Villasanti Rolón,villasanti,1.0,2.0,34.0,19.0,1.0,1.0,13.0,1.0,,,,,,,,,,,,
288,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_QgbA4mS.png,4,0.56,True,Janderson,97245,,Janderson,Atlético-GO,7,20,373,5,5.35,3.28,6.0,Janderson Santos de Souza,janderson,,2.0,7.0,7.0,2.0,3.0,8.0,,,,,,,,,,,,,
289,https://s.sde.globo.com/media/person_role/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,18,-0.14,True,R. Ceni,97341,,Rogério Ceni,Bahia,7,20,265,6,9.05,4.79,3.15,Rogério Mücke Ceni,rogerio-ceni,,,,,,,,,,,,,,,8.0,,,,,
290,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_2Luig7d.png,0,0.0,False,Romércio,97443,,Romércio,Juventude,6,20,286,3,3.0,0.0,0.0,Romércio Pereira da Conceição,romercio,,,,,,,,,,,,,,,,,,,,
291,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_nKRokLk.png,7,-1.05,True,Marçal,97468,,Marçal,Botafogo,6,20,263,2,6.13,4.72,1.1,Fernando Marçal de Oliveira,marcal,,2.0,13.0,6.0,1.0,,10.0,,,3.0,,,,,,,,,,
292,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_6COfCnm.png,18,0.17,True,Shaylon,97520,,Shaylon,Atlético-GO,2,20,373,4,4.87,2.57,2.0,Shaylon Kallyson Cardozo - Cardoso,shaylon,1.0,2.0,11.0,10.0,5.0,13.0,3.0,2.0,,,,1.0,,,,,,1.0,,
293,https://s.sde.globo.com/media/person_role/2024/06/26/photo_FORMATO.png,16,0.7,True,W. Lepo,97522,,Willean Lepo,Vitória,7,20,287,2,5.72,3.66,7.1,William Bernardo Willemen - Willeam Lepu,willean-lepo,,2.0,36.0,14.0,3.0,2.0,13.0,,2.0,2.0,,,,,,,,,,
294,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ZA5gyHo.png,13,0.16,True,F. Torres,97642,,Félix Torres,Corinthians,2,20,264,3,6.68,3.02,1.8,Félix Eduardo Torres Caicedo,felix-torres,,2.0,17.0,17.0,1.0,1.0,2.0,,1.0,4.0,,1.0,,,,,,,,
295,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_YJUCJBH.png,13,0.0,False,Murilo,97653,,Murilo,Palmeiras,5,20,275,3,10.15,3.68,0.0,Murilo Cerqueira Paim,murilo,,3.0,11.0,16.0,1.0,6.0,3.0,,1.0,7.0,,,,,,,,,,
296,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_l7c3hxY.png,9,-0.16,True,Erick,97810,,Erick,São Paulo,6,20,276,5,3.69,0.88,0.0,Erick de Arruda Serafim,erick,1.0,1.0,2.0,3.0,,,5.0,,,,,,,,,,,,,
297,https://s.sde.globo.com/media/person_role/2024/05/13/photo_FORMATO_Nw5qKTd.png,11,0.95,True,L. Ortiz,97867,,Léo Ortiz,Flamengo,6,20,262,3,8.33,3.41,7.9,Leonardo Rech Ortiz,leo-ortiz,1.0,2.0,14.0,7.0,1.0,2.0,4.0,,,3.0,,,,,,,,,,
298,https://s.sde.globo.com/media/person_role/2024/07/01/photo_220x220_XqRTvwK.png,3,-0.36,True,Iago,97868,,Iago,Bahia,7,20,265,2,5.24,1.43,1.7,Iago Amaral Borduchi,iago,,,1.0,2.0,1.0,,5.0,,,,,,,,,,,,,
299,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_cgStWK5.png,10,0.0,False,Vitão,97900,,Vitão,Internacional,6,20,285,3,5.13,2.94,0.0,Vitor Eduardo da Silva Matos,vitao,,3.0,7.0,11.0,2.0,3.0,5.0,,,4.0,,,,,,,,,,
300,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_b9ZdFP4.png,8,1.25,True,L. Oyama,97908,,Luís Oyama,Juventude,7,20,286,4,4.79,2.44,8.7,Luís Felipe Oyama,luis-oyama,,,6.0,4.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,
301,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_PzrcPox.png,17,1.83,True,Erick,98022,,Erick,Athlético-PR,7,20,293,4,9.03,4.8,12.9,Erick Luis Conrado de Carvalho,erick,1.0,1.0,39.0,22.0,5.0,11.0,17.0,1.0,1.0,,,2.0,,,,,,,,
302,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_btuS15d.png,12,-0.31,True,P. Raul,98225,,Pedro Raul,Corinthians,6,20,264,5,2.46,0.84,0.0,Pedro Raul Garay da Silva,pedro-raul,,2.0,7.0,9.0,2.0,1.0,7.0,,2.0,,,,,,,,,,,
303,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_sq29S9f.png,19,-0.18,True,Bastos,98280,,Bastos,Botafogo,7,20,263,3,5.38,4.02,0.7,Bartolomeu Jacinto Quissanga,bastos,,3.0,16.0,18.0,,7.0,4.0,3.0,1.0,7.0,,,,,,,1.0,,,
304,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OKP0vwQ.png,13,0.0,False,Kanu,98484,,Kanu,Bahia,6,20,265,3,2.9,1.44,0.0,Victor Hugo Soares dos Santos,kanu,,6.0,6.0,17.0,1.0,,13.0,,,3.0,,,,,,,,,,
305,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_Lb03bwo.png,17,0.0,False,J. Lucas,98517,,Jean Lucas,Bahia,7,20,265,4,8.84,5.17,0.0,Jean Lucas de Souza Oliveira,jean-lucas,4.0,3.0,20.0,20.0,8.0,18.0,26.0,2.0,1.0,,,,,,,,,,,
306,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_XpAwacz.png,6,1.57,True,Kuscevic,98619,,Kuscevic,Fortaleza,6,20,356,3,5.91,3.63,7.5,Benjamín Kuščević Jaramillo,kuscevic,,,5.0,3.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,
307,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_KxKxL8O.png,13,0.08,True,Savarino,98672,,Savarino,Botafogo,7,20,263,5,6.87,3.7,2.4,Jefferson David Savarino Quintero,savarino,1.0,2.0,1.0,6.0,8.0,3.0,4.0,4.0,2.0,,,,,,,,,,,
308,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_JnDE8PH.png,13,1.22,True,Cuello,98909,,Cuello,Athlético-PR,7,20,293,5,6.98,4.23,9.2,Tomás Esteban Cuello,cuello,2.0,1.0,11.0,10.0,7.0,10.0,12.0,1.0,5.0,,,2.0,,,,,,,,
309,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_Y6GueeQ.png,7,0.53,True,Viña,98974,,Viña,Flamengo,2,20,262,2,5.73,1.61,6.2,Matías Nicolás Viña Susperreguy,vina,,1.0,4.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,
310,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_fK3iFMZ.png,18,-0.03,True,Vegetti,99198,,Vegetti,Vasco,7,20,267,5,12.21,6.28,5.0,Pablo Vegetti,vegetti,,3.0,9.0,22.0,15.0,30.0,47.0,6.0,15.0,,,2.0,,,,2.0,,2.0,,
311,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_WaoVDSt.png,8,-0.71,True,P. Rodríguez,99213,,Puma Rodríguez,Vasco,7,20,267,2,3.39,1.88,0.0,José Luis Rodríguez Bebanz,puma-rodriguez,,,4.0,2.0,,1.0,,,,2.0,,,,,,,,,,
312,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_c5iH0Ku.png,9,0.0,False,D. Cruz,99228,,De la Cruz,Flamengo,7,20,262,4,13.15,8.13,0.0,Diego Nicolás de la Cruz Arcosa,de-la-cruz,2.0,1.0,21.0,13.0,5.0,8.0,23.0,2.0,,,,1.0,,,,,,,,
313,https://s.sde.globo.com/media/person_role/2024/07/29/photo_FORMATO_uebM1kx.png,2,1.53,True,G. Freitas,99234,,Gonzalo Freitas,Atlético-GO,7,20,373,4,6.42,6.7,7.8,Gonzalo Gastón Freitas Silva,gonzalo-freitas,,1.0,8.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,
314,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_up62cTi.png,15,0.0,False,Pochettino,99267,,Pochettino,Fortaleza,7,20,356,4,9.55,5.92,0.0,Tomás Pochettino,pochettino,6.0,4.0,23.0,13.0,3.0,7.0,12.0,3.0,2.0,,,,,,,,,,,
315,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_9Ge6HYf.png,11,0.0,False,A. Barboza,99274,,Alexander Barboza,Botafogo,7,20,263,3,5.05,3.66,0.0,Alexander Nahuel Barboza Ullúa,alexander-barboza,,4.0,10.0,12.0,3.0,6.0,1.0,,1.0,6.0,1.0,,,,,,,,,
316,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_2S2h9nH.png,2,-1.42,True,Dinenno,99316,,Dinenno,Cruzeiro,6,20,283,5,8.54,4.65,0.0,Juan Ignacio Dinenno de Cara,dinenno,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
317,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_1Msj2GU.png,17,-0.58,True,L. Zubeldía,99366,,Luis Zubeldía,São Paulo,7,20,276,6,9.36,5.05,1.93,Luis Francisco Zubeldía,luis-zubeldia,,,,,,,,,,,,,,,8.0,,,,,
318,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_oeaxG9n.png,5,-0.02,True,R. Rojas,99387,,Robert Rojas,Vasco,6,20,267,3,3.21,1.84,1.2,Robert Samuel Rojas Chávez,robert-rojas,,,4.0,2.0,,,,,,1.0,,,,,,,,,,
319,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_5FJVKbT.png,17,-1.15,True,Baralhas,99440,,Baralhas,Atlético-GO,7,20,373,4,5.73,3.94,2.9,Gabriel Baralhas dos Santos,baralhas,1.0,4.0,32.0,11.0,8.0,10.0,11.0,1.0,1.0,,,,,,,,,,,
320,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_sM4o3AF.png,18,0.0,False,Rossi,99552,,Rossi,Flamengo,7,20,262,1,5.86,2.35,0.0,Agustín Daniel Rossi,rossi,,,,,,,4.0,,,3.0,,,44.0,19.0,,,,,,
321,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_uJhNaxu.png,17,0.0,False,G. Romão,99623,,Guilherme Romão,Atlético-GO,7,20,373,2,4.15,3.64,0.0,Guilherme Kennedy Romão,guilherme-romao,3.0,3.0,9.0,13.0,6.0,12.0,23.0,1.0,3.0,2.0,1.0,,,,,,,,,
322,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_RifhGmS.png,3,0.0,False,Cifuentes,99766,,Cifuentes,Cruzeiro,6,20,283,4,2.54,0.7,0.0,José Adoni Cifuentes Charcopa,cifuentes,,,2.0,1.0,,,,,,,,,,,,,,,,
323,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_RYUmTsY.png,9,-2.43,True,Arias,99815,,Arias,Fluminense,7,20,266,4,13.03,6.5,1.9,Jhon Adolfo Arias Andrade,arias,1.0,2.0,21.0,9.0,6.0,8.0,23.0,1.0,1.0,,,,,,,,,,,
324,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XppRgGL.png,17,-0.7,True,Paulinho,99818,,Paulinho,Atlético-MG,7,20,282,5,11.39,5.28,2.6,Paulo Henrique Sampaio Filho,paulinho,1.0,2.0,19.0,8.0,9.0,5.0,12.0,6.0,7.0,,1.0,,,,,1.0,,,,
325,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Oa1eUuU.png,15,-0.25,True,A. Franco,99889,,Alan Franco,São Paulo,7,20,276,3,6.04,2.99,-0.3,Alan Javier Franco,alan-franco,1.0,5.0,17.0,13.0,,3.0,4.0,,1.0,6.0,1.0,,,,,,,,1.0,
326,https://s.sde.globo.com/media/person_role/2024/07/12/photo_220x220_lgqGgyh.png,1,0.0,False,Carrillo,100076,,Carrillo,Juventude,6,20,286,5,3.58,0.0,0.0,Ronie Edmundo Carrillo Morales,carrillo,,,,,,,,,,,,,,,,,,,,
327,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_wjGLEpf.png,11,0.0,False,Zaracho,100079,,Zaracho,Atlético-MG,6,20,282,4,7.55,3.77,0.0,Federico Matías Javier Zaracho,zaracho,,1.0,15.0,10.0,2.0,4.0,12.0,2.0,1.0,,,,,,,,,,,
328,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_UzfIqe6.png,11,0.0,False,I. Gomes,100084,,Igor Gomes,Atlético-MG,6,20,282,4,5.22,2.75,0.0,Igor Silveira Gomes,igor-gomes,2.0,3.0,10.0,12.0,3.0,3.0,12.0,,,,,1.0,,,,,,,,
329,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_omYwNQA.png,16,-0.16,True,P. Augusto,100085,,Pedro Augusto,Fortaleza,7,20,356,4,3.47,2.21,0.5,Pedro Augusto Borges da Costa,pedro-augusto,1.0,6.0,28.0,25.0,2.0,1.0,16.0,,,,,,,,,,1.0,,,
330,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_TZ7Qc4F.png,0,0.0,False,Segovia,100453,,Segovia,Botafogo,6,20,263,3,3.0,0.0,0.0,Luis Geovanny Segovia Vega,segovia,,,,,,,,,,,,,,,,,,,,
331,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_wt9arbZ.png,17,0.54,True,Y. Alberto,100652,,Yuri Alberto,Corinthians,7,20,264,5,8.84,5.04,12.0,Yuri Alberto Monteiro da Silva,yuri-alberto,2.0,4.0,13.0,21.0,10.0,14.0,26.0,4.0,8.0,,,1.0,,,,,,,,
332,https://s.sde.globo.com/media/person_role/2024/06/25/photo_220x220_gfmexdE.png,3,-0.67,True,M. Henrique,100742,,Matheus Henrique,Cruzeiro,7,20,283,4,6.23,2.17,2.0,Matheus Henrique de Souza,matheus-henrique,,1.0,3.0,3.0,1.0,2.0,4.0,,,,,,,,,,,,,
333,https://s.sde.globo.com/media/person_role/2024/07/15/photo_220x220_823HKPQ.png,1,0.27,True,Liziero,100761,,Liziero,São Paulo,6,20,276,4,4.27,1.8,1.8,Igor Matheus Liziero Pereira,liziero,,,2.0,2.0,,,,,,,,,,,,,,,,
334,https://s.sde.globo.com/media/person_role/2023/03/08/photo_FORMATO_hWYsgxj.png,0,0.0,False,Brenno,100830,,Brenno,Grêmio,6,20,284,1,4.0,0.0,0.0,Brenno Oliveira Fraga Costa,brenno,,,,,,,,,,,,,,,,,,,,
335,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_Oqbbci1.png,17,1.02,True,L. Esteves,100846,,Lucas Esteves,Vitória,3,20,287,2,4.17,2.6,6.2,Lucas Esteves de Souza,lucas-esteves,1.0,6.0,17.0,19.0,3.0,9.0,15.0,1.0,7.0,1.0,,,,,,,,,,
336,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_DTpZOty.png,16,-0.41,True,L. Cândido,100848,,Luan Cândido,Bragantino,7,20,280,3,5.56,3.33,3.5,Luan Cândido de Almeida,luan-candido,,4.0,23.0,27.0,4.0,9.0,6.0,1.0,2.0,3.0,,,,,,,,,,
337,https://s.sde.globo.com/media/person_role/2024/04/19/photo_FORMATO_Nhk7IV4.png,12,0.81,True,R. Lopes,100969,,Ronald Lopes,Criciúma,2,20,288,4,4.76,2.39,6.7,Ronald dos Santos Lopes,ronald-lopes,2.0,3.0,16.0,18.0,,3.0,11.0,,,,,,,,,,,,,
338,https://s.sde.globo.com/media/person_role/2023/07/21/photo_220x220_Rr5xK7r.png,11,0.03,True,Derek,100976,,Derek,Atlético-GO,6,20,373,5,3.22,1.58,0.5,Derek Freitas Ribeiro,derek,,1.0,7.0,7.0,1.0,3.0,7.0,1.0,,,1.0,,,,,,,,,
339,https://s.sde.globo.com/media/person_role/2024/07/18/photo_FORMATO.png,3,-0.81,True,Nonato,100987,,Nonato,Fluminense,6,20,266,4,3.72,0.3,-0.8,Gustavo Nonato Santana,nonato,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,
340,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_GZeQZHl.png,17,0.0,False,J. Santos,101002,,Júnior Santos,Botafogo,5,20,263,5,7.59,4.27,0.0,José Antonio dos Santos Júnior,junior-santos,2.0,2.0,8.0,16.0,13.0,14.0,15.0,3.0,16.0,,,1.0,,,,,,,,
341,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_nPg7koa.png,16,-1.61,True,Ferreira,101290,,Ferreira,São Paulo,7,20,276,5,8.22,4.68,2.3,Aldemir dos Santos Ferreira,ferreira,1.0,4.0,11.0,9.0,4.0,7.0,24.0,5.0,1.0,,,,,,,1.0,,,,
