,atletas.nome,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.apelido,atletas.clube_id,atletas.slug,atletas.jogos_num,atletas.media_num,atletas.preco_num,atletas.atleta_id,atletas.foto,atletas.status_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.posicao_id,atletas.variacao_num,atletas.rodada_id,atletas.pontos_num,CA,DS,FC,FF,FS,SG,A,FD,G,I,FT,DE,DP,GS,PC,PP,PS,V,GC,CV
638,Robert Vinicius Rodrigues Silva,,True,Robert,283,robert,3,2.33,3.29,125050,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_0Vl4WfI.png,6,Robert,Cruzeiro,5,0.29,8,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
639,Viery Fernandes Santos Lopes,,False,Viery,284,viery,0,0.0,1.0,125467,,6,Viery,Grêmio,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
640,Alisson Santana Lopes da Fonseca,,True,Alisson,282,alisson,6,2.4,4.51,125469,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,7,Alisson,Atlético-MG,4,0.83,8,5.5,,6.0,5.0,5.0,7.0,,,1.0,,,,,,,,,,,,
641,Sérgio Antonio de Luiz Junior,,False,Serginho,267,serginho,0,0.0,3.0,125471,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_ytTWQ9L.png,6,Serginho,Vasco,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
642,Gabriel Silva Moscardo de Salles,,True,Gabriel Moscardo,264,gabriel-moscardo,1,-0.9,5.06,125487,https://s.sde.globo.com/media/person_role/2023/07/05/photo_FORMATO_3w25yIa.png,6,G. Moscardo,Corinthians,4,-0.94,8,-0.9,,,3.0,,,,,,,,,,,,,,,,,
643,João Pedro de Sousa Rodrigues,,False,João Pedro,264,joao-pedro,0,0.0,1.0,125488,https://s.sde.globo.com/media/person_role/2023/08/19/photo_FORMATO.png,6,J. Pedro,Corinthians,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
644,Eduardo Kogitzki Anastacio,,False,Dudu,293,dudu,0,0.0,1.0,125746,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,6,Dudu,Athlético-PR,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
645,Bruno Zapelli,,True,Zapelli,293,zapelli,8,2.44,5.57,125926,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,7,Zapelli,Athlético-PR,4,1.29,8,7.6,,2.0,8.0,1.0,3.0,,2.0,1.0,,,2.0,,,,,,,,,
646,Gustavo Nunes Fernandes Gomes,,False,Gustavo Nunes,284,gustavo-nunes,5,1.9,2.47,126117,https://s.sde.globo.com/media/person_role/2024/03/13/photo_FORMATO.png,2,G. Nunes,Grêmio,5,0.0,8,0.0,3.0,5.0,4.0,1.0,9.0,,,2.0,,,,,,,,,,,,
647,Paulo Lucas Santos de Paula,,False,Paulinho,267,paulinho,0,0.0,6.0,126182,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,5,Paulinho,Vasco,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
648,Derik Gean Severino Lacerda,,False,Derik Lacerda,1371,derik-lacerda,4,1.92,3.4,126216,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,5,D. Lacerda,Cuiabá,5,0.0,8,0.0,2.0,4.0,4.0,2.0,9.0,,,,,,,,,,,,,,,
649,Lucas da Silva Justen,,False,Justen,266,justen,0,0.0,3.0,126387,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,6,Justen,Fluminense,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
650,Álvaro Martín Barreal,,True,Barreal,283,barreal,7,2.83,4.17,126471,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,2,Barreal,Cruzeiro,5,-0.06,8,1.4,1.0,6.0,7.0,1.0,5.0,,2.0,2.0,,,,,,,,,,,,
651,Lucas Lima Linhares,,False,Luquinhas,356,luquinhas,0,0.0,2.0,126697,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_NgK9gAI.png,6,Luquinhas,Fortaleza,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
652,Igor Caique Coronado,,True,Igor Coronado,264,igor-coronado,6,2.28,6.07,126900,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,7,I. Coronado,Corinthians,4,-0.46,8,1.2,,9.0,5.0,3.0,4.0,,,,,,,,,,,,,,,
653,Fernando Seabra,,True,Fernando Seabra,283,fernando-seabra,7,4.89,8.37,126977,https://s.sde.globo.com/media/person_role/2024/04/09/photo_220x220_GrLAgQt.png,7,F. Seabra,Cruzeiro,6,0.78,8,6.78,,,,,,,,,,,,,,,,,,4.0,,
654,Artur Jorge Torres Gomes Araújo Amorim,,True,Artur Jorge,263,artur-jorge,8,5.97,9.03,127273,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,7,A. Jorge,Botafogo,6,0.42,8,8.32,,,,,,,,,,,,,,,,,,5.0,,
655,Matheus dos Reis Francisco,,False,Matheus Reis,266,matheus-reis,0,0.0,1.0,127969,,6,M. Reis,Fluminense,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
656,Randerson de Sousa Almeida,,False,Randerson,373,randerson,0,0.0,2.0,128099,,6,Randerson,Atlético-GO,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
657,João Pedro da Cruz Oliveira,,False,João Pedro,283,joao-pedro,2,0.85,2.77,128327,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_pj9omFV.png,6,J. Pedro,Cruzeiro,5,0.0,8,0.0,,,,,1.0,,,1.0,,,,,,,,,,,,
658,Marcos André Paulino Maia,,False,Marcão,293,marcao,0,0.0,1.0,128429,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,6,Marcão,Athlético-PR,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
659,João Victor Machado Cruz,,False,João Cruz,293,joao-cruz,0,0.0,1.0,128431,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,6,J. Cruz,Athlético-PR,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
660,Caio de Oliveira Araújo,,False,Caio Araújo,284,caio-araujo,0,0.0,1.0,128482,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_o6DPisY.png,6,C. Araújo,Grêmio,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
661,Rayan Lucas Marques de Souza,,False,Rayan Lucas,262,rayan-lucas,0,0.0,3.0,128590,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,6,R. Lucas,Flamengo,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
662,William Gomes Carvalho Santos,,False,William Gomes,276,william-gomes,1,2.1,1.56,128668,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,6,W. Gomes,São Paulo,5,0.0,8,0.0,,,1.0,,,,,2.0,,,,,,,,,,,,
663,Luiz Felipe Mathias Silva,,False,Luiz Felipe,1371,luiz-felipe,0,0.0,1.0,128669,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,6,L. Felipe,Cuiabá,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
664,Talles Wander Santos Ribeiro,,False,Talles Wander,276,talles-wander,0,0.0,1.0,128769,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,6,T. Wander,São Paulo,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
665,Estêvão Willian Almeida de Oliveira Gonçalves,,True,Estêvão,275,estevao,8,5.26,6.76,128915,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,7,Estêvão,Palmeiras,5,2.73,8,16.5,,9.0,2.0,6.0,9.0,,2.0,3.0,1.0,1.0,,,,,,,1.0,,,
666,Luciano Giménez Alanda,,True,Luciano Giménez,1371,luciano-gimenez,4,0.15,1.75,129202,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_N1znp7r.png,6,L. Giménez,Cuiabá,5,-0.35,8,0.0,,1.0,2.0,,,,,,,,,,,,,,,,,
667,Mateo Zuleta García,,False,Zuleta,373,zuleta,0,0.0,3.0,129227,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_IBrilAp.png,6,Zuleta,Atlético-GO,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
668,Wendel Silva Passos,,False,Wendel,265,wendel,0,0.0,1.0,129661,,6,Wendel,Bahia,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
669,Pablo de Paula Cardoso,,False,Pablo,267,pablo,0,0.0,1.0,129665,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,6,Pablo,Vasco,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
670,João Pedro Murilo de Paula Morais,,False,JP,267,jp,1,2.9,1.84,129666,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,6,JP,Vasco,4,0.0,8,0.0,,2.0,,,1.0,,,,,,,,,,,,,,,
671,Eduardo Batista dos Santos,,False,Eduardo,373,eduardo,0,0.0,1.0,129761,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,6,Eduardo,Atlético-GO,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
672,Maswel Ananias Silva,,True,Max,373,max,5,0.32,1.72,129766,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,6,Max,Atlético-GO,5,0.17,8,1.2,,,3.0,,3.0,,,,,,,,,,,,1.0,,,
673,João Vitor Cardoso de Souza,,False,João Vitor,286,joao-vitor,0,0.0,1.0,129999,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,6,J. Vitor,Juventude,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
674,Luiz Gustavo da Silva Alves,,False,Luiz Gustavo,373,luiz-gustavo,0,0.0,1.0,130020,,6,L. Gustavo,Atlético-GO,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
675,João Victor Schlickmann Carbone,,False,Carbone,262,carbone,0,0.0,1.0,130190,,6,Carbone,Flamengo,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
676,Erick Ryan Garcia da Silva,,False,Erick Garcia,288,erick-garcia,0,0.0,1.0,130211,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,6,E. Garcia,Criciúma,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
677,Breno Santos Ignacio,,False,Breno Santos,373,breno-santos,0,0.0,2.0,130281,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,6,B. Santos,Atlético-GO,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
678,Pedro Geovane Paranhos Santos,,False,Geovane,373,geovane,0,0.0,1.0,130284,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,6,Geovane,Atlético-GO,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
679,Rhyan Luca Carvalho de Arruda,,False,Rhyan,1371,rhyan,0,0.0,1.0,130305,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_v4dxbma.png,6,Rhyan,Cuiabá,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
680,Rafael Oliveira Pinna,,False,Rafael Pinna,286,rafael-pinna,0,0.0,1.0,130316,,6,R. Pinna,Juventude,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
681,Luiz Gustavo Marinho Ribeiro dos Santos,,False,Luiz Gustavo,267,luiz-gustavo,0,0.0,1.0,130393,,6,L. Gustavo,Vasco,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
682,Jan Fanc Lucumií González,,False,Jan Lucumí,266,jan-lucumi,0,0.0,2.0,130398,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_ewdHwK6.png,6,J. Lucumí,Fluminense,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
683,Robert dos Santos Conceição,,False,Robert Santos,282,robert-santos,0,0.0,3.0,130414,https://s.sde.globo.com/media/person_role/2024/03/27/photo_FORMATO_nXUDlTZ.png,6,R. Santos,Atlético-MG,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
684,Marlon Santos Teodoro,,False,Marlon,286,marlon,0,0.0,2.0,130507,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_eUWGUfv.png,6,Marlon,Juventude,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
685,Vitor de Oliveira Nunes dos Reis,,False,Vitor Reis,275,vitor-reis,0,0.0,1.0,130609,,6,V. Reis,Palmeiras,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
686,Walace dos Santos França,,False,Walace,293,walace,0,0.0,1.0,130844,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_bCOkSpK.png,6,Walace,Athlético-PR,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
687,Igor Eduardo Schlemper,,False,Igor,284,igor,0,0.0,1.0,130884,,6,Igor,Grêmio,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
688,Bruno Fortuna Cheron,,False,Cheron,284,cheron,0,0.0,1.0,130888,,6,Cheron,Grêmio,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
689,Luiz Miguel Borges de Paula,,False,Luis Miguel,287,luis-miguel,0,0.0,1.0,130892,,6,L. Miguel,Vitória,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
690,Yeferson Andrés Rodallega Paz,,False,Rodallega,373,rodallega,0,0.0,2.0,130905,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_RJIqsMI.png,6,Rodallega,Atlético-GO,2,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
691,Diogo Riquelme Rivas do Nascimento,,False,Riquelme,293,riquelme,0,0.0,1.0,130906,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_JsnDwam.png,6,Riquelme,Athlético-PR,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
692,Marcos Vinicius Carvalho dos Reis,,False,Marcão,373,marcao,0,0.0,1.0,130951,,6,Marcão,Atlético-GO,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
693,Iba Ly,,False,Iba Ly,276,iba-ly,0,0.0,1.0,131329,https://s.sde.globo.com/media/person_role/2024/02/25/photo_FORMATO.png,6,I. Ly,São Paulo,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
694,Jardiel Maciel Libertino da Silva,,False,Jardiel,284,jardiel,0,0.0,1.0,131455,,6,Jardiel,Grêmio,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
695,Yarlen Faustino Augusto,,True,Yarlen,263,yarlen,2,0.6,1.94,131512,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_yss1MD0.png,6,Yarlen,Botafogo,5,0.14,8,1.2,,1.0,,,,,,,,,,,,,,,,,,
696,Henrique Fabiano do Carmo,,False,Henrique,276,henrique,0,0.0,1.0,131518,,6,Henrique,São Paulo,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
697,André Oliveira e Silva,,True,André Silva,276,andre-silva,8,2.34,5.61,131617,https://s.sde.globo.com/media/person_role/2024/04/04/photo_FORMATO_E0Q8gBr.png,6,A. Silva,São Paulo,5,-0.21,8,0.0,,2.0,6.0,4.0,4.0,,1.0,,1.0,1.0,,,,,,,,,,
698,Felipe Longo Fernandes da Silva,,False,Felipe Longo,264,felipe-longo,0,0.0,1.0,131753,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220.png,6,F. Longo,Corinthians,1,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
699,Gabriel da Silva Lopes,,False,Gabriel Lopes,280,gabriel-lopes,0,0.0,1.0,131758,https://s.sde.globo.com/media/person_role/2024/03/10/photo_220x220_532yNFc.png,6,G. Lopes,Bragantino,4,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
700,João Vitor Lima Nogueira da Silva,,False,João Lima,284,joao-lima,0,0.0,1.0,132344,https://s.sde.globo.com/media/person_role/2024/04/02/photo_220x220_TAVxUY5.png,6,J. Lima,Grêmio,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
701,Kelvin Javier Flórez Mosquera,,False,Kelvin,280,kelvin,0,0.0,1.0,132524,,6,Kelvin,Bragantino,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
702,Vinicius Mendonça Pereira,,True,Vinicinho,280,vinicinho,1,0.2,0.98,132580,,6,Vinicinho,Bragantino,5,-0.02,8,0.2,,,1.0,,1.0,,,,,,,,,,,,,,,
703,Mateus Gabriel Schaffer,,False,Mateus Schaffer,286,mateus-schaffer,0,0.0,1.0,132679,https://s.sde.globo.com/media/person_role/2024/04/28/photo_FORMATO_1BodwEt.png,6,M. Schaffer,Juventude,3,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
704,Fabiano Rodrigues Pereira,,False,Fabiano,263,fabiano,0,0.0,1.0,132733,,6,Fabiano,Botafogo,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
705,Álvaro Adriano Teixeira Pacheco,,True,Álvaro Pacheco,267,alvaro-pacheco,2,2.24,8.05,132984,https://s.sde.globo.com/media/person_role/2024/05/21/photo_FORMATO_xCm41NL.png,7,Ã. Pacheco,Vasco,6,-0.39,8,2.17,,,,,,,,,,,,,,,,,,,,
706,Arthur Rodrigues Viana,,False,Arthur Viana,283,arthur-viana,0,0.0,1.0,133528,https://s.sde.globo.com/media/person_role/2024/06/13/photo_FORMATO.png,6,A. Viana,Cruzeiro,5,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,
707,Kayke Ayrton dos Santos Evaristo,,True,Kayke,293,kayke,1,0.0,0.9,133529,,6,Kayke,Athlético-PR,5,-0.1,8,0.0,,,,,,,,,,,,,,,,,,,,
