,atletas.minimo_para_valorizar,atletas.media_num,atletas.nome,atletas.posicao_id,atletas.clube_id,atletas.apelido_abreviado,atletas.clube.id.full.name,atletas.apelido,atletas.preco_num,atletas.pontos_num,atletas.atleta_id,atletas.foto,atletas.entrou_em_campo,atletas.slug,atletas.jogos_num,atletas.status_id,atletas.variacao_num,atletas.rodada_id,CA,DE,FS,GS,SG,A,CV,DS,FC,FD,FF,G,I,V,FT,PP,PS,GC,PC,DP
620,,0.0,Lucas Eduardo de Souza Oliveira,4,267,L. Eduardo,Vasco,Lucas Eduardo,1.0,0.0,122379,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_1YblXkK.png,False,lucas-eduardo,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
621,,0.0,Matheus Gabriel Julião Damasceno,2,267,Julião,Vasco,Julião,1.0,0.0,122380,https://s.sde.globo.com/media/person_role/2024/05/09/photo_FORMATO_7dRSlSv.png,False,juliao,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
622,,0.97,Talisson de Almeida,5,280,Talisson,Bragantino,Talisson,2.47,0.0,122393,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_HTUJbDI.png,False,talisson,4,6,0.0,18,,,3.0,,,,,1.0,4.0,2.0,,,,,,,,,,
623,,1.51,Gustavo Ribeiro Neves,4,280,Gustavinho,Bragantino,Gustavinho,2.86,0.0,122394,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_ayQ4fZH.png,False,gustavinho,14,6,0.0,18,,,5.0,,,2.0,,7.0,8.0,1.0,2.0,,,,,,,,,
624,,1.64,Ryan Gustavo de Lima,4,264,Ryan,Corinthians,Ryan,2.24,4.0,122396,,True,ryan,5,7,0.8,18,1.0,,3.0,,,,,7.0,5.0,,1.0,,,,,,,,,
625,,-0.3,Pablo Santos de Alcantara,4,287,P. Baianinho,Vitória,Pablo Baianinho,0.79,0.0,122413,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_58gJ7zZ.png,False,pablo-baianinho,1,6,0.0,18,,,,,,,,,1.0,,,,,,,,,,,
626,,0.77,Lucca Holanda Sampaio Tavares,5,285,Lucca,Internacional,Lucca,2.06,1.3,122420,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ki8AphB.png,True,lucca,7,6,0.11,18,,,6.0,,,,,2.0,5.0,,2.0,,1.0,,,,,,,
627,,1.1,Isaac Rodrigues de Lima,5,266,Isaac,Fluminense,Isaac,2.3,0.0,122439,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_Lguei9P.png,False,isaac,2,6,0.0,18,,,2.0,,,,,1.0,,,,,,,,,,,,
628,,1.26,Rayan Vitor Simplício Rocha,5,267,Rayan,Vasco,Rayan,2.51,0.0,122486,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_DAjK7yT.png,False,rayan,11,6,0.0,18,1.0,,6.0,,,,,4.0,3.0,2.0,7.0,,,,,,,,,
629,,0.0,Gabriel Souza da Silva,5,267,GB,Vasco,GB,1.0,0.0,122487,,False,gb,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
630,,2.9,Emerson Rivaldo Rodríguez Valois,5,267,E. Rodríguez,Vasco,Emerson Rodríguez,3.82,2.9,122525,https://s.sde.globo.com/media/person_role/2024/07/16/photo_FORMATO_K1FY4p0.png,True,emerson-rodriguez,1,6,0.82,18,,,1.0,,,,,,,,3.0,,,,,,,,,
631,,0.0,Lucas Furtado dos Santos,1,262,L. Furtado,Flamengo,Lucas Furtado,1.0,0.0,122575,,False,lucas-furtado,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
632,,0.0,Alexsandro Amorim de Freitas Filho,4,356,Amorim,Fortaleza,Amorim,1.0,0.0,122598,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_tKEntj2.png,False,amorim,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
633,,0.0,Matheus José Belém de Souza,3,276,M. Belém,São Paulo,Matheus Belém,2.0,0.0,122602,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_kBJ7dRJ.png,False,matheus-belem,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
634,,0.45,João Wellington Gadelha Melo de Oliveira,4,283,Japa,Cruzeiro,Japa,1.75,0.0,122660,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7IIL65y.png,False,japa,4,6,0.0,18,,,,,,,,2.0,2.0,,,,,,,,,,,
635,,2.6,Lucas de Souza Cunha,3,280,L. Cunha,Bragantino,Lucas Cunha,6.38,0.0,122755,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_bGdGTnU.png,False,lucas-cunha,2,6,0.0,18,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
636,,1.2,Jadson Alves de Lima,5,1371,Jadson,Cuiabá,Jadson,1.36,0.0,122797,https://s.sde.globo.com/media/person_role/2024/07/03/photo_FORMATO_FIHzuX5.png,False,jadson,1,6,0.0,18,,,,,,,,,,1.0,,,,,,,,,,
637,,0.0,Gustavo Daniel da Silva Gonçalves,2,373,G. Daniel,Atlético-GO,Gustavo Daniel,1.0,0.0,122819,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_y7ZiXUn.png,False,gustavo-daniel,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
638,,-0.05,Abner Salles da Silva,3,286,Abner,Juventude,Abner,0.72,0.0,122861,,False,abner,2,7,0.0,18,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
639,,1.73,Emiliano Rodríguez Rosales,5,373,E. Rodríguez,Atlético-GO,Emiliano Rodríguez,3.4,0.0,122887,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_1aZ2q89.png,False,emiliano-rodriguez,15,2,0.0,18,1.0,,19.0,,,,,5.0,5.0,6.0,8.0,,7.0,,,,,,,
640,,0.0,Patrick Roberto da Silva Campos,4,275,Patrick,Palmeiras,Patrick,1.0,0.0,122990,https://s.sde.globo.com/media/person_role/2023/02/28/photo_FORMATO_JpQIiS0.png,False,patrick,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
641,,0.0,Marcello Gesteira de Souza,3,265,Marcello,Bahia,Marcello,1.0,0.0,122995,,False,marcello,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
642,,0.0,Tiago Souza de Jesus Carvalho,5,265,Tiago,Bahia,Tiago,2.0,0.0,123004,,False,tiago,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
643,,0.0,Sidney de Carvalho Duarte,4,265,Sidney,Bahia,Sidney,1.0,0.0,123005,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_JMWs04L.png,False,sidney,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
644,,0.0,Luis Henrique Hoffmann,5,284,Zinho,Grêmio,Zinho,1.0,0.0,123153,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_dzNYC4x.png,False,zinho,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
645,,3.31,Carlos Eduardo Amaral Pereira de Castro,5,282,Cadu,Atlético-MG,Cadu,3.79,0.0,123359,https://s.sde.globo.com/media/person_role/2023/04/13/photo_FORMATO_FDCeBal.png,False,cadu,12,6,0.0,18,,,21.0,,,,,15.0,16.0,3.0,2.0,1.0,2.0,,1.0,,,,,
646,,2.8,Cauly Oliveira Souza,4,265,Cauly,Bahia,Cauly,6.47,2.6,123360,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_31M3s89.png,True,cauly,16,7,0.15,18,,,18.0,,,2.0,,3.0,7.0,4.0,7.0,1.0,1.0,,2.0,,,,,
647,,0.0,Roger Gabriel Farias de Jesus,4,265,Roger,Bahia,Roger,1.0,0.0,123494,https://s.sde.globo.com/media/person_role/2024/04/03/photo_FORMATO_lrs7L9Q.png,False,roger,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
648,,0.0,João Victor Broad Moreira Guimarães,4,265,Jota,Bahia,Jota,1.0,0.0,123497,,False,jota,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
649,,2.13,José Guilherme de Lima Costa,2,284,Z. Guilherme,Grêmio,Zé Guilherme,2.24,0.0,123717,https://s.sde.globo.com/media/person_role/2023/05/09/photo_FORMATO_HA7qoxl.png,False,ze-guilherme,4,6,0.0,18,,,1.0,,1.0,,,3.0,2.0,,,,,,,,,,,
650,,2.98,Brahian Palacios Alzate,5,282,Palacios,Atlético-MG,Palacios,4.41,0.0,123873,https://s.sde.globo.com/media/person_role/2024/03/07/photo_220x220_b3oriPT.png,False,palacios,10,6,0.0,18,1.0,,4.0,,,1.0,,8.0,3.0,4.0,3.0,1.0,1.0,,,,,,,
651,,0.17,Fábio Soares dos Santos,5,287,Fábio,Vitória,Fábio,1.55,0.0,123960,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_ipoYISJ.png,False,fabio,3,6,0.0,18,,,1.0,,,,,,,,,,,,,,,,,
652,,0.0,Riquelme Reis de Almeida de Jesus dos Santos,4,280,Riquelme,Bragantino,Riquelme,1.0,0.0,123961,,False,riquelme,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
653,,1.49,Henry David Mosquera Sánchez,5,280,H. Mosquera,Bragantino,Henry Mosquera,3.35,4.8,124239,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_id8Dwn8.png,True,henry-mosquera,15,6,0.41,18,3.0,,13.0,,,1.0,,5.0,17.0,5.0,5.0,,1.0,,1.0,,,,,
654,,0.8,Isaac Aguiar Tomich,5,282,Isaac,Atlético-MG,Isaac,1.22,0.0,124247,https://s.sde.globo.com/media/person_role/2023/04/22/photo_FORMATO_3csZZPr.png,False,isaac,1,6,0.0,18,,,,,,,,,,,1.0,,,,,,,,,
655,,0.98,Gustavo Prado Alves,4,285,G. Prado,Internacional,Gustavo Prado,1.77,1.2,124271,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Ph1gWxf.png,True,gustavo-prado,12,6,0.05,18,1.0,,4.0,,,,,6.0,8.0,3.0,3.0,,,,,,,,,
656,,7.5,Gabriel Carvalho Teixeira,4,285,G. Carvalho,Internacional,Gabriel Carvalho,3.8,0.0,124275,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_Qpx6o0t.png,False,gabriel-carvalho,1,6,0.0,18,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,
657,,0.0,Ricardo Mathias da Silva,5,285,R. Mathias,Internacional,Ricardo Mathias,2.0,0.0,124280,https://s.sde.globo.com/media/person_role/2023/04/03/photo_FORMATO_KQzCuL1.png,False,ricardo-mathias,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
658,,1.4,Allyson Aires dos Santos,3,1371,Allyson,Cuiabá,Allyson,2.31,0.0,124340,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_NECUM0Z.png,False,allyson,1,6,0.0,18,1.0,,,,,,,2.0,,,,,,,,,,,,
659,,0.0,Leonardo de Aragão Carvalho,1,283,L. Aragão,Cruzeiro,Léo Aragão,2.0,0.0,124369,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_7877COP.png,False,leo-aragao,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
660,,5.61,Mateo Ponte Costa,2,263,M. Ponte,Botafogo,Mateo Ponte,7.53,0.0,124481,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_S1d60nA.png,False,mateo-ponte,7,2,0.0,18,2.0,,2.0,,2.0,,,15.0,15.0,,1.0,2.0,,,,,,,,
661,,0.0,Bernardo Romeo Benítez Fariña,5,293,R. Benítez,Athlético-PR,Romeo Benítez,3.0,0.0,124509,https://s.sde.globo.com/media/person_role/2024/03/05/photo_FORMATO_60xT1wl.png,False,romeo-benitez,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
662,,0.0,Agustín Giay,2,275,Giay,Palmeiras,Giay,5.0,0.0,124526,https://s.sde.globo.com/media/person_role/2024/07/08/photo_FORMATO_cssYjfO.png,False,giay,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
663,,0.0,Roque Santos de Jesus Júnior,3,287,R. Júnior,Vitória,Roque Júnior,2.0,0.0,124663,https://s.sde.globo.com/media/person_role/2024/07/19/photo_FORMATO_h1raV1Z.png,False,roque-junior,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
664,,0.0,Felipe Negrucci Berdague,4,276,F. Negrucci,São Paulo,Felipe Negrucci,2.0,0.0,124674,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Ftjtc7V.png,False,felipe-negrucci,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
665,,0.6,Paulo Vitor Monteiro,4,282,P. Vitor,Atlético-MG,Paulo Vitor,1.06,0.0,124690,https://s.sde.globo.com/media/person_role/2023/05/07/photo_FORMATO_1HEXq1i.png,True,paulo-vitor,5,6,-0.3,18,1.0,,5.0,,,,,3.0,7.0,,,,,,,,,,,
666,,0.0,Leandro Mathias Silva Bueno,1,276,Leandro,São Paulo,Leandro,1.0,0.0,124701,,False,leandro,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
667,,2.5,João Henrique Mendes da Silva,2,266,J. Henrique,Fluminense,João Henrique,2.24,0.0,124728,https://s.sde.globo.com/media/person_role/2023/05/16/photo_FORMATO_L1i5sSp.png,False,joao-henrique,2,6,0.0,18,,,,,,1.0,,,,,,,,,,,,,,
668,,0.63,Nathan Ribeiro Fernandes,5,284,N. Fernandes,Grêmio,Nathan Fernandes,2.27,0.0,124757,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_nzWNsYv.png,False,nathan-fernandes,14,6,0.0,18,3.0,,10.0,,,,1.0,6.0,9.0,2.0,4.0,,1.0,,,,,,,
669,,2.17,Kauã Elias Nogueira,5,266,K. Elias,Fluminense,Kauã Elias,3.12,8.5,124821,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_UGP7Pol.png,True,kaua-elias,9,6,-0.02,18,1.0,,1.0,,,,,1.0,5.0,3.0,1.0,2.0,,,,,,,,
670,,0.0,Jonathan de Jesus Alves,3,283,J. Jesus,Cruzeiro,Jonathan Jesus,3.0,0.0,124912,https://s.sde.globo.com/media/person_role/2024/06/21/photo_FORMATO_gDnfcOD.png,False,jonathan-jesus,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
671,,0.0,Renato Santos da Cruz,3,264,Renato,Corinthians,Renato,1.0,0.0,124918,https://s.sde.globo.com/media/person_role/2023/06/03/photo_FORMATO_kkl0avZ.png,False,renato,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
672,,0.0,Wesley Costa da Silva,2,284,W. Costa,Grêmio,Wesley Costa,1.0,0.0,125000,https://s.sde.globo.com/media/person_role/2023/09/03/photo_FORMATO_tWVFhHY.png,False,wesley-costa,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
673,,1.1,Robert Vinicius Rodrigues Silva,5,283,Robert,Cruzeiro,Robert,2.38,0.0,125050,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_0Vl4WfI.png,True,robert,12,6,-0.07,18,1.0,,3.0,,,1.0,,3.0,2.0,2.0,3.0,,1.0,,,,,,,
674,,0.0,Viery Fernandes Santos Lopes,3,284,Viery,Grêmio,Viery,1.0,0.0,125467,,False,viery,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
675,,2.57,Alisson Santana Lopes da Fonseca,4,282,Alisson,Atlético-MG,Alisson,4.36,0.0,125469,https://s.sde.globo.com/media/person_role/2024/03/12/photo_FORMATO_THGcoZm.png,False,alisson,9,5,0.0,18,,,10.0,,,,,8.0,9.0,4.0,8.0,,,,,,,,,
676,,1.7,Sérgio Antonio de Luiz Junior,5,267,Serginho,Vasco,Serginho,3.44,0.0,125471,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_ytTWQ9L.png,False,serginho,2,6,0.0,18,1.0,,3.0,,,,,2.0,2.0,1.0,,,1.0,,,,,,,
677,,0.0,João Pedro de Sousa Rodrigues,3,264,J. Pedro,Corinthians,João Pedro,0.9,0.0,125488,https://s.sde.globo.com/media/person_role/2023/08/19/photo_FORMATO.png,False,joao-pedro,1,6,0.0,18,,,,,,,,,,,,,,,,,,,,
678,,0.0,Eduardo Kogitzki Anastacio,4,293,Dudu,Athlético-PR,Dudu,1.0,0.0,125746,https://s.sde.globo.com/media/person_role/2023/07/07/photo_FORMATO_3PWOW7f.png,False,dudu,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
679,,0.0,Rafael Monteiro Reis,2,266,R. Monteiro,Fluminense,Rafael Monteiro,1.0,0.0,125804,https://s.sde.globo.com/media/person_role/2023/07/09/photo_FORMATO.png,False,rafael-monteiro,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
680,,1.97,Bruno Zapelli,4,293,Zapelli,Athlético-PR,Zapelli,4.55,3.2,125926,https://s.sde.globo.com/media/person_role/2023/07/21/photo_FORMATO_hPfi5y5.png,True,zapelli,16,6,0.35,18,2.0,,7.0,,,2.0,,9.0,12.0,3.0,4.0,,1.0,,2.0,,,,,
681,,2.83,Gustavo Nunes Fernandes Gomes,5,284,G. Nunes,Grêmio,Gustavo Nunes,3.56,0.7,126117,https://s.sde.globo.com/media/person_role/2024/03/13/photo_FORMATO.png,True,gustavo-nunes,15,2,-0.01,18,5.0,,24.0,,,1.0,,9.0,11.0,4.0,3.0,2.0,2.0,,,,,,,
682,,0.0,Paulo Lucas Santos de Paula,4,267,Paulinho,Vasco,Paulinho,6.0,0.0,126182,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_zLpxwyY.png,False,paulinho,0,5,0.0,18,,,,,,,,,,,,,,,,,,,,
683,,3.56,Derik Gean Severino Lacerda,5,1371,D. Lacerda,Cuiabá,Derik Lacerda,4.66,3.9,126216,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_cgYyCgr.png,True,derik-lacerda,9,6,-0.44,18,4.0,,16.0,,,,,8.0,9.0,1.0,5.0,2.0,1.0,,,,,,,
684,,0.0,Lucas da Silva Justen,2,266,Justen,Fluminense,Justen,3.0,0.0,126387,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_9KI5y7C.png,False,justen,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
685,,3.25,Álvaro Martín Barreal,5,283,Barreal,Cruzeiro,Barreal,4.23,-1.3,126471,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_rsHwvD6.png,True,barreal,12,3,-1.18,18,2.0,,9.0,,,3.0,,8.0,11.0,4.0,3.0,1.0,,,,,,,,
686,,0.0,Lucas Lima Linhares,4,356,Luquinhas,Fortaleza,Luquinhas,2.0,0.0,126697,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_NgK9gAI.png,False,luquinhas,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
687,,4.04,Igor Caique Coronado,4,264,I. Coronado,Corinthians,Igor Coronado,7.94,0.0,126900,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_Bzw6tC2.png,False,igor-coronado,15,6,0.0,18,2.0,,17.0,,,1.0,,24.0,12.0,4.0,14.0,1.0,,,,,,,,
688,,5.12,Fernando Seabra,6,283,F. Seabra,Cruzeiro,Fernando Seabra,8.03,1.3,126977,https://s.sde.globo.com/media/person_role/2024/04/09/photo_220x220_GrLAgQt.png,True,fernando-seabra,16,7,-1.0,18,,,,,,,,,,,,,,8.0,,,,,,
689,,5.77,Artur Jorge Torres Gomes Araújo Amorim,6,263,A. Jorge,Botafogo,Artur Jorge,9.19,7.34,127273,https://s.sde.globo.com/media/person_role/2024/04/05/photo_220x220_4pgYWQ9.png,True,artur-jorge,18,7,0.18,18,,,,,,,,,,,,,,12.0,,,,,,
690,,0.0,Matheus dos Reis Francisco,5,266,M. Reis,Fluminense,Matheus Reis,1.0,0.0,127969,,False,matheus-reis,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
691,,0.45,Randerson de Sousa Almeida,4,373,Randerson,Atlético-GO,Randerson,1.83,0.0,128099,,False,randerson,2,6,0.0,18,,,,,,,,1.0,1.0,,,,,,,,,,,
692,,0.0,Marcos André Paulino Maia,3,293,Marcão,Athlético-PR,Marcão,1.0,0.0,128429,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_560IfKk.png,False,marcao,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
693,,1.2,João Victor Machado Cruz,4,293,J. Cruz,Athlético-PR,João Cruz,1.36,0.0,128431,https://s.sde.globo.com/media/person_role/2023/10/17/photo_FORMATO_WnvtCLu.png,False,joao-cruz,1,6,0.0,18,,,,,,,,1.0,,,,,,,,,,,,
694,,0.0,Caio de Oliveira Araújo,4,284,C. Araújo,Grêmio,Caio Araújo,1.0,0.0,128482,https://s.sde.globo.com/media/person_role/2023/10/18/photo_FORMATO_o6DPisY.png,False,caio-araujo,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
695,,0.0,Rayan Lucas Marques de Souza,4,262,R. Lucas,Flamengo,Rayan Lucas,3.0,0.0,128590,https://s.sde.globo.com/media/person_role/2023/12/06/photo_FORMATO_eCO6g7f.png,False,rayan-lucas,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
696,,1.1,William Gomes Carvalho Santos,5,276,W. Gomes,São Paulo,William Gomes,1.45,0.0,128668,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_R4UlTHA.png,False,william-gomes,2,6,0.0,18,1.0,,,,,,,,1.0,3.0,,,1.0,,,,,,,
697,,0.0,Luiz Felipe Mathias Silva,4,1371,L. Felipe,Cuiabá,Luiz Felipe,1.0,0.0,128669,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_JOhmWKE.png,False,luiz-felipe,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
698,,0.0,Talles Wander Santos Ribeiro,5,276,T. Wander,São Paulo,Talles Wander,1.0,0.0,128769,https://s.sde.globo.com/media/person_role/2023/11/23/photo_FORMATO.png,False,talles-wander,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
699,,6.86,Estêvão Willian Almeida de Oliveira Gonçalves,5,275,Estêvão,Palmeiras,Estêvão,7.2,0.0,128915,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_ndyx6H0.png,False,estevao,17,6,0.0,18,2.0,,15.0,,,4.0,,21.0,15.0,12.0,15.0,5.0,2.0,,1.0,,1.0,,,
700,,-0.56,Luciano Giménez Alanda,5,1371,L. Giménez,Cuiabá,Luciano Giménez,0.73,0.0,129202,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_N1znp7r.png,False,luciano-gimenez,5,6,0.0,18,,,,,,,1.0,1.0,3.0,,,,1.0,,,,,,,
701,,3.27,Mateo Zuleta García,4,373,Zuleta,Atlético-GO,Zuleta,5.05,0.0,129227,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_IBrilAp.png,False,zuleta,3,6,0.0,18,1.0,,2.0,,,,,2.0,2.0,,,1.0,,,,,,,,
702,,0.0,Wendel Silva Passos,4,265,Wendel,Bahia,Wendel,1.0,0.0,129661,,False,wendel,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
703,,0.0,Pablo de Paula Cardoso,1,267,Pablo,Vasco,Pablo,1.0,0.0,129665,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bizaQoV.png,False,pablo,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
704,,2.61,João Pedro Murilo de Paula Morais,4,267,JP,Vasco,JP,3.34,0.0,129666,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_bBaUSEp.png,False,jp,9,6,0.0,18,,,4.0,,,1.0,,12.0,6.0,2.0,2.0,,1.0,,,,,,,
705,,0.0,Lucas Fonseca Gomes Barreto,1,263,L. Barreto,Botafogo,Lucas Barreto,1.0,0.0,129697,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_wPOUIvU.png,False,lucas-barreto,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
706,,0.0,Eduardo Batista dos Santos,1,373,Eduardo,Atlético-GO,Eduardo,1.0,0.0,129761,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_KXJszMB.png,False,eduardo,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
707,,0.62,Maswel Ananias Silva,5,373,Max,Atlético-GO,Max,1.6,0.0,129766,https://s.sde.globo.com/media/person_role/2024/03/16/photo_FORMATO_czuX078.png,False,max,12,6,0.0,18,2.0,,6.0,,,,,3.0,5.0,3.0,,,1.0,,,,1.0,,,
708,,0.0,João Vitor Cardoso de Souza,2,286,J. Vitor,Juventude,João Vitor,1.0,0.0,129999,https://s.sde.globo.com/media/person_role/2024/04/10/photo_FORMATO_JTq9k1X.png,False,joao-vitor,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
709,,-0.3,Luiz Gustavo da Silva Alves,3,373,L. Gustavo,Atlético-GO,Luiz Gustavo,0.79,0.0,130020,,False,luiz-gustavo,1,6,0.0,18,,,,,,,,,1.0,,,,,,,,,,,
710,,0.0,João Victor Schlickmann Carbone,2,262,Carbone,Flamengo,Carbone,1.0,0.0,130190,,False,carbone,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
711,,0.0,Erick Ryan Garcia da Silva,3,288,E. Garcia,Criciúma,Erick Garcia,1.0,0.0,130211,https://s.sde.globo.com/media/person_role/2024/04/11/photo_FORMATO_iq2Ogip.png,False,erick-garcia,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
712,,4.35,Leandro Viana da Silva Gama,2,267,Leandrinho,Vasco,Leandrinho,5.02,0.0,130254,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_5FEEg9Y.png,False,leandrinho,4,6,0.0,18,,,4.0,,1.0,,,2.0,,,,1.0,,,,,,,,
713,,3.93,Guilherme Estrella de Paiva,4,267,G. Estrella,Vasco,Guilherme Estrella,3.89,0.0,130255,https://s.sde.globo.com/media/person_role/2024/01/18/photo_FORMATO_l9qdew2.png,False,guilherme-estrella,3,5,0.0,18,1.0,,4.0,,,,,2.0,4.0,,2.0,1.0,,,,,,,,
714,,0.0,Phillipe Gabriel Pires de Oliveira,1,267,P. Gabriel,Vasco,Phillipe Gabriel,1.0,0.0,130280,https://s.sde.globo.com/media/person_role/2024/07/06/photo_FORMATO_La3OCV2.png,False,phillipe-gabriel,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
715,,0.0,Breno Santos Ignacio,4,373,B. Santos,Atlético-GO,Breno Santos,2.0,0.0,130281,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_LIIpUay.png,False,breno-santos,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
716,,0.0,Pedro Geovane Paranhos Santos,5,373,Geovane,Atlético-GO,Geovane,1.0,0.0,130284,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_OZZRB6n.png,False,geovane,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
717,,0.0,Rhyan Luca Carvalho de Arruda,1,1371,Rhyan,Cuiabá,Rhyan,1.0,0.0,130305,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_v4dxbma.png,False,rhyan,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
718,,0.0,Rafael Oliveira Pinna,5,286,R. Pinna,Juventude,Rafael Pinna,1.0,0.0,130316,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_keCwUL8.png,False,rafael-pinna,0,6,0.0,18,,,,,,,,,,,,,,,,,,,,
