,atletas.variacao_num,atletas.clube.id.full.name,atletas.jogos_num,atletas.apelido,atletas.slug,atletas.pontos_num,atletas.media_num,atletas.status_id,atletas.clube_id,atletas.preco_num,atletas.posicao_id,atletas.atleta_id,atletas.apelido_abreviado,atletas.minimo_para_valorizar,atletas.entrou_em_campo,atletas.foto,atletas.rodada_id,atletas.nome,CA,DS,FC,FD,FF,FS,SG,A,FT,G,V,CV,I,PC,DE,GS,PP,PS,DP,GC
512,0.0,Fluminense,0,Gustavo Ramalho,gustavo-ramalho,0.0,0.0,6,266,1.0,1,111837,G. Ramalho,,False,https://s.sde.globo.com/media/person_role/2021/03/11/93f569dba64ea879ba52b815372f17f4_FORMATO.png,30,Gustavo Ramalho Bremer Pinto,,,,,,,,,,,,,,,,,,,,
513,0.0,Fluminense,6,Felipe Andrade,felipe-andrade,0.0,2.18,6,266,3.56,3,111839,F. Andrade,,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_D9UhaMY.png,30,Felipe de Andrade Vieira,,6.0,3.0,,1.0,2.0,1.0,,,,,,,,,,,,,
514,0.0,Athlético-PR,9,Felipinho,felipinho,0.0,1.63,6,293,2.67,4,112017,Felipinho,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_WNPv1gX.png,30,Antonio Feliphe Costa Silva,2.0,11.0,4.0,1.0,,7.0,,,,,,,,,,,,,,
515,0.0,Criciúma,0,Adriano,adriano,0.0,0.0,6,288,1.0,5,112020,Adriano,,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_nohrP8R.png,30,Adriano Silveira Borges Filho,,,,,,,,,,,,,,,,,,,,
516,0.0,Internacional,0,Paulo Victor,paulo-victor,0.0,0.0,6,285,3.0,2,112141,P. Victor,,False,https://s.sde.globo.com/media/person_role/2024/08/29/photo_FORMATO.png,30,Paulo Victor de Almeida Barbosa,,,,,,,,,,,,,,,,,,,,
517,0.0,Cruzeiro,0,Gabriel Grando,gabriel-grando,0.0,0.0,6,283,4.0,1,112616,G. Grando,,False,https://s.sde.globo.com/media/person_role/2024/04/25/photo_FORMATO_2UrGVBG.png,30,Gabriel Hamester Grando,,,,,,,,,,,,,,,,,,,,
518,0.0,Cruzeiro,13,Kaiki Bruno,kaiki-bruno,0.0,4.65,6,283,6.18,2,112709,K. Bruno,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_vh3WAlQ.png,30,Kaiki Bruno da Silva,2.0,23.0,13.0,1.0,5.0,17.0,5.0,,,,,,,,,,,,,
519,-0.13,Palmeiras,27,Aníbal Moreno,anibal-moreno,1.6,3.06,7,275,5.33,4,112869,A. Moreno,,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_exCTW9r.png,30,Aníbal Ismael Moreno,6.0,46.0,23.0,5.0,11.0,25.0,,1.0,,1.0,,,1.0,,,,,,,
520,-0.32,Juventude,22,Lucas Barbosa,lucas-barbosa,7.3,4.88,7,286,8.98,5,112886,L. Barbosa,,True,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_v69l3WS.png,30,Lucas Henrique Barbosa,7.0,51.0,44.0,6.0,19.0,27.0,,2.0,,3.0,,1.0,4.0,,,,,,,
521,0.0,Vasco,22,Sforza,sforza,0.0,1.95,6,267,3.89,4,112906,Sforza,,False,https://s.sde.globo.com/media/person_role/2024/02/19/photo_FORMATO.png,30,Juan Sebastián Sforza,3.0,20.0,16.0,1.0,5.0,21.0,,,1.0,1.0,,,,,,,,,,
522,-0.57,Cruzeiro,5,Peralta,peralta,0.0,1.44,6,283,3.19,4,112985,Peralta,,True,,30,Fabrizio José Peralta Ramírez,1.0,6.0,6.0,1.0,2.0,,,,,,,,,,,,,,,
523,0.0,Juventude,0,Lucas Wingert,lucas-wingert,0.0,0.0,6,286,3.0,1,113014,L. Wingert,,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_wdQRVkb.png,30,Lucas Leandro Wingert,,,,,,,,,,,,,,,,,,,,
524,0.0,Fortaleza,10,Kervin Andrade,kervin-andrade,0.0,2.91,6,356,5.39,4,113073,K. Andrade,,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_AOrvNkN.png,30,Kervin Mario Andrade Navarro,2.0,9.0,6.0,2.0,4.0,7.0,,1.0,,1.0,,,,,,,,,,
525,0.0,Fortaleza,4,Mancuso,mancuso,0.0,5.12,6,356,6.97,2,113078,Mancuso,,False,https://s.sde.globo.com/media/person_role/2024/08/14/photo_FORMATO_uJ8Vv8I.png,30,Eros Nazareno Mancuso,,10.0,9.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,
526,-0.52,Palmeiras,27,Flaco López,flaco-lopez,-1.9,4.74,7,275,6.51,5,113103,F. López,,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_leI4Pi1.png,30,José Manuel Alberto López,7.0,12.0,40.0,12.0,20.0,22.0,,3.0,2.0,9.0,,,16.0,,,,,,,
527,-0.43,Bragantino,15,Nathan Mendes,nathan-mendes,1.8,2.66,6,280,4.85,2,113157,N. Mendes,,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_avgtjrS.png,30,Nathan Gabriel de Souza Mendes,5.0,19.0,12.0,3.0,1.0,13.0,2.0,1.0,,,,,1.0,,,,,,,
528,0.39,Fluminense,16,Marquinhos,marquinhos,4.0,3.93,7,266,7.39,5,113158,Marquinhos,,True,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_aBFrEHr.png,30,Marcus Vinícius Oliveira Alencar,2.0,21.0,15.0,6.0,8.0,31.0,,1.0,3.0,,,,1.0,,,,,1.0,,
529,0.0,Palmeiras,0,Michel,michel,0.0,0.0,6,275,2.0,3,113159,Michel,,False,https://s.sde.globo.com/media/person_role/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png,30,Michel Augusto Modesto Rafael dos Santos,,,,,,,,,,,,,,,,,,,,
530,0.0,São Paulo,3,Pablo Maia,pablo-maia,0.0,2.73,5,276,6.49,4,113359,P. Maia,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_h3xykq1.png,30,Pablo Gonçalves Maia Fortunato,,4.0,6.0,,4.0,4.0,,,,,,,,,,,,,,
531,-0.47,Atlético-GO,6,Lacava,lacava,1.7,2.02,7,373,3.72,5,113434,Lacava,,True,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_ZNed6IC.png,30,Matías Rafael Lacava González,1.0,4.0,7.0,3.0,6.0,4.0,,,,,,,,,,,,,,
532,0.0,Grêmio,14,Du Queiroz,du-queiroz,0.0,2.31,6,284,5.31,4,113687,D. Queiroz,,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_XOn9XLw.png,30,Eduardo Santos Queiroz,2.0,24.0,6.0,3.0,4.0,1.0,,,,,,,,,,,,,,
533,0.0,Bragantino,15,Douglas Mendes,douglas-mendes,0.0,3.15,6,280,4.27,3,114311,D. Mendes,,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_DOCYU5o.png,30,Douglas Mendes Moreira,2.0,15.0,19.0,,6.0,2.0,3.0,,,2.0,,,,,,,,,,
534,-0.22,Athlético-PR,16,Gamarra,gamarra,0.8,2.96,7,293,5.73,3,114334,Gamarra,,True,https://s.sde.globo.com/media/person_role/2024/01/10/photo_FORMATO_IjL8XS2.png,30,Mateo Gamarra González,7.0,19.0,15.0,6.0,9.0,7.0,3.0,,1.0,,,,,,,,,,,
535,0.0,Cuiabá,3,Juan Tavares,juan-tavares,0.0,2.67,6,1371,2.48,2,114497,J. Tavares,,False,https://s.sde.globo.com/media/person_role/2024/05/02/photo_220x220.png,30,Juan Pablo Vilela Tavares,1.0,8.0,4.0,,2.0,,,,,,,,,1.0,,,,,,
536,0.0,Flamengo,2,Cleiton,cleiton,0.0,1.1,6,262,2.2,3,114790,Cleiton,,False,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_TNiLoQL.png,30,Cleiton Santana dos Santos,,1.0,2.0,,2.0,,,,,,,,,,,,,,,
537,0.0,Juventude,9,Lucas Freitas,lucas-freitas,0.0,1.75,6,286,2.26,3,115141,L. Freitas,,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_JGN1KdH.png,30,Lucas de Freitas Molarinho Chagas,1.0,8.0,7.0,,3.0,4.0,2.0,,,,,1.0,1.0,2.0,,,,,,
538,0.0,São Paulo,0,Caio Matheus,caio-matheus,0.0,0.0,6,276,2.0,5,115227,C. Matheus,,False,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_FORMATO.png,30,Caio Matheus da Silva,,,,,,,,,,,,,,,,,,,,
539,-0.14,Flamengo,24,Wesley,wesley,4.3,4.14,7,262,5.72,2,115239,Wesley,,True,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_zY4BtV3.png,30,Wesley Vinícius França Lima,1.0,44.0,28.0,3.0,5.0,37.0,4.0,2.0,1.0,,,,2.0,,,,,,,1.0
540,-0.81,Palmeiras,11,Naves,naves,1.2,3.69,6,275,5.89,3,115246,Naves,,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_SDs96Yd.png,30,Kaiky Marques Naves,1.0,17.0,17.0,,1.0,1.0,5.0,,,,,,,,,,,,,
541,0.0,Bragantino,11,Jhon Jhon,jhon-jhon,0.0,4.05,6,280,6.0,4,115248,J. Jhon,,False,https://s.sde.globo.com/media/person_role/2024/07/15/photo_FORMATO_LO4nXCP.png,30,Jhonatan dos Santos Rosa,2.0,21.0,7.0,2.0,3.0,3.0,,1.0,1.0,1.0,,,,,,,,1.0,,
542,0.0,Atlético-MG,8,Rômulo,romulo,0.0,2.36,6,282,2.28,3,115268,Rômulo,,False,https://s.sde.globo.com/media/person_role/2024/04/13/photo_FORMATO_MSj6UGK.png,30,Rômulo Helberte Pereira Junior,2.0,13.0,9.0,,3.0,1.0,,,,1.0,,1.0,,,,,,,,
543,0.0,Athlético-PR,4,Emersonn,emersonn,0.0,2.35,6,293,2.38,5,115273,Emersonn,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_8cy9qvA.png,30,Emersonn Correia da Silva,,5.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
544,0.0,Juventude,4,Yan Souto,yan-souto,0.0,3.33,6,286,3.69,3,115511,Y. Souto,,False,https://s.sde.globo.com/media/person_role/2024/07/21/photo_FORMATO_4OIbgLq.png,30,Yan da Cruz Souto,,3.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,
545,0.0,Fortaleza,0,Iarley,iarley,0.0,0.0,6,356,1.0,5,115524,Iarley,,False,,30,Iarley Gilberto de Barros Leal,,,,,,,,,,,,,,,,,,,,
546,0.0,Athlético-PR,0,Marcos Victor,marcos-victor,0.0,-1.0,6,293,2.58,3,115537,M. Victor,,False,https://s.sde.globo.com/media/person_role/2024/09/03/photo_FORMATO_aXHJ3Hz.png,30,Marcos Victor Ferreira da Silva,1.0,,,,,,,,,,,,,,,,,,,
547,0.0,Bragantino,0,Marcos Paulo,marcos-paulo,0.0,0.0,6,280,1.0,2,115594,M. Paulo,,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_OfzIXTE.png,30,Marcos Paulo Lima Batista Silva,,,,,,,,,,,,,,,,,,,,
548,0.0,Grêmio,0,Mila,mila,0.0,0.0,6,284,3.0,4,115671,Mila,,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_9SO9AOT.png,30,Lucas Eduardo Müller - Milla,,,,,,,,,,,,,,,,,,,,
549,0.0,Criciúma,0,Hiago,hiago,0.0,0.0,6,288,1.0,2,115672,Hiago,,False,,30,Hiago Accinelli da Roza,,,,,,,,,,,,,,,,,,,,
550,0.0,Atlético-MG,0,Gabriel Delfim,gabriel-delfim,0.0,0.0,6,282,2.0,1,115674,G. Delfim,,False,https://s.sde.globo.com/media/person_role/2023/03/31/photo_FORMATO_ke74jzP.png,30,Gabriel Delfim Ferreira,,,,,,,,,,,,,,,,,,,,
551,0.0,Flamengo,8,Evertton Araújo,evertton-araujo,0.0,2.26,6,262,3.39,4,115914,E. Araújo,,False,https://s.sde.globo.com/media/person_role/2023/04/11/photo_FORMATO_TQMbzmd.png,30,Everton Gustavo Fernandes Araújo,1.0,5.0,2.0,2.0,1.0,5.0,,,,1.0,,,,,,,,,,
552,0.0,Fluminense,0,Lelê,lele,0.0,0.0,5,266,4.0,5,115915,Lelê,,False,https://s.sde.globo.com/media/person_role/2024/04/09/photo_FORMATO_rQc4WPL.png,30,Leanderson da Silva Genésio,,,,,,,,,,,,,,,,,,,,
553,0.19,Cuiabá,22,Denilson,denilson,2.1,1.78,7,1371,2.87,4,115986,Denilson,,True,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_dCrOJqx.png,30,Denilson Alves Borges,5.0,22.0,23.0,5.0,8.0,17.0,,1.0,,,,,,1.0,,,,,,
554,0.09,Flamengo,9,Matheus Gonçalves,matheus-goncalves,2.9,2.75,7,262,4.47,4,116012,M. Gonçalves,,True,https://s.sde.globo.com/media/person_role/2024/02/26/photo_FORMATO_LLLLcT1.png,30,Matheus Gonçalves Martins,1.0,9.0,9.0,4.0,3.0,5.0,,,,1.0,,,,,,,,,,
555,0.44,Vitória,22,Zé Hugo,ze-hugo,3.4,2.28,6,287,4.08,5,116056,Z. Hugo,,True,https://s.sde.globo.com/media/person_role/2024/04/12/photo_FORMATO_csNTrnu.png,30,José Hugo Sousa dos Santos,2.0,13.0,11.0,3.0,3.0,14.0,,2.0,3.0,1.0,,,1.0,,,,,,,
556,-0.86,Botafogo,20,Cuiabano,cuiabano,-0.6,6.59,6,263,8.4,2,116065,Cuiabano,,True,https://s.sde.globo.com/media/person_role/2024/06/11/photo_FORMATO_EU50mMf.png,30,Luís Eduardo Soares da Silva,4.0,33.0,31.0,6.0,7.0,27.0,6.0,3.0,1.0,4.0,,,,1.0,,,,,,
557,0.0,Grêmio,0,Thiago Beltrame,thiago-beltrame,0.0,0.0,6,284,1.0,1,116067,T. Beltrame,,False,,30,Thiago Beltrame Stallbaum,,,,,,,,,,,,,,,,,,,,
558,0.0,São Paulo,3,João Moreira,joao-moreira,0.0,5.53,6,276,6.84,2,116137,J. Moreira,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_1S7B5MC.png,30,João Moreira Sanmartin Souza,,4.0,3.0,1.0,,3.0,2.0,,,,,,,,,,,,,
559,-0.9,Fortaleza,23,Hércules,hercules,1.6,2.68,7,356,4.69,4,116447,Hércules,,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_THe8tWf.png,30,Hércules Pereira do Nascimento,5.0,29.0,30.0,2.0,7.0,8.0,,1.0,2.0,3.0,,2.0,,,,,,,,
560,-0.06,Athlético-PR,18,Di Yorio,di-yorio,0.8,2.09,6,293,3.69,5,116655,D. Yorio,,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EU2wJae.png,30,Lucas Gabriel Di Yorio,1.0,3.0,10.0,4.0,7.0,8.0,,,,3.0,,,2.0,,,,,,,
561,0.0,Criciúma,0,Kauã Moroso,kaua-moroso,0.0,0.0,6,288,1.0,1,116937,K. Moroso,,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_gRwmtlH.png,30,Kauã Inacio Moroso,,,,,,,,,,,,,,,,,,,,
562,0.0,Criciúma,0,Guilherme Silva,guilherme-silva,0.0,0.0,6,288,1.0,2,116939,G. Silva,,False,https://s.sde.globo.com/media/person_role/2024/01/16/photo_FORMATO_225vQMn.png,30,Guilherme Silva,,,,,,,,,,,,,,,,,,,,
563,0.0,Criciúma,6,Popó,popo,0.0,-0.3,6,288,0.66,5,116994,Popó,,False,https://s.sde.globo.com/media/person_role/2024/08/15/photo_FORMATO_KbhAMte.png,30,Werik Silva Pinto,,1.0,4.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,
564,0.0,Cuiabá,3,Gabriel,gabriel,0.0,1.3,6,1371,1.83,3,117061,Gabriel,,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_vJGFbMn.png,30,Gabriel Knesowitsch,,2.0,,,,3.0,,,,,,,,,,,,,,
565,0.0,Bragantino,19,Thiago Borbas,thiago-borbas,0.0,0.94,6,280,3.63,5,117314,T. Borbas,,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_B328S5W.png,30,Thiago Nicolás Borbas Silva,3.0,5.0,20.0,6.0,2.0,9.0,,,,1.0,,,1.0,,,,,,,
566,0.0,Bahia,0,Gabriel Souza,gabriel-souza,0.0,0.0,6,265,1.0,1,117339,G. Souza,,False,,30,Gabriel Gonçalves de Souza,,,,,,,,,,,,,,,,,,,,
567,0.0,Botafogo,0,Kawan,kawan,0.0,0.0,6,263,1.0,3,117343,Kawan,,False,https://s.sde.globo.com/media/person_role/2022/05/04/53923487da15da09cccfd077e342fab3_FORMATO.png,30,Kawan Thomaz Reis de Moraes,,,,,,,,,,,,,,,,,,,,
568,0.12,Cruzeiro,1,Jhosefer,jhosefer,0.6,0.6,6,283,1.12,5,117350,Jhosefer,,True,,30,Jhosefer Raphael Januário,,1.0,2.0,,,,,,,,,,,,,,,,,
569,0.0,Cruzeiro,0,Otávio,otavio,0.0,0.0,6,283,1.0,1,117404,Otávio,,False,,30,Otávio Eleodoro Rezende Costa,,,,,,,,,,,,,,,,,,,,
570,0.0,Corinthians,5,Léo Maná,leo-mana,0.0,0.24,6,264,1.11,2,117459,L. Maná,,False,https://s.sde.globo.com/media/person_role/2022/07/02/5c3199a34de47846ae66a0560d4e7417_FORMATO.png,30,Leonardo Mana Hernandes,1.0,3.0,3.0,,,1.0,,,,,,,,1.0,,,,,,
571,-0.09,São Paulo,13,Galoppo,galoppo,0.5,1.25,6,276,3.89,4,117579,Galoppo,,True,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EntLJJn.png,30,Giuliano Galoppo,2.0,7.0,8.0,4.0,5.0,7.0,,,,,,,,,,,,,,
572,0.04,Atlético-GO,26,Alejo Cruz,alejo-cruz,0.9,1.52,7,373,2.51,5,117622,A. Cruz,,True,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_4JP0Dfv.png,30,Alejo Cruz Techera,4.0,20.0,14.0,4.0,4.0,22.0,,1.0,,,,,1.0,,,,,,,
573,1.59,Corinthians,28,Garro,garro,16.6,6.79,7,264,10.81,4,117632,Garro,,True,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_5Gp0vVv.png,30,Rodrigo Garro,8.0,37.0,31.0,19.0,16.0,96.0,,6.0,1.0,6.0,,,4.0,1.0,,,,,,
574,-0.33,Bragantino,27,Pedro Caixinha,pedro-caixinha,2.75,4.51,7,280,8.23,6,117711,P. Caixinha,,True,https://s.sde.globo.com/media/person_role/2023/03/06/photo_FORMATO_LvzP4JH.png,30,Pedro Miguel Faria Caixinha,,,,,,,,,,,8.0,,,,,,,,,
575,0.0,São Paulo,0,Young,young,0.0,-1.0,6,276,0.64,1,117818,Young,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_Qtf8rgq.png,30,Young Navarro Moraes,1.0,,,,,,,,,,,,,,,,,,,
576,0.0,Cruzeiro,17,Vitinho,vitinho,0.0,1.42,5,283,2.44,4,117842,Vitinho,,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_bhMj4uh.png,30,Vitor Hugo Amorim de Assis,1.0,5.0,3.0,1.0,6.0,6.0,,,1.0,1.0,,,1.0,,,,,,,
577,0.0,Corinthians,11,Giovane,giovane,0.0,2.22,6,264,2.89,5,117849,Giovane,,False,https://s.sde.globo.com/media/person_role/2024/02/27/photo_FORMATO_XV66WsM.png,30,Giovane Santana do Nascimento,1.0,,6.0,4.0,7.0,6.0,,,2.0,1.0,,,2.0,,,,,,,
578,0.19,Corinthians,21,Breno Bidon,breno-bidon,2.2,2.22,7,264,3.37,4,117910,B. Bidon,,True,https://s.sde.globo.com/media/person_role/2022/07/02/7c27a7fcaaaccdedd144a0e9af0c0e2d_FORMATO.png,30,Breno de Souza Bidon,5.0,27.0,22.0,7.0,4.0,29.0,,,,,,,1.0,,,,,,,
579,0.0,Flamengo,0,Iago,iago,0.0,0.0,6,262,1.0,3,118090,Iago,,False,,30,Iago Teodoro da Silva Nogueira,,,,,,,,,,,,,,,,,,,,
580,0.0,Bragantino,0,Nathan Camargo,nathan-camargo,0.0,0.0,6,280,3.0,4,118175,N. Camargo,,False,https://s.sde.globo.com/media/person_role/2024/01/03/photo_FORMATO_6uXqvAE.png,30,Nathan Camargo dos Santos,,,,,,,,,,,,,,,,,,,,
581,0.0,Grêmio,8,Ronald,ronald,0.0,0.11,6,284,1.79,4,118238,Ronald,,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_KF8k6Z6.png,30,Ronald Cardoso Falkoski,,1.0,1.0,,,,,,,,,,,,,,,,,
582,0.0,Cruzeiro,0,Pedrão,pedrao,0.0,0.0,6,283,2.0,3,118293,Pedrão,,False,https://s.sde.globo.com/media/person_role/2024/03/02/photo_FORMATO_lueB4Je.png,30,Pedro Henrique Franklim da Silva,,,,,,,,,,,,,,,,,,,,
583,0.0,Criciúma,2,Eliédson,eliedson,0.0,-0.15,6,288,2.13,4,118305,Eliédson,,False,https://s.sde.globo.com/media/person_role/2024/03/15/photo_FORMATO_Y7jZjrx.png,30,Eliédson Pereira de Souza,,,1.0,,,,,,,,,,,,,,,,,
584,-0.19,Cuiabá,6,Bernardo Franco,bernardo-franco,5.01,4.48,7,1371,7.24,6,118368,B. Franco,,True,https://s.sde.globo.com/media/person_role/2024/08/28/photo_FORMATO_87JlQEr.png,30,Bernardo Franco Junior,,,,,,,,,,,2.0,,,,,,,,,
585,0.0,Criciúma,0,Jackson,jackson,0.0,0.0,6,288,1.0,3,118490,Jackson,,False,,30,Jackson Henrique Marcelino Crispim,,,,,,,,,,,,,,,,,,,,
586,0.0,Flamengo,0,Zé Welinton,ze-welinton,0.0,0.0,6,262,1.0,2,118501,Z. Welinton,,False,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_FORMATO.png,30,José Welinton Campos Menezes,,,,,,,,,,,,,,,,,,,,
587,0.0,São Paulo,3,Rodriguinho,rodriguinho,0.0,2.77,6,276,3.28,4,118563,Rodriguinho,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_TBiswrq.png,30,Rodrigo Huendra Almeida Mendonça,,4.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
588,0.0,Cuiabá,14,Eliel,eliel,0.0,1.81,6,1371,3.65,5,118745,Eliel,,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_t0Fw29t.png,30,Eliel Chrytian Pereira Silva,1.0,6.0,3.0,2.0,4.0,13.0,,,,1.0,,,1.0,,,,,,,
589,0.56,Vasco,24,Mateus Carvalho,mateus-carvalho,4.7,3.52,7,267,6.04,4,118752,M. Carvalho,,True,https://s.sde.globo.com/media/person_role/2024/03/04/photo_FORMATO_JfIekB6.png,30,Mateus Carvalho dos Santos,8.0,54.0,32.0,4.0,3.0,24.0,,1.0,,2.0,,1.0,2.0,,,,,,,
590,0.0,Cruzeiro,10,Lautaro Díaz,lautaro-diaz,0.0,2.28,6,283,5.36,5,118775,L. Díaz,,False,https://s.sde.globo.com/media/person_role/2024/07/01/photo_FORMATO_UT1KNbY.png,30,Lautaro Ariel Díaz,1.0,9.0,8.0,3.0,3.0,3.0,,,,1.0,,,1.0,,,,,,,
591,0.06,Fluminense,3,Victor Hugo,victor-hugo,0.5,-0.37,6,266,1.16,4,118802,V. Hugo,,True,https://s.sde.globo.com/media/person_role/2024/08/30/photo_FORMATO_8JgPovx.png,30,Victor Hugo Ramos de Souza,1.0,,2.0,,,1.0,,,,,,,,,,,,,,
592,0.09,Athlético-PR,3,Lucho González,lucho-gonzalez,5.32,4.39,7,293,9.04,6,120397,L. González,,True,https://s.sde.globo.com/media/person_role/2024/09/24/photo_FORMATO_NPW1OXm.png,30,Luis Oscar González,,,,,,,,,,,,,,,,,,,,
593,0.0,Athlético-PR,0,Léo Derik,leo-derik,0.0,0.0,6,293,2.0,2,120433,L. Derik,,False,https://s.sde.globo.com/media/person_role/2024/03/01/photo_FORMATO_EwfDXbc.png,30,Leonardo Derik Dias Gonçalves,,,,,,,,,,,,,,,,,,,,
594,-0.17,Bragantino,5,Arthur Sousa,arthur-sousa,0.0,-0.22,6,280,0.84,5,120856,A. Sousa,,True,https://s.sde.globo.com/media/person_role/2024/09/02/photo_FORMATO_BnMztX7.png,30,Arthur Sousa Araújo,1.0,,2.0,,,1.0,,,,,,,,,,,,,,
595,0.0,Bragantino,0,Dija,dija,0.0,0.0,6,280,1.0,2,121220,Dija,,False,https://s.sde.globo.com/media/person_role/2022/10/22/photo_220x220.png,30,Diego Kauan Silva Santos,,,,,,,,,,,,,,,,,,,,
596,0.0,Fortaleza,3,Kauan,kauan,0.0,0.73,6,356,1.87,4,121237,Kauan,,False,https://s.sde.globo.com/media/person_role/2024/02/28/photo_FORMATO_g8uOoWo.png,30,Kauan Rodrigues da Silva,,1.0,,,,2.0,,,,,,,,,,,,,,
597,0.0,Cuiabá,0,Gabryel Freitas,gabryel-freitas,0.0,0.0,6,1371,1.0,5,121263,G. Freitas,,False,https://s.sde.globo.com/media/person_role/2023/03/06/photo_220x220_2WJ0Lb4.png,30,Gabryel Vinícius Araújo Freitas,,,,,,,,,,,,,,,,,,,,
598,0.0,Atlético-GO,1,Eli Júnior,eli-junior,0.0,1.2,6,373,1.35,5,121331,E. Júnior,,False,https://s.sde.globo.com/media/person_role/2024/08/11/photo_220x220_ZPyikzh.png,30,Eli Silvano Kovalik Júnior,,,,1.0,,,,,,,,,,,,,,,,
599,0.0,Juventude,0,Da Rocha,da-rocha,0.0,0.0,6,286,1.0,2,121397,D. Rocha,,False,,30,Cauê Pereira da Rocha,,,,,,,,,,,,,,,,,,,,
600,0.0,Cruzeiro,0,Dorival,dorival,0.0,0.0,6,283,1.0,2,121636,Dorival,,False,https://s.sde.globo.com/media/person_role/2024/08/30/photo_220x220_VH8v9YX.png,30,Dorival Silva de Oliveira,,,,,,,,,,,,,,,,,,,,
601,0.0,Cuiabá,4,Guilherme Madruga,guilherme-madruga,0.0,-0.25,6,1371,1.98,4,121762,G. Madruga,,False,https://s.sde.globo.com/media/person_role/2024/02/29/photo_FORMATO_sRg7Zjl.png,30,Guilherme Miranda Madruga Gomes,1.0,,4.0,1.0,,,,,,,,,,,,,,,,
602,0.0,Grêmio,0,André,andre,0.0,0.0,5,284,4.0,5,121792,André,,False,https://s.sde.globo.com/media/person_role/2024/03/11/photo_FORMATO_AwvmyTT.png,30,André Henrique da Silva Martins,,,,,,,,,,,,,,,,,,,,
603,0.0,Corinthians,2,Kayke,kayke,0.0,0.0,6,264,0.79,4,121824,Kayke,,False,,30,Kayke Ferrari Guimarães,,,,,,,,,,,,,,,,,,,,
604,0.0,Botafogo,8,Kauê,kaue,0.0,1.32,6,263,1.93,4,121827,Kauê,,False,https://s.sde.globo.com/media/person_role/2024/04/20/photo_FORMATO_zW6WD4H.png,30,Kauê Rodrigues Pessanha,,1.0,4.0,,2.0,2.0,,,,1.0,,,,,,,,,,
605,-0.19,Vitória,20,Janderson,janderson,1.1,2.26,7,287,3.95,5,121830,Janderson,,True,https://s.sde.globo.com/media/person_role/2024/04/23/photo_FORMATO.png,30,Janderson de Carvalho Costa,6.0,19.0,18.0,4.0,11.0,15.0,,1.0,,1.0,,,4.0,,,,,,,
